date,Yuma_cume,Yuma
2020-12-01 00:00:00,1,
2020-12-03 00:00:00,2,1
2020-12-04 00:00:00,3,1
2020-12-12 00:00:00,5,2
2020-12-16 00:00:00,7,2
2020-12-17 00:00:00,18,11
2020-12-19 00:00:00,19,1
2020-12-20 00:00:00,21,2
2020-12-21 00:00:00,197,176
2020-12-22 00:00:00,889,692
2020-12-23 00:00:00,1644,755
2020-12-24 00:00:00,1882,238
2020-12-26 00:00:00,1986,104
2020-12-27 00:00:00,1987,1
2020-12-28 00:00:00,2415,428
2020-12-29 00:00:00,2773,358
2020-12-30 00:00:00,3204,431
2020-12-31 00:00:00,3297,93
2021-01-01 00:00:00,3307,10
2021-01-02 00:00:00,3308,1
2021-01-04 00:00:00,3524,216
2021-01-05 00:00:00,3852,328
2021-01-06 00:00:00,4325,473
2021-01-07 00:00:00,4553,228
2021-01-08 00:00:00,4858,305
2021-01-09 00:00:00,4871,13
2021-01-10 00:00:00,4884,13
2021-01-11 00:00:00,5559,675
2021-01-12 00:00:00,6236,677
2021-01-13 00:00:00,6977,741
2021-01-14 00:00:00,7161,184
2021-01-15 00:00:00,7350,189
2021-01-16 00:00:00,7351,1
2021-01-17 00:00:00,7352,1
2021-01-18 00:00:00,7387,35
2021-01-19 00:00:00,7773,386
2021-01-20 00:00:00,8339,566
2021-01-21 00:00:00,10118,1779
2021-01-22 00:00:00,11693,1575
2021-01-23 00:00:00,11835,142
2021-01-24 00:00:00,11848,13
2021-01-25 00:00:00,12274,426
2021-01-26 00:00:00,13123,849
2021-01-27 00:00:00,14518,1395
2021-01-28 00:00:00,16582,2064
2021-01-29 00:00:00,18643,2061
2021-01-30 00:00:00,19846,1203
2021-01-31 00:00:00,19859,13
2021-02-01 00:00:00,20705,846
2021-02-02 00:00:00,21769,1064
2021-02-03 00:00:00,23269,1500
2021-02-04 00:00:00,24270,1001
2021-02-05 00:00:00,24971,701
2021-02-06 00:00:00,25010,39
2021-02-07 00:00:00,25032,22
2021-02-08 00:00:00,25309,277
2021-02-09 00:00:00,26143,834
2021-02-10 00:00:00,28489,2346
2021-02-11 00:00:00,30955,2466
2021-02-12 00:00:00,32832,1877
2021-02-13 00:00:00,33698,866
2021-02-14 00:00:00,33700,2
2021-02-15 00:00:00,33805,105
2021-02-16 00:00:00,34058,253
2021-02-17 00:00:00,34373,315
2021-02-18 00:00:00,34988,615
2021-02-19 00:00:00,35832,844
2021-02-20 00:00:00,36202,370
2021-02-21 00:00:00,36208,6
2021-02-22 00:00:00,36238,30
2021-02-23 00:00:00,37437,1199
2021-02-24 00:00:00,40062,2625
2021-02-25 00:00:00,43217,3155
2021-02-26 00:00:00,45956,2739
2021-02-27 00:00:00,46795,839
2021-02-28 00:00:00,47141,346
2021-03-01 00:00:00,48979,1838
2021-03-02 00:00:00,50332,1353
2021-03-03 00:00:00,51591,1259
2021-03-04 00:00:00,54460,2869
2021-03-05 00:00:00,58077,3617
2021-03-06 00:00:00,58302,225
2021-03-07 00:00:00,58475,173
2021-03-08 00:00:00,59494,1019
2021-03-09 00:00:00,61662,2168
2021-03-10 00:00:00,63606,1944
2021-03-11 00:00:00,67015,3409
2021-03-12 00:00:00,70197,3182
2021-03-13 00:00:00,71829,1632
2021-03-14 00:00:00,72026,197
2021-03-15 00:00:00,72856,830
2021-03-16 00:00:00,74309,1453
2021-03-17 00:00:00,76399,2090
2021-03-18 00:00:00,80336,3937
2021-03-19 00:00:00,83495,3159
2021-03-20 00:00:00,84719,1224
2021-03-21 00:00:00,84920,201
2021-03-22 00:00:00,85453,533
2021-03-23 00:00:00,86951,1498
2021-03-24 00:00:00,89290,2339
2021-03-25 00:00:00,91600,2310
2021-03-26 00:00:00,93832,2232
2021-03-27 00:00:00,94428,596
2021-03-28 00:00:00,94672,244
2021-03-29 00:00:00,95271,599
2021-03-30 00:00:00,98080,2809
2021-03-31 00:00:00,101072,2992
2021-04-01 00:00:00,103946,2874
2021-04-02 00:00:00,105835,1889
2021-04-03 00:00:00,106593,758
2021-04-04 00:00:00,107280,687
2021-04-05 00:00:00,108689,1409
2021-04-06 00:00:00,110900,2211
2021-04-07 00:00:00,113331,2431
2021-04-08 00:00:00,116186,2855
2021-04-09 00:00:00,118217,2031
2021-04-10 00:00:00,118758,541
2021-04-11 00:00:00,118971,213
2021-04-12 00:00:00,119613,642
2021-04-13 00:00:00,120645,1032
2021-04-14 00:00:00,123285,2640
2021-04-15 00:00:00,126300,3015
2021-04-16 00:00:00,129405,3105
2021-04-17 00:00:00,130153,748
2021-04-18 00:00:00,130725,572
2021-04-19 00:00:00,132290,1565
2021-04-20 00:00:00,134220,1930
2021-04-21 00:00:00,135717,1497
2021-04-22 00:00:00,137061,1344
2021-04-23 00:00:00,138960,1899
2021-04-24 00:00:00,139278,318
2021-04-25 00:00:00,139462,184
2021-04-26 00:00:00,139932,470
2021-04-27 00:00:00,143008,3076
2021-04-28 00:00:00,144875,1867
2021-04-29 00:00:00,146649,1774
2021-04-30 00:00:00,148121,1472
2021-05-01 00:00:00,148281,160
2021-05-02 00:00:00,148459,178
2021-05-03 00:00:00,149320,861
2021-05-04 00:00:00,150876,1556
2021-05-05 00:00:00,152028,1152
2021-05-06 00:00:00,153522,1494
2021-05-07 00:00:00,154670,1148
2021-05-08 00:00:00,154885,215
2021-05-09 00:00:00,155010,125
2021-05-10 00:00:00,155510,500
2021-05-11 00:00:00,156172,662
2021-05-12 00:00:00,157508,1336
2021-05-13 00:00:00,158596,1088
2021-05-14 00:00:00,159685,1089
2021-05-15 00:00:00,160302,617
2021-05-16 00:00:00,160459,157
2021-05-17 00:00:00,161221,762
2021-05-18 00:00:00,161888,667
2021-05-19 00:00:00,162323,435
2021-05-20 00:00:00,162643,320
2021-05-21 00:00:00,163163,520
2021-05-22 00:00:00,163256,93
