Category,value
tests,487950
Yuma,10320
Yavapai,12481
Santa Cruz,1829
Pinal,31163
Pima,50783
Navajo,4048
Mohave,9942
Maricopa,337889
La Paz,1557
Greenlee,198
Graham,1071
Gila,4937
Coconino,6139
Cochise,5274
Apache,1140
Unknown,404
65 years and older,115427
55 - 64 years,92620
45 - 54 years,86202
20 - 44 years,170071
Less than 20 years,23226
positive,0.1593605902244083
