date,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA
2020-09-17 00:00:00,8,0,0,8.0,0.0,0
2020-09-16 00:00:00,53,3,0.0566037735849057,5.0,1.0,0.2
2020-09-15 00:00:00,50,2,0.04,19.0,0.0,0
2020-09-14 00:00:00,76,2,0.0263157894736842,24.0,5.0,0.2083333333333334
2020-09-13 00:00:00,26,1,0.0384615384615385,3.0,0.0,0
2020-09-12 00:00:00,26,3,0.1153846153846154,6.0,0.0,0
2020-09-11 00:00:00,36,1,0.0277777777777778,16.0,2.0,0.125
2020-09-10 00:00:00,60,2,0.0333333333333333,6.0,1.0,0.1666666666666667
2020-09-09 00:00:00,71,5,0.0704225352112676,14.0,0.0,0
2020-09-08 00:00:00,55,3,0.0545454545454545,19.0,0.0,0
2020-09-07 00:00:00,43,2,0.0465116279069767,2.0,0.0,0
2020-09-06 00:00:00,55,7,0.1272727272727273,5.0,0.0,0
2020-09-05 00:00:00,23,4,0.1739130434782609,3.0,0.0,0
2020-09-04 00:00:00,63,2,0.0317460317460317,12.0,2.0,0.1666666666666667
2020-09-03 00:00:00,30,1,0.0333333333333333,3.0,0.0,0
2020-09-02 00:00:00,45,2,0.0444444444444444,6.0,2.0,0.3333333333333333
2020-09-01 00:00:00,55,7,0.1272727272727273,20.0,2.0,0.1
2020-08-31 00:00:00,62,3,0.0483870967741936,20.0,1.0,0.05
2020-08-30 00:00:00,18,1,0.0555555555555556,4.0,0.0,0
2020-08-29 00:00:00,13,1,0.0769230769230769,2.0,0.0,0
2020-08-28 00:00:00,47,3,0.0638297872340426,24.0,1.0,0.0416666666666667
2020-08-27 00:00:00,37,1,0.027027027027027,9.0,1.0,0.1111111111111111
2020-08-26 00:00:00,46,2,0.0434782608695652,6.0,1.0,0.1666666666666667
2020-08-25 00:00:00,62,1,0.0161290322580645,9.0,1.0,0.1111111111111111
2020-08-24 00:00:00,75,3,0.04,23.0,1.0,0.0434782608695652
2020-08-23 00:00:00,39,4,0.1025641025641026,5.0,0.0,0
2020-08-22 00:00:00,45,2,0.0444444444444444,4.0,1.0,0.25
2020-08-21 00:00:00,56,5,0.0892857142857143,15.0,0.0,0
2020-08-20 00:00:00,71,5,0.0704225352112676,10.0,2.0,0.2
2020-08-19 00:00:00,77,3,0.038961038961039,1.0,0.0,0
2020-08-18 00:00:00,76,3,0.0394736842105263,19.0,1.0,0.0526315789473684
2020-08-17 00:00:00,94,11,0.1170212765957447,15.0,0.0,0
2020-08-16 00:00:00,35,3,0.0857142857142857,3.0,0.0,0
2020-08-15 00:00:00,23,2,0.0869565217391304,9.0,1.0,0.1111111111111111
2020-08-14 00:00:00,83,7,0.0843373493975904,17.0,1.0,0.0588235294117647
2020-08-13 00:00:00,39,6,0.1538461538461539,7.0,1.0,0.1428571428571429
2020-08-12 00:00:00,77,13,0.1688311688311688,4.0,0.0,0
2020-08-11 00:00:00,68,2,0.0294117647058824,24.0,2.0,0.0833333333333333
2020-08-10 00:00:00,91,11,0.1208791208791209,17.0,1.0,0.0588235294117647
2020-08-09 00:00:00,25,0,0,7.0,0.0,0
2020-08-08 00:00:00,40,2,0.05,13.0,0.0,0
