date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2020-09-18 00:00:00,22,,1.0,,,,,,,11.0,,,,6.0,4.0,
2020-09-17 00:00:00,266,7.0,3.0,1.0,,5.0,84.0,1.0,3.0,149.0,,,,1.0,12.0,
2020-09-16 00:00:00,603,8.0,27.0,6.0,3.0,3.0,182.0,5.0,2.0,314.0,,,3.0,8.0,41.0,1.0
2020-09-15 00:00:00,687,13.0,23.0,5.0,4.0,11.0,244.0,5.0,9.0,288.0,,,3.0,11.0,67.0,4.0
2020-09-14 00:00:00,832,10.0,26.0,10.0,6.0,17.0,332.0,8.0,12.0,339.0,1.0,,2.0,9.0,48.0,12.0
2020-09-13 00:00:00,169,2.0,8.0,1.0,8.0,10.0,34.0,2.0,,97.0,,,,2.0,5.0,
2020-09-12 00:00:00,332,8.0,6.0,4.0,2.0,11.0,88.0,,9.0,189.0,,,,3.0,12.0,
2020-09-11 00:00:00,485,4.0,28.0,4.0,2.0,17.0,163.0,4.0,6.0,228.0,,,3.0,3.0,19.0,4.0
2020-09-10 00:00:00,610,5.0,24.0,8.0,1.0,18.0,233.0,11.0,9.0,252.0,,,1.0,7.0,41.0,
2020-09-09 00:00:00,576,3.0,14.0,9.0,4.0,22.0,198.0,2.0,3.0,269.0,,,2.0,9.0,37.0,4.0
2020-09-08 00:00:00,698,3.0,25.0,8.0,1.0,14.0,308.0,16.0,2.0,267.0,5.0,,6.0,7.0,35.0,1.0
2020-09-07 00:00:00,141,4.0,3.0,8.0,1.0,8.0,19.0,2.0,1.0,86.0,1.0,,1.0,4.0,1.0,2.0
2020-09-06 00:00:00,183,1.0,3.0,3.0,,14.0,35.0,6.0,3.0,104.0,3.0,,,9.0,2.0,
2020-09-05 00:00:00,192,4.0,2.0,4.0,,4.0,27.0,6.0,5.0,128.0,,,2.0,7.0,2.0,1.0
2020-09-04 00:00:00,416,,8.0,4.0,,12.0,107.0,12.0,3.0,236.0,,,7.0,5.0,18.0,4.0
2020-09-03 00:00:00,519,2.0,17.0,16.0,5.0,22.0,168.0,6.0,5.0,246.0,,,8.0,9.0,13.0,2.0
2020-09-02 00:00:00,599,14.0,23.0,4.0,,12.0,196.0,5.0,5.0,315.0,1.0,,5.0,3.0,14.0,2.0
2020-09-01 00:00:00,679,1.0,14.0,9.0,6.0,72.0,170.0,5.0,22.0,339.0,,,13.0,13.0,12.0,3.0
2020-08-31 00:00:00,738,6.0,25.0,13.0,1.0,23.0,150.0,12.0,16.0,456.0,,,9.0,6.0,12.0,9.0
