date,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-03-08 00:00:00,43,4,0.0930232558139535,,,
2021-03-07 00:00:00,44,1,0.0227272727272727,,,
2021-03-06 00:00:00,76,6,0.0789473684210526,1.0,0.0,0
2021-03-05 00:00:00,121,9,0.0743801652892562,3.0,1.0,0.3333333333333333
2021-03-04 00:00:00,132,7,0.053030303030303,9.0,3.0,0.3333333333333333
2021-03-03 00:00:00,143,6,0.041958041958042,10.0,1.0,0.1
2021-03-02 00:00:00,125,8,0.064,7.0,3.0,0.4285714285714286
2021-03-01 00:00:00,147,4,0.0272108843537415,10.0,3.0,0.3
2021-02-28 00:00:00,59,6,0.1016949152542373,,,
2021-02-27 00:00:00,72,7,0.0972222222222222,,,
2021-02-26 00:00:00,137,10,0.072992700729927,6.0,1.0,0.1666666666666667
2021-02-25 00:00:00,182,14,0.0769230769230769,7.0,3.0,0.4285714285714286
2021-02-24 00:00:00,135,6,0.0444444444444444,5.0,1.0,0.2
2021-02-23 00:00:00,315,11,0.0349206349206349,7.0,4.0,0.5714285714285714
2021-02-22 00:00:00,193,13,0.0673575129533679,14.0,3.0,0.2142857142857143
2021-02-21 00:00:00,75,12,0.16,,,
2021-02-20 00:00:00,100,12,0.12,,,
2021-02-19 00:00:00,181,21,0.1160220994475138,17.0,5.0,0.2941176470588236
2021-02-18 00:00:00,223,9,0.0403587443946188,6.0,1.0,0.1666666666666667
2021-02-17 00:00:00,409,28,0.0684596577017115,14.0,6.0,0.4285714285714286
2021-02-16 00:00:00,752,46,0.0611702127659575,9.0,3.0,0.3333333333333333
2021-02-15 00:00:00,141,17,0.1205673758865248,5.0,3.0,0.6
2021-02-14 00:00:00,54,7,0.1296296296296296,1.0,0.0,0
2021-02-13 00:00:00,111,15,0.1351351351351352,,,
2021-02-12 00:00:00,162,9,0.0555555555555556,12.0,7.0,0.5833333333333334
2021-02-11 00:00:00,195,7,0.0358974358974359,10.0,3.0,0.3
2021-02-10 00:00:00,160,13,0.08125,10.0,7.0,0.7
2021-02-09 00:00:00,168,17,0.1011904761904762,12.0,2.0,0.1666666666666667
2021-02-08 00:00:00,214,7,0.0327102803738318,21.0,12.0,0.5714285714285714
2021-02-07 00:00:00,80,5,0.0625,,,
2021-02-06 00:00:00,115,14,0.1217391304347826,1.0,0.0,0
2021-02-05 00:00:00,189,15,0.0793650793650794,11.0,3.0,0.2727272727272727
2021-02-04 00:00:00,172,18,0.1046511627906977,5.0,2.0,0.4
2021-02-03 00:00:00,216,18,0.0833333333333333,10.0,4.0,0.4
2021-02-02 00:00:00,280,23,0.0821428571428571,11.0,3.0,0.2727272727272727
2021-02-01 00:00:00,205,24,0.1170731707317073,12.0,3.0,0.25
2021-01-31 00:00:00,83,13,0.1566265060240964,,,
2021-01-30 00:00:00,199,19,0.0954773869346734,,,
2021-01-29 00:00:00,193,23,0.1191709844559586,8.0,0.0,0
2021-01-28 00:00:00,182,21,0.1153846153846154,5.0,2.0,0.4
2021-01-27 00:00:00,204,27,0.1323529411764706,12.0,4.0,0.3333333333333333
2021-01-26 00:00:00,213,29,0.136150234741784,14.0,8.0,0.5714285714285714
2021-01-25 00:00:00,231,25,0.1082251082251082,17.0,5.0,0.2941176470588236
2021-01-24 00:00:00,110,11,0.1,,,
2021-01-23 00:00:00,202,27,0.1336633663366337,2.0,0.0,0
2021-01-22 00:00:00,207,42,0.2028985507246377,16.0,6.0,0.375
2021-01-21 00:00:00,318,54,0.169811320754717,11.0,3.0,0.2727272727272727
2021-01-20 00:00:00,342,39,0.1140350877192983,15.0,5.0,0.3333333333333333
2021-01-19 00:00:00,349,50,0.1432664756446991,10.0,3.0,0.3
2021-01-18 00:00:00,708,50,0.0706214689265537,13.0,6.0,0.4615384615384616
2021-01-17 00:00:00,188,29,0.1542553191489362,1.0,1.0,1
2021-01-16 00:00:00,268,38,0.1417910447761194,5.0,4.0,0.8
2021-01-15 00:00:00,338,47,0.1390532544378698,15.0,7.0,0.4666666666666668
2021-01-14 00:00:00,364,50,0.1373626373626374,19.0,5.0,0.2631578947368421
2021-01-13 00:00:00,385,61,0.1584415584415585,11.0,5.0,0.4545454545454546
2021-01-12 00:00:00,403,60,0.1488833746898263,12.0,5.0,0.4166666666666667
2021-01-11 00:00:00,462,78,0.1688311688311688,14.0,4.0,0.2857142857142857
2021-01-10 00:00:00,317,54,0.1703470031545741,,,
2021-01-09 00:00:00,317,50,0.1577287066246057,,,
2021-01-08 00:00:00,473,80,0.1691331923890064,15.0,1.0,0.0666666666666667
2021-01-07 00:00:00,569,103,0.1810193321616872,10.0,2.0,0.2
2021-01-06 00:00:00,356,88,0.2471910112359551,8.0,2.0,0.25
2021-01-05 00:00:00,686,145,0.2113702623906706,22.0,4.0,0.1818181818181818
2021-01-04 00:00:00,658,155,0.2355623100303952,20.0,4.0,0.2
2021-01-03 00:00:00,235,55,0.2340425531914894,1.0,0.0,0
2021-01-02 00:00:00,435,88,0.2022988505747127,1.0,1.0,1
2021-01-01 00:00:00,140,23,0.1642857142857143,,,
2020-12-31 00:00:00,372,73,0.196236559139785,3.0,1.0,0.3333333333333333
2020-12-30 00:00:00,261,57,0.2183908045977012,10.0,1.0,0.1
2020-12-29 00:00:00,330,58,0.1757575757575758,14.0,2.0,0.1428571428571429
2020-12-28 00:00:00,416,95,0.2283653846153846,4.0,0.0,0
2020-12-27 00:00:00,112,34,0.3035714285714286,1.0,0.0,0
2020-12-26 00:00:00,85,32,0.3764705882352941,1.0,1.0,1
2020-12-25 00:00:00,36,7,0.1944444444444445,,,
2020-12-24 00:00:00,168,42,0.25,2.0,1.0,0.5
2020-12-23 00:00:00,350,60,0.1714285714285714,11.0,3.0,0.2727272727272727
2020-12-22 00:00:00,369,84,0.2276422764227642,9.0,1.0,0.1111111111111111
2020-12-21 00:00:00,461,84,0.1822125813449024,12.0,3.0,0.25
2020-12-20 00:00:00,216,29,0.1342592592592593,,,
2020-12-19 00:00:00,360,42,0.1166666666666667,,,
2020-12-18 00:00:00,328,60,0.1829268292682927,10.0,4.0,0.4
2020-12-17 00:00:00,333,59,0.1771771771771772,15.0,3.0,0.2
2020-12-16 00:00:00,275,70,0.2545454545454545,10.0,1.0,0.1
2020-12-15 00:00:00,301,66,0.2192691029900332,15.0,2.0,0.1333333333333333
2020-12-14 00:00:00,487,84,0.1724845995893224,20.0,5.0,0.25
2020-12-13 00:00:00,149,30,0.2013422818791946,3.0,1.0,0.3333333333333333
2020-12-12 00:00:00,167,28,0.1676646706586826,,,
2020-12-11 00:00:00,245,55,0.2244897959183674,11.0,0.0,0
2020-12-10 00:00:00,366,80,0.2185792349726776,12.0,3.0,0.25
2020-12-09 00:00:00,506,92,0.1818181818181818,6.0,1.0,0.1666666666666667
2020-12-08 00:00:00,492,81,0.1646341463414634,7.0,2.0,0.2857142857142857
2020-12-07 00:00:00,520,80,0.1538461538461539,16.0,2.0,0.125
2020-12-06 00:00:00,174,33,0.1896551724137931,1.0,0.0,0
2020-12-05 00:00:00,276,42,0.1521739130434783,,,
2020-12-04 00:00:00,271,45,0.1660516605166052,12.0,1.0,0.0833333333333333
2020-12-03 00:00:00,377,63,0.1671087533156499,20.0,3.0,0.15
2020-12-02 00:00:00,291,64,0.2199312714776632,16.0,3.0,0.1875
2020-12-01 00:00:00,404,67,0.1658415841584159,6.0,1.0,0.1666666666666667
2020-11-30 00:00:00,281,63,0.2241992882562278,13.0,0.0,0
2020-11-29 00:00:00,121,31,0.256198347107438,1.0,0.0,0
2020-11-28 00:00:00,244,37,0.1516393442622951,2.0,1.0,0.5
2020-11-27 00:00:00,122,32,0.2622950819672132,5.0,0.0,0
2020-11-26 00:00:00,15,2,0.1333333333333333,,,
2020-11-25 00:00:00,205,34,0.1658536585365854,7.0,0.0,0
2020-11-24 00:00:00,245,43,0.1755102040816327,14.0,2.0,0.1428571428571429
2020-11-23 00:00:00,249,39,0.1566265060240964,6.0,1.0,0.1666666666666667
2020-11-22 00:00:00,185,26,0.1405405405405406,,,
2020-11-21 00:00:00,373,43,0.1152815013404826,1.0,0.0,0
2020-11-20 00:00:00,215,37,0.172093023255814,13.0,1.0,0.0769230769230769
2020-11-19 00:00:00,204,43,0.2107843137254902,7.0,0.0,0
2020-11-18 00:00:00,227,48,0.2114537444933921,8.0,1.0,0.125
2020-11-17 00:00:00,246,52,0.2113821138211382,4.0,0.0,0
2020-11-16 00:00:00,186,36,0.1935483870967742,9.0,0.0,0
2020-11-15 00:00:00,101,8,0.0792079207920792,1.0,0.0,0
2020-11-14 00:00:00,192,17,0.0885416666666667,1.0,0.0,0
2020-11-13 00:00:00,160,24,0.15,14.0,1.0,0.0714285714285714
2020-11-12 00:00:00,214,26,0.1214953271028038,14.0,0.0,0
2020-11-11 00:00:00,137,27,0.1970802919708029,7.0,0.0,0
2020-11-10 00:00:00,204,31,0.1519607843137255,7.0,0.0,0
2020-11-09 00:00:00,199,42,0.2110552763819096,11.0,0.0,0
2020-11-08 00:00:00,113,23,0.2035398230088496,1.0,0.0,0
2020-11-07 00:00:00,170,26,0.1529411764705883,6.0,2.0,0.3333333333333333
2020-11-06 00:00:00,207,29,0.1400966183574879,14.0,1.0,0.0714285714285714
2020-11-05 00:00:00,191,34,0.1780104712041885,8.0,0.0,0
2020-11-04 00:00:00,162,23,0.1419753086419753,5.0,0.0,0
2020-11-03 00:00:00,141,26,0.1843971631205674,10.0,1.0,0.1
2020-11-02 00:00:00,179,27,0.1508379888268157,9.0,0.0,0
2020-11-01 00:00:00,56,5,0.0892857142857143,2.0,1.0,0.5
2020-10-31 00:00:00,103,12,0.1165048543689321,4.0,0.0,0
2020-10-30 00:00:00,103,11,0.1067961165048544,23.0,2.0,0.0869565217391304
2020-10-29 00:00:00,192,18,0.09375,6.0,1.0,0.1666666666666667
2020-10-28 00:00:00,120,12,0.1,11.0,1.0,0.0909090909090909
2020-10-27 00:00:00,110,6,0.0545454545454545,10.0,0.0,0
2020-10-26 00:00:00,151,19,0.1258278145695364,6.0,1.0,0.1666666666666667
2020-10-25 00:00:00,29,2,0.0689655172413793,2.0,0.0,0
2020-10-24 00:00:00,62,4,0.0645161290322581,2.0,0.0,0
2020-10-23 00:00:00,126,9,0.0714285714285714,14.0,0.0,0
2020-10-22 00:00:00,85,2,0.0235294117647059,6.0,0.0,0
2020-10-21 00:00:00,110,8,0.0727272727272727,7.0,0.0,0
2020-10-20 00:00:00,103,8,0.0776699029126214,7.0,0.0,0
2020-10-19 00:00:00,108,8,0.0740740740740741,13.0,2.0,0.1538461538461539
2020-10-18 00:00:00,27,0,0,1.0,0.0,0
2020-10-17 00:00:00,78,12,0.1538461538461539,5.0,1.0,0.2
2020-10-16 00:00:00,93,5,0.0537634408602151,16.0,0.0,0
2020-10-15 00:00:00,96,5,0.0520833333333333,7.0,1.0,0.1428571428571429
2020-10-14 00:00:00,91,5,0.0549450549450549,2.0,0.0,0
2020-10-13 00:00:00,121,6,0.0495867768595041,18.0,2.0,0.1111111111111111
2020-10-12 00:00:00,120,16,0.1333333333333333,18.0,2.0,0.1111111111111111
2020-10-11 00:00:00,28,3,0.1071428571428571,4.0,0.0,0
2020-10-10 00:00:00,23,3,0.1304347826086957,4.0,0.0,0
2020-10-09 00:00:00,131,7,0.0534351145038168,11.0,1.0,0.0909090909090909
2020-10-08 00:00:00,127,5,0.0393700787401575,5.0,0.0,0
2020-10-07 00:00:00,93,4,0.043010752688172,9.0,1.0,0.1111111111111111
2020-10-06 00:00:00,126,6,0.0476190476190476,6.0,1.0,0.1666666666666667
2020-10-05 00:00:00,100,7,0.07,11.0,1.0,0.0909090909090909
2020-10-04 00:00:00,17,2,0.1176470588235294,,,
2020-10-03 00:00:00,31,0,0,1.0,0.0,0
2020-10-02 00:00:00,89,1,0.0112359550561798,12.0,2.0,0.1666666666666667
2020-10-01 00:00:00,96,2,0.0208333333333333,11.0,2.0,0.1818181818181818
2020-09-30 00:00:00,127,1,0.0078740157480315,5.0,0.0,0
2020-09-29 00:00:00,106,3,0.0283018867924528,12.0,1.0,0.0833333333333333
2020-09-28 00:00:00,100,2,0.02,21.0,1.0,0.0476190476190476
2020-09-27 00:00:00,33,0,0,3.0,0.0,0
2020-09-26 00:00:00,42,0,0,5.0,0.0,0
2020-09-25 00:00:00,116,1,0.0086206896551724,14.0,2.0,0.1428571428571429
2020-09-24 00:00:00,79,1,0.0126582278481013,10.0,0.0,0
2020-09-23 00:00:00,80,2,0.025,8.0,1.0,0.125
2020-09-22 00:00:00,60,2,0.0333333333333333,20.0,2.0,0.1
2020-09-21 00:00:00,80,4,0.05,5.0,0.0,0
2020-09-20 00:00:00,47,0,0,4.0,0.0,0
2020-09-19 00:00:00,32,2,0.0625,7.0,0.0,0
2020-09-18 00:00:00,93,2,0.021505376344086,12.0,1.0,0.0833333333333333
2020-09-17 00:00:00,82,0,0,4.0,0.0,0
2020-09-16 00:00:00,104,1,0.0096153846153846,4.0,0.0,0
2020-09-15 00:00:00,89,1,0.0112359550561798,16.0,0.0,0
2020-09-14 00:00:00,49,2,0.0408163265306122,15.0,2.0,0.1333333333333333
2020-09-13 00:00:00,64,0,0,2.0,0.0,0
2020-09-12 00:00:00,22,0,0,8.0,0.0,0
2020-09-11 00:00:00,107,3,0.0280373831775701,21.0,2.0,0.0952380952380952
2020-09-10 00:00:00,157,0,0,12.0,0.0,0
2020-09-09 00:00:00,67,2,0.0298507462686567,12.0,1.0,0.0833333333333333
2020-09-08 00:00:00,68,0,0,14.0,0.0,0
2020-09-07 00:00:00,19,1,0.0526315789473684,2.0,0.0,0
2020-09-06 00:00:00,19,0,0,2.0,0.0,0
2020-09-05 00:00:00,41,2,0.0487804878048781,3.0,0.0,0
2020-09-04 00:00:00,72,2,0.0277777777777778,30.0,7.0,0.2333333333333334
2020-09-03 00:00:00,112,1,0.0089285714285714,12.0,4.0,0.3333333333333333
2020-09-02 00:00:00,148,2,0.0135135135135135,10.0,0.0,0
2020-09-01 00:00:00,82,1,0.0121951219512195,6.0,1.0,0.1666666666666667
2020-08-31 00:00:00,56,4,0.0714285714285714,20.0,0.0,0
2020-08-30 00:00:00,13,0,0,2.0,0.0,0
2020-08-29 00:00:00,25,0,0,2.0,0.0,0
2020-08-28 00:00:00,94,3,0.0319148936170213,19.0,0.0,0
2020-08-27 00:00:00,95,1,0.0105263157894737,15.0,1.0,0.0666666666666667
2020-08-26 00:00:00,82,2,0.024390243902439,14.0,2.0,0.1428571428571429
2020-08-25 00:00:00,62,3,0.0483870967741936,17.0,0.0,0
2020-08-24 00:00:00,62,0,0,13.0,0.0,0
2020-08-23 00:00:00,15,1,0.0666666666666667,3.0,1.0,0.3333333333333333
2020-08-22 00:00:00,34,0,0,14.0,0.0,0
2020-08-21 00:00:00,88,3,0.0340909090909091,14.0,1.0,0.0714285714285714
2020-08-20 00:00:00,74,1,0.0135135135135135,126.0,14.0,0.1111111111111111
2020-08-19 00:00:00,84,4,0.0476190476190476,21.0,0.0,0
2020-08-18 00:00:00,46,2,0.0434782608695652,320.0,31.0,0.096875
2020-08-17 00:00:00,70,2,0.0285714285714286,26.0,3.0,0.1153846153846154
2020-08-16 00:00:00,16,0,0,2.0,0.0,0
2020-08-15 00:00:00,64,1,0.015625,9.0,2.0,0.2222222222222222
2020-08-14 00:00:00,175,1,0.0057142857142857,15.0,1.0,0.0666666666666667
