date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-03,2,1
2020-12-17,10,8
2020-12-18,17,7
2020-12-19,21,4
2020-12-20,23,2
2020-12-21,26,3
2020-12-22,73,47
2020-12-23,99,26
2020-12-24,124,25
2020-12-26,130,6
2020-12-28,173,43
2020-12-29,234,61
2020-12-30,306,72
2020-12-31,371,65
2021-01-01,398,27
2021-01-02,401,3
2021-01-03,407,6
2021-01-04,475,68
2021-01-05,552,77
2021-01-06,672,120
2021-01-07,842,170
2021-01-08,1009,167
2021-01-09,1018,9
2021-01-10,1023,5
2021-01-11,1124,101
2021-01-12,1265,141
2021-01-13,1477,212
2021-01-14,1697,220
2021-01-15,1917,220
2021-01-16,1931,14
2021-01-17,1940,9
2021-01-18,1968,28
2021-01-19,2077,109
2021-01-20,2514,437
2021-01-21,2923,409
2021-01-22,3478,555
2021-01-23,3507,29
2021-01-24,3515,8
2021-01-25,3641,126
2021-01-26,4082,441
2021-01-27,4292,210
2021-01-28,4803,511
2021-01-29,5279,476
2021-01-30,5365,86
2021-01-31,5413,48
2021-02-01,5612,199
2021-02-02,6227,615
2021-02-03,6466,239
2021-02-04,7060,594
2021-02-05,7769,709
2021-02-06,7808,39
2021-02-07,7822,14
2021-02-08,8003,181
2021-02-09,8571,568
2021-02-10,9238,667
2021-02-11,9878,640
2021-02-12,10523,645
2021-02-13,11005,482
2021-02-14,11439,434
2021-02-15,11554,115
2021-02-16,11666,112
2021-02-17,11721,55
2021-02-18,11776,55
2021-02-19,11893,117
2021-02-20,11937,44
2021-02-21,11955,18
2021-02-22,12027,72
2021-02-23,12667,640
2021-02-24,13512,845
2021-02-25,14290,778
2021-02-26,15151,861
2021-02-27,15299,148
2021-02-28,15387,88
2021-03-01,15693,306
2021-03-02,16658,965
2021-03-03,17480,822
2021-03-04,18354,874
2021-03-05,19196,842
2021-03-06,19329,133
2021-03-07,19395,66
2021-03-08,19641,246
2021-03-09,20359,718
2021-03-10,21196,837
2021-03-11,21994,798
2021-03-12,22753,759
2021-03-13,23301,548
2021-03-14,23734,433
2021-03-15,23995,261
2021-03-16,24792,797
2021-03-17,25608,816
2021-03-18,26376,768
2021-03-19,27325,949
2021-03-20,27451,126
2021-03-21,27572,121
2021-03-22,27852,280
2021-03-23,28678,826
2021-03-24,29507,829
2021-03-25,30295,788
2021-03-26,31178,883
2021-03-27,31339,161
2021-03-28,31422,83
2021-03-29,31729,307
2021-03-30,32723,994
2021-03-31,33682,959
2021-04-01,34723,1041
2021-04-02,35536,813
2021-04-03,35667,131
2021-04-04,35739,72
2021-04-05,36441,702
2021-04-06,37292,851
2021-04-07,38216,924
2021-04-08,39130,914
2021-04-09,39999,869
2021-04-10,40644,645
2021-04-11,40722,78
2021-04-12,41177,455
2021-04-13,42091,914
2021-04-14,43068,977
2021-04-15,44026,958
2021-04-16,45095,1069
2021-04-17,45263,168
2021-04-18,45367,104
2021-04-19,45688,321
2021-04-20,46562,874
2021-04-21,47411,849
2021-04-22,48278,867
2021-04-23,49159,881
2021-04-24,49606,447
2021-04-25,49677,71
2021-04-26,50327,650
2021-04-27,51180,853
2021-04-28,51907,727
2021-04-29,52648,741
2021-04-30,53297,649
2021-05-01,53427,130
2021-05-02,53488,61
2021-05-03,54019,531
2021-05-04,54648,629
2021-05-05,55419,771
2021-05-06,56059,640
2021-05-07,56759,700
2021-05-08,56850,91
2021-05-09,56892,42
2021-05-10,57341,449
