date,Maricopa_cume,Maricopa
2020-12-01,173,
2020-12-02,190,17
2020-12-03,200,10
2020-12-04,205,5
2020-12-05,207,2
2020-12-07,216,9
2020-12-08,223,7
2020-12-09,231,8
2020-12-10,246,15
2020-12-11,254,8
2020-12-12,258,4
2020-12-13,266,8
2020-12-14,280,14
2020-12-15,317,37
2020-12-16,370,53
2020-12-17,1629,1259
2020-12-18,3301,1672
2020-12-19,4960,1659
2020-12-20,5967,1007
2020-12-21,9135,3168
2020-12-22,13228,4093
2020-12-23,17929,4701
2020-12-24,19487,1558
2020-12-25,19492,5
2020-12-26,24437,4945
2020-12-27,26671,2234
2020-12-28,31835,5164
2020-12-29,39629,7794
2020-12-30,48186,8557
2020-12-31,52220,4034
2021-01-01,53709,1489
2021-01-02,59758,6049
2021-01-03,62310,2552
2021-01-04,66994,4684
2021-01-05,71329,4335
2021-01-06,76243,4914
2021-01-07,81577,5334
2021-01-08,86163,4586
2021-01-09,90802,4639
2021-01-10,93415,2613
2021-01-11,102965,9550
2021-01-12,118930,15965
2021-01-13,136135,17205
2021-01-14,152769,16634
2021-01-15,168089,15320
2021-01-16,179596,11507
2021-01-17,187956,8360
2021-01-18,200757,12801
2021-01-19,218388,17631
2021-01-20,237210,18822
2021-01-21,257071,19861
2021-01-22,279210,22139
2021-01-23,298155,18945
2021-01-24,310471,12316
2021-01-25,326739,16268
2021-01-26,349008,22269
2021-01-27,369418,20410
2021-01-28,388412,18994
2021-01-29,409944,21532
2021-01-30,425482,15538
2021-01-31,433560,8078
2021-02-01,451933,18373
2021-02-02,474229,22296
2021-02-03,496395,22166
2021-02-04,521657,25262
2021-02-05,544380,22723
2021-02-06,568392,24012
2021-02-07,581316,12924
2021-02-08,605039,23723
2021-02-09,632466,27427
2021-02-10,658605,26139
2021-02-11,685075,26470
2021-02-12,720695,35620
2021-02-13,748674,27979
2021-02-14,761921,13247
2021-02-15,781523,19602
2021-02-16,809243,27720
2021-02-17,837839,28596
2021-02-18,866175,28336
2021-02-19,894880,28705
2021-02-20,920332,25452
2021-02-21,933516,13184
2021-02-22,952504,18988
2021-02-23,981410,28906
2021-02-24,1012450,31040
2021-02-25,1042276,29826
2021-02-26,1078935,36659
2021-02-27,1109471,30536
2021-02-28,1126917,17446
2021-03-01,1153700,26783
2021-03-02,1181569,27869
2021-03-03,1211422,29853
2021-03-04,1242191,30769
2021-03-05,1274227,32036
2021-03-06,1301358,27131
2021-03-07,1318864,17506
2021-03-08,1348389,29525
2021-03-09,1380067,31678
2021-03-10,1415294,35227
2021-03-11,1451890,36596
2021-03-12,1493125,41235
2021-03-13,1524440,31315
2021-03-14,1544275,19835
2021-03-15,1572366,28091
2021-03-16,1603326,30960
2021-03-17,1639354,36028
2021-03-18,1675329,35975
2021-03-19,1709713,34384
2021-03-20,1741266,31553
2021-03-21,1763304,22038
2021-03-22,1789470,26166
2021-03-23,1816255,26785
2021-03-24,1852162,35907
2021-03-25,1893019,40857
2021-03-26,1933414,40395
2021-03-27,1968848,35434
2021-03-28,1996023,27175
2021-03-29,2035017,38994
2021-03-30,2075063,40046
2021-03-31,2119882,44819
2021-04-01,2167690,47808
2021-04-02,2209887,42197
2021-04-03,2241616,31729
2021-04-04,2253982,12366
2021-04-05,2288672,34690
2021-04-06,2327463,38791
2021-04-07,2371417,43954
2021-04-08,2416591,45174
2021-04-09,2457516,40925
2021-04-10,2489242,31726
2021-04-11,2511436,22194
2021-04-12,2542366,30930
2021-04-13,2572817,30451
2021-04-14,2607033,34216
2021-04-15,2643792,36759
2021-04-16,2680103,36311
2021-04-17,2708283,28180
2021-04-18,2729398,21115
2021-04-19,2761814,32416
2021-04-20,2794980,33166
2021-04-21,2832429,37449
2021-04-22,2870131,37702
2021-04-23,2903748,33617
2021-04-24,2927821,24073
2021-04-25,2945288,17467
2021-04-26,2971882,26594
2021-04-27,2998841,26959
2021-04-28,3026541,27700
2021-04-29,3052156,25615
2021-04-30,3078032,25876
2021-05-01,3096387,18355
2021-05-02,3111793,15406
2021-05-03,3128323,16530
2021-05-04,3152193,23870
2021-05-05,3171048,18855
2021-05-06,3193826,22778
2021-05-07,3217593,23767
2021-05-08,3236292,18699
2021-05-09,3245714,9422
2021-05-10,3261690,15976
2021-05-11,3278547,16857
2021-05-12,3296838,18291
2021-05-13,3321146,24308
2021-05-14,3345426,24280
2021-05-15,3365168,19742
2021-05-16,3377031,11863
2021-05-17,3396554,19523
2021-05-18,3413785,17231
2021-05-19,3437033,23248
2021-05-20,3456166,19133
2021-05-21,3477624,21458
2021-05-22,3495001,17377
2021-05-23,3502608,7607
2021-05-24,3516850,14242
2021-05-25,3529623,12773
2021-05-26,3543773,14150
2021-05-27,3556751,12978
2021-05-28,3571176,14425
2021-05-29,3580529,9353
2021-05-30,3585812,5283
2021-05-31,3588734,2922
2021-06-01,3601864,13130
2021-06-02,3613497,11633
2021-06-03,3627804,14307
2021-06-04,3643815,16011
2021-06-05,3657383,13568
2021-06-06,3664081,6698
2021-06-07,3676063,11982
2021-06-08,3687504,11441
2021-06-09,3698864,11360
2021-06-10,3711774,12910
2021-06-11,3728096,16322
2021-06-12,3739512,11416
2021-06-13,3745200,5688
2021-06-14,3755813,10613
2021-06-15,3765998,10185
2021-06-16,3776104,10106
2021-06-17,3785578,9474
2021-06-18,3797409,11831
2021-06-19,3804764,7355
2021-06-20,3808691,3927
2021-06-21,3815638,6947
2021-06-22,3823457,7819
2021-06-23,3831704,8247
2021-06-24,3839351,7647
2021-06-25,3849042,9691
2021-06-26,3855848,6806
2021-06-27,3859985,4137
2021-06-28,3867333,7348
2021-06-29,3874361,7028
2021-06-30,3881427,7066
2021-07-01,3888467,7040
2021-07-02,3896602,8135
2021-07-03,3901758,5156
2021-07-04,3902619,861
2021-07-05,3908852,6233
2021-07-06,3915383,6531
2021-07-07,3921945,6562
2021-07-08,3928305,6360
2021-07-09,3938396,10091
2021-07-10,3945593,7197
2021-07-11,3949238,3645
2021-07-12,3955992,6754
2021-07-13,3961945,5953
2021-07-14,3967999,6054
2021-07-15,3974005,6006
2021-07-16,3982221,8216
2021-07-17,3987714,5493
2021-07-18,3991314,3600
2021-07-19,3999128,7814
2021-07-20,4006118,6990
2021-07-21,4013863,7745
2021-07-22,4021789,7926
2021-07-23,4031736,9947
2021-07-24,4038833,7097
2021-07-25,4043485,4652
2021-07-26,4052144,8659
2021-07-27,4060531,8387
2021-07-28,4069058,8527
2021-07-29,4077604,8546
2021-07-30,4090185,12581
2021-07-31,4098818,8633
2021-08-01,4104222,5404
2021-08-02,4113523,9301
2021-08-03,4121734,8211
2021-08-04,4130398,8664
2021-08-05,4138809,8411
2021-08-06,4150578,11769
2021-08-07,4159346,8768
2021-08-08,4164670,5324
2021-08-09,4173970,9300
2021-08-10,4182502,8532
2021-08-11,4191189,8687
2021-08-12,4200328,9139
2021-08-13,4212141,11813
2021-08-14,4221510,9369
2021-08-15,4227327,5817
2021-08-16,4237754,10427
2021-08-17,4247573,9819
2021-08-18,4257372,9799
2021-08-19,4266586,9214
2021-08-20,4278855,12269
2021-08-21,4287484,8629
2021-08-22,4292871,5387
2021-08-23,4303030,10159
2021-08-24,4312474,9444
2021-08-25,4321885,9411
2021-08-26,4331038,9153
2021-08-27,4343167,12129
2021-08-28,4352532,9365
2021-08-29,4357848,5316
2021-08-30,4367193,9345
2021-08-31,4375352,8159
2021-09-01,4384439,9087
2021-09-02,4391346,6907
2021-09-03,4402310,10964
2021-09-04,4409427,7117
2021-09-05,4413912,4485
2021-09-06,4415344,1432
2021-09-07,4423853,8509
2021-09-08,4431912,8059
2021-09-09,4438654,6742
2021-09-10,4449017,10363
2021-09-11,4456454,7437
2021-09-12,4460790,4336
2021-09-13,4469344,8554
2021-09-14,4476777,7433
2021-09-15,4481475,4698
2021-09-16,4487501,6026
2021-09-17,4496812,9311
2021-09-18,4503546,6734
2021-09-19,4507249,3703
2021-09-20,4512022,4773
2021-09-21,4518672,6650
2021-09-22,4525655,6983
2021-09-23,4532522,6867
2021-09-24,4546081,13559
2021-09-25,4556546,10465
2021-09-26,4562495,5949
2021-09-27,4577016,14521
2021-09-28,4590897,13881
2021-09-29,4604864,13967
2021-09-30,4618896,14032
2021-10-01,4634652,15756
2021-10-02,4643084,8432
2021-10-03,4647490,4406
2021-10-04,4660201,12711
2021-10-05,4672789,12588
2021-10-06,4683873,11084
2021-10-07,4693222,9349
2021-10-08,4703976,10754
2021-10-09,4711602,7626
2021-10-10,4716573,4971
2021-10-11,4728243,11670
2021-10-12,4734477,6234
2021-10-13,4743342,8865
2021-10-14,4754081,10739
2021-10-15,4765990,11909
2021-10-16,4772658,6668
2021-10-17,4777072,4414
2021-10-18,4787697,10625
2021-10-19,4797524,9827
2021-10-20,4807336,9812
2021-10-21,4816468,9132
2021-10-22,4830063,13595
2021-10-23,4838534,8471
2021-10-24,4844049,5515
2021-10-25,4857781,13732
2021-10-26,4870701,12920
2021-10-27,4883605,12904
2021-10-28,4895734,12129
2021-10-29,4909378,13644
2021-10-30,4916372,6994
2021-10-31,4920326,3954
2021-11-01,4931196,10870
2021-11-02,4942416,11220
2021-11-03,4951677,9261
2021-11-04,4962746,11069
2021-11-05,4977912,15166
2021-11-06,4990159,12247
2021-11-07,4995988,5829
2021-11-08,5009520,13532
2021-11-09,5022707,13187
2021-11-10,5037184,14477
2021-11-11,5051709,14525
2021-11-12,5067115,15406
2021-11-13,5079410,12295
2021-11-14,5085251,5841
2021-11-15,5099684,14433
2021-11-16,5112879,13195
2021-11-17,5127772,14893
2021-11-18,5142450,14678
2021-11-19,5160018,17568
2021-11-20,5174252,14234
2021-11-21,5181291,7039
2021-11-22,5197807,16516
2021-11-23,5214758,16951
2021-11-24,5230013,15255
2021-11-25,5230124,111
2021-11-26,5242588,12464
2021-11-27,5251820,9232
2021-11-28,5258585,6765
2021-11-29,5274727,16142
2021-11-30,5291198,16471
2021-12-01,5310248,19050
2021-12-02,5327404,17156
2021-12-03,5347102,19698
2021-12-04,5363274,16172
2021-12-05,5370577,7303
2021-12-06,5388199,17622
2021-12-07,5405842,17643
2021-12-08,5423914,18072
2021-12-09,5442988,19074
2021-12-10,5461402,18414
2021-12-11,5474277,12875
2021-12-12,5481109,6832
2021-12-13,5495917,14808
2021-12-14,5507524,11607
2021-12-15,5522715,15191
2021-12-16,5538136,15421
2021-12-17,5555039,16903
2021-12-18,5565182,10143
2021-12-19,5572231,7049
2021-12-20,5588733,16502
2021-12-21,5604703,15970
2021-12-22,5620938,16235
2021-12-23,5634492,13554
2021-12-24,5638398,3906
2021-12-25,5638428,30
2021-12-26,5644155,5727
2021-12-27,5659400,15245
2021-12-28,5674299,14899
2021-12-29,5688837,14538
2021-12-30,5702198,13361
2021-12-31,5707940,5742
2022-01-01,5708805,865
2022-01-02,5714099,5294
2022-01-03,5726536,12437
2022-01-04,5731022,4486
