date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,625,984,957,758,543,6
1/1/2022,41470,33201,34401,39614,80927,25878
1/10/2021,1165,1716,1762,1492,2313,15
1/11/2021,1213,1797,1849,1559,2493,20
1/12/2021,1300,1913,1973,1658,2775,20
1/13/2021,1410,2053,2122,1835,3184,22
1/14/2021,1509,2235,2282,1985,3708,23
1/15/2021,1629,2392,2462,2120,4088,24
1/16/2021,1687,2481,2563,2212,4706,27
1/17/2021,1706,2510,2608,2248,4761,27
1/18/2021,1773,2622,2688,2346,4985,28
1/19/2021,1845,2697,2771,2431,5493,31
1/2/2021,706,1102,1086,864,624,7
1/2/2022,41488,33213,34412,39634,80964,25907
1/20/2021,1921,2824,2879,2555,6269,36
1/21/2021,2014,2955,3051,2724,7020,40
1/22/2021,2162,3123,3235,2916,7781,43
1/23/2021,2243,3291,3397,3074,8375,46
1/24/2021,2279,3324,3458,3105,8536,48
1/25/2021,2358,3397,3547,3233,9137,50
1/26/2021,2431,3480,3645,3350,9712,51
1/27/2021,2544,3608,3805,3540,10441,52
1/28/2021,2622,3721,3924,3692,11462,52
1/29/2021,2735,3844,4064,3877,12472,60
1/3/2021,734,1147,1132,888,647,8
1/3/2022,41544,33244,34447,39689,81039,25993
1/30/2021,2806,3933,4200,4034,13261,63
1/31/2021,2842,3955,4232,4063,13415,65
1/4/2021,797,1246,1225,977,877,9
1/4/2022,41572,33265,34466,39711,81073,26094
1/5/2021,891,1358,1315,1072,1112,10
1/6/2021,1006,1484,1455,1201,1380,12
1/7/2021,1069,1572,1566,1309,1717,14
1/8/2021,1123,1656,1701,1444,2155,15
1/9/2021,1155,1701,1746,1481,2292,15
10/1/2021,35882,29795,31581,36835,76108,17981
10/10/2021,36565,30217,31873,37033,76358,18330
10/11/2021,36666,30285,31921,37063,76397,18390
10/12/2021,36728,30317,31947,37080,76419,18411
10/13/2021,36810,30362,31979,37095,76438,18439
10/14/2021,36887,30410,32013,37128,76458,18462
10/15/2021,36991,30467,32058,37169,76492,18509
10/16/2021,37055,30500,32086,37185,76506,18534
10/17/2021,37093,30530,32105,37198,76515,18549
10/18/2021,37167,30582,32147,37226,76555,18571
10/19/2021,37228,30617,32173,37253,76579,18614
10/2/2021,35934,29834,31614,36863,76124,18022
10/20/2021,37283,30660,32211,37281,76612,18635
10/21/2021,37371,30702,32243,37310,76637,18668
10/22/2021,37469,30765,32291,37346,76687,18702
10/23/2021,37538,30821,32322,37363,76716,18729
10/24/2021,37566,30836,32338,37371,76741,18744
10/25/2021,37634,30886,32382,37398,76817,18763
10/26/2021,37721,30938,32433,37421,76879,18805
10/27/2021,37811,30994,32476,37462,76945,18838
10/28/2021,37932,31058,32519,37505,77026,18863
10/29/2021,38028,31111,32571,37549,77071,18894
10/3/2021,35986,29863,31629,36874,76132,18039
10/30/2021,38091,31150,32601,37564,77093,18910
10/31/2021,38116,31166,32618,37574,77101,18922
10/4/2021,36072,29922,31673,36896,76187,18096
10/5/2021,36163,29973,31697,36927,76227,18142
10/6/2021,36276,30035,31746,36956,76268,18209
10/7/2021,36360,30085,31774,36980,76309,18245
10/8/2021,36456,30152,31817,37011,76330,18280
10/9/2021,36528,30194,31853,37025,76342,18314
11/1/2021,38168,31208,32648,37606,77171,18949
11/10/2021,38839,31578,32977,37855,77635,19872
11/11/2021,38909,31623,33014,37885,77692,20072
11/12/2021,38997,31682,33048,37908,77761,20288
11/13/2021,39044,31708,33071,37925,77782,20533
11/14/2021,39074,31729,33084,37933,77805,20608
11/15/2021,39135,31777,33126,37968,77872,20757
11/16/2021,39200,31823,33154,38000,77929,20930
11/17/2021,39274,31871,33189,38035,77986,21121
11/18/2021,39349,31914,33222,38062,78059,21260
11/19/2021,39406,31961,33261,38093,78108,21439
11/2/2021,38241,31250,32681,37632,77234,18971
11/20/2021,39460,31998,33289,38107,78126,21843
11/21/2021,39493,32009,33306,38131,78147,21895
11/22/2021,39571,32045,33350,38168,78212,21990
11/23/2021,39672,32105,33386,38211,78278,22143
11/24/2021,39746,32158,33412,38252,78324,22340
11/25/2021,39747,32158,33412,38252,78324,22340
11/26/2021,39787,32180,33446,38290,78358,22451
11/27/2021,39806,32194,33460,38303,78372,22507
11/28/2021,39823,32205,33469,38316,78390,22538
11/29/2021,39874,32242,33494,38361,78455,22617
11/3/2021,38313,31294,32722,37659,77285,18997
11/30/2021,39941,32279,33527,38405,78535,22726
11/4/2021,38367,31329,32753,37689,77352,19034
11/5/2021,38456,31385,32817,37723,77438,19134
11/6/2021,38544,31428,32840,37748,77460,19283
11/7/2021,38601,31444,32855,37760,77477,19345
11/8/2021,38693,31487,32899,37795,77544,19490
11/9/2021,38776,31536,32942,37826,77589,19675
12/1/2020,1,1,2,,1,
12/1/2021,40027,32322,33566,38448,78604,22868
12/10/2020,2,1,2,,2,
12/10/2021,40558,32654,33874,38826,79365,23905
12/11/2020,2,1,2,,2,
12/11/2021,40588,32677,33896,38847,79394,24042
12/12/2020,2,1,2,,2,
12/12/2021,40610,32690,33904,38859,79421,24071
12/13/2020,2,1,2,,2,
12/13/2021,40669,32717,33924,38903,79516,24142
12/14/2020,2,1,2,,2,
12/14/2021,40706,32742,33954,38944,79592,24218
12/15/2020,2,1,2,,2,
12/15/2021,40762,32770,33987,38989,79680,24302
12/16/2020,3,2,6,,2,
12/16/2021,40831,32819,34027,39052,79801,24471
12/17/2020,11,13,18,4,4,
12/17/2021,40883,32852,34051,39093,79899,24572
12/18/2020,21,22,27,9,5,
12/18/2021,40911,32870,34071,39116,79941,24720
12/19/2020,25,30,33,15,8,
12/19/2021,40933,32884,34083,39144,79979,24749
12/2/2020,1,1,2,,1,
12/2/2021,40104,32369,33603,38499,78683,22991
12/20/2020,25,35,34,19,9,
12/20/2021,40999,32920,34115,39209,80110,24897
12/21/2020,51,82,80,36,22,1
12/21/2021,41061,32952,34152,39279,80251,25016
12/22/2020,109,152,140,81,38,1
12/22/2021,41117,32994,34193,39321,80360,25155
12/23/2020,166,242,251,158,72,2
12/23/2021,41173,33020,34228,39368,80453,25266
12/24/2020,183,262,267,172,75,2
12/24/2021,41198,33037,34240,39382,80487,25288
12/25/2020,183,262,267,172,75,2
