date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20727,23071,21246,18559,13496,178
1/1/2022,923836,617099,628691,714990,1275244,553035
1/10/2021,34229,35344,33535,30457,31245,396
1/11/2021,36149,37159,35516,32155,35643,451
1/12/2021,38907,39856,38328,34716,43543,545
1/13/2021,41649,42791,41480,37475,52596,620
1/14/2021,44391,45849,44747,40539,62261,678
1/15/2021,47847,49105,48174,43699,71747,771
1/16/2021,49618,50675,49857,45326,77192,808
1/17/2021,50713,51688,50935,46416,80703,837
1/18/2021,52359,53208,52693,48174,88797,871
1/19/2021,54403,55078,54760,50394,99007,958
1/2/2021,22609,24781,22818,19981,14636,202
1/2/2022,924465,617433,629006,715322,1275550,553746
1/20/2021,56930,57644,57824,53615,111545,1068
1/21/2021,59723,60590,61336,57276,127629,1203
1/22/2021,64188,64756,65951,62224,143591,1335
1/23/2021,67431,67515,69028,65423,154232,1469
1/24/2021,68934,68900,70543,67109,161953,1515
1/25/2021,71302,71064,73149,70083,175774,1584
1/26/2021,74196,73590,76047,73322,193238,1676
1/27/2021,77310,76249,79024,76779,212362,1764
1/28/2021,80411,78900,82090,80539,233891,1885
1/29/2021,84272,82069,85500,84343,254118,2057
1/3/2021,23486,25522,23482,20534,15020,220
1/3/2022,925871,618060,629648,716093,1276404,555604
1/30/2021,87054,84203,87845,86806,265634,2216
1/31/2021,87961,84931,88711,87856,271722,2251
1/4/2021,25193,27171,25117,22058,17070,239
1/4/2022,926417,618331,629904,716395,1276747,556758
1/5/2021,26962,28854,26719,23655,19311,267
1/6/2021,29144,30794,28790,25734,22535,324
1/7/2021,30928,32452,30573,27563,25992,355
1/8/2021,32633,34054,32253,29249,28528,372
1/9/2021,33709,34900,33102,30045,30738,391
10/1/2021,819867,560087,577968,660124,1190795,364920
10/10/2021,829551,565214,582094,663457,1195808,369529
10/11/2021,830880,565977,582668,663968,1196639,370200
10/12/2021,831657,566349,582974,664213,1197051,370631
10/13/2021,832703,566910,583455,664591,1197701,371121
10/14/2021,833978,567553,584021,665082,1198454,371629
10/15/2021,835506,568304,584696,665600,1199072,372212
10/16/2021,836473,568728,585055,665899,1199344,373480
10/17/2021,837178,569020,585277,666058,1199518,373737
10/18/2021,838409,569718,585837,666540,1200246,374222
10/19/2021,839486,570328,586293,667010,1200907,374744
10/2/2021,820844,560575,578413,660466,1191192,365447
10/20/2021,840548,570882,586734,667455,1201556,375259
10/21/2021,841662,571498,587273,667908,1202188,375701
10/22/2021,843086,572340,587959,668525,1203503,376314
10/23/2021,843931,572812,588395,668927,1204305,376706
10/24/2021,844403,573096,588620,669177,1204824,376944
10/25/2021,845630,573776,589225,669797,1206512,377411
10/26/2021,846855,574492,589839,670394,1208149,378026
10/27/2021,848150,575227,590534,671099,1209776,378744
10/28/2021,849440,575944,591122,671778,1211334,379205
10/29/2021,850741,576739,591808,672470,1212682,379769
10/3/2021,821390,560831,578598,660624,1191416,365695
10/30/2021,851453,577128,592144,672819,1213257,380060
10/31/2021,851861,577346,592351,673013,1213654,380182
10/4/2021,822782,561507,579201,661058,1192297,366324
10/5/2021,824265,562233,579741,661527,1193207,366929
10/6/2021,825681,563011,580348,661970,1193924,367571
10/7/2021,826739,563648,580835,662417,1194512,368116
10/8/2021,828048,564387,581413,662887,1195137,368811
10/9/2021,828993,564919,581841,663245,1195507,369297
11/1/2021,853011,577982,592912,673612,1214982,380650
11/10/2021,863589,583702,597989,678770,1225280,414310
11/11/2021,864798,584334,598593,679383,1226568,419304
11/12/2021,866239,585173,599314,680081,1227815,424925
11/13/2021,867221,585791,599796,680595,1228456,432708
11/14/2021,867891,586194,600162,680929,1228909,435327
11/15/2021,869317,587032,600902,681719,1230316,439477
11/16/2021,870807,587871,601671,682522,1231909,443470
11/17/2021,872167,588666,602334,683317,1233480,448535
11/18/2021,873671,589449,603013,684111,1234945,452600
11/19/2021,875338,590455,603834,684975,1236185,457381
11/2/2021,854331,578677,593518,674219,1216355,381146
11/20/2021,876394,591147,604438,685535,1236758,463872
11/21/2021,877157,591537,604826,685958,1237154,465564
11/22/2021,878570,592332,605581,686954,1238395,468761
11/23/2021,880323,593187,606423,687942,1239658,472333
11/24/2021,881753,594062,607172,688795,1240740,476432
11/25/2021,881774,594069,607174,688799,1240761,476443
11/26/2021,882874,594719,607751,689512,1241469,478626
11/27/2021,883623,595197,608153,689998,1241943,480169
11/28/2021,884269,595582,608491,690422,1242332,481037
11/29/2021,885516,596372,609197,691291,1243595,483900
11/3/2021,855445,579253,594040,674747,1217442,381976
11/30/2021,886948,597217,610027,692246,1244913,487115
11/4/2021,856559,579839,594579,675316,1218744,384210
11/5/2021,858096,580648,595367,676049,1220043,387856
11/6/2021,859034,581172,595822,676481,1220781,393410
11/7/2021,859716,581564,596133,676772,1221230,396007
11/8/2021,861066,582328,596769,677509,1222657,400987
11/9/2021,862397,583039,597398,678185,1224106,405580
12/1/2020,62,58,67,42,59,1
12/1/2021,888557,598192,610861,693353,1246428,489993
12/10/2020,84,81,97,77,105,3
12/10/2021,900246,604831,617133,701231,1256941,512663
12/11/2020,86,84,102,83,107,3
12/11/2021,901073,605396,617623,701747,1257469,515052
12/12/2020,88,84,106,88,112,3
12/12/2021,901687,605789,617975,702073,1257888,516167
12/13/2020,90,85,110,91,115,3
12/13/2021,902949,606432,618538,702904,1259117,518015
12/14/2020,92,91,113,93,127,3
12/14/2021,904050,606971,619112,703581,1260141,519852
12/15/2020,110,111,136,120,143,3
12/15/2021,905390,607677,619792,704396,1261380,521994
12/16/2020,219,275,318,257,208,3
12/16/2021,906879,608476,620486,705356,1262822,524206
12/17/2020,840,1119,1150,943,490,6
12/17/2021,908228,609171,621202,706159,1263999,526892
12/18/2020,1672,2149,2015,1624,819,7
12/18/2021,909098,609650,621672,706697,1264555,528978
12/19/2020,2262,2878,2603,2056,1035,12
