date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,3,2
2020-12-16,5,2
2020-12-18,7,2
2020-12-21,19,12
2020-12-22,80,61
2020-12-23,290,210
2020-12-24,424,134
2020-12-26,589,165
2020-12-27,650,61
2020-12-28,919,269
2020-12-29,1299,380
2020-12-30,1637,338
2020-12-31,1913,276
2021-01-01,1985,72
2021-01-02,2034,49
2021-01-03,2060,26
2021-01-04,2251,191
2021-01-05,2385,134
2021-01-06,2638,253
2021-01-07,2889,251
2021-01-08,3148,259
2021-01-09,3204,56
2021-01-10,3255,51
2021-01-11,3454,199
2021-01-12,3741,287
2021-01-13,4048,307
2021-01-14,4434,386
2021-01-15,4847,413
2021-01-16,5203,356
2021-01-17,5234,31
2021-01-18,5610,376
2021-01-19,5940,330
2021-01-20,6506,566
2021-01-21,6958,452
2021-01-22,7376,418
2021-01-23,8188,812
2021-01-24,8804,616
2021-01-25,9363,559
2021-01-26,9992,629
2021-01-27,10802,810
2021-01-28,11715,913
2021-01-29,12246,531
2021-01-30,12708,462
2021-01-31,13237,529
2021-02-01,13924,687
2021-02-02,14538,614
2021-02-03,15696,1158
2021-02-04,16409,713
2021-02-05,17072,663
2021-02-06,17414,342
2021-02-07,17601,187
2021-02-08,18001,400
2021-02-09,18449,448
2021-02-10,19413,964
2021-02-11,20055,642
2021-02-12,20964,909
2021-02-13,21463,499
2021-02-14,21572,109
2021-02-15,22119,547
2021-02-16,22690,571
2021-02-17,23228,538
2021-02-18,23616,388
2021-02-19,24033,417
2021-02-20,24195,162
2021-02-21,24258,63
2021-02-22,24570,312
2021-02-23,24813,243
2021-02-24,25562,749
2021-02-25,26584,1022
2021-02-26,27476,892
2021-02-27,28306,830
2021-02-28,28835,529
2021-03-01,29722,887
2021-03-02,30676,954
2021-03-03,32933,2257
2021-03-04,34433,1500
2021-03-05,35987,1554
2021-03-06,36814,827
2021-03-07,37242,428
2021-03-08,38043,801
2021-03-09,39005,962
2021-03-10,40936,1931
2021-03-11,42528,1592
2021-03-12,43938,1410
2021-03-13,44762,824
2021-03-14,45132,370
2021-03-15,45940,808
2021-03-16,46944,1004
2021-03-17,48743,1799
2021-03-18,50059,1316
2021-03-19,51245,1186
2021-03-20,52418,1173
2021-03-21,52968,550
2021-03-22,54230,1262
2021-03-23,55459,1229
2021-03-24,56992,1533
2021-03-25,58404,1412
2021-03-26,59942,1538
2021-03-27,60954,1012
2021-03-28,61766,812
2021-03-29,63301,1535
2021-03-30,64816,1515
2021-03-31,67060,2244
2021-04-01,68791,1731
2021-04-02,70306,1515
2021-04-03,71027,721
2021-04-04,71319,292
2021-04-05,72531,1212
2021-04-06,73897,1366
2021-04-07,75586,1689
2021-04-08,77077,1491
2021-04-09,78685,1608
2021-04-10,79658,973
2021-04-11,80092,434
2021-04-12,82089,1997
2021-04-13,83158,1069
2021-04-14,84885,1727
2021-04-15,86393,1508
2021-04-16,87650,1257
2021-04-17,88531,881
2021-04-18,88963,432
2021-04-19,89990,1027
2021-04-20,91160,1170
2021-04-21,92536,1376
2021-04-22,93805,1269
2021-04-23,95110,1305
2021-04-24,95903,793
2021-04-25,96233,330
2021-04-26,97428,1195
2021-04-27,98779,1351
2021-04-28,100031,1252
2021-04-29,101197,1166
2021-04-30,102418,1221
2021-05-01,103085,667
2021-05-02,103327,242
2021-05-03,104145,818
2021-05-04,105007,862
2021-05-05,105948,941
2021-05-06,106757,809
2021-05-07,107601,844
2021-05-08,108193,592
2021-05-09,108330,137
2021-05-10,108915,585
2021-05-11,109522,607
2021-05-12,110059,537
2021-05-13,110831,772
2021-05-14,111520,689
2021-05-15,111933,413
2021-05-16,112103,170
2021-05-17,113341,1238
2021-05-18,113938,597
2021-05-19,114601,663
2021-05-20,115290,689
2021-05-21,115966,676
2021-05-22,116333,367
2021-05-23,116461,128
2021-05-24,116907,446
2021-05-25,117358,451
2021-05-26,117729,371
2021-05-27,118124,395
2021-05-28,118648,524
2021-05-29,118782,134
2021-05-30,118853,71
2021-05-31,118928,75
2021-06-01,119382,454
2021-06-02,119738,356
2021-06-03,120082,344
2021-06-04,120491,409
2021-06-05,120698,207
2021-06-06,120773,75
2021-06-07,121184,411
2021-06-08,121458,274
2021-06-09,121880,422
2021-06-10,122227,347
2021-06-11,122672,445
2021-06-12,122944,272
2021-06-13,123031,87
2021-06-14,123345,314
2021-06-15,123695,350
2021-06-16,124013,318
2021-06-17,124269,256
2021-06-18,124622,353
2021-06-19,124801,179
2021-06-20,124892,91
2021-06-21,125127,235
2021-06-22,125383,256
2021-06-23,125647,264
2021-06-24,125868,221
2021-06-25,126189,321
2021-06-26,126331,142
2021-06-27,126399,68
2021-06-28,126609,210
2021-06-29,126841,232
2021-06-30,127103,262
2021-07-01,127343,240
2021-07-02,127654,311
2021-07-03,127751,97
2021-07-04,127775,24
2021-07-05,127965,190
2021-07-06,128168,203
2021-07-07,128379,211
2021-07-08,128608,229
2021-07-09,128885,277
2021-07-10,129071,186
2021-07-11,129139,68
2021-07-12,129370,231
2021-07-13,129580,210
2021-07-14,129788,208
2021-07-15,129965,177
2021-07-16,130282,317
2021-07-17,130467,185
2021-07-18,130551,84
2021-07-19,130820,269
2021-07-20,131085,265
2021-07-21,131386,301
2021-07-22,131691,305
2021-07-23,132104,413
2021-07-24,132310,206
2021-07-25,132414,104
2021-07-26,132699,285
2021-07-27,132999,300
2021-07-28,133298,299
2021-07-29,133583,285
2021-07-30,134021,438
2021-07-31,134254,233
2021-08-01,134342,88
2021-08-02,134648,306
2021-08-03,134926,278
2021-08-04,135228,302
2021-08-05,135508,280
2021-08-06,135988,480
2021-08-07,136212,224
2021-08-08,136350,138
2021-08-09,136718,368
2021-08-10,137005,287
2021-08-11,137290,285
2021-08-12,137585,295
2021-08-13,138062,477
2021-08-14,138321,259
2021-08-15,138474,153
2021-08-16,138851,377
2021-08-17,139211,360
2021-08-18,139521,310
2021-08-19,139842,321
2021-08-20,140391,549
2021-08-21,140618,227
2021-08-22,140761,143
2021-08-23,141083,322
2021-08-24,141377,294
2021-08-25,141734,357
2021-08-26,142049,315
2021-08-27,142479,430
2021-08-28,142717,238
2021-08-29,142853,136
2021-08-30,143208,355
2021-08-31,143452,244
2021-09-01,143686,234
2021-09-02,143905,219
2021-09-03,144290,385
2021-09-04,144472,182
2021-09-05,144570,98
2021-09-06,144634,64
2021-09-07,144919,285
2021-09-08,145171,252
2021-09-09,145418,247
2021-09-10,145731,313
2021-09-11,145913,182
2021-09-12,145995,82
2021-09-13,146302,307
2021-09-14,146571,269
2021-09-15,146745,174
2021-09-16,147020,275
2021-09-17,147392,372
2021-09-18,147555,163
2021-09-19,147609,54
2021-09-20,147799,190
2021-09-21,148025,226
2021-09-22,148211,186
2021-09-23,148425,214
2021-09-24,148723,298
2021-09-25,148866,143
2021-09-26,148943,77
2021-09-27,149186,243
2021-09-28,149457,271
2021-09-29,149697,240
2021-09-30,149875,178
2021-10-01,150156,281
2021-10-02,150297,141
2021-10-03,150334,37
2021-10-04,150513,179
2021-10-05,150721,208
2021-10-06,150875,154
2021-10-07,151029,154
2021-10-08,151246,217
2021-10-09,151350,104
2021-10-10,151397,47
2021-10-11,151603,206
2021-10-12,151742,139
2021-10-13,151884,142
2021-10-14,152079,195
2021-10-15,152295,216
2021-10-16,152401,106
2021-10-17,152451,50
2021-10-18,152614,163
2021-10-19,152823,209
2021-10-20,152949,126
2021-10-21,153129,180
2021-10-22,153712,583
2021-10-23,154202,490
2021-10-24,154419,217
2021-10-25,155293,874
2021-10-26,156002,709
2021-10-27,156740,738
2021-10-28,157501,761
2021-10-29,158223,722
2021-10-30,158563,340
2021-10-31,158727,164
2021-11-01,159340,613
2021-11-02,159896,556
2021-11-03,160450,554
2021-11-04,161093,643
2021-11-05,161783,690
2021-11-06,162167,384
2021-11-07,162310,143
2021-11-08,163008,698
2021-11-09,163583,575
2021-11-10,164224,641
2021-11-11,164886,662
2021-11-12,165608,722
2021-11-13,165927,319
2021-11-14,166082,155
2021-11-15,166722,640
2021-11-16,167317,595
2021-11-17,167933,616
2021-11-18,168599,666
2021-11-19,169426,827
2021-11-20,169846,420
2021-11-21,170098,252
2021-11-22,170711,613
2021-11-23,171383,672
2021-11-24,171815,432
2021-11-25,171817,2
2021-11-26,172276,459
2021-11-27,172610,334
2021-11-28,172825,215
2021-11-29,173494,669
2021-11-30,174202,708
2021-12-01,174908,706
2021-12-02,175578,670
2021-12-03,176379,801
2021-12-04,176794,415
2021-12-05,177015,221
2021-12-06,177678,663
2021-12-07,178327,649
2021-12-08,178944,617
2021-12-09,179634,690
2021-12-10,180406,772
2021-12-11,180818,412
2021-12-12,181103,285
2021-12-13,181644,541
2021-12-14,182051,407
2021-12-15,182541,490
2021-12-16,183055,514
2021-12-17,183765,710
2021-12-18,184072,307
2021-12-19,184263,191
2021-12-20,184984,721
2021-12-21,185619,635
2021-12-22,186247,628
2021-12-23,186728,481
2021-12-24,186842,114
2021-12-26,186973,131
2021-12-27,187439,466
2021-12-28,187875,436
2021-12-29,188299,424
2021-12-30,188713,414
2021-12-31,188928,215
2022-01-01,188948,20
2022-01-02,189094,146
2022-01-03,189505,411
2022-01-04,189681,176
