date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,629,742,579,449,363,3
1/1/2022,24423,12767,11803,13621,20345,12828
1/10/2021,1137,1164,955,805,729,13
1/11/2021,1208,1247,1034,857,797,14
1/12/2021,1313,1333,1109,941,998,15
1/13/2021,1373,1399,1192,1016,1260,16
1/14/2021,1472,1488,1284,1103,1533,16
1/15/2021,1586,1583,1365,1194,2282,16
1/16/2021,1597,1599,1380,1217,2386,16
1/17/2021,1603,1607,1388,1221,2393,16
1/18/2021,1671,1678,1444,1276,2457,17
1/19/2021,1760,1741,1508,1355,2717,17
1/2/2021,655,758,587,463,374,3
1/2/2022,24429,12772,11807,13622,20345,12836
1/20/2021,2007,2015,1833,1646,2937,22
1/21/2021,2153,2131,1935,1744,3152,23
1/22/2021,2248,2209,2030,1856,3496,24
1/23/2021,2292,2243,2064,1891,3700,27
1/24/2021,2298,2246,2064,1892,3719,27
1/25/2021,2347,2296,2128,1992,4030,28
1/26/2021,2407,2352,2184,2069,4397,30
1/27/2021,2660,2497,2331,2230,4783,32
1/28/2021,2853,2623,2464,2391,5189,37
1/29/2021,2949,2708,2543,2501,5531,41
1/3/2021,655,759,587,464,376,3
1/3/2022,24448,12780,11814,13629,20348,12886
1/30/2021,3010,2751,2572,2540,5649,48
1/31/2021,3020,2753,2573,2544,5675,48
1/4/2021,724,834,649,533,438,4
1/4/2022,24462,12784,11817,13631,20349,12913
1/5/2021,808,909,702,597,509,8
1/6/2021,888,961,756,650,576,9
1/7/2021,1003,1048,843,720,676,9
1/8/2021,1123,1156,943,785,719,13
1/9/2021,1137,1163,953,802,727,13
10/1/2021,22554,11889,11073,12808,19370,8201
10/10/2021,22692,11940,11129,12840,19418,8271
10/11/2021,22701,11945,11135,12842,19424,8278
10/12/2021,22707,11949,11137,12842,19425,8287
10/13/2021,22724,11953,11147,12845,19437,8295
10/14/2021,22738,11955,11148,12855,19444,8303
10/15/2021,22753,11962,11158,12857,19451,8310
10/16/2021,22766,11963,11159,12862,19452,8315
10/17/2021,22785,11966,11162,12862,19453,8323
10/18/2021,22796,11974,11165,12867,19461,8327
10/19/2021,22815,11978,11166,12873,19465,8333
10/2/2021,22566,11890,11074,12808,19375,8206
10/20/2021,22829,11987,11175,12877,19473,8342
10/21/2021,22843,11994,11179,12883,19478,8347
10/22/2021,22866,12008,11189,12900,19503,8354
10/23/2021,22882,12015,11195,12909,19521,8363
10/24/2021,22890,12019,11197,12910,19529,8366
10/25/2021,22906,12030,11207,12919,19554,8375
10/26/2021,22922,12039,11214,12934,19575,8398
10/27/2021,22952,12052,11228,12950,19618,8411
10/28/2021,22969,12057,11235,12956,19639,8417
10/29/2021,23002,12081,11248,12977,19670,8432
10/3/2021,22580,11890,11078,12811,19378,8215
10/30/2021,23024,12095,11264,12985,19681,8445
10/31/2021,23038,12101,11272,12991,19687,8451
10/4/2021,22602,11894,11084,12817,19387,8220
10/5/2021,22616,11898,11087,12822,19394,8226
10/6/2021,22644,11915,11099,12827,19399,8237
10/7/2021,22655,11925,11105,12834,19402,8246
10/8/2021,22674,11936,11126,12838,19405,8259
10/9/2021,22684,11939,11128,12840,19414,8266
11/1/2021,23059,12110,11278,13006,19698,8453
11/10/2021,23263,12214,11351,13098,19808,9652
11/11/2021,23295,12225,11360,13111,19815,9721
11/12/2021,23325,12237,11381,13123,19833,10047
11/13/2021,23341,12245,11389,13129,19840,10183
11/14/2021,23362,12249,11393,13136,19842,10227
11/15/2021,23385,12261,11406,13152,19865,10285
11/16/2021,23412,12276,11412,13164,19873,10374
11/17/2021,23436,12288,11420,13174,19901,10543
11/18/2021,23471,12301,11432,13185,19918,10613
11/19/2021,23522,12321,11445,13205,19931,10787
