date,Maricopa_cume,Maricopa
2020-12-01 00:00:00,19,
2020-12-02 00:00:00,24,5
2020-12-03 00:00:00,27,3
2020-12-04 00:00:00,28,1
2020-12-08 00:00:00,29,1
2020-12-09 00:00:00,30,1
2020-12-10 00:00:00,31,1
2020-12-11 00:00:00,33,2
2020-12-12 00:00:00,35,2
2020-12-14 00:00:00,37,2
2020-12-15 00:00:00,41,4
2020-12-16 00:00:00,67,26
2020-12-17 00:00:00,1295,1228
2020-12-18 00:00:00,2934,1639
2020-12-19 00:00:00,4615,1681
2020-12-20 00:00:00,5574,959
2020-12-21 00:00:00,8806,3232
2020-12-22 00:00:00,13003,4197
2020-12-23 00:00:00,17789,4786
2020-12-24 00:00:00,19340,1551
2020-12-25 00:00:00,19341,1
2020-12-26 00:00:00,24441,5100
2020-12-27 00:00:00,26748,2307
2020-12-28 00:00:00,31909,5161
2020-12-29 00:00:00,39898,7989
2020-12-30 00:00:00,48732,8834
2020-12-31 00:00:00,52485,3753
2021-01-01 00:00:00,52652,167
2021-01-02 00:00:00,58819,6167
2021-01-03 00:00:00,61487,2668
2021-01-04 00:00:00,66045,4558
2021-01-05 00:00:00,70313,4268
2021-01-06 00:00:00,75290,4977
2021-01-07 00:00:00,80527,5237
2021-01-08 00:00:00,85016,4489
2021-01-09 00:00:00,89629,4613
2021-01-10 00:00:00,92294,2665
2021-01-11 00:00:00,101166,8872
2021-01-12 00:00:00,111836,10670
2021-01-13 00:00:00,123286,11450
2021-01-14 00:00:00,134623,11337
2021-01-15 00:00:00,144290,9667
2021-01-16 00:00:00,150616,6326
2021-01-17 00:00:00,153298,2682
2021-01-18 00:00:00,160028,6730
2021-01-19 00:00:00,172084,12056
2021-01-20 00:00:00,185119,13035
2021-01-21 00:00:00,199362,14243
2021-01-22 00:00:00,216396,17034
2021-01-23 00:00:00,230171,13775
2021-01-24 00:00:00,237180,7009
2021-01-25 00:00:00,248356,11176
2021-01-26 00:00:00,265094,16738
2021-01-27 00:00:00,280722,15628
2021-01-28 00:00:00,294859,14137
2021-01-29 00:00:00,311917,17058
2021-01-30 00:00:00,323180,11263
2021-01-31 00:00:00,326653,3473
2021-02-01 00:00:00,334502,7849
2021-02-02 00:00:00,348574,14072
2021-02-03 00:00:00,362552,13978
2021-02-04 00:00:00,379168,16616
2021-02-05 00:00:00,393925,14757
2021-02-06 00:00:00,408186,14261
2021-02-07 00:00:00,410533,2347
2021-02-08 00:00:00,421478,10945
2021-02-09 00:00:00,439229,17751
2021-02-10 00:00:00,455444,16215
2021-02-11 00:00:00,472366,16922
2021-02-12 00:00:00,498793,26427
2021-02-13 00:00:00,518359,19566
2021-02-14 00:00:00,522104,3745
2021-02-15 00:00:00,531117,9013
2021-02-16 00:00:00,549007,17890
2021-02-17 00:00:00,568041,19034
2021-02-18 00:00:00,587742,19701
2021-02-19 00:00:00,608641,20899
2021-02-20 00:00:00,624930,16289
2021-02-21 00:00:00,627779,2849
2021-02-22 00:00:00,636796,9017
2021-02-23 00:00:00,655903,19107
2021-02-24 00:00:00,676531,20628
2021-02-25 00:00:00,696615,20084
2021-02-26 00:00:00,723073,26458
2021-02-27 00:00:00,741838,18765
2021-02-28 00:00:00,745662,3824
2021-03-01 00:00:00,758715,13053
2021-03-02 00:00:00,774929,16214
2021-03-03 00:00:00,792657,17728
2021-03-04 00:00:00,810843,18186
2021-03-05 00:00:00,829999,19156
2021-03-06 00:00:00,844178,14179
2021-03-07 00:00:00,848629,4451
2021-03-08 00:00:00,864673,16044
2021-03-09 00:00:00,883639,18966
2021-03-10 00:00:00,905203,21564
2021-03-11 00:00:00,927960,22757
2021-03-12 00:00:00,955719,27759
2021-03-13 00:00:00,971914,16195
2021-03-14 00:00:00,977341,5427
2021-03-15 00:00:00,993690,16349
2021-03-16 00:00:00,1012805,19115
2021-03-17 00:00:00,1034486,21681
2021-03-18 00:00:00,1056051,21565
2021-03-19 00:00:00,1074550,18499
2021-03-20 00:00:00,1089460,14910
2021-03-21 00:00:00,1095545,6085
2021-03-22 00:00:00,1107471,11926
2021-03-23 00:00:00,1112629,5158
