date,Gila_cume,Gila
2020-12-23 00:00:00,28,
2020-12-24 00:00:00,87,59
2020-12-26 00:00:00,111,24
2020-12-28 00:00:00,198,87
2020-12-29 00:00:00,290,92
2020-12-30 00:00:00,403,113
2020-12-31 00:00:00,545,142
2021-01-02 00:00:00,745,200
2021-01-03 00:00:00,746,1
2021-01-04 00:00:00,876,130
2021-01-05 00:00:00,1136,260
2021-01-06 00:00:00,1304,168
2021-01-07 00:00:00,1650,346
2021-01-08 00:00:00,1988,338
2021-01-09 00:00:00,2018,30
2021-01-11 00:00:00,2155,137
2021-01-12 00:00:00,2197,42
2021-01-13 00:00:00,2240,43
2021-01-14 00:00:00,2463,223
2021-01-15 00:00:00,2477,14
2021-01-18 00:00:00,2519,42
2021-01-19 00:00:00,2585,66
2021-01-20 00:00:00,2837,252
2021-01-21 00:00:00,3224,387
2021-01-22 00:00:00,3321,97
2021-01-23 00:00:00,3475,154
2021-01-25 00:00:00,3615,140
2021-01-26 00:00:00,3721,106
2021-01-27 00:00:00,4041,320
2021-01-28 00:00:00,4592,551
2021-01-29 00:00:00,4826,234
2021-01-30 00:00:00,5001,175
2021-01-31 00:00:00,5012,11
2021-02-01 00:00:00,5348,336
2021-02-02 00:00:00,5928,580
2021-02-03 00:00:00,6536,608
2021-02-04 00:00:00,7329,793
2021-02-05 00:00:00,8095,766
2021-02-06 00:00:00,8508,413
2021-02-07 00:00:00,8519,11
2021-02-08 00:00:00,8791,272
2021-02-09 00:00:00,9294,503
2021-02-10 00:00:00,9677,383
2021-02-11 00:00:00,10009,332
2021-02-12 00:00:00,10133,124
2021-02-13 00:00:00,11209,1076
2021-02-14 00:00:00,11780,571
2021-02-15 00:00:00,11873,93
2021-02-16 00:00:00,12271,398
2021-02-17 00:00:00,12591,320
2021-02-18 00:00:00,12909,318
2021-02-19 00:00:00,13248,339
2021-02-20 00:00:00,13364,116
2021-02-22 00:00:00,13418,54
2021-02-23 00:00:00,13660,242
2021-02-24 00:00:00,13863,203
2021-02-25 00:00:00,14293,430
2021-02-26 00:00:00,14704,411
2021-02-27 00:00:00,16474,1770
2021-02-28 00:00:00,17370,896
2021-03-01 00:00:00,17578,208
2021-03-02 00:00:00,17913,335
2021-03-03 00:00:00,18236,323
2021-03-04 00:00:00,18919,683
2021-03-05 00:00:00,19191,272
2021-03-06 00:00:00,19592,401
2021-03-07 00:00:00,19616,24
2021-03-08 00:00:00,19817,201
2021-03-09 00:00:00,20308,491
2021-03-10 00:00:00,20666,358
2021-03-11 00:00:00,22009,1343
2021-03-12 00:00:00,22403,394
2021-03-13 00:00:00,23713,1310
2021-03-14 00:00:00,24204,491
2021-03-15 00:00:00,24344,140
2021-03-16 00:00:00,24732,388
2021-03-17 00:00:00,24902,170
2021-03-18 00:00:00,25247,345
2021-03-19 00:00:00,25511,264
2021-03-20 00:00:00,25746,235
2021-03-22 00:00:00,25862,116
2021-03-23 00:00:00,25921,59
