date,Apache_cume,Apache
2020-12-08 00:00:00,1,
2020-12-17 00:00:00,3,2
2020-12-21 00:00:00,5,2
2020-12-22 00:00:00,7,2
2020-12-23 00:00:00,51,44
2020-12-24 00:00:00,52,1
2020-12-26 00:00:00,54,2
2020-12-28 00:00:00,105,51
2020-12-29 00:00:00,163,58
2020-12-30 00:00:00,232,69
2020-12-31 00:00:00,238,6
2021-01-04 00:00:00,246,8
2021-01-05 00:00:00,304,58
2021-01-06 00:00:00,429,125
2021-01-07 00:00:00,656,227
2021-01-08 00:00:00,707,51
2021-01-09 00:00:00,717,10
2021-01-11 00:00:00,805,88
2021-01-12 00:00:00,1000,195
2021-01-13 00:00:00,1155,155
2021-01-14 00:00:00,1518,363
2021-01-15 00:00:00,1599,81
2021-01-16 00:00:00,1620,21
2021-01-18 00:00:00,1690,70
2021-01-19 00:00:00,1787,97
2021-01-20 00:00:00,2000,213
2021-01-21 00:00:00,2344,344
2021-01-22 00:00:00,2425,81
2021-01-23 00:00:00,2455,30
2021-01-25 00:00:00,2558,103
2021-01-26 00:00:00,2700,142
2021-01-27 00:00:00,2933,233
2021-01-28 00:00:00,3371,438
2021-01-29 00:00:00,3483,112
2021-01-30 00:00:00,3484,1
2021-01-31 00:00:00,3488,4
2021-02-01 00:00:00,3671,183
2021-02-02 00:00:00,3847,176
2021-02-03 00:00:00,4225,378
2021-02-04 00:00:00,4701,476
2021-02-05 00:00:00,4803,102
2021-02-06 00:00:00,4844,41
2021-02-07 00:00:00,4845,1
2021-02-08 00:00:00,5025,180
2021-02-09 00:00:00,5265,240
2021-02-10 00:00:00,5744,479
2021-02-11 00:00:00,6416,672
2021-02-12 00:00:00,6586,170
2021-02-13 00:00:00,6653,67
2021-02-15 00:00:00,6744,91
2021-02-16 00:00:00,6934,190
2021-02-17 00:00:00,7210,276
2021-02-18 00:00:00,7548,338
2021-02-19 00:00:00,7615,67
2021-02-20 00:00:00,7648,33
2021-02-21 00:00:00,7656,8
2021-02-22 00:00:00,7836,180
2021-02-23 00:00:00,7995,159
2021-02-24 00:00:00,8157,162
2021-02-25 00:00:00,8624,467
2021-02-26 00:00:00,8741,117
2021-02-27 00:00:00,8766,25
2021-02-28 00:00:00,8778,12
2021-03-01 00:00:00,9097,319
2021-03-02 00:00:00,9247,150
2021-03-03 00:00:00,9738,491
2021-03-04 00:00:00,9986,248
2021-03-05 00:00:00,10068,82
2021-03-06 00:00:00,10079,11
2021-03-07 00:00:00,10089,10
2021-03-08 00:00:00,10268,179
2021-03-09 00:00:00,10510,242
2021-03-10 00:00:00,11029,519
2021-03-11 00:00:00,11301,272
2021-03-12 00:00:00,11436,135
2021-03-13 00:00:00,11496,60
2021-03-14 00:00:00,11512,16
2021-03-15 00:00:00,11650,138
2021-03-16 00:00:00,11817,167
2021-03-17 00:00:00,11916,99
2021-03-18 00:00:00,12006,90
2021-03-19 00:00:00,12049,43
2021-03-20 00:00:00,12066,17
2021-03-21 00:00:00,12094,28
2021-03-22 00:00:00,12197,103
2021-03-23 00:00:00,12255,58
