date,Pima_cume,Pima
2020-12-01 00:00:00,4,
2020-12-02 00:00:00,5,1
2020-12-03 00:00:00,6,1
2020-12-04 00:00:00,7,1
2020-12-05 00:00:00,8,1
2020-12-09 00:00:00,10,2
2020-12-11 00:00:00,13,3
2020-12-13 00:00:00,14,1
2020-12-14 00:00:00,15,1
2020-12-15 00:00:00,29,14
2020-12-16 00:00:00,30,1
2020-12-17 00:00:00,1262,1232
2020-12-18 00:00:00,2665,1403
2020-12-19 00:00:00,3401,736
2020-12-20 00:00:00,3404,3
2020-12-21 00:00:00,4924,1520
2020-12-22 00:00:00,6421,1497
2020-12-23 00:00:00,8257,1836
2020-12-24 00:00:00,9287,1030
2020-12-25 00:00:00,9288,1
2020-12-26 00:00:00,10073,785
2020-12-27 00:00:00,10236,163
2020-12-28 00:00:00,12076,1840
2020-12-29 00:00:00,14148,2072
2020-12-30 00:00:00,16390,2242
2020-12-31 00:00:00,18043,1653
2021-01-01 00:00:00,18168,125
2021-01-02 00:00:00,18781,613
2021-01-03 00:00:00,19212,431
2021-01-04 00:00:00,21001,1789
2021-01-05 00:00:00,22729,1728
2021-01-06 00:00:00,24864,2135
2021-01-07 00:00:00,27100,2236
2021-01-08 00:00:00,29738,2638
2021-01-09 00:00:00,31251,1513
2021-01-10 00:00:00,31646,395
2021-01-11 00:00:00,34404,2758
2021-01-12 00:00:00,37115,2711
2021-01-13 00:00:00,39563,2448
2021-01-14 00:00:00,41976,2413
2021-01-15 00:00:00,45959,3983
2021-01-16 00:00:00,47350,1391
2021-01-17 00:00:00,47843,493
2021-01-18 00:00:00,51777,3934
2021-01-19 00:00:00,55835,4058
2021-01-20 00:00:00,60562,4727
2021-01-21 00:00:00,65847,5285
2021-01-22 00:00:00,72339,6492
2021-01-23 00:00:00,74894,2555
2021-01-24 00:00:00,75886,992
2021-01-25 00:00:00,83158,7272
2021-01-26 00:00:00,90133,6975
2021-01-27 00:00:00,97654,7521
2021-01-28 00:00:00,104528,6874
2021-01-29 00:00:00,111769,7241
2021-01-30 00:00:00,115560,3791
2021-01-31 00:00:00,117054,1494
2021-02-01 00:00:00,122284,5230
2021-02-02 00:00:00,128515,6231
2021-02-03 00:00:00,135433,6918
2021-02-04 00:00:00,142634,7201
2021-02-05 00:00:00,151322,8688
2021-02-06 00:00:00,155647,4325
2021-02-07 00:00:00,156724,1077
2021-02-08 00:00:00,163511,6787
2021-02-09 00:00:00,169663,6152
2021-02-10 00:00:00,177094,7431
2021-02-11 00:00:00,184693,7599
2021-02-12 00:00:00,193384,8691
2021-02-13 00:00:00,197655,4271
2021-02-14 00:00:00,198563,908
2021-02-15 00:00:00,204587,6024
2021-02-16 00:00:00,211413,6826
2021-02-17 00:00:00,218895,7482
2021-02-18 00:00:00,226021,7126
2021-02-19 00:00:00,230363,4342
2021-02-20 00:00:00,232397,2034
2021-02-21 00:00:00,233018,621
2021-02-22 00:00:00,236711,3693
2021-02-23 00:00:00,241186,4475
2021-02-24 00:00:00,247533,6347
2021-02-25 00:00:00,255622,8089
2021-02-26 00:00:00,265385,9763
2021-02-27 00:00:00,269318,3933
2021-02-28 00:00:00,271532,2214
2021-03-01 00:00:00,278592,7060
2021-03-02 00:00:00,284964,6372
2021-03-03 00:00:00,292986,8022
2021-03-04 00:00:00,299138,6152
2021-03-05 00:00:00,306855,7717
2021-03-06 00:00:00,311407,4552
2021-03-07 00:00:00,313594,2187
2021-03-08 00:00:00,321037,7443
2021-03-09 00:00:00,328593,7556
2021-03-10 00:00:00,337895,9302
2021-03-11 00:00:00,346774,8879
2021-03-12 00:00:00,356320,9546
2021-03-13 00:00:00,360960,4640
2021-03-14 00:00:00,362561,1601
2021-03-15 00:00:00,368919,6358
2021-03-16 00:00:00,376246,7327
2021-03-17 00:00:00,384818,8572
2021-03-18 00:00:00,393050,8232
2021-03-19 00:00:00,401462,8412
2021-03-20 00:00:00,405481,4019
2021-03-21 00:00:00,407935,2454
2021-03-22 00:00:00,413128,5193
2021-03-23 00:00:00,417118,3990
