date,pcr_tests,pcr_positivity,ser_tests,ser_positivity
2020-08-25 00:00:00,20,0.0,,
2020-08-24 00:00:00,1726,0.0585168018539977,299,0.1304347826086957
2020-08-23 00:00:00,2935,0.0453151618398637,383,0.0783289817232376
2020-08-22 00:00:00,4043,0.0568884491714074,527,0.0986717267552182
2020-08-21 00:00:00,7263,0.0473633484785901,1441,0.1547536433032616
2020-08-20 00:00:00,7099,0.0466262853923088,1305,0.1517241379310345
2020-08-19 00:00:00,8080,0.0514851485148515,1116,0.1344086021505376
2020-08-18 00:00:00,9750,0.0437948717948718,1716,0.1282051282051282
2020-08-17 00:00:00,10829,0.0447871456274818,1580,0.1481012658227848
2020-08-16 00:00:00,4283,0.0450618725192622,480,0.0958333333333333
2020-08-15 00:00:00,5604,0.0645967166309779,580,0.1206896551724138
2020-08-14 00:00:00,9173,0.0504742178131473,1609,0.1417029210689869
2020-08-13 00:00:00,7973,0.0624608052176094,1461,0.1670088980150582
2020-08-12 00:00:00,9636,0.0509547530095475,1430,0.1468531468531469
2020-08-11 00:00:00,9842,0.0609632188579557,1878,0.1586794462193823
2020-08-10 00:00:00,10255,0.0629936616284739,1535,0.1342019543973941
2020-08-09 00:00:00,4982,0.0576073865917302,419,0.0859188544152745
2020-08-08 00:00:00,5817,0.0668729585697095,552,0.1050724637681159
2020-08-07 00:00:00,8110,0.0747225647348952,1689,0.1397276494967436
2020-08-06 00:00:00,8128,0.078740157480315,1446,0.165283540802213
2020-08-05 00:00:00,7899,0.0816559058108621,1278,0.2018779342723005
2020-08-04 00:00:00,7975,0.0826332288401254,1867,0.1296197107659347
2020-08-03 00:00:00,9500,0.0933684210526316,1906,0.1332633788037775
2020-08-02 00:00:00,4241,0.0907804763027588,415,0.0987951807228916
2020-08-01 00:00:00,6405,0.0818110850897736,556,0.1169064748201439
2020-07-31 00:00:00,9537,0.0778022438922093,2005,0.1346633416458853
2020-07-30 00:00:00,8037,0.1041433370660694,1869,0.1514178705189941
2020-07-29 00:00:00,8297,0.097987224297939,1945,0.132133676092545
2020-07-28 00:00:00,8495,0.1099470276633314,2443,0.1244371674171101
2020-07-27 00:00:00,10052,0.1137087146836451,2222,0.1165616561656166
2020-07-26 00:00:00,4911,0.1181022195072287,364,0.0906593406593407
2020-07-25 00:00:00,7218,0.1166528124134109,534,0.1198501872659176
2020-07-24 00:00:00,10747,0.1099841816320834,2355,0.1388535031847134
2020-07-23 00:00:00,10426,0.1169192403606369,2001,0.127936031984008
2020-07-22 00:00:00,11995,0.1154647769904127,1865,0.1281501340482574
2020-07-21 00:00:00,12476,0.1195094581596666,2577,0.1187427240977881
2020-07-20 00:00:00,12350,0.1344939271255061,2500,0.132
2020-07-19 00:00:00,5656,0.1264144271570014,391,0.1150895140664962
2020-07-18 00:00:00,10125,0.1300740740740741,567,0.0970017636684303
2020-07-17 00:00:00,16325,0.1253905053598775,2342,0.1259607173356106
2020-07-16 00:00:00,14549,0.1455082823561757,1874,0.1398078975453575
2020-07-15 00:00:00,16539,0.1522462059374811,1879,0.1357104843001597
2020-07-14 00:00:00,16857,0.1636115560301359,2419,0.1194708557255064
2020-07-13 00:00:00,15454,0.1736120098356413,2416,0.1150662251655629
2020-07-12 00:00:00,6552,0.1955128205128205,478,0.1087866108786611
2020-07-11 00:00:00,9939,0.1859341986115303,710,0.1295774647887324
2020-07-10 00:00:00,17339,0.1746352154103466,2488,0.0884244372990354
2020-07-09 00:00:00,19032,0.1737599831862127,2302,0.0942658557775847
2020-07-08 00:00:00,18553,0.1897267288309169,2218,0.1009918845807033
2020-07-07 00:00:00,19274,0.1884403860122445,2784,0.0747126436781609
2020-07-06 00:00:00,18814,0.1944828319336664,2287,0.0795802361171841
2020-07-05 00:00:00,6533,0.2424613500688811,405,0.0641975308641975
2020-07-04 00:00:00,6248,0.2136683738796415,525,0.0761904761904762
2020-07-03 00:00:00,13487,0.1953733224586639,847,0.051948051948052
2020-07-02 00:00:00,20785,0.1846523935530431,2626,0.0845392231530845
2020-07-01 00:00:00,20256,0.1966824644549763,2758,0.0728788977519942
2020-06-30 00:00:00,20448,0.2039808294209703,2752,0.0599563953488372
2020-06-29 00:00:00,20116,0.2142075959435275,3481,0.078138465958058
2020-06-28 00:00:00,7440,0.2353494623655914,512,0.044921875
2020-06-27 00:00:00,11130,0.22785265049416,844,0.0367298578199052
2020-06-26 00:00:00,18827,0.194561002815106,3616,0.0616703539823009
2020-06-25 00:00:00,18338,0.195931944595921,3388,0.0563754427390791
2020-06-24 00:00:00,18464,0.188853986135182,3416,0.0532786885245902
2020-06-23 00:00:00,18145,0.1758060071645081,3539,0.0601864933597061
2020-06-22 00:00:00,16599,0.1958551719983132,2842,0.0415200562983814
2020-06-21 00:00:00,6078,0.2339585389930899,649,0.0477657935285054
2020-06-20 00:00:00,10011,0.2065727699530517,812,0.0344827586206897
2020-06-19 00:00:00,16823,0.1704808892587529,3348,0.037037037037037
2020-06-18 00:00:00,15849,0.1728815698151303,3004,0.0356191744340879
2020-06-17 00:00:00,13885,0.1861721281958949,2688,0.0416666666666667
2020-06-16 00:00:00,13918,0.1662595200459836,3550,0.0332394366197183
2020-06-15 00:00:00,13461,0.1644751504345888,2694,0.0330363771343727
2020-06-14 00:00:00,4724,0.1748518204911092,626,0.0223642172523962
