date,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE
2021-01-05 00:00:00,18,7,0.3888888888888889,,,
2021-01-04 00:00:00,414,120,0.2898550724637682,17.0,3.0,0.1764705882352941
2021-01-03 00:00:00,523,167,0.3193116634799235,1.0,0.0,0
2021-01-02 00:00:00,619,214,0.345718901453958,2.0,1.0,0.5
2021-01-01 00:00:00,745,229,0.3073825503355705,1.0,0.0,0
2020-12-31 00:00:00,716,193,0.2695530726256984,28.0,5.0,0.1785714285714286
2020-12-30 00:00:00,707,211,0.2984441301272984,12.0,6.0,0.5
2020-12-29 00:00:00,741,248,0.3346828609986505,18.0,9.0,0.5
2020-12-28 00:00:00,798,245,0.3070175438596492,17.0,6.0,0.3529411764705883
2020-12-27 00:00:00,537,181,0.3370577281191806,2.0,2.0,1
2020-12-26 00:00:00,203,75,0.3694581280788178,1.0,0.0,0
2020-12-25 00:00:00,59,16,0.2711864406779661,1.0,0.0,0
2020-12-24 00:00:00,533,170,0.3189493433395873,12.0,1.0,0.0833333333333333
2020-12-23 00:00:00,705,189,0.2680851063829787,20.0,6.0,0.3
2020-12-22 00:00:00,856,214,0.25,36.0,6.0,0.1666666666666667
2020-12-21 00:00:00,796,215,0.2701005025125628,58.0,9.0,0.1551724137931035
2020-12-20 00:00:00,411,109,0.2652068126520682,1.0,0.0,0
2020-12-19 00:00:00,491,128,0.2606924643584521,3.0,0.0,0
2020-12-18 00:00:00,719,193,0.2684283727399166,23.0,3.0,0.1304347826086957
2020-12-17 00:00:00,691,164,0.2373371924746744,14.0,4.0,0.2857142857142857
2020-12-16 00:00:00,677,173,0.2555391432791728,22.0,4.0,0.1818181818181818
2020-12-15 00:00:00,622,157,0.252411575562701,37.0,5.0,0.1351351351351352
2020-12-14 00:00:00,808,210,0.2599009900990099,12.0,2.0,0.1666666666666667
2020-12-13 00:00:00,391,97,0.2480818414322251,1.0,0.0,0
2020-12-12 00:00:00,385,104,0.2701298701298701,51.0,8.0,0.1568627450980392
2020-12-11 00:00:00,750,149,0.1986666666666667,15.0,3.0,0.2
2020-12-10 00:00:00,655,129,0.1969465648854962,29.0,6.0,0.2068965517241379
2020-12-09 00:00:00,698,123,0.17621776504298,32.0,7.0,0.21875
2020-12-08 00:00:00,855,141,0.1649122807017544,74.0,5.0,0.0675675675675676
2020-12-07 00:00:00,720,141,0.1958333333333333,77.0,16.0,0.2077922077922078
2020-12-06 00:00:00,310,71,0.2290322580645162,,,
2020-12-05 00:00:00,308,85,0.275974025974026,,,
2020-12-04 00:00:00,540,117,0.2166666666666667,23.0,1.0,0.0434782608695652
2020-12-03 00:00:00,599,128,0.2136894824707847,28.0,5.0,0.1785714285714286
2020-12-02 00:00:00,737,142,0.1926729986431479,16.0,2.0,0.125
2020-12-01 00:00:00,656,155,0.2362804878048781,54.0,6.0,0.1111111111111111
2020-11-30 00:00:00,705,142,0.2014184397163121,41.0,8.0,0.1951219512195122
2020-11-29 00:00:00,348,89,0.2557471264367816,1.0,0.0,0
2020-11-28 00:00:00,274,66,0.2408759124087592,,,
2020-11-27 00:00:00,394,88,0.2233502538071066,6.0,2.0,0.3333333333333333
