Category,value
tests,789156
YUMA,13059
YAVAPAI,23040
SANTA CRUZ,2438
PINAL,48175
PIMA,69412
NAVAJO,6520
MOHAVE,18399
MARICOPA,566039
LA PAZ,1924
GREENLEE,319
GRAHAM,1686
GILA,7893
COCONINO,10320
COCHISE,7511
APACHE,1713
Unknown,737
65 years and older,190204
55 - 64 years,156210
45 - 54 years,142580
20 - 44 years,262812
Less than 20 years,36613
positive,0.2342413920695021
