date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,648,990,933,749,502,5
1/10/2021,1200,1724,1716,1464,2248,16
1/11/2021,1250,1808,1802,1529,2426,20
1/12/2021,1341,1926,1920,1629,2707,21
1/13/2021,1453,2067,2068,1806,3114,24
1/14/2021,1553,2255,2225,1954,3634,25
1/15/2021,1676,2411,2401,2091,4007,27
1/16/2021,1737,2502,2499,2183,4626,30
1/17/2021,1756,2534,2542,2218,4680,30
1/18/2021,1821,2649,2610,2310,4898,31
1/19/2021,1895,2725,2693,2394,5401,34
1/2/2021,731,1108,1057,856,580,7
1/20/2021,1971,2854,2801,2517,6169,39
1/21/2021,2067,2988,2972,2685,6916,43
1/22/2021,2216,3157,3157,2871,7670,47
1/23/2021,2302,3324,3317,3027,8261,50
1/24/2021,2339,3358,3377,3057,8422,52
1/25/2021,2420,3426,3470,3179,9016,55
1/26/2021,2496,3513,3563,3293,9586,56
1/27/2021,2611,3638,3726,3480,10309,58
1/28/2021,2687,3756,3846,3631,11320,59
1/29/2021,2799,3881,3983,3822,12316,69
1/3/2021,760,1154,1101,879,602,7
1/30/2021,2870,3973,4118,3979,13097,72
1/31/2021,2906,3996,4150,4010,13247,74
1/4/2021,827,1252,1193,967,828,8
1/5/2021,923,1363,1279,1064,1058,9
1/6/2021,1038,1491,1408,1186,1322,11
1/7/2021,1100,1583,1520,1286,1658,13
1/8/2021,1155,1666,1656,1417,2091,15
1/9/2021,1189,1709,1701,1453,2227,16
12/1/2020,,,1,,1,
12/10/2020,,,1,,2,
12/11/2020,,,1,,2,
12/12/2020,,,1,,2,
12/13/2020,,,1,,2,
12/14/2020,,,1,,2,
12/15/2020,,,1,,2,
12/16/2020,1,1,4,,2,
12/17/2020,9,13,15,4,4,
12/18/2020,19,22,23,9,5,
12/19/2020,23,31,29,14,8,
12/2/2020,,,1,,1,
12/20/2020,23,35,30,16,9,
12/21/2020,49,82,74,33,21,1
12/22/2020,109,153,131,78,36,1
12/23/2020,169,245,237,155,68,2
12/24/2020,186,264,254,169,70,2
12/25/2020,186,264,254,169,70,2
12/26/2020,243,362,330,226,93,3
12/27/2020,259,391,346,237,95,3
12/28/2020,322,505,476,333,131,3
12/29/2020,430,672,636,472,183,4
12/3/2020,,,1,,1,
12/30/2020,566,893,825,652,308,4
12/31/2020,645,986,929,744,480,5
12/4/2020,,,1,,1,
12/5/2020,,,1,,1,
12/6/2020,,,1,,1,
12/7/2020,,,1,,1,
12/8/2020,,,1,,1,
12/9/2020,,,1,,2,
2/1/2021,2986,4099,4243,4115,14073,80
2/10/2021,3709,4896,5152,5401,24350,114
2/11/2021,3779,4962,5234,5542,26095,117
2/12/2021,3883,5072,5372,5734,28117,123
2/13/2021,4083,5311,5637,5966,29590,135
2/14/2021,4112,5352,5687,6023,29936,136
2/15/2021,4161,5395,5736,6109,30718,141
2/16/2021,4237,5463,5785,6186,31725,150
2/17/2021,4319,5518,5842,6282,32762,156
2/18/2021,4391,5576,5900,6343,33890,169
2/19/2021,4461,5646,5968,6416,34521,178
2/2/2021,3059,4192,4362,4274,14992,80
2/20/2021,4601,5738,6056,6489,35020,198
2/21/2021,4613,5751,6068,6512,35296,199
2/22/2021,4646,5791,6094,6568,35712,203
2/23/2021,4685,5831,6143,6633,36308,205
2/24/2021,4740,5897,6200,6705,37316,210
2/25/2021,4826,5990,6294,6896,38950,218
2/26/2021,4913,6077,6390,7070,40745,224
2/27/2021,4962,6110,6436,7150,41282,226
2/28/2021,4974,6123,6460,7203,41642,226
2/3/2021,3174,4338,4492,4416,16020,83
2/4/2021,3249,4440,4602,4541,17052,88
2/5/2021,3406,4595,4777,4732,18113,92
2/6/2021,3465,4673,4868,4891,19485,100
2/7/2021,3484,4678,4883,4920,19846,100
2/8/2021,3539,4730,4957,5053,21150,101
2/9/2021,3592,4799,5042,5236,22597,106
3/1/2021,5025,6183,6546,7406,42751,230
3/10/2021,5680,6843,7433,12007,51400,292
3/11/2021,5852,7078,7634,13031,52591,299
3/12/2021,5998,7167,7813,13761,53421,310
3/13/2021,6084,7255,7901,14209,53800,316
3/14/2021,6125,7291,7969,14579,54007,321
3/15/2021,6228,7369,8126,15364,54565,333
3/16/2021,6354,7512,8337,16227,55418,342
3/17/2021,6580,7697,8614,17145,56307,357
3/18/2021,6773,7885,8890,18027,57300,368
3/19/2021,7040,8155,9230,18793,58010,402
3/2/2021,5079,6241,6647,7619,44035,238
3/20/2021,7165,8287,9460,19137,58393,418
3/21/2021,7272,8426,9636,19438,58644,432
3/22/2021,7545,8732,9982,19998,59176,480
3/23/2021,7887,9073,10428,20630,59791,525
3/24/2021,8261,9454,10951,21246,60354,604
3/25/2021,8678,9818,11422,21685,60875,667
3/26/2021,9051,10182,11849,22340,61387,732
3/27/2021,9333,10478,12182,22594,61564,808
3/28/2021,9607,10718,12447,22809,61748,891
3/29/2021,10011,11058,12872,23102,62061,971
3/3/2021,5171,6324,6759,8098,45751,255
3/30/2021,10379,11386,13301,23372,62348,1063
3/31/2021,10729,11737,13774,23696,62599,1172
3/4/2021,5285,6455,6900,8718,47378,258
3/5/2021,5393,6565,7025,9333,48335,268
3/6/2021,5441,6618,7099,9818,49026,272
3/7/2021,5472,6642,7133,10098,49329,274
3/8/2021,5526,6699,7205,10655,49993,277
3/9/2021,5603,6776,7334,11367,50776,282
4/1/2021,11081,12068,14247,23964,62871,1273
4/10/2021,13908,14595,17282,26261,65225,2009
4/11/2021,14062,14716,17429,26357,65304,2093
4/12/2021,14342,14957,17724,26581,65582,2179
4/13/2021,14618,15176,17978,26863,65865,2258
4/14/2021,14919,15490,18307,27071,66039,2330
4/15/2021,15294,15829,18663,27281,66207,2404
4/16/2021,15613,16158,18907,27443,66347,2464
4/17/2021,15774,16293,19072,27562,66466,2511
4/18/2021,15861,16375,19149,27627,66510,2560
4/19/2021,16066,16528,19341,27795,66706,2624
4/2/2021,11360,12344,14547,24155,63097,1368
4/20/2021,16307,16751,19553,27978,66904,2690
4/21/2021,16597,17018,19884,28156,67060,2766
4/22/2021,16822,17228,20100,28320,67201,2835
4/23/2021,17067,17424,20294,28497,67346,2898
4/24/2021,17195,17551,20433,28580,67445,2968
4/25/2021,17293,17620,20502,28638,67503,3021
4/26/2021,17486,17790,20660,28769,67649,3088
4/27/2021,17701,17970,20862,28958,67798,3161
4/28/2021,17877,18105,21018,29103,67948,3208
4/29/2021,18069,18264,21184,29257,68100,3269
4/3/2021,11591,12532,14790,24281,63219,1453
4/30/2021,18299,18452,21365,29414,68232,3349
4/4/2021,11722,12602,14911,24345,63267,1498
4/5/2021,12007,12847,15261,24661,63595,1573
4/6/2021,12416,13154,15704,25030,63979,1678
4/7/2021,12921,13700,16274,25367,64331,1768
4/8/2021,13215,14005,16599,25723,64695,1831
4/9/2021,13555,14294,16977,26035,65000,1921
5/1/2021,18434,18541,21504,29511,68292,3417
5/10/2021,19553,19299,22344,30290,68990,3822
5/11/2021,19691,19375,22439,30368,69108,3868
5/12/2021,19829,19479,22540,30471,69196,3932
5/13/2021,19974,19573,22637,30568,69304,4206
5/14/2021,20179,19695,22757,30679,69404,4439
5/15/2021,20299,19783,22876,30790,69471,4780
5/16/2021,20362,19854,22929,30824,69500,5024
5/17/2021,20503,19964,23034,30929,69597,5203
5/18/2021,20616,20052,23150,31032,69702,5418
5/19/2021,20766,20146,23257,31145,69800,5647
5/2/2021,18507,18576,21549,29556,68322,3460
5/20/2021,20914,20266,23371,31244,69889,5815
5/21/2021,21042,20386,23500,31337,69978,6044
5/22/2021,21201,20475,23602,31420,70020,6351
5/23/2021,21283,20512,23651,31458,70053,6452
5/24/2021,21432,20607,23746,31528,70114,6593
5/25/2021,21578,20706,23854,31592,70169,6731
5/26/2021,21690,20808,23942,31676,70229,6863
5/27/2021,21808,20899,24029,31736,70302,7022
5/28/2021,21980,20991,24127,31822,70372,7222
5/29/2021,22048,21047,24176,31862,70405,7341
5/3/2021,18658,18666,21650,29651,68413,3516
5/30/2021,22097,21071,24203,31890,70421,7413
5/31/2021,22119,21090,24221,31907,70433,7440
5/4/2021,18824,18769,21782,29764,68520,3570
5/5/2021,18991,18886,21916,29871,68616,3627
5/6/2021,19149,19003,22035,29994,68718,3681
5/7/2021,19278,19127,22157,30112,68831,3725
5/8/2021,19368,19186,22216,30162,68872,3767
5/9/2021,19421,19218,22246,30209,68900,3791
6/1/2021,22261,21177,24302,31969,70503,7570
6/10/2021,23217,21709,24891,32385,70944,8592
6/11/2021,23355,21806,24965,32426,70996,8711
6/12/2021,23435,21847,25003,32457,71005,8781
6/13/2021,23519,21876,25030,32469,71022,8806
6/14/2021,23621,21940,25088,32522,71052,8894
6/15/2021,23715,22007,25131,32570,71081,8976
6/16/2021,23816,22057,25174,32612,71112,9077
6/17/2021,23937,22138,25227,32660,71144,9187
6/18/2021,24061,22224,25303,32714,71179,9301
6/19/2021,24133,22256,25338,32748,71194,9368
6/2/2021,22357,21242,24394,32032,70569,7699
6/20/2021,24179,22286,25357,32768,71205,9405
6/21/2021,24270,22333,25416,32803,71240,9521
6/22/2021,24332,22383,25462,32842,71266,9601
6/23/2021,24422,22450,25515,32883,71312,9724
6/24/2021,24527,22499,25553,32921,71336,9810
6/25/2021,24636,22573,25616,32967,71370,9922
6/26/2021,24711,22613,25650,33013,71385,9986
6/27/2021,24782,22655,25678,33040,71398,10071
6/28/2021,24858,22712,25731,33079,71424,10174
6/29/2021,24958,22764,25773,33114,71458,10296
6/3/2021,22456,21303,24475,32094,70641,7811
6/30/2021,25042,22841,25827,33159,71497,10393
6/4/2021,22608,21368,24560,32158,70703,7964
6/5/2021,22702,21411,24618,32208,70750,8080
6/6/2021,22769,21440,24639,32221,70760,8151
6/7/2021,22880,21495,24720,32263,70802,8259
6/8/2021,22965,21554,24771,32299,70851,8371
6/9/2021,23118,21642,24838,32339,70900,8464
7/1/2021,25130,22899,25868,33190,71534,10498
7/10/2021,25900,23340,26281,33504,71749,11192
7/11/2021,25937,23360,26301,33521,71756,11227
7/12/2021,26010,23398,26361,33551,71789,11322
7/13/2021,26174,23455,26414,33577,71819,11426
7/14/2021,26247,23497,26453,33615,71845,11516
7/15/2021,26321,23548,26491,33646,71873,11606
7/16/2021,26427,23627,26561,33707,71914,11716
7/17/2021,26535,23693,26613,33746,71941,11796
7/18/2021,26613,23731,26638,33772,71949,11861
7/19/2021,26702,23798,26702,33828,71996,12003
7/2/2021,25252,22982,25942,33250,71572,10580
7/20/2021,26808,23851,26773,33875,72033,12160
7/21/2021,26913,23934,26859,33939,72078,12323
7/22/2021,27053,24033,26940,33992,72128,12436
7/23/2021,27187,24151,27054,34076,72181,12576
7/24/2021,27325,24230,27113,34144,72202,12697
7/25/2021,27424,24288,27177,34175,72218,12788
7/26/2021,27595,24378,27272,34250,72269,12880
7/27/2021,27732,24471,27343,34307,72313,12997
7/28/2021,27908,24567,27429,34366,72375,13138
7/29/2021,28085,24651,27509,34421,72429,13268
7/3/2021,25341,23036,25993,33287,71600,10651
7/30/2021,28256,24788,27643,34509,72483,13451
7/31/2021,28396,24865,27729,34564,72519,13607
7/4/2021,25378,23052,26004,33291,71601,10666
7/5/2021,25484,23098,26046,33322,71617,10742
7/6/2021,25600,23152,26079,33352,71643,10828
7/7/2021,25689,23204,26125,33388,71674,10931
7/8/2021,25744,23244,26178,33424,71700,11018
7/9/2021,25831,23301,26241,33476,71727,11112
8/1/2021,28498,24926,27784,34607,72538,13695
8/10/2021,29915,25967,28566,35153,72982,14849
8/11/2021,30047,26050,28642,35206,73031,14998
8/12/2021,30238,26177,28710,35251,73074,15133
8/13/2021,30437,26328,28830,35323,73123,15304
8/14/2021,30593,26439,28910,35371,73156,15425
8/15/2021,30694,26493,28966,35401,73174,15488
8/16/2021,30882,26624,29062,35458,73228,15616
8/17/2021,31035,26737,29139,35511,73267,15762
8/18/2021,31238,26888,29245,35562,73315,15868
8/19/2021,31371,26985,29304,35608,73350,15946
8/2/2021,28644,25032,27872,34677,72599,13814
8/20/2021,31554,27107,29403,35667,73385,16056
8/21/2021,31680,27191,29458,35711,73399,16164
8/22/2021,31785,27246,29487,35733,73420,16234
8/23/2021,31961,27340,29574,35792,73458,16362
8/24/2021,32123,27442,29640,35847,73496,16429
8/25/2021,32299,27545,29727,35912,73536,16519
8/26/2021,32429,27615,29774,35954,73567,16584
8/27/2021,32573,27704,29855,36011,73603,16683
8/28/2021,32674,27765,29909,36044,73620,16789
8/29/2021,32741,27811,29938,36063,73638,16832
8/3/2021,28804,25168,27945,34744,72645,13930
8/30/2021,32849,27909,30007,36111,73667,16902
8/31/2021,32964,27972,30057,36150,73697,16954
8/4/2021,28968,25289,28040,34805,72699,14084
8/5/2021,29149,25420,28133,34872,72765,14194
8/6/2021,29361,25592,28265,34952,72832,14399
8/7/2021,29508,25686,28342,34995,72856,14539
8/8/2021,29602,25741,28388,35028,72868,14623
8/9/2021,29785,25866,28495,35081,72928,14724
9/1/2021,33075,28043,30111,36183,73724,17033
9/10/2021,33850,28579,30492,36489,73941,17532
9/11/2021,33922,28637,30536,36534,73954,17596
9/12/2021,33973,28672,30555,36550,73968,17631
9/13/2021,34007,28702,30583,36570,73978,17664
9/2/2021,33159,28119,30149,36212,73757,17079
9/3/2021,33307,28198,30213,36261,73797,17171
9/4/2021,33387,28246,30260,36302,73820,17237
9/5/2021,33433,28268,30281,36330,73828,17283
9/6/2021,33454,28288,30296,36342,73834,17298
9/7/2021,33547,28345,30342,36384,73869,17344
9/8/2021,33635,28418,30383,36413,73893,17407
9/9/2021,33731,28477,30417,36442,73908,17467
