date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21084,22701,20680,18024,12119,199
1/10/2021,34788,34815,32776,29687,28871,467
1/11/2021,36718,36627,34726,31362,32624,526
1/12/2021,39528,39313,37505,33884,40161,633
1/13/2021,42303,42228,40604,36573,48907,723
1/14/2021,45069,45264,43835,39570,58242,793
1/15/2021,48555,48499,47199,42687,67356,912
1/16/2021,50352,50078,48876,44296,72727,958
1/17/2021,51468,51096,49946,45384,76181,998
1/18/2021,53123,52634,51680,47103,83958,1040
1/19/2021,55161,54504,53711,49285,94011,1138
1/2/2021,22989,24402,22211,19437,13156,231
1/20/2021,57578,57008,56639,52223,106243,1264
1/21/2021,60285,59867,59990,55693,121929,1412
1/22/2021,64788,64008,64591,60553,137585,1580
1/23/2021,68086,66765,67693,63731,148099,1731
1/24/2021,69619,68153,69212,65419,155734,1784
1/25/2021,72008,70296,71809,68366,169322,1870
1/26/2021,74937,72815,74708,71603,186572,1981
1/27/2021,78060,75431,77641,74974,205460,2080
1/28/2021,81105,78007,80597,78620,226694,2222
1/29/2021,84967,81143,83953,82368,246616,2425
1/3/2021,23890,25140,22860,19983,13503,252
1/30/2021,87794,83271,86291,84823,258036,2604
1/31/2021,88698,84014,87153,85853,264006,2650
1/4/2021,25619,26770,24455,21468,15374,277
1/5/2021,27412,28406,26044,23030,17472,311
1/6/2021,29624,30350,28076,25057,20528,374
1/7/2021,31430,31976,29848,26844,23846,412
1/8/2021,33154,33543,31507,28496,26248,437
1/9/2021,34251,34373,32355,29291,28412,462
12/1/2020,40,26,31,22,35,1
12/10/2020,57,40,49,46,61,3
12/11/2020,58,43,51,52,63,3
12/12/2020,60,43,53,56,65,3
12/13/2020,61,44,55,58,67,3
12/14/2020,62,50,58,60,76,3
12/15/2020,75,62,72,77,86,3
12/16/2020,183,214,232,203,144,3
12/17/2020,809,1045,1029,853,403,8
12/18/2020,1660,2050,1873,1506,699,9
12/19/2020,2279,2767,2449,1941,899,14
12/2/2020,43,29,33,27,40,2
12/20/2020,2492,3029,2705,2153,994,16
12/21/2020,3857,4452,3968,3125,1473,23
12/22/2020,5702,6494,5772,4567,2111,32
12/23/2020,7954,9061,8011,6388,3009,49
12/24/2020,8916,10033,8825,7122,3366,52
12/25/2020,8954,10066,8853,7147,3383,52
12/26/2020,10464,11795,10284,8421,3934,65
12/27/2020,11089,12446,10891,8929,4185,75
12/28/2020,13225,14620,12888,10776,5413,98
12/29/2020,16080,17552,15617,13292,7560,142
12/3/2020,47,30,39,31,43,2
12/30/2020,19224,20884,18830,16264,9873,174
12/31/2020,20917,22543,20476,17799,11259,193
12/4/2020,47,30,41,34,45,2
12/5/2020,48,30,41,34,46,2
12/6/2020,49,30,41,35,46,2
12/7/2020,51,32,45,37,48,3
12/8/2020,53,33,46,41,51,3
12/9/2020,55,34,47,42,57,3
2/1/2021,90553,85701,88944,88165,279734,2765
2/10/2021,110096,101604,107057,111789,443394,4654
2/11/2021,112826,103816,109358,114977,466056,5018
2/12/2021,116105,106506,112197,118676,493261,5342
2/13/2021,119769,109350,115193,122051,512629,5748
2/14/2021,120695,110054,116109,123206,519999,5799
2/15/2021,121845,111044,117178,124655,534262,5865
2/16/2021,123734,112383,118690,126681,550984,6025
2/17/2021,126160,114232,120508,128969,567629,6657
2/18/2021,127642,115447,121780,130705,583724,6778
2/19/2021,129579,116940,123315,132630,595705,7199
2/2/2021,92630,87541,90987,90825,297862,2869
2/20/2021,132356,118938,125278,134817,605543,7549
2/21/2021,133034,119570,125951,135632,611437,7606
2/22/2021,134047,120366,126739,136678,619244,7708
2/23/2021,135749,121638,128190,138629,631116,7882
2/24/2021,138044,123464,130102,141277,648028,8115
2/25/2021,140166,125200,131920,143836,667026,8648
2/26/2021,142864,127368,134131,147044,685283,8925
2/27/2021,144897,129062,135849,149484,697507,9158
2/28/2021,145711,129688,136654,151047,705305,9228
2/3/2021,95061,89604,93264,93763,318660,3026
2/4/2021,97577,91641,95808,96940,338491,3197
2/5/2021,100289,93941,98349,100217,356035,3353
2/6/2021,103031,96005,100827,103262,372627,4027
2/7/2021,103705,96611,101456,104060,380559,4066
2/8/2021,105557,98071,103110,106271,398237,4226
2/9/2021,107466,99712,104898,108837,418266,4398
3/1/2021,147246,130940,138116,153408,716679,9439
3/10/2021,166616,145601,154509,236278,821269,11844
3/11/2021,170295,148477,157567,251360,835797,12173
3/12/2021,174040,151159,160714,264934,848471,12485
3/13/2021,176537,153130,163042,276148,855809,12721
3/14/2021,178310,154577,164608,284430,860732,12860
3/15/2021,180855,156650,167122,297586,869620,13107
3/16/2021,184728,159623,170636,310770,879538,13537
3/17/2021,190123,163698,175258,325857,892048,14029
3/18/2021,195211,167718,180127,340234,903674,14443
3/19/2021,201383,172305,185288,353846,913698,15048
3/2/2021,149180,132373,139689,156660,729648,9727
