date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2021-05-19 00:00:00,10,,,,,,,,,10.0,,,,,,
2021-05-18 00:00:00,115,,1.0,6.0,,8.0,8.0,4.0,1.0,85.0,,,1.0,,1.0,
2021-05-17 00:00:00,505,,2.0,10.0,6.0,62.0,37.0,9.0,18.0,350.0,,1.0,2.0,3.0,4.0,1.0
2021-05-16 00:00:00,413,1.0,,11.0,1.0,45.0,40.0,7.0,1.0,304.0,,,1.0,1.0,,1.0
2021-05-15 00:00:00,390,,3.0,4.0,,26.0,39.0,2.0,13.0,299.0,,,1.0,1.0,,2.0
2021-05-14 00:00:00,560,2.0,2.0,31.0,,28.0,58.0,10.0,12.0,399.0,2.0,1.0,3.0,6.0,3.0,3.0
2021-05-13 00:00:00,686,2.0,4.0,32.0,1.0,48.0,82.0,5.0,11.0,491.0,,,,2.0,7.0,1.0
2021-05-12 00:00:00,609,2.0,6.0,24.0,1.0,22.0,59.0,6.0,7.0,469.0,3.0,,1.0,3.0,4.0,2.0
2021-05-11 00:00:00,657,3.0,7.0,17.0,,31.0,43.0,10.0,6.0,532.0,,,,1.0,3.0,4.0
2021-05-10 00:00:00,733,5.0,6.0,23.0,5.0,72.0,72.0,13.0,15.0,510.0,,,1.0,,7.0,4.0
2021-05-09 00:00:00,408,3.0,1.0,17.0,1.0,41.0,37.0,5.0,8.0,289.0,,,,,4.0,2.0
2021-05-08 00:00:00,460,1.0,2.0,13.0,,36.0,47.0,5.0,5.0,342.0,,,1.0,2.0,4.0,2.0
2021-05-07 00:00:00,686,4.0,4.0,14.0,1.0,71.0,66.0,9.0,10.0,486.0,2.0,,1.0,2.0,10.0,6.0
2021-05-06 00:00:00,729,4.0,10.0,23.0,6.0,38.0,80.0,14.0,12.0,514.0,2.0,,4.0,1.0,14.0,7.0
