date,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2021-03-03 00:00:00,3,0,0,,,
2021-03-02 00:00:00,171,7,0.0409356725146199,1.0,0.0,0
2021-03-01 00:00:00,766,33,0.0430809399477807,10.0,6.0,0.6
2021-02-28 00:00:00,163,10,0.0613496932515337,1.0,0.0,0
2021-02-27 00:00:00,296,7,0.0236486486486487,2.0,1.0,0.5
2021-02-26 00:00:00,487,25,0.0513347022587269,17.0,10.0,0.5882352941176472
2021-02-25 00:00:00,542,15,0.0276752767527675,20.0,12.0,0.6
2021-02-24 00:00:00,327,17,0.0519877675840979,19.0,13.0,0.6842105263157896
2021-02-23 00:00:00,446,23,0.0515695067264574,17.0,12.0,0.7058823529411766
2021-02-22 00:00:00,881,49,0.0556186152099887,23.0,12.0,0.5217391304347826
2021-02-21 00:00:00,102,12,0.1176470588235294,1.0,1.0,1
2021-02-20 00:00:00,136,17,0.125,1.0,1.0,1
2021-02-19 00:00:00,523,36,0.0688336520076482,18.0,12.0,0.6666666666666666
2021-02-18 00:00:00,586,32,0.0546075085324232,22.0,11.0,0.5
2021-02-17 00:00:00,455,54,0.1186813186813187,20.0,7.0,0.35
2021-02-16 00:00:00,409,42,0.1026894865525672,20.0,15.0,0.75
2021-02-15 00:00:00,823,54,0.0656136087484812,16.0,9.0,0.5625
2021-02-14 00:00:00,110,13,0.1181818181818182,1.0,0.0,0
2021-02-13 00:00:00,193,28,0.1450777202072539,1.0,1.0,1
2021-02-12 00:00:00,544,48,0.0882352941176471,77.0,25.0,0.3246753246753247
2021-02-11 00:00:00,750,33,0.044,113.0,56.0,0.495575221238938
2021-02-10 00:00:00,493,44,0.0892494929006085,45.0,30.0,0.6666666666666666
2021-02-09 00:00:00,490,64,0.1306122448979592,20.0,12.0,0.6
2021-02-08 00:00:00,1116,83,0.0743727598566308,34.0,19.0,0.5588235294117648
2021-02-07 00:00:00,151,17,0.1125827814569537,2.0,2.0,1
2021-02-06 00:00:00,215,31,0.1441860465116279,,,
2021-02-05 00:00:00,586,71,0.121160409556314,25.0,12.0,0.48
2021-02-04 00:00:00,1477,86,0.0582261340555179,32.0,21.0,0.65625
2021-02-03 00:00:00,1421,242,0.1703026038001408,34.0,24.0,0.7058823529411766
2021-02-02 00:00:00,1804,112,0.0620842572062084,34.0,19.0,0.5588235294117648
2021-02-01 00:00:00,1206,152,0.1260364842454395,23.0,11.0,0.4782608695652174
2021-01-31 00:00:00,281,47,0.1672597864768683,,,
2021-01-30 00:00:00,633,56,0.0884676145339653,3.0,2.0,0.6666666666666666
2021-01-29 00:00:00,770,128,0.1662337662337662,14.0,10.0,0.7142857142857144
2021-01-28 00:00:00,932,112,0.1201716738197425,27.0,16.0,0.5925925925925926
2021-01-27 00:00:00,777,146,0.1879021879021879,28.0,15.0,0.5357142857142858
2021-01-26 00:00:00,895,206,0.2301675977653632,29.0,17.0,0.5862068965517242
2021-01-25 00:00:00,1245,208,0.1670682730923695,21.0,10.0,0.4761904761904762
2021-01-24 00:00:00,237,33,0.1392405063291139,1.0,0.0,0
2021-01-23 00:00:00,190,59,0.3105263157894737,3.0,0.0,0
2021-01-22 00:00:00,1029,204,0.1982507288629738,31.0,21.0,0.6774193548387096
2021-01-21 00:00:00,1102,215,0.1950998185117967,21.0,14.0,0.6666666666666666
2021-01-20 00:00:00,847,167,0.1971664698937426,23.0,11.0,0.4782608695652174
2021-01-19 00:00:00,1531,418,0.2730241672109732,30.0,20.0,0.6666666666666666
2021-01-18 00:00:00,937,159,0.1696905016008538,19.0,10.0,0.5263157894736842
2021-01-17 00:00:00,240,59,0.2458333333333333,3.0,1.0,0.3333333333333333
2021-01-16 00:00:00,274,68,0.2481751824817519,38.0,13.0,0.3421052631578948
2021-01-15 00:00:00,1579,345,0.2184927169094364,61.0,23.0,0.3770491803278689
2021-01-14 00:00:00,1748,318,0.1819221967963387,74.0,21.0,0.2837837837837838
2021-01-13 00:00:00,1322,346,0.2617246596066566,70.0,35.0,0.5
2021-01-12 00:00:00,1280,331,0.25859375,35.0,20.0,0.5714285714285714
2021-01-11 00:00:00,1931,440,0.2278612118073537,30.0,16.0,0.5333333333333334
2021-01-10 00:00:00,376,98,0.2606382978723405,2.0,2.0,1
2021-01-09 00:00:00,367,117,0.3188010899182561,1.0,1.0,1
2021-01-08 00:00:00,1378,277,0.2010159651669086,30.0,11.0,0.3666666666666667
2021-01-07 00:00:00,1381,306,0.221578566256336,24.0,8.0,0.3333333333333333
2021-01-06 00:00:00,1224,350,0.2859477124183007,31.0,17.0,0.5483870967741936
2021-01-05 00:00:00,1521,429,0.2820512820512821,30.0,12.0,0.4
2021-01-04 00:00:00,2093,579,0.2766364070711897,22.0,12.0,0.5454545454545454
2021-01-03 00:00:00,345,118,0.3420289855072464,1.0,0.0,0
2021-01-02 00:00:00,368,126,0.3423913043478261,1.0,1.0,1
2021-01-01 00:00:00,240,65,0.2708333333333333,1.0,0.0,0
2020-12-31 00:00:00,1151,267,0.2319721980886186,12.0,7.0,0.5833333333333334
2020-12-30 00:00:00,1275,339,0.2658823529411765,22.0,9.0,0.4090909090909091
2020-12-29 00:00:00,1469,472,0.3213070115724983,28.0,18.0,0.642857142857143
2020-12-28 00:00:00,2188,705,0.3222120658135284,17.0,7.0,0.4117647058823529
2020-12-27 00:00:00,446,120,0.2690582959641256,2.0,2.0,1
2020-12-26 00:00:00,290,120,0.4137931034482759,1.0,1.0,1
2020-12-25 00:00:00,125,45,0.36,,,
2020-12-24 00:00:00,753,190,0.252324037184595,7.0,4.0,0.5714285714285714
2020-12-23 00:00:00,1716,399,0.2325174825174826,18.0,8.0,0.4444444444444444
2020-12-22 00:00:00,1958,449,0.2293156281920327,31.0,15.0,0.4838709677419356
2020-12-21 00:00:00,2351,610,0.2594640578477244,27.0,7.0,0.2592592592592593
2020-12-20 00:00:00,376,137,0.3643617021276596,2.0,2.0,1
2020-12-19 00:00:00,492,109,0.2215447154471545,2.0,0.0,0
2020-12-18 00:00:00,1802,513,0.2846836847946726,28.0,9.0,0.3214285714285715
2020-12-17 00:00:00,1824,510,0.2796052631578948,25.0,11.0,0.44
2020-12-16 00:00:00,1686,473,0.2805456702253855,24.0,8.0,0.3333333333333333
2020-12-15 00:00:00,1846,428,0.2318526543878657,24.0,6.0,0.25
2020-12-14 00:00:00,2075,523,0.2520481927710843,29.0,11.0,0.3793103448275862
2020-12-13 00:00:00,359,89,0.2479108635097493,2.0,1.0,0.5
2020-12-12 00:00:00,464,130,0.2801724137931035,45.0,2.0,0.0444444444444444
2020-12-11 00:00:00,1484,536,0.3611859838274933,45.0,14.0,0.3111111111111111
2020-12-10 00:00:00,1531,414,0.2704114957544089,75.0,23.0,0.3066666666666667
2020-12-09 00:00:00,1618,384,0.2373300370828183,75.0,20.0,0.2666666666666667
2020-12-08 00:00:00,1595,391,0.245141065830721,42.0,9.0,0.2142857142857143
2020-12-07 00:00:00,1833,465,0.253682487725041,31.0,18.0,0.5806451612903226
2020-12-06 00:00:00,403,113,0.2803970223325062,3.0,1.0,0.3333333333333333
2020-12-05 00:00:00,1283,237,0.1847233047544817,1.0,1.0,1
2020-12-04 00:00:00,1482,372,0.2510121457489879,44.0,13.0,0.2954545454545455
2020-12-03 00:00:00,1677,361,0.2152653548002385,24.0,11.0,0.4583333333333334
