date,cases_MARICOPA
2021-03-03 00:00:00,6
2021-03-02 00:00:00,94
2021-03-01 00:00:00,313
2021-02-28 00:00:00,339
2021-02-27 00:00:00,411
2021-02-26 00:00:00,575
2021-02-25 00:00:00,655
2021-02-24 00:00:00,731
2021-02-23 00:00:00,759
2021-02-22 00:00:00,921
2021-02-21 00:00:00,515
2021-02-20 00:00:00,605
2021-02-19 00:00:00,846
2021-02-18 00:00:00,1082
2021-02-17 00:00:00,1106
2021-02-16 00:00:00,1158
2021-02-15 00:00:00,1107
2021-02-14 00:00:00,517
2021-02-13 00:00:00,682
2021-02-12 00:00:00,895
2021-02-11 00:00:00,1069
2021-02-10 00:00:00,1244
2021-02-09 00:00:00,1271
2021-02-08 00:00:00,1615
2021-02-07 00:00:00,786
2021-02-06 00:00:00,1100
2021-02-05 00:00:00,1459
2021-02-04 00:00:00,1646
2021-02-03 00:00:00,1911
2021-02-02 00:00:00,2111
2021-02-01 00:00:00,2338
2021-01-31 00:00:00,1355
2021-01-30 00:00:00,1787
2021-01-29 00:00:00,2293
2021-01-28 00:00:00,2612
2021-01-27 00:00:00,3143
2021-01-26 00:00:00,3494
2021-01-25 00:00:00,3402
2021-01-24 00:00:00,2229
2021-01-23 00:00:00,2888
2021-01-22 00:00:00,3616
2021-01-21 00:00:00,4026
2021-01-20 00:00:00,4090
2021-01-19 00:00:00,4840
2021-01-18 00:00:00,4220
2021-01-17 00:00:00,2816
2021-01-16 00:00:00,3015
2021-01-15 00:00:00,4361
2021-01-14 00:00:00,4760
2021-01-13 00:00:00,5014
2021-01-12 00:00:00,5385
2021-01-11 00:00:00,5858
2021-01-10 00:00:00,3522
2021-01-09 00:00:00,4512
2021-01-08 00:00:00,5588
2021-01-07 00:00:00,6373
2021-01-06 00:00:00,6891
2021-01-05 00:00:00,7251
2021-01-04 00:00:00,7434
2021-01-03 00:00:00,4638
2021-01-02 00:00:00,4542
2021-01-01 00:00:00,3011
2020-12-31 00:00:00,5671
2020-12-30 00:00:00,6784
2020-12-29 00:00:00,7079
2020-12-28 00:00:00,6897
2020-12-27 00:00:00,4522
2020-12-26 00:00:00,3100
2020-12-25 00:00:00,874
2020-12-24 00:00:00,3364
2020-12-23 00:00:00,5149
