Category,value
tests,733468
YUMA,12650
YAVAPAI,21726
SANTA CRUZ,2171
PINAL,44688
PIMA,65660
NAVAJO,6004
MOHAVE,16114
MARICOPA,525360
LA PAZ,1893
GREENLEE,303
GRAHAM,1583
GILA,7169
COCONINO,9820
COCHISE,6613
APACHE,1631
Unknown,668
65 years and older,179408
55 - 64 years,146828
45 - 54 years,132392
20 - 44 years,242052
Less than 20 years,32120
positive,0.2140106998532997
