date,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL
2021-01-28 00:00:00,185,29,0.1567567567567568,4.0,2.0,0.5
2021-01-27 00:00:00,1467,159,0.1083844580777096,48.0,20.0,0.4166666666666667
2021-01-26 00:00:00,1909,213,0.1115767417496071,50.0,32.0,0.64
2021-01-25 00:00:00,1197,225,0.1879699248120301,56.0,23.0,0.4107142857142857
2021-01-24 00:00:00,631,123,0.1949286846275753,43.0,18.0,0.4186046511627907
2021-01-23 00:00:00,950,187,0.1968421052631579,46.0,14.0,0.3043478260869566
2021-01-22 00:00:00,1510,283,0.1874172185430464,69.0,30.0,0.4347826086956522
2021-01-21 00:00:00,1813,321,0.1770546056260342,66.0,26.0,0.3939393939393939
2021-01-20 00:00:00,2629,508,0.1932293647774819,61.0,21.0,0.3442622950819672
2021-01-19 00:00:00,1949,388,0.1990764494612622,89.0,40.0,0.449438202247191
2021-01-18 00:00:00,1482,319,0.2152496626180837,49.0,14.0,0.2857142857142857
2021-01-17 00:00:00,876,170,0.1940639269406393,17.0,3.0,0.1764705882352941
2021-01-16 00:00:00,1077,249,0.2311977715877438,15.0,5.0,0.3333333333333333
2021-01-15 00:00:00,1591,352,0.2212445003142678,72.0,23.0,0.3194444444444444
2021-01-14 00:00:00,1777,306,0.1722003376477209,69.0,19.0,0.2753623188405797
2021-01-13 00:00:00,1764,338,0.1916099773242631,48.0,17.0,0.3541666666666667
2021-01-12 00:00:00,1925,378,0.1963636363636364,81.0,28.0,0.345679012345679
2021-01-11 00:00:00,2097,415,0.1979017644253696,58.0,28.0,0.4827586206896552
2021-01-10 00:00:00,1010,218,0.2158415841584159,8.0,3.0,0.375
2021-01-09 00:00:00,1320,272,0.2060606060606061,19.0,8.0,0.4210526315789474
2021-01-08 00:00:00,2322,438,0.1886304909560724,71.0,16.0,0.2253521126760564
2021-01-07 00:00:00,2504,489,0.1952875399361022,50.0,21.0,0.42
2021-01-06 00:00:00,1838,456,0.2480957562568009,77.0,24.0,0.3116883116883117
2021-01-05 00:00:00,1859,479,0.2576654115115654,76.0,31.0,0.4078947368421053
2021-01-04 00:00:00,2158,564,0.2613531047265988,50.0,15.0,0.3
2021-01-03 00:00:00,1058,304,0.2873345935727789,27.0,8.0,0.2962962962962963
2021-01-02 00:00:00,1329,357,0.2686230248306998,18.0,7.0,0.3888888888888889
2021-01-01 00:00:00,1104,268,0.2427536231884058,10.0,1.0,0.1
2020-12-31 00:00:00,1506,382,0.2536520584329349,43.0,12.0,0.2790697674418605
2020-12-30 00:00:00,1687,423,0.2507409602845288,64.0,10.0,0.15625
2020-12-29 00:00:00,1794,488,0.2720178372352286,103.0,25.0,0.2427184466019418
2020-12-28 00:00:00,1627,457,0.2808850645359558,70.0,19.0,0.2714285714285714
2020-12-27 00:00:00,988,260,0.2631578947368421,7.0,1.0,0.1428571428571429
2020-12-26 00:00:00,798,205,0.2568922305764411,23.0,6.0,0.2608695652173913
2020-12-25 00:00:00,212,61,0.2877358490566038,5.0,1.0,0.2
2020-12-24 00:00:00,874,165,0.1887871853546911,31.0,9.0,0.2903225806451613
2020-12-23 00:00:00,1493,314,0.2103148024112525,55.0,11.0,0.2
2020-12-22 00:00:00,1538,349,0.2269180754226268,80.0,13.0,0.1625
2020-12-21 00:00:00,1591,338,0.2124450031426776,68.0,20.0,0.2941176470588236
2020-12-20 00:00:00,878,170,0.193621867881549,11.0,2.0,0.1818181818181818
2020-12-19 00:00:00,1272,260,0.2044025157232705,14.0,3.0,0.2142857142857143
2020-12-18 00:00:00,1751,360,0.2055968018275271,49.0,14.0,0.2857142857142857
2020-12-17 00:00:00,1866,368,0.1972132904608789,69.0,20.0,0.2898550724637682
2020-12-16 00:00:00,1931,308,0.1595028482651476,105.0,17.0,0.1619047619047619
2020-12-15 00:00:00,1484,205,0.1381401617250674,38.0,12.0,0.3157894736842105
2020-12-14 00:00:00,1489,287,0.1927468099395568,70.0,10.0,0.1428571428571429
2020-12-13 00:00:00,796,180,0.2261306532663317,13.0,4.0,0.3076923076923077
2020-12-12 00:00:00,689,167,0.2423802612481858,66.0,8.0,0.1212121212121212
2020-12-11 00:00:00,1402,263,0.1875891583452211,41.0,10.0,0.2439024390243903
2020-12-10 00:00:00,1232,264,0.2142857142857143,55.0,9.0,0.1636363636363636
2020-12-09 00:00:00,1511,344,0.227663798808736,52.0,10.0,0.1923076923076923
2020-12-08 00:00:00,1608,322,0.2002487562189055,75.0,12.0,0.16
2020-12-07 00:00:00,1412,284,0.2011331444759207,46.0,5.0,0.108695652173913
2020-12-06 00:00:00,426,104,0.2441314553990611,25.0,3.0,0.12
2020-12-05 00:00:00,929,163,0.1754574811625404,18.0,3.0,0.1666666666666667
2020-12-04 00:00:00,1394,243,0.1743185078909613,42.0,11.0,0.2619047619047619
2020-12-03 00:00:00,1661,320,0.1926550270921132,75.0,18.0,0.24
2020-12-02 00:00:00,1541,278,0.1804023361453602,76.0,13.0,0.1710526315789474
2020-12-01 00:00:00,1799,326,0.1812117843246248,126.0,21.0,0.1666666666666667
2020-11-30 00:00:00,1381,243,0.1759594496741492,110.0,8.0,0.0727272727272727
2020-11-29 00:00:00,755,149,0.1973509933774834,50.0,4.0,0.08
2020-11-28 00:00:00,822,150,0.1824817518248175,102.0,7.0,0.0686274509803922
2020-11-27 00:00:00,830,129,0.155421686746988,72.0,8.0,0.1111111111111111
2020-11-26 00:00:00,362,64,0.1767955801104972,12.0,2.0,0.1666666666666667
2020-11-25 00:00:00,1229,204,0.1659886086248983,82.0,9.0,0.1097560975609756
2020-11-24 00:00:00,1440,192,0.1333333333333333,84.0,9.0,0.1071428571428571
2020-11-23 00:00:00,1428,231,0.161764705882353,62.0,6.0,0.0967741935483871
2020-11-22 00:00:00,717,106,0.1478382147838215,35.0,6.0,0.1714285714285714
2020-11-21 00:00:00,941,115,0.1222104144527099,69.0,5.0,0.072463768115942
2020-11-20 00:00:00,1279,160,0.1250977326035966,110.0,15.0,0.1363636363636364
2020-11-19 00:00:00,1379,191,0.1385061638868745,50.0,9.0,0.18
2020-11-18 00:00:00,1253,183,0.146049481245012,83.0,14.0,0.1686746987951807
2020-11-17 00:00:00,1313,195,0.1485148514851485,101.0,12.0,0.1188118811881188
2020-11-16 00:00:00,1111,157,0.1413141314131413,87.0,6.0,0.0689655172413793
2020-11-15 00:00:00,544,72,0.1323529411764706,66.0,2.0,0.0303030303030303
2020-11-14 00:00:00,746,106,0.1420911528150134,108.0,7.0,0.0648148148148148
2020-11-13 00:00:00,947,134,0.1414994720168955,150.0,11.0,0.0733333333333333
2020-11-12 00:00:00,898,128,0.1425389755011136,68.0,8.0,0.1176470588235294
2020-11-11 00:00:00,730,103,0.1410958904109589,86.0,6.0,0.0697674418604651
2020-11-10 00:00:00,1033,111,0.1074540174249758,71.0,7.0,0.0985915492957746
2020-11-09 00:00:00,1047,100,0.0955109837631328,119.0,7.0,0.0588235294117647
2020-11-08 00:00:00,633,72,0.1137440758293839,58.0,4.0,0.0689655172413793
2020-11-07 00:00:00,667,83,0.1244377811094453,69.0,3.0,0.0434782608695652
2020-11-06 00:00:00,1037,95,0.0916104146576663,99.0,12.0,0.1212121212121212
2020-11-05 00:00:00,882,66,0.0748299319727891,55.0,7.0,0.1272727272727273
2020-11-04 00:00:00,1039,111,0.1068334937439846,58.0,6.0,0.103448275862069
2020-11-03 00:00:00,1087,100,0.0919963201471941,81.0,11.0,0.1358024691358025
2020-11-02 00:00:00,1035,103,0.0995169082125604,108.0,6.0,0.0555555555555556
2020-11-01 00:00:00,481,57,0.1185031185031185,58.0,2.0,0.0344827586206897
2020-10-31 00:00:00,520,65,0.125,99.0,2.0,0.0202020202020202
2020-10-30 00:00:00,739,71,0.0960757780784844,110.0,8.0,0.0727272727272727
2020-10-29 00:00:00,766,66,0.0861618798955614,64.0,2.0,0.03125
2020-10-28 00:00:00,681,62,0.0910425844346549,66.0,5.0,0.0757575757575758
