date,Yuma_cume,Yuma
2020-12-01,8,
2020-12-03,9,1
2020-12-04,10,1
2020-12-08,11,1
2020-12-10,12,1
2020-12-12,14,2
2020-12-16,20,6
2020-12-17,45,25
2020-12-18,46,1
2020-12-19,49,3
2020-12-20,52,3
2020-12-21,226,174
2020-12-22,875,649
2020-12-23,1611,736
2020-12-24,1832,221
2020-12-26,1931,99
2020-12-27,1932,1
2020-12-28,2348,416
2020-12-29,2680,332
2020-12-30,3092,412
2020-12-31,3176,84
2021-01-01,3226,50
2021-01-02,3233,7
2021-01-03,3236,3
2021-01-04,3464,228
2021-01-05,3800,336
2021-01-06,4273,473
2021-01-07,4488,215
2021-01-08,4761,273
2021-01-09,4778,17
2021-01-10,4796,18
2021-01-11,5415,619
2021-01-12,6019,604
2021-01-13,6680,661
2021-01-14,6868,188
2021-01-15,7060,192
2021-01-16,7077,17
2021-01-17,7089,12
2021-01-18,7136,47
2021-01-19,7585,449
2021-01-20,8142,557
2021-01-21,9734,1592
2021-01-22,11164,1430
2021-01-23,11339,175
2021-01-24,11360,21
2021-01-25,11797,437
2021-01-26,12602,805
2021-01-27,13966,1364
2021-01-28,15862,1896
2021-01-29,17689,1827
2021-01-30,18748,1059
2021-01-31,18773,25
2021-02-01,19599,826
2021-02-02,20631,1032
2021-02-03,22028,1397
2021-02-04,23014,986
2021-02-05,23660,646
2021-02-06,23737,77
2021-02-07,23776,39
2021-02-08,24105,329
2021-02-09,24940,835
2021-02-10,26915,1975
2021-02-11,29043,2128
2021-02-12,30662,1619
2021-02-13,31467,805
2021-02-14,31489,22
2021-02-15,31619,130
2021-02-16,31929,310
2021-02-17,32277,348
2021-02-18,32819,542
2021-02-19,33571,752
2021-02-20,33908,337
2021-02-21,33936,28
2021-02-22,33991,55
2021-02-23,35162,1171
2021-02-24,37552,2390
2021-02-25,40186,2634
2021-02-26,42610,2424
2021-02-27,43461,851
2021-02-28,43764,303
2021-03-01,45438,1674
2021-03-02,46644,1206
2021-03-03,47814,1170
2021-03-04,50334,2520
2021-03-05,53692,3358
2021-03-06,53943,251
2021-03-07,54107,164
2021-03-08,54942,835
2021-03-09,56765,1823
2021-03-10,58603,1838
2021-03-11,61548,2945
2021-03-12,64347,2799
2021-03-13,65811,1464
2021-03-14,66002,191
2021-03-15,66770,768
2021-03-16,68284,1514
2021-03-17,70303,2019
2021-03-18,73873,3570
2021-03-19,76824,2951
2021-03-20,78036,1212
2021-03-21,78353,317
2021-03-22,78817,464
2021-03-23,80210,1393
2021-03-24,82433,2223
2021-03-25,84484,2051
2021-03-26,86701,2217
2021-03-27,87295,594
2021-03-28,87519,224
2021-03-29,88912,1393
2021-03-30,92493,3581
2021-03-31,96182,3689
2021-04-01,99894,3712
2021-04-02,102595,2701
2021-04-03,104222,1627
2021-04-04,105727,1505
2021-04-05,107801,2074
2021-04-06,110478,2677
2021-04-07,113422,2944
2021-04-08,116553,3131
2021-04-09,119280,2727
2021-04-10,120551,1271
2021-04-11,121142,591
2021-04-12,121923,781
2021-04-13,123114,1191
2021-04-14,125713,2599
2021-04-15,128441,2728
2021-04-16,131483,3042
2021-04-17,132394,911
2021-04-18,133029,635
2021-04-19,135070,2041
2021-04-20,137865,2795
2021-04-21,140425,2560
2021-04-22,142698,2273
2021-04-23,145806,3108
2021-04-24,147154,1348
2021-04-25,148174,1020
2021-04-26,149524,1350
2021-04-27,153172,3648
2021-04-28,155736,2564
2021-04-29,158162,2426
2021-04-30,160546,2384
2021-05-01,161550,1004
2021-05-02,162162,612
2021-05-03,163272,1110
2021-05-04,164881,1609
2021-05-05,166403,1522
2021-05-06,168059,1656
2021-05-07,169674,1615
2021-05-08,170200,526
2021-05-09,170435,235
2021-05-10,171120,685
2021-05-11,171996,876
2021-05-12,173450,1454
2021-05-13,174627,1177
2021-05-14,175980,1353
2021-05-15,177092,1112
2021-05-16,177247,155
2021-05-17,177944,697
2021-05-18,178636,692
2021-05-19,179836,1200
2021-05-20,180771,935
2021-05-21,181777,1006
2021-05-22,182365,588
2021-05-23,182515,150
2021-05-24,183005,490
2021-05-25,183785,780
2021-05-26,184935,1150
2021-05-27,185985,1050
2021-05-28,187094,1109
2021-05-29,187302,208
2021-05-30,187450,148
2021-05-31,187557,107
2021-06-01,188223,666
2021-06-02,189415,1192
2021-06-03,190343,928
2021-06-04,191315,972
2021-06-05,192138,823
2021-06-06,192247,109
2021-06-07,192782,535
2021-06-08,193441,659
2021-06-09,194448,1007
2021-06-10,195380,932
2021-06-11,196394,1014
2021-06-12,196797,403
2021-06-13,196894,97
2021-06-14,197477,583
2021-06-15,198207,730
2021-06-16,198944,737
2021-06-17,199591,647
2021-06-18,200260,669
2021-06-19,200484,224
2021-06-20,200567,83
2021-06-21,200995,428
2021-06-22,201967,972
2021-06-23,203739,1772
2021-06-24,205262,1523
2021-06-25,205981,719
2021-06-26,206258,277
2021-06-27,206365,107
2021-06-28,206881,516
2021-06-29,207672,791
2021-06-30,208338,666
2021-07-01,209175,837
2021-07-02,209715,540
2021-07-03,209884,169
2021-07-04,209899,15
2021-07-05,210104,205
2021-07-06,210615,511
2021-07-07,211212,597
2021-07-08,211666,454
2021-07-09,212142,476
2021-07-10,212350,208
2021-07-11,212437,87
2021-07-12,212960,523
2021-07-13,213425,465
2021-07-14,213872,447
2021-07-15,214325,453
2021-07-16,214861,536
2021-07-17,215057,196
2021-07-18,215176,119
2021-07-19,215618,442
2021-07-20,216110,492
2021-07-21,216600,490
2021-07-22,217146,546
2021-07-23,217703,557
2021-07-24,217960,257
2021-07-25,218053,93
2021-07-26,218626,573
2021-07-27,219244,618
2021-07-28,219894,650
2021-07-29,220528,634
2021-07-30,221106,578
2021-07-31,221337,231
2021-08-01,221464,127
2021-08-02,221965,501
2021-08-03,222526,561
2021-08-04,223121,595
2021-08-05,223628,507
2021-08-06,224264,636
2021-08-07,224583,319
2021-08-08,224754,171
2021-08-09,225437,683
2021-08-10,226547,1110
2021-08-11,227154,607
2021-08-12,227793,639
2021-08-13,229360,1567
2021-08-14,229700,340
2021-08-15,229871,171
2021-08-16,230594,723
2021-08-17,231227,633
2021-08-18,231951,724
2021-08-19,232590,639
2021-08-20,233295,705
2021-08-21,233595,300
2021-08-22,233740,145
2021-08-23,234332,592
2021-08-24,234953,621
2021-08-25,235586,633
2021-08-26,236252,666
2021-08-27,237004,752
2021-08-28,237278,274
2021-08-29,237469,191
2021-08-30,238107,638
2021-08-31,238619,512
2021-09-01,239179,560
2021-09-02,239886,707
2021-09-03,240614,728
