date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,532,798,790,679,642,6
1/1/2022,38156,29476,30258,36854,83280,22087
1/10/2021,1008,1418,1521,1393,3031,13
1/10/2022,38648,29752,30497,37186,83729,23148
1/11/2021,1044,1478,1590,1455,3227,17
1/11/2022,38708,29769,30532,37218,83782,23276
1/12/2021,1119,1570,1693,1547,3536,17
1/12/2022,38775,29799,30559,37245,83819,23411
1/13/2021,1207,1668,1813,1707,3951,17
1/13/2022,38846,29829,30597,37290,83869,23513
1/14/2021,1287,1819,1932,1840,4468,18
1/14/2022,38934,29872,30632,37326,83913,23664
1/15/2021,1387,1960,2086,1975,4863,19
1/15/2022,38990,29895,30650,37349,83927,23798
1/16/2021,1441,2038,2176,2064,5483,21
1/16/2022,39009,29907,30658,37358,83933,23838
1/17/2021,1458,2065,2204,2096,5538,22
1/17/2022,39051,29931,30673,37373,83972,23932
1/18/2021,1522,2173,2280,2196,5757,23
1/18/2022,39118,29955,30695,37387,84001,24033
1/19/2021,1586,2237,2360,2279,6286,25
1/19/2022,39166,29980,30725,37412,84026,24107
1/2/2021,602,888,893,774,731,7
1/2/2022,38179,29490,30267,36875,83315,22114
1/20/2021,1648,2343,2455,2393,7104,30
1/20/2022,39218,30013,30751,37446,84060,24201
1/21/2021,1734,2457,2596,2551,7868,34
1/21/2022,39253,30040,30778,37475,84084,24293
1/22/2021,1859,2592,2745,2731,8664,36
1/22/2022,39281,30059,30793,37490,84094,24380
1/23/2021,1935,2726,2890,2879,10025,38
1/23/2022,39300,30071,30797,37502,84101,24413
1/24/2021,1960,2755,2929,2904,10170,39
1/24/2022,39332,30100,30820,37525,84122,24470
1/25/2021,2027,2815,3000,3020,10779,41
1/25/2022,39377,30117,30840,37540,84139,24568
1/26/2021,2086,2879,3092,3127,11341,42
1/26/2022,39420,30142,30853,37562,84168,24664
1/27/2021,2187,2978,3234,3302,12055,43
1/27/2022,39470,30167,30881,37587,84187,24730
1/28/2021,2260,3079,3346,3444,13070,43
1/28/2022,39520,30195,30894,37606,84207,24795
1/29/2021,2353,3177,3476,3606,14049,49
1/29/2022,39547,30208,30909,37617,84212,24904
1/3/2021,622,924,928,794,762,8
1/3/2022,38234,29519,30301,36931,83382,22217
1/30/2021,2412,3249,3577,3733,15988,51
1/30/2022,39563,30214,30924,37624,84225,24934
1/31/2021,2440,3261,3599,3754,16128,52
1/31/2022,39611,30229,30936,37647,84243,24993
1/4/2021,682,1005,1004,883,1008,8
1/4/2022,38299,29553,30329,36980,83462,22354
1/5/2021,764,1102,1093,983,1251,9
1/5/2022,38362,29587,30354,37021,83521,22533
1/6/2021,863,1212,1219,1107,1550,10
1/6/2022,38427,29618,30399,37061,83585,22662
1/7/2021,922,1287,1323,1211,1909,12
1/7/2022,38518,29667,30433,37110,83651,22858
1/8/2021,975,1368,1464,1344,2366,13
1/8/2022,38562,29692,30446,37132,83666,23017
1/9/2021,1002,1405,1505,1384,3006,13
1/9/2022,38584,29703,30452,37143,83677,23052
10/1/2021,32856,26285,27658,34156,78330,15197
10/10/2021,33518,26667,27931,34358,78592,15496
10/11/2021,33608,26728,27974,34387,78628,15541
10/12/2021,33686,26766,28001,34407,78653,15565
10/13/2021,33769,26805,28030,34422,78672,15593
10/14/2021,33842,26841,28056,34452,78692,15614
10/15/2021,33936,26895,28096,34492,78726,15657
10/16/2021,33995,26927,28123,34509,78740,15678
10/17/2021,34027,26954,28143,34522,78752,15690
10/18/2021,34095,26997,28181,34547,78792,15709
10/19/2021,34156,27028,28208,34575,78812,15739
10/2/2021,32901,26322,27689,34189,78345,15236
10/20/2021,34208,27064,28241,34602,78845,15760
10/21/2021,34293,27106,28268,34627,78874,15778
10/22/2021,34383,27162,28307,34657,78922,15807
10/23/2021,34451,27216,28340,34674,78962,15831
10/24/2021,34474,27227,28358,34683,78989,15846
10/25/2021,34542,27272,28398,34708,79064,15861
10/26/2021,34622,27327,28447,34732,79126,15900
10/27/2021,34711,27381,28486,34766,79193,15927
10/28/2021,34824,27443,28521,34806,79273,15950
10/29/2021,34912,27489,28569,34842,79331,15976
10/3/2021,32954,26348,27704,34202,78355,15250
