date,Maricopa_cume,Maricopa
2020-12-01,191,
2020-12-02,210,19
2020-12-03,222,12
2020-12-04,228,6
2020-12-05,230,2
2020-12-07,240,10
2020-12-08,249,9
2020-12-09,258,9
2020-12-10,274,16
2020-12-11,282,8
2020-12-12,290,8
2020-12-13,300,10
2020-12-14,316,16
2020-12-15,356,40
2020-12-16,416,60
2020-12-17,1687,1271
2020-12-18,3382,1695
2020-12-19,5061,1679
2020-12-20,6080,1019
2020-12-21,9324,3244
2020-12-22,13496,4172
2020-12-23,18323,4827
2020-12-24,19907,1584
2020-12-25,19913,6
2020-12-26,24971,5058
2020-12-27,27240,2269
2020-12-28,32506,5266
2020-12-29,40473,7967
2020-12-30,49245,8772
2020-12-31,53365,4120
2021-01-01,55062,1697
2021-01-02,61246,6184
2021-01-03,63855,2609
2021-01-04,68689,4834
2021-01-05,73124,4435
2021-01-06,78169,5045
2021-01-07,83632,5463
2021-01-08,88307,4675
2021-01-09,93010,4703
2021-01-10,95662,2652
2021-01-11,105452,9790
2021-01-12,121713,16261
2021-01-13,139252,17539
2021-01-14,156211,16959
2021-01-15,171787,15576
2021-01-16,183454,11667
2021-01-17,191929,8475
2021-01-18,204999,13070
2021-01-19,222984,17985
2021-01-20,242223,19239
2021-01-21,262566,20343
2021-01-22,285103,22537
2021-01-23,304323,19220
2021-01-24,316827,12504
2021-01-25,333452,16625
2021-01-26,356200,22748
2021-01-27,377077,20877
2021-01-28,396412,19335
2021-01-29,418435,22023
2021-01-30,434282,15847
2021-01-31,442493,8211
2021-02-01,461555,19062
2021-02-02,484374,22819
2021-02-03,507026,22652
2021-02-04,532828,25802
2021-02-05,556036,23208
2021-02-06,580451,24415
2021-02-07,593548,13097
2021-02-08,617761,24213
2021-02-09,645680,27919
2021-02-10,672359,26679
2021-02-11,699318,26959
2021-02-12,735605,36287
2021-02-13,764269,28664
2021-02-14,777767,13498
2021-02-15,797826,20059
2021-02-16,826127,28301
2021-02-17,855277,29150
2021-02-18,884221,28944
2021-02-19,913437,29216
2021-02-20,939345,25908
2021-02-21,952787,13442
2021-02-22,972184,19397
2021-02-23,1001692,29508
2021-02-24,1033448,31756
2021-02-25,1063831,30383
2021-02-26,1101210,37379
2021-02-27,1132274,31064
2021-02-28,1150048,17774
2021-03-01,1177807,27759
2021-03-02,1206170,28363
2021-03-03,1236631,30461
2021-03-04,1268064,31433
2021-03-05,1300747,32683
2021-03-06,1328487,27740
2021-03-07,1346316,17829
2021-03-08,1376523,30207
2021-03-09,1408859,32336
2021-03-10,1444801,35942
2021-03-11,1482177,37376
2021-03-12,1524194,42017
2021-03-13,1556083,31889
2021-03-14,1576275,20192
2021-03-15,1604996,28721
2021-03-16,1636572,31576
2021-03-17,1673296,36724
2021-03-18,1710043,36747
2021-03-19,1745105,35062
2021-03-20,1777427,32322
2021-03-21,1799938,22511
2021-03-22,1826692,26754
2021-03-23,1854037,27345
2021-03-24,1890776,36739
2021-03-25,1932473,41697
2021-03-26,1973547,41074
2021-03-27,2009603,36056
2021-03-28,2037315,27712
2021-03-29,2076939,39624
2021-03-30,2117730,40791
2021-03-31,2163347,45617
2021-04-01,2212459,49112
2021-04-02,2255369,42910
2021-04-03,2287696,32327
2021-04-04,2300308,12612
2021-04-05,2335665,35357
2021-04-06,2375229,39564
2021-04-07,2419982,44753
2021-04-08,2466021,46039
2021-04-09,2507625,41604
2021-04-10,2539934,32309
2021-04-11,2562553,22619
2021-04-12,2594021,31468
2021-04-13,2624968,30947
2021-04-14,2659769,34801
2021-04-15,2697227,37458
2021-04-16,2734149,36922
2021-04-17,2762790,28641
2021-04-18,2784332,21542
2021-04-19,2817302,32970
2021-04-20,2851078,33776
2021-04-21,2889168,38090
2021-04-22,2927480,38312
2021-04-23,2961621,34141
2021-04-24,2986192,24571
2021-04-25,3003965,17773
2021-04-26,3031012,27047
2021-04-27,3058483,27471
2021-04-28,3086649,28166
2021-04-29,3112713,26064
2021-04-30,3139037,26324
2021-05-01,3157954,18917
2021-05-02,3173635,15681
2021-05-03,3190536,16901
2021-05-04,3214809,24273
2021-05-05,3234067,19258
2021-05-06,3257185,23118
2021-05-07,3281321,24136
2021-05-08,3300302,18981
2021-05-09,3309878,9576
2021-05-10,3326122,16244
2021-05-11,3343262,17140
2021-05-12,3361827,18565
2021-05-13,3386551,24724
2021-05-14,3411190,24639
2021-05-15,3431290,20100
2021-05-16,3443388,12098
2021-05-17,3463198,19810
2021-05-18,3480735,17537
2021-05-19,3504353,23618
2021-05-20,3523790,19437
2021-05-21,3545575,21785
2021-05-22,3563258,17683
2021-05-23,3570990,7732
2021-05-24,3585452,14462
2021-05-25,3598442,12990
2021-05-26,3612810,14368
2021-05-27,3625978,13168
2021-05-28,3640644,14666
2021-05-29,3650118,9474
2021-05-30,3655470,5352
2021-05-31,3658440,2970
2021-06-01,3671862,13422
2021-06-02,3683687,11825
2021-06-03,3698217,14530
2021-06-04,3714478,16261
2021-06-05,3728276,13798
2021-06-06,3735055,6779
2021-06-07,3747205,12150
2021-06-08,3758820,11615
2021-06-09,3770382,11562
2021-06-10,3783504,13122
2021-06-11,3800014,16510
2021-06-12,3811596,11582
2021-06-13,3817373,5777
2021-06-14,3828123,10750
2021-06-15,3838448,10325
2021-06-16,3848717,10269
2021-06-17,3858347,9630
2021-06-18,3870330,11983
2021-06-19,3877788,7458
2021-06-20,3881787,3999
2021-06-21,3888846,7059
2021-06-22,3896790,7944
2021-06-23,3905168,8378
2021-06-24,3912914,7746
2021-06-25,3922757,9843
2021-06-26,3929649,6892
2021-06-27,3933832,4183
2021-06-28,3941276,7444
2021-06-29,3948446,7170
2021-06-30,3955606,7160
2021-07-01,3962823,7217
2021-07-02,3971071,8248
2021-07-03,3976300,5229
2021-07-04,3977177,877
2021-07-05,3983493,6316
2021-07-06,3990101,6608
2021-07-07,3996776,6675
2021-07-08,4003248,6472
2021-07-09,4013479,10231
2021-07-10,4020759,7280
2021-07-11,4024439,3680
2021-07-12,4031297,6858
2021-07-13,4037316,6019
2021-07-14,4043438,6122
2021-07-15,4049540,6102
2021-07-16,4057858,8318
2021-07-17,4063422,5564
2021-07-18,4067080,3658
2021-07-19,4075036,7956
2021-07-20,4082147,7111
2021-07-21,4090031,7884
2021-07-22,4098072,8041
2021-07-23,4108151,10079
2021-07-24,4115350,7199
2021-07-25,4120058,4708
2021-07-26,4128854,8796
2021-07-27,4137353,8499
2021-07-28,4145982,8629
2021-07-29,4154665,8683
2021-07-30,4167421,12756
2021-07-31,4176190,8769
2021-08-01,4181785,5595
2021-08-02,4191222,9437
2021-08-03,4199546,8324
2021-08-04,4208329,8783
2021-08-05,4216888,8559
2021-08-06,4228832,11944
2021-08-07,4237763,8931
2021-08-08,4243155,5392
2021-08-09,4252599,9444
2021-08-10,4261308,8709
2021-08-11,4270161,8853
2021-08-12,4279467,9306
2021-08-13,4291463,11996
2021-08-14,4301000,9537
2021-08-15,4306925,5925
2021-08-16,4317572,10647
2021-08-17,4327604,10032
2021-08-18,4337622,10018
2021-08-19,4347244,9622
2021-08-20,4360069,12825
2021-08-21,4369125,9056
2021-08-22,4374675,5550
2021-08-23,4385148,10473
2021-08-24,4394884,9736
2021-08-25,4404579,9695
2021-08-26,4414085,9506
2021-08-27,4426718,12633
2021-08-28,4436580,9862
2021-08-29,4442131,5551
2021-08-30,4451968,9837
2021-08-31,4460735,8767
2021-09-01,4470476,9741
2021-09-02,4478392,7916
2021-09-03,4489796,11404
2021-09-04,4497267,7471
2021-09-05,4502032,4765
2021-09-06,4503536,1504
2021-09-07,4512419,8883
2021-09-08,4520721,8302
2021-09-09,4528297,7576
2021-09-10,4539171,10874
2021-09-11,4546937,7766
2021-09-12,4551451,4514
2021-09-13,4560291,8840
2021-09-14,4567991,7700
2021-09-15,4574190,6199
2021-09-16,4580849,6659
2021-09-17,4590508,9659
2021-09-18,4597530,7022
2021-09-19,4601399,3869
2021-09-20,4607715,6316
2021-09-21,4614690,6975
2021-09-22,4621970,7280
2021-09-23,4629096,7126
2021-09-24,4643186,14090
2021-09-25,4654170,10984
2021-09-26,4660369,6199
2021-09-27,4675615,15246
2021-09-28,4690513,14898
2021-09-29,4705405,14892
2021-09-30,4720199,14794
2021-10-01,4737170,16971
2021-10-02,4746156,8986
2021-10-03,4751456,5300
2021-10-04,4764975,13519
2021-10-05,4778170,13195
2021-10-06,4790165,11995
2021-10-07,4801357,11192
2021-10-08,4813811,12454
2021-10-09,4821808,7997
2021-10-10,4827011,5203
2021-10-11,4839375,12364
2021-10-12,4848490,9115
2021-10-13,4858964,10474
2021-10-14,4870164,11200
2021-10-15,4882768,12604
2021-10-16,4889836,7068
2021-10-17,4894506,4670
2021-10-18,4905753,11247
2021-10-19,4916078,10325
2021-10-20,4926504,10426
2021-10-21,4936166,9662
2021-10-22,4950524,14358
2021-10-23,4959539,9015
2021-10-24,4965392,5853
2021-10-25,4980001,14609
2021-10-26,4993679,13678
2021-10-27,5007466,13787
2021-10-28,5020290,12824
2021-10-29,5035269,14979
2021-10-30,5043103,7834
2021-10-31,5047860,4757
2021-11-01,5061083,13223
2021-11-02,5073451,12368
2021-11-03,5084813,11362
2021-11-04,5097466,12653
2021-11-05,5113712,16246
2021-11-06,5126924,13212
2021-11-07,5133306,6382
2021-11-08,5147748,14442
2021-11-09,5161688,13940
2021-11-10,5177146,15458
2021-11-11,5192498,15352
2021-11-12,5208926,16428
2021-11-13,5222150,13224
2021-11-14,5228233,6083
2021-11-15,5243555,15322
2021-11-16,5257699,14144
2021-11-17,5273300,15601
2021-11-18,5289016,15716
2021-11-19,5307644,18628
2021-11-20,5322658,15014
2021-11-21,5330132,7474
2021-11-22,5347977,17845
2021-11-23,5365834,17857
2021-11-24,5382153,16319
2021-11-25,5382292,139
2021-11-26,5396013,13721
2021-11-27,5406442,10429
2021-11-28,5413945,7503
2021-11-29,5431143,17198
2021-11-30,5448627,17484
2021-12-01,5469155,20528
2021-12-02,5488345,19190
2021-12-03,5510247,21902
2021-12-04,5528480,18233
2021-12-05,5536401,7921
2021-12-06,5555532,19131
2021-12-07,5574514,18982
2021-12-08,5593841,19327
2021-12-09,5613848,20007
2021-12-10,5633993,20145
2021-12-11,5648550,14557
2021-12-12,5655719,7169
2021-12-13,5671711,15992
2021-12-14,5685787,14076
2021-12-15,5702764,16977
2021-12-16,5719419,16655
2021-12-17,5737724,18305
2021-12-18,5749555,11831
2021-12-19,5757185,7630
2021-12-20,5775333,18148
2021-12-21,5792956,17623
2021-12-22,5810256,17300
2021-12-23,5824904,14648
2021-12-24,5829070,4166
2021-12-25,5829106,36
2021-12-26,5835169,6063
2021-12-27,5851427,16258
2021-12-28,5867244,15817
2021-12-29,5883018,15774
2021-12-30,5897579,14561
2021-12-31,5903958,6379
2022-01-01,5904942,984
2022-01-02,5910505,5563
2022-01-03,5924717,14212
2022-01-04,5938317,13600
2022-01-05,5953234,14917
2022-01-06,5968242,15008
2022-01-07,5985483,17241
2022-01-08,5997076,11593
2022-01-09,6002847,5771
2022-01-10,6016252,13405
2022-01-11,6029457,13205
2022-01-12,6042833,13376
2022-01-13,6055751,12918
2022-01-14,6070236,14485
2022-01-15,6078861,8625
2022-01-16,6083463,4602
2022-01-17,6093156,9693
2022-01-18,6103668,10512
2022-01-19,6114717,11049
2022-01-20,6125297,10580
2022-01-21,6136568,11271
2022-01-22,6143701,7133
2022-01-23,6147803,4102
2022-01-24,6157232,9429
2022-01-25,6165572,8340
2022-01-26,6174130,8558
2022-01-27,6182177,8047
2022-01-28,6191724,9547
2022-01-29,6197910,6186
2022-01-30,6201155,3245
2022-01-31,6208328,7173
2022-02-01,6210699,2371
