date,Gila_cume,Gila
2020-12-01,1,
2020-12-17,70,69
2020-12-18,110,40
2020-12-19,112,2
2020-12-21,149,37
2020-12-22,171,22
2020-12-23,224,53
2020-12-24,295,71
2020-12-26,324,29
2020-12-27,325,1
2020-12-28,460,135
2020-12-29,584,124
2020-12-30,742,158
2020-12-31,903,161
2021-01-01,908,5
2021-01-02,1105,197
2021-01-03,1108,3
2021-01-04,1260,152
2021-01-05,1571,311
2021-01-06,1846,275
2021-01-07,2338,492
2021-01-08,2719,381
2021-01-09,2756,37
2021-01-11,2943,187
2021-01-12,3039,96
2021-01-13,3135,96
2021-01-14,3383,248
2021-01-15,3633,250
2021-01-16,3640,7
2021-01-17,3643,3
2021-01-18,3774,131
2021-01-19,3969,195
2021-01-20,4252,283
2021-01-21,4582,330
2021-01-22,4701,119
2021-01-23,4851,150
2021-01-24,4864,13
2021-01-25,5068,204
2021-01-26,5187,119
2021-01-27,5528,341
2021-01-28,6042,514
2021-01-29,6343,301
2021-01-30,6580,237
2021-01-31,6587,7
2021-02-01,6946,359
2021-02-02,7606,660
2021-02-03,8298,692
2021-02-04,9304,1006
2021-02-05,10082,778
2021-02-06,10533,451
2021-02-07,10552,19
2021-02-08,10887,335
2021-02-09,11334,447
2021-02-10,11742,408
2021-02-11,12081,339
2021-02-12,12413,332
2021-02-13,13215,802
2021-02-14,13665,450
2021-02-15,13856,191
2021-02-16,14249,393
2021-02-17,14578,329
2021-02-18,14874,296
2021-02-19,15189,315
2021-02-20,15392,203
2021-02-21,15396,4
2021-02-22,15538,142
2021-02-23,15803,265
2021-02-24,16011,208
2021-02-25,16402,391
2021-02-26,16784,382
2021-02-27,18537,1753
2021-02-28,19427,890
2021-03-01,19678,251
2021-03-02,20035,357
2021-03-03,20357,322
2021-03-04,21079,722
2021-03-05,21340,261
2021-03-06,21727,387
2021-03-07,21738,11
2021-03-08,21956,218
2021-03-09,22241,285
2021-03-10,22553,312
2021-03-11,23839,1286
2021-03-12,24222,383
2021-03-13,25333,1111
2021-03-14,25760,427
2021-03-15,25937,177
2021-03-16,26238,301
2021-03-17,26380,142
2021-03-18,26702,322
2021-03-19,26957,255
2021-03-20,27290,333
2021-03-21,27303,13
2021-03-22,27477,174
2021-03-23,27642,165
2021-03-24,27770,128
2021-03-25,28031,261
2021-03-26,28202,171
2021-03-27,29877,1675
2021-03-28,30677,800
2021-03-29,30937,260
2021-03-30,31057,120
2021-03-31,31208,151
2021-04-01,31836,628
2021-04-02,32028,192
2021-04-03,32071,43
2021-04-04,32077,6
2021-04-05,32215,138
2021-04-06,32638,423
2021-04-07,32819,181
2021-04-08,33123,304
2021-04-09,33308,185
2021-04-10,33841,533
2021-04-11,33859,18
2021-04-12,34020,161
2021-04-13,34130,110
2021-04-14,34197,67
2021-04-15,34386,189
2021-04-16,34508,122
2021-04-17,34872,364
2021-04-18,34887,15
2021-04-19,35002,115
2021-04-20,35107,105
2021-04-21,35185,78
2021-04-22,35391,206
2021-04-23,35504,113
2021-04-24,35527,23
2021-04-25,35540,13
2021-04-26,35671,131
2021-04-27,35759,88
2021-04-28,35893,134
2021-04-29,36053,160
2021-04-30,36121,68
2021-05-01,36139,18
2021-05-02,36147,8
2021-05-03,36250,103
2021-05-04,36394,144
2021-05-05,36486,92
2021-05-06,36606,120
2021-05-07,36662,56
2021-05-08,36669,7
2021-05-09,36677,8
2021-05-10,36765,88
2021-05-11,36814,49
2021-05-12,36904,90
2021-05-13,36999,95
2021-05-14,37121,122
2021-05-15,37153,32
2021-05-16,37177,24
2021-05-17,37296,119
2021-05-18,37532,236
2021-05-19,37722,190
2021-05-20,37876,154
2021-05-21,37938,62
2021-05-22,37972,34
2021-05-23,37989,17
2021-05-24,38079,90
2021-05-25,38156,77
2021-05-26,38233,77
2021-05-27,38289,56
2021-05-28,38368,79
2021-05-29,38385,17
2021-05-30,38395,10
2021-05-31,38410,15
2021-06-01,38472,62
2021-06-02,38530,58
