date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,14,19,26,21,36,
1/1/2022,839,723,662,699,1039,472
1/10/2021,22,24,38,34,88,1
1/10/2022,847,725,664,701,1040,477
1/11/2021,22,24,38,34,88,1
1/11/2022,850,727,664,701,1041,477
1/12/2021,25,30,43,40,105,1
1/12/2022,850,727,665,701,1041,479
1/13/2021,28,35,45,43,133,1
1/13/2022,852,727,665,701,1041,481
1/14/2021,35,43,59,67,143,1
1/14/2022,853,728,667,703,1042,485
1/15/2021,38,44,63,69,148,1
1/15/2022,854,728,667,703,1042,485
1/16/2021,38,44,63,69,149,1
1/16/2022,854,728,667,703,1042,485
1/17/2021,38,44,63,69,149,1
1/17/2022,854,728,667,703,1042,486
1/18/2021,41,45,64,73,156,1
1/18/2022,855,728,667,703,1042,486
1/19/2021,45,46,66,73,173,1
1/19/2022,855,728,667,704,1042,486
1/2/2021,14,19,26,21,36,
1/2/2022,839,723,662,699,1039,472
1/20/2021,46,49,68,76,190,1
1/20/2022,855,728,667,704,1042,486
1/21/2021,63,67,100,102,331,1
1/21/2022,855,728,667,704,1042,487
1/22/2021,76,89,122,130,422,1
1/22/2022,855,728,667,704,1042,488
1/23/2021,122,144,158,195,571,1
1/23/2022,855,728,667,704,1042,488
1/24/2021,124,145,160,197,571,1
1/24/2022,858,730,667,704,1043,489
1/25/2021,133,157,171,204,575,1
1/25/2022,860,730,667,704,1043,489
1/26/2021,134,157,171,204,576,1
1/26/2022,861,730,667,704,1043,491
1/27/2021,150,170,181,220,589,1
1/27/2022,862,730,667,704,1043,492
1/28/2021,199,212,225,273,628,4
1/28/2022,862,730,671,704,1043,494
1/29/2021,225,238,247,295,646,4
1/3/2021,14,19,26,21,36,
1/3/2022,839,723,662,700,1039,474
1/30/2021,225,239,247,295,647,4
1/31/2021,225,239,247,295,647,4
1/4/2021,14,19,26,21,36,1
1/4/2022,842,723,662,701,1039,475
1/5/2021,18,19,28,22,51,1
1/5/2022,845,725,662,701,1040,476
1/6/2021,19,20,30,26,58,1
1/6/2022,845,725,662,701,1040,476
1/7/2021,21,23,35,32,80,1
1/7/2022,845,725,663,701,1040,476
1/8/2021,22,24,38,34,88,1
1/8/2022,845,725,663,701,1040,476
1/9/2021,22,24,38,34,88,1
1/9/2022,845,725,664,701,1040,476
10/1/2021,751,678,625,679,1015,274
10/10/2021,762,683,625,681,1017,277
10/11/2021,764,683,625,681,1017,277
10/12/2021,766,684,625,681,1017,277
10/13/2021,768,685,625,681,1018,277
10/14/2021,772,686,626,681,1018,278
10/15/2021,774,687,626,681,1018,280
10/16/2021,775,687,626,681,1018,280
10/17/2021,775,687,626,681,1018,280
10/18/2021,777,688,629,681,1019,280
10/19/2021,777,689,629,682,1019,280
10/2/2021,751,678,625,679,1016,274
10/20/2021,778,689,629,684,1019,280
10/21/2021,778,689,630,684,1019,280
10/22/2021,780,690,632,684,1019,280
10/23/2021,780,690,632,684,1019,280
10/24/2021,780,690,632,684,1019,280
10/25/2021,782,690,632,684,1019,280
10/26/2021,782,690,632,684,1019,282
10/27/2021,783,690,633,684,1019,282
10/28/2021,784,690,634,684,1019,284
10/29/2021,784,691,635,684,1019,285
10/3/2021,751,678,625,679,1016,274
10/30/2021,784,691,635,684,1019,285
10/31/2021,784,691,635,684,1019,285
10/4/2021,752,679,625,679,1016,276
10/5/2021,753,680,625,679,1016,276
10/6/2021,755,681,625,679,1016,276
10/7/2021,758,682,625,681,1017,276
10/8/2021,762,683,625,681,1017,277
10/9/2021,762,683,625,681,1017,277
11/1/2021,785,691,635,684,1020,287
11/10/2021,795,696,640,687,1023,348
11/11/2021,797,696,641,687,1024,349
11/12/2021,802,697,643,687,1024,375
11/13/2021,802,697,643,687,1024,376
11/14/2021,802,697,643,687,1024,376
11/15/2021,803,699,643,687,1025,378
11/16/2021,803,699,644,687,1026,380
11/17/2021,803,699,645,687,1026,385
11/18/2021,805,701,645,688,1026,388
11/19/2021,807,701,646,688,1026,392
11/2/2021,787,693,635,684,1020,287
11/20/2021,807,701,646,688,1026,392
11/21/2021,807,701,646,688,1026,392
11/22/2021,807,702,648,688,1028,394
11/23/2021,807,703,648,688,1028,395
11/24/2021,809,703,648,688,1028,398
11/25/2021,809,703,648,688,1028,398
11/26/2021,809,703,648,689,1028,398
11/27/2021,811,703,649,690,1029,413
11/28/2021,811,703,649,690,1029,413
11/29/2021,811,703,650,690,1029,414
11/3/2021,788,694,635,684,1020,287
11/30/2021,814,705,650,690,1029,417
11/4/2021,793,694,635,686,1020,342
11/5/2021,794,696,636,686,1021,344
11/6/2021,794,696,636,686,1021,344
11/7/2021,794,696,636,686,1021,344
11/8/2021,795,696,636,687,1023,344
11/9/2021,795,696,640,687,1023,348
12/1/2021,815,706,650,690,1030,417
12/10/2021,828,719,656,692,1033,448
12/11/2021,828,719,656,692,1033,448
12/12/2021,828,719,656,692,1033,448
12/13/2021,828,719,656,692,1034,449
12/14/2021,829,719,656,693,1036,449
12/15/2021,829,719,656,693,1036,450
12/16/2021,833,720,657,695,1038,452
12/17/2021,833,720,657,695,1038,454
12/18/2020,,,2,,,
12/18/2021,833,720,657,695,1038,454
12/19/2020,,,2,,,
12/19/2021,833,720,657,695,1038,454
12/2/2021,818,709,651,691,1030,417
12/20/2020,,,2,,,
12/20/2021,834,721,657,695,1038,456
12/21/2020,3,5,6,1,,
12/21/2021,834,721,657,695,1038,456
12/22/2020,6,7,16,10,2,
12/22/2021,834,721,659,695,1038,457
12/23/2020,8,9,16,11,4,
12/23/2021,836,721,659,696,1038,460
12/24/2020,8,10,16,12,6,
12/24/2021,836,721,659,696,1038,460
12/25/2020,8,10,16,12,6,
12/25/2021,836,721,659,696,1038,460
12/26/2020,8,11,16,12,6,
12/26/2021,836,721,659,696,1038,460
12/27/2020,8,11,16,12,6,
12/27/2021,836,721,660,697,1038,461
12/28/2020,8,13,16,12,6,
12/28/2021,838,721,661,698,1038,465
12/29/2020,9,14,19,13,8,
12/29/2021,838,721,661,698,1038,466
12/3/2021,822,712,652,691,1030,436
12/30/2020,11,14,19,13,27,
12/30/2021,838,722,662,699,1039,469
12/31/2020,13,19,26,21,35,
12/31/2021,838,722,662,699,1039,470
12/4/2021,822,712,652,691,1030,436
12/5/2021,822,712,652,691,1030,437
12/6/2021,822,714,652,691,1030,437
12/7/2021,824,715,653,691,1030,438
12/8/2021,825,716,654,691,1032,438
12/9/2021,828,719,656,692,1033,439
2/1/2021,226,239,252,295,650,4
2/10/2021,294,292,318,384,746,10
2/11/2021,305,310,328,394,763,12
2/12/2021,330,332,351,426,804,17
2/13/2021,330,332,352,426,808,17
2/14/2021,330,332,352,426,808,17
2/15/2021,331,334,354,429,808,17
2/16/2021,338,340,364,434,811,18
2/17/2021,338,340,366,436,819,19
2/18/2021,340,344,374,440,824,19
2/19/2021,340,344,374,440,825,19
2/2/2021,232,244,258,304,673,4
2/20/2021,341,344,374,440,825,19
2/21/2021,341,344,374,440,825,19
2/22/2021,342,346,374,442,825,19
2/23/2021,342,348,375,442,827,19
2/24/2021,344,349,378,445,830,19
2/25/2021,345,349,382,451,830,19
2/26/2021,354,364,392,467,838,19
2/27/2021,354,364,392,467,838,19
2/28/2021,354,364,392,467,839,19
2/3/2021,232,244,260,312,692,4
2/4/2021,239,250,263,322,702,4
2/5/2021,263,263,291,361,730,4
2/6/2021,264,263,291,361,731,4
2/7/2021,264,263,291,361,731,4
2/8/2021,268,266,295,364,733,4
2/9/2021,269,274,300,374,736,5
3/1/2021,358,367,393,474,842,19
3/10/2021,402,402,424,509,866,27
3/11/2021,407,406,425,513,867,27
3/12/2021,410,416,430,518,875,29
