date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,326,,2.0,,1.0,,4.0,,,,,,1.0,,,,191.0,,1.0,,,,6.0,,96,,1.0,,2.0,,8.0,
2020-12-02,358,32.0,3.0,1.0,2.0,1.0,,,,,,,,,,,210.0,19.0,,,1.0,,,,103,7.0,,,,,,
2020-12-03,389,31.0,5.0,2.0,3.0,1.0,,,,,,,,,,,222.0,12.0,,,,,7.0,1.0,112,9.0,2.0,1.0,,,9.0,1.0
2020-12-04,401,12.0,6.0,1.0,,,,,,,,,,,,,228.0,6.0,,,2.0,1.0,,,115,3.0,,,,,10.0,1.0
2020-12-05,405,4.0,,,,,,,,,,,,,,,230.0,2.0,,,,,,,116,1.0,,,,,,
2020-12-06,410,5.0,,,,,5.0,1.0,,,,,,,,,,,,,3.0,1.0,,,118,2.0,,,3.0,1.0,,
2020-12-07,436,26.0,8.0,2.0,,,,,,,,,,,,,240.0,10.0,,,4.0,1.0,,,122,4.0,,,,,,
2020-12-08,457,21.0,9.0,1.0,,,,,,,,,,,,,249.0,9.0,,,,,,,125,3.0,,,,,11.0,1.0
2020-12-09,480,23.0,11.0,2.0,,,,,,,,,,,,,258.0,9.0,,,,,8.0,1.0,136,11.0,,,,,,
2020-12-10,509,29.0,,,,,,,,,,,,,,,274.0,16.0,2.0,1.0,6.0,2.0,,,140,4.0,,,,,12.0,1.0
2020-12-11,527,18.0,,,,,,,,,,,,,,,282.0,8.0,,,,,,,149,9.0,,,,,,
2020-12-12,548,21.0,,,4.0,1.0,,,,,,,,,,,290.0,8.0,4.0,2.0,,,,,155,6.0,,,4.0,1.0,14.0,2.0
2020-12-13,564,16.0,12.0,1.0,,,,,,,,,,,,,300.0,10.0,,,7.0,1.0,9.0,1.0,157,2.0,,,,,,
2020-12-14,592,28.0,13.0,1.0,,,,,,,,,,,,,316.0,16.0,,,8.0,1.0,,,164,7.0,,,,,,
2020-12-15,714,122.0,22.0,9.0,15.0,11.0,6.0,1.0,,,,,,,,,356.0,40.0,,,21.0,13.0,,,194,30.0,,,,,,
2020-12-16,1392,678.0,59.0,37.0,147.0,132.0,7.0,1.0,,,,,,,,,416.0,60.0,6.0,2.0,52.0,31.0,13.0,4.0,204,10.0,,,7.0,3.0,20.0,6.0
2020-12-17,4712,3320.0,110.0,51.0,277.0,130.0,18.0,11.0,79.0,,,,70.0,69.0,,,1687.0,1271.0,,,134.0,82.0,45.0,32.0,1439,1235.0,9.0,7.0,11.0,4.0,45.0,25.0
2020-12-18,8505,3793.0,155.0,45.0,480.0,203.0,26.0,8.0,146.0,67.0,2.0,,110.0,40.0,,,3382.0,1695.0,8.0,2.0,206.0,72.0,73.0,28.0,2822,1383.0,16.0,7.0,,,46.0,1.0
2020-12-19,11101,2596.0,156.0,1.0,525.0,45.0,33.0,7.0,,,,,112.0,2.0,,,5061.0,1679.0,,,208.0,2.0,89.0,16.0,3560,738.0,19.0,3.0,14.0,3.0,49.0,3.0
2020-12-20,12223,1122.0,,,531.0,6.0,34.0,1.0,147.0,1.0,,,,,,,6080.0,1019.0,,,211.0,3.0,98.0,9.0,3588,28.0,21.0,2.0,17.0,3.0,52.0,3.0
2020-12-21,17881,5658.0,178.0,22.0,539.0,8.0,46.0,12.0,193.0,46.0,16.0,14.0,149.0,37.0,10.0,,9324.0,3244.0,20.0,12.0,220.0,9.0,212.0,114.0,5111,1523.0,23.0,2.0,21.0,4.0,226.0,174.0
2020-12-22,25799,7918.0,192.0,14.0,595.0,56.0,313.0,267.0,236.0,43.0,42.0,26.0,171.0,22.0,29.0,19.0,13496.0,4172.0,81.0,61.0,300.0,80.0,407.0,195.0,6682,1571.0,70.0,47.0,391.0,370.0,875.0,649.0
2020-12-23,35816,10017.0,376.0,184.0,897.0,302.0,738.0,425.0,363.0,127.0,49.0,7.0,224.0,53.0,41.0,12.0,18323.0,4827.0,291.0,210.0,470.0,170.0,694.0,287.0,8582,1900.0,93.0,23.0,843.0,452.0,1611.0,736.0
2020-12-24,39740,3924.0,385.0,9.0,1216.0,319.0,858.0,120.0,414.0,51.0,53.0,4.0,295.0,71.0,,,19907.0,1584.0,426.0,135.0,579.0,109.0,753.0,59.0,9653,1071.0,118.0,25.0,902.0,59.0,1832.0,221.0
2020-12-25,39889,149.0,387.0,2.0,1314.0,98.0,,,,,,,,,,,19913.0,6.0,,,583.0,4.0,,,9662,9.0,,,919.0,17.0,,
2020-12-26,46496,6607.0,389.0,2.0,1380.0,66.0,879.0,21.0,424.0,10.0,54.0,1.0,324.0,29.0,,,24971.0,5058.0,592.0,166.0,585.0,2.0,1001.0,248.0,10456,794.0,124.0,6.0,959.0,40.0,1931.0,99.0
2020-12-27,49181,2685.0,,,1459.0,79.0,,,427.0,3.0,,,325.0,1.0,,,27240.0,2269.0,653.0,61.0,586.0,1.0,1050.0,49.0,10632,176.0,,,974.0,15.0,1932.0,1.0
2020-12-28,58787,9606.0,463.0,74.0,1660.0,201.0,965.0,86.0,582.0,155.0,56.0,2.0,460.0,135.0,44.0,3.0,32506.0,5266.0,922.0,269.0,929.0,343.0,1447.0,397.0,12437,1805.0,167.0,43.0,1052.0,78.0,2348.0,416.0
2020-12-29,72308,13521.0,797.0,334.0,1986.0,326.0,1041.0,76.0,734.0,152.0,64.0,8.0,584.0,124.0,46.0,2.0,40473.0,7967.0,1307.0,385.0,1312.0,383.0,2015.0,568.0,14399,1962.0,227.0,60.0,1365.0,313.0,2680.0,332.0
2020-12-30,87688,15380.0,967.0,170.0,2405.0,419.0,1255.0,214.0,851.0,117.0,85.0,21.0,742.0,158.0,63.0,17.0,49245.0,8772.0,1646.0,339.0,1693.0,381.0,2786.0,771.0,16506,2107.0,299.0,72.0,2144.0,779.0,3092.0,412.0
2020-12-31,96084,8396.0,1113.0,146.0,2636.0,231.0,1501.0,246.0,919.0,68.0,115.0,30.0,903.0,161.0,67.0,4.0,53365.0,4120.0,1922.0,276.0,2056.0,363.0,3326.0,540.0,18111,1605.0,362.0,63.0,2293.0,149.0,3176.0,84.0
2021-01-01,99715,3631.0,1116.0,3.0,2753.0,117.0,1541.0,40.0,926.0,7.0,117.0,2.0,908.0,5.0,,,55062.0,1697.0,2001.0,79.0,2156.0,100.0,3479.0,153.0,19256,1145.0,397.0,35.0,2328.0,35.0,3226.0,50.0
2021-01-02,107585,7870.0,1127.0,11.0,2822.0,69.0,1555.0,14.0,929.0,3.0,,,1105.0,197.0,,,61246.0,6184.0,2050.0,49.0,2158.0,2.0,3929.0,450.0,19927,671.0,398.0,1.0,2456.0,128.0,3233.0,7.0
2021-01-03,110899,3314.0,,,2827.0,5.0,1633.0,78.0,,,,,1108.0,3.0,,,63855.0,2609.0,2076.0,26.0,2162.0,4.0,4073.0,144.0,20305,378.0,404.0,6.0,2462.0,6.0,3236.0,3.0
2021-01-04,120187,9288.0,1239.0,112.0,3175.0,348.0,1688.0,55.0,1060.0,131.0,118.0,1.0,1260.0,152.0,70.0,3.0,68689.0,4834.0,2271.0,195.0,2425.0,263.0,4632.0,559.0,22157,1852.0,472.0,68.0,2511.0,49.0,3464.0,228.0
2021-01-05,129781,9594.0,1428.0,189.0,3543.0,368.0,1779.0,91.0,1172.0,112.0,140.0,22.0,1571.0,311.0,72.0,2.0,73124.0,4435.0,2406.0,135.0,2878.0,453.0,5249.0,617.0,23961,1804.0,549.0,77.0,2592.0,81.0,3800.0,336.0
2021-01-06,142359,12578.0,1771.0,343.0,3987.0,444.0,1885.0,106.0,1291.0,119.0,155.0,15.0,1846.0,275.0,103.0,31.0,78169.0,5045.0,2661.0,255.0,3383.0,505.0,6019.0,770.0,26096,2135.0,668.0,119.0,2692.0,100.0,4273.0,473.0
2021-01-07,155661,13302.0,2111.0,340.0,4575.0,588.0,1963.0,78.0,1523.0,232.0,193.0,38.0,2338.0,492.0,157.0,54.0,83632.0,5463.0,2916.0,255.0,4111.0,728.0,6755.0,736.0,28420,2324.0,836.0,168.0,3378.0,686.0,4488.0,215.0
2021-01-08,168215,12554.0,2314.0,203.0,5168.0,593.0,2127.0,164.0,1785.0,262.0,209.0,16.0,2719.0,381.0,,,88307.0,4675.0,3180.0,264.0,4526.0,415.0,7650.0,895.0,31107,2687.0,998.0,162.0,4142.0,764.0,4761.0,273.0
2021-01-09,176312,8097.0,2330.0,16.0,5261.0,93.0,2503.0,376.0,1787.0,2.0,210.0,1.0,2756.0,37.0,158.0,1.0,93010.0,4703.0,3236.0,56.0,4538.0,12.0,8489.0,839.0,32673,1566.0,1006.0,8.0,4335.0,193.0,4778.0,17.0
2021-01-10,179693,3381.0,2331.0,1.0,5270.0,9.0,2519.0,16.0,,,,,,,,,95662.0,2652.0,3288.0,52.0,4540.0,2.0,8564.0,75.0,33132,459.0,1011.0,5.0,4344.0,9.0,4796.0,18.0
2021-01-11,196504,16811.0,2931.0,600.0,5622.0,352.0,2818.0,299.0,1906.0,119.0,,,2943.0,187.0,162.0,4.0,105452.0,9790.0,3488.0,200.0,5010.0,470.0,9085.0,521.0,35984,2852.0,1113.0,102.0,4437.0,93.0,5415.0,619.0
2021-01-12,220563,24059.0,3309.0,378.0,6182.0,560.0,3085.0,267.0,2062.0,156.0,249.0,39.0,3039.0,96.0,169.0,7.0,121713.0,16261.0,3778.0,290.0,5492.0,482.0,9860.0,775.0,38876,2892.0,1251.0,138.0,4672.0,235.0,6019.0,604.0
2021-01-13,246696,26133.0,3645.0,336.0,6705.0,523.0,3541.0,456.0,2264.0,202.0,290.0,41.0,3135.0,96.0,328.0,159.0,139252.0,17539.0,4085.0,307.0,5879.0,387.0,10872.0,1012.0,41496,2620.0,1466.0,215.0,5206.0,534.0,6680.0,661.0
2021-01-14,272300,25604.0,4206.0,561.0,7346.0,641.0,3866.0,325.0,2539.0,275.0,353.0,63.0,3383.0,248.0,335.0,7.0,156211.0,16959.0,4476.0,391.0,6353.0,474.0,11949.0,1077.0,44074,2578.0,1687.0,221.0,5553.0,347.0,6868.0,188.0
2021-01-15,298414,26114.0,4534.0,328.0,8488.0,1142.0,4342.0,476.0,3144.0,605.0,368.0,15.0,3633.0,250.0,339.0,4.0,171787.0,15576.0,4892.0,416.0,6866.0,513.0,12966.0,1017.0,48331,4257.0,1907.0,220.0,5673.0,120.0,7060.0,192.0
2021-01-16,314479,16065.0,4553.0,19.0,8624.0,136.0,4750.0,408.0,3199.0,55.0,369.0,1.0,3640.0,7.0,340.0,1.0,183454.0,11667.0,5254.0,362.0,6884.0,18.0,13964.0,998.0,49799,1468.0,1922.0,15.0,6013.0,340.0,7077.0,17.0
2021-01-17,324004,9525.0,4554.0,1.0,8661.0,37.0,4776.0,26.0,3200.0,1.0,,,3643.0,3.0,,,191929.0,8475.0,5285.0,31.0,6894.0,10.0,14142.0,178.0,50364,565.0,1930.0,8.0,6046.0,33.0,7089.0,12.0
2021-01-18,343935,19931.0,4623.0,69.0,8993.0,332.0,5023.0,247.0,3320.0,120.0,394.0,25.0,3774.0,131.0,349.0,9.0,204999.0,13070.0,5666.0,381.0,7075.0,181.0,14796.0,654.0,54384,4020.0,1955.0,25.0,6281.0,235.0,7136.0,47.0
2021-01-19,372028,28093.0,4928.0,305.0,9565.0,572.0,5462.0,439.0,3604.0,284.0,431.0,37.0,3969.0,195.0,373.0,24.0,222984.0,17985.0,6011.0,345.0,7556.0,481.0,15864.0,1068.0,58635,4251.0,2066.0,111.0,7068.0,787.0,7585.0,449.0
2021-01-20,405805,33777.0,5761.0,833.0,11094.0,1529.0,6170.0,708.0,3860.0,256.0,463.0,32.0,4252.0,283.0,449.0,76.0,242223.0,19239.0,6585.0,574.0,8145.0,589.0,17312.0,1448.0,63681,5046.0,2500.0,434.0,8070.0,1002.0,8142.0,557.0
2021-01-21,442783,36978.0,6609.0,848.0,12013.0,919.0,6829.0,659.0,4079.0,219.0,711.0,248.0,4582.0,330.0,459.0,10.0,262566.0,20343.0,7049.0,464.0,8939.0,794.0,18818.0,1506.0,69307,5626.0,2907.0,407.0,9558.0,1488.0,9734.0,1592.0
2021-01-22,482050,39267.0,7081.0,472.0,12964.0,951.0,7172.0,343.0,4351.0,272.0,899.0,188.0,4701.0,119.0,461.0,2.0,285103.0,22537.0,7472.0,423.0,9417.0,478.0,20387.0,1569.0,76036,6729.0,3448.0,541.0,11286.0,1728.0,11164.0,1430.0
2021-01-23,511264,29214.0,7112.0,31.0,13396.0,432.0,7744.0,572.0,4595.0,244.0,1254.0,355.0,4851.0,150.0,464.0,3.0,304323.0,19220.0,8289.0,817.0,9657.0,240.0,22487.0,2100.0,78733,2697.0,3473.0,25.0,12791.0,1505.0,11339.0,175.0
2021-01-24,527753,16489.0,7116.0,4.0,13422.0,26.0,7867.0,123.0,4597.0,2.0,1262.0,8.0,4864.0,13.0,,,316827.0,12504.0,8908.0,619.0,9679.0,22.0,22823.0,336.0,79848,1115.0,3482.0,9.0,14152.0,1361.0,11360.0,21.0
2021-01-25,558627,30874.0,7508.0,392.0,14039.0,617.0,8331.0,464.0,4756.0,159.0,1307.0,45.0,5068.0,204.0,492.0,28.0,333452.0,16625.0,9481.0,573.0,10289.0,610.0,23981.0,1158.0,87214,7366.0,3600.0,118.0,15133.0,981.0,11797.0,437.0
2021-01-26,596756,38129.0,7960.0,452.0,14640.0,601.0,8820.0,489.0,4916.0,160.0,1311.0,4.0,5187.0,119.0,516.0,24.0,356200.0,22748.0,10117.0,636.0,10867.0,578.0,25255.0,1274.0,94125,6911.0,4034.0,434.0,15752.0,619.0,12602.0,805.0
2021-01-27,638200,41444.0,8533.0,573.0,15990.0,1350.0,9592.0,772.0,5122.0,206.0,1391.0,80.0,5528.0,341.0,888.0,372.0,377077.0,20877.0,10930.0,813.0,11697.0,830.0,26961.0,1706.0,101637,7512.0,4238.0,204.0,17662.0,1910.0,13966.0,1364.0
2021-01-28,679997,41797.0,9441.0,908.0,17342.0,1352.0,10646.0,1054.0,5374.0,252.0,1646.0,255.0,6042.0,514.0,1303.0,415.0,396412.0,19335.0,11851.0,921.0,12852.0,1155.0,28801.0,1840.0,108772,7135.0,4747.0,509.0,19769.0,2107.0,15862.0,1896.0
2021-01-29,721547,41550.0,9871.0,430.0,18327.0,985.0,11365.0,719.0,5772.0,398.0,1780.0,134.0,6343.0,301.0,1326.0,23.0,418435.0,22023.0,12396.0,545.0,13599.0,747.0,30619.0,1818.0,116106,7334.0,5209.0,462.0,21707.0,1938.0,17689.0,1827.0
2021-01-30,748367,26820.0,9886.0,15.0,18692.0,365.0,11397.0,32.0,5872.0,100.0,1782.0,2.0,6580.0,237.0,1328.0,2.0,434282.0,15847.0,12860.0,464.0,13738.0,139.0,33101.0,2482.0,119968,3862.0,5285.0,76.0,22693.0,986.0,18748.0,1059.0
2021-01-31,760455,12088.0,9948.0,62.0,18729.0,37.0,11514.0,117.0,5873.0,1.0,,,6587.0,7.0,1335.0,7.0,442493.0,8211.0,13394.0,534.0,13760.0,22.0,33395.0,294.0,121420,1452.0,5329.0,44.0,23656.0,963.0,18773.0,25.0
2021-02-01,797175,36720.0,10443.0,495.0,19754.0,1025.0,11897.0,383.0,6034.0,161.0,1809.0,27.0,6946.0,359.0,1360.0,25.0,461555.0,19062.0,14099.0,705.0,14542.0,782.0,35228.0,1833.0,128656,7236.0,5522.0,193.0,25796.0,2140.0,19599.0,826.0
2021-02-02,838231,41056.0,10861.0,418.0,20644.0,890.0,12156.0,259.0,6229.0,195.0,1878.0,69.0,7606.0,660.0,1389.0,29.0,484374.0,22819.0,14727.0,628.0,15348.0,806.0,37206.0,1978.0,135398,6742.0,6156.0,634.0,28161.0,2365.0,20631.0,1032.0
2021-02-03,884168,45937.0,11564.0,703.0,22350.0,1706.0,12740.0,584.0,6464.0,235.0,1911.0,33.0,8298.0,692.0,1857.0,468.0,507026.0,22652.0,15901.0,1174.0,16516.0,1168.0,39375.0,2169.0,142660,7262.0,6384.0,228.0,30796.0,2635.0,22028.0,1397.0
2021-02-04,933288,49120.0,12845.0,1281.0,24413.0,2063.0,13220.0,480.0,6725.0,261.0,1995.0,84.0,9304.0,1006.0,2008.0,151.0,532828.0,25802.0,16626.0,725.0,17545.0,1029.0,41570.0,2195.0,150064,7404.0,6974.0,590.0,32884.0,2088.0,23014.0,986.0
2021-02-05,979300,46012.0,13464.0,619.0,26577.0,2164.0,13796.0,576.0,7058.0,333.0,2149.0,154.0,10082.0,778.0,2050.0,42.0,556036.0,23208.0,17297.0,671.0,18279.0,734.0,44210.0,2640.0,158992,8928.0,7679.0,705.0,34901.0,2017.0,23660.0,646.0
2021-02-06,1019183,39883.0,13711.0,247.0,28275.0,1698.0,13989.0,193.0,7321.0,263.0,2152.0,3.0,10533.0,451.0,2054.0,4.0,580451.0,24415.0,17640.0,343.0,19123.0,844.0,46785.0,2575.0,163362,4370.0,7715.0,36.0,36186.0,1285.0,23737.0,77.0
2021-02-07,1035886,16703.0,13717.0,6.0,28342.0,67.0,14022.0,33.0,7322.0,1.0,,,10552.0,19.0,2056.0,2.0,593548.0,13097.0,17826.0,186.0,19136.0,13.0,47268.0,483.0,164671,1309.0,7729.0,14.0,37244.0,1058.0,23776.0,39.0
2021-02-08,1076347,40461.0,13983.0,266.0,29339.0,997.0,14500.0,478.0,7504.0,182.0,2170.0,18.0,10887.0,335.0,2091.0,35.0,617761.0,24213.0,18233.0,407.0,19900.0,764.0,49333.0,2065.0,171851,7180.0,7907.0,178.0,38941.0,1697.0,24105.0,329.0
