Category,value
tests,490620
Yuma,10335
Yavapai,12555
Santa Cruz,1838
Pinal,31321
Pima,50952
Navajo,4060
Mohave,10024
Maricopa,339797
La Paz,1560
Greenlee,200
Graham,1073
Gila,5064
Coconino,6183
Cochise,5305
Apache,1147
Unknown,408
65 years and older,116041
55 - 64 years,93167
45 - 54 years,86675
20 - 44 years,170915
Less than 20 years,23414
positive,0.1619746443275855
