date,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO
2021-02-21 00:00:00,25,2,0.08,,,
2021-02-20 00:00:00,60,4,0.0666666666666667,,,
2021-02-19 00:00:00,181,17,0.0939226519337017,4.0,3.0,0.75
2021-02-18 00:00:00,182,20,0.1098901098901099,7.0,3.0,0.4285714285714286
2021-02-17 00:00:00,164,15,0.0914634146341463,55.0,19.0,0.3454545454545455
2021-02-16 00:00:00,180,23,0.1277777777777778,17.0,8.0,0.4705882352941176
2021-02-15 00:00:00,433,29,0.0669745958429561,9.0,6.0,0.6666666666666666
2021-02-14 00:00:00,76,7,0.0921052631578947,,,
2021-02-13 00:00:00,187,8,0.0427807486631016,,,
2021-02-12 00:00:00,308,32,0.1038961038961039,8.0,2.0,0.25
2021-02-11 00:00:00,266,23,0.0864661654135338,33.0,9.0,0.2727272727272727
2021-02-10 00:00:00,228,16,0.0701754385964912,9.0,5.0,0.5555555555555556
2021-02-09 00:00:00,195,24,0.1230769230769231,19.0,3.0,0.1578947368421053
2021-02-08 00:00:00,289,31,0.1072664359861592,5.0,2.0,0.4
2021-02-07 00:00:00,67,8,0.1194029850746269,1.0,1.0,1
2021-02-06 00:00:00,163,4,0.0245398773006135,,,
2021-02-05 00:00:00,312,33,0.1057692307692308,7.0,1.0,0.1428571428571429
2021-02-04 00:00:00,385,40,0.1038961038961039,12.0,3.0,0.25
2021-02-03 00:00:00,494,47,0.0951417004048583,6.0,2.0,0.3333333333333333
2021-02-02 00:00:00,417,54,0.1294964028776979,5.0,2.0,0.4
2021-02-01 00:00:00,561,58,0.1033868092691622,28.0,6.0,0.2142857142857143
2021-01-31 00:00:00,77,16,0.2077922077922078,1.0,0.0,0
2021-01-30 00:00:00,236,19,0.0805084745762712,10.0,3.0,0.3
2021-01-29 00:00:00,371,42,0.1132075471698113,8.0,3.0,0.375
2021-01-28 00:00:00,370,42,0.1135135135135135,5.0,1.0,0.2
2021-01-27 00:00:00,469,55,0.11727078891258,10.0,0.0,0
2021-01-26 00:00:00,254,31,0.1220472440944882,1.0,0.0,0
2021-01-25 00:00:00,295,34,0.1152542372881356,6.0,1.0,0.1666666666666667
2021-01-24 00:00:00,73,14,0.1917808219178082,,,
2021-01-23 00:00:00,187,24,0.1283422459893048,,,
2021-01-22 00:00:00,492,78,0.1585365853658537,11.0,4.0,0.3636363636363637
2021-01-21 00:00:00,488,62,0.1270491803278689,20.0,5.0,0.25
2021-01-20 00:00:00,582,85,0.1460481099656358,5.0,3.0,0.6
2021-01-19 00:00:00,579,86,0.14853195164076,18.0,5.0,0.2777777777777778
2021-01-18 00:00:00,520,91,0.175,24.0,3.0,0.125
2021-01-17 00:00:00,87,21,0.2413793103448276,1.0,1.0,1
2021-01-16 00:00:00,281,48,0.1708185053380783,,,
2021-01-15 00:00:00,566,97,0.1713780918727915,9.0,2.0,0.2222222222222222
2021-01-14 00:00:00,560,101,0.1803571428571429,7.0,4.0,0.5714285714285714
2021-01-13 00:00:00,623,129,0.2070626003210273,10.0,7.0,0.7
2021-01-12 00:00:00,644,125,0.1940993788819876,38.0,4.0,0.1052631578947368
2021-01-11 00:00:00,858,151,0.175990675990676,2.0,0.0,0
2021-01-10 00:00:00,129,29,0.2248062015503876,17.0,3.0,0.1764705882352941
2021-01-09 00:00:00,407,65,0.1597051597051597,1.0,1.0,1
2021-01-08 00:00:00,556,111,0.1996402877697842,7.0,1.0,0.1428571428571429
2021-01-07 00:00:00,697,160,0.2295552367288379,9.0,0.0,0
2021-01-06 00:00:00,676,136,0.2011834319526627,35.0,8.0,0.2285714285714286
2021-01-05 00:00:00,633,144,0.2274881516587678,13.0,0.0,0
2021-01-04 00:00:00,785,149,0.1898089171974523,18.0,4.0,0.2222222222222222
2021-01-03 00:00:00,104,31,0.2980769230769231,3.0,0.0,0
2021-01-02 00:00:00,354,81,0.2288135593220339,4.0,1.0,0.25
2021-01-01 00:00:00,67,24,0.3582089552238806,2.0,0.0,0
2020-12-31 00:00:00,265,56,0.2113207547169812,7.0,3.0,0.4285714285714286
2020-12-30 00:00:00,570,130,0.2280701754385965,40.0,3.0,0.075
2020-12-29 00:00:00,578,97,0.1678200692041523,5.0,0.0,0
2020-12-28 00:00:00,656,122,0.1859756097560976,6.0,1.0,0.1666666666666667
2020-12-27 00:00:00,104,21,0.2019230769230769,1.0,0.0,0
2020-12-26 00:00:00,104,24,0.2307692307692308,1.0,1.0,1
2020-12-25 00:00:00,53,15,0.2830188679245283,,,
2020-12-24 00:00:00,373,58,0.1554959785522788,2.0,1.0,0.5
2020-12-23 00:00:00,675,111,0.1644444444444445,9.0,1.0,0.1111111111111111
2020-12-22 00:00:00,826,107,0.1295399515738499,69.0,9.0,0.1304347826086957
2020-12-21 00:00:00,734,98,0.1335149863760218,48.0,2.0,0.0416666666666667
2020-12-20 00:00:00,84,17,0.2023809523809524,26.0,2.0,0.0769230769230769
2020-12-19 00:00:00,362,30,0.0828729281767956,,,
2020-12-18 00:00:00,794,99,0.1246851385390428,39.0,9.0,0.2307692307692308
2020-12-17 00:00:00,702,101,0.1438746438746439,39.0,1.0,0.0256410256410256
2020-12-16 00:00:00,635,110,0.1732283464566929,7.0,2.0,0.2857142857142857
2020-12-15 00:00:00,551,82,0.1488203266787659,56.0,7.0,0.125
2020-12-14 00:00:00,750,133,0.1773333333333334,12.0,1.0,0.0833333333333333
2020-12-13 00:00:00,70,14,0.2,,,
2020-12-12 00:00:00,373,60,0.160857908847185,28.0,1.0,0.0357142857142857
2020-12-11 00:00:00,573,101,0.1762652705061082,25.0,1.0,0.04
2020-12-10 00:00:00,714,113,0.1582633053221289,10.0,3.0,0.3
2020-12-09 00:00:00,589,102,0.1731748726655348,57.0,1.0,0.0175438596491228
2020-12-08 00:00:00,554,78,0.1407942238267148,16.0,4.0,0.25
2020-12-07 00:00:00,670,105,0.1567164179104478,11.0,2.0,0.1818181818181818
2020-12-06 00:00:00,73,13,0.1780821917808219,,,
2020-12-05 00:00:00,225,35,0.1555555555555556,2.0,0.0,0
