date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2021-02-22 00:00:00,11,,,,,2.0,2.0,1.0,,5.0,,1.0,,,,
2021-02-21 00:00:00,59,5.0,1.0,,,13.0,2.0,6.0,1.0,25.0,,,1.0,,4.0,1.0
2021-02-20 00:00:00,335,3.0,8.0,11.0,,59.0,50.0,5.0,5.0,175.0,2.0,,4.0,4.0,9.0,
2021-02-19 00:00:00,1158,5.0,27.0,23.0,6.0,104.0,114.0,19.0,34.0,770.0,1.0,1.0,1.0,8.0,20.0,25.0
2021-02-18 00:00:00,1520,15.0,21.0,19.0,4.0,98.0,159.0,19.0,49.0,1055.0,3.0,4.0,10.0,9.0,38.0,17.0
2021-02-17 00:00:00,1630,25.0,37.0,36.0,2.0,109.0,191.0,34.0,41.0,1075.0,4.0,,5.0,4.0,32.0,35.0
2021-02-16 00:00:00,1770,14.0,34.0,21.0,9.0,152.0,195.0,23.0,51.0,1159.0,2.0,,7.0,7.0,42.0,53.0
2021-02-15 00:00:00,1661,9.0,32.0,26.0,8.0,114.0,195.0,18.0,46.0,1100.0,11.0,2.0,5.0,21.0,56.0,18.0
2021-02-14 00:00:00,747,7.0,9.0,14.0,4.0,41.0,89.0,17.0,19.0,512.0,1.0,,3.0,6.0,17.0,8.0
2021-02-13 00:00:00,1009,6.0,22.0,13.0,1.0,57.0,159.0,14.0,17.0,683.0,,1.0,,6.0,16.0,14.0
2021-02-12 00:00:00,1476,9.0,29.0,32.0,5.0,95.0,244.0,31.0,43.0,899.0,5.0,3.0,6.0,15.0,42.0,18.0
2021-02-11 00:00:00,1662,19.0,19.0,37.0,7.0,102.0,218.0,36.0,52.0,1064.0,6.0,1.0,13.0,18.0,54.0,15.0
2021-02-10 00:00:00,1968,26.0,35.0,45.0,7.0,128.0,309.0,41.0,60.0,1221.0,8.0,2.0,9.0,15.0,35.0,26.0
2021-02-09 00:00:00,1960,32.0,41.0,37.0,7.0,126.0,286.0,28.0,58.0,1251.0,7.0,,8.0,14.0,41.0,24.0
2021-02-08 00:00:00,2479,27.0,52.0,46.0,16.0,144.0,327.0,59.0,80.0,1604.0,17.0,4.0,4.0,22.0,60.0,17.0
2021-02-07 00:00:00,1129,28.0,14.0,13.0,4.0,63.0,143.0,14.0,41.0,779.0,2.0,1.0,2.0,7.0,14.0,4.0
2021-02-06 00:00:00,1501,23.0,23.0,33.0,3.0,84.0,174.0,21.0,40.0,1039.0,8.0,,3.0,8.0,21.0,21.0
2021-02-05 00:00:00,2255,32.0,68.0,24.0,5.0,121.0,351.0,44.0,43.0,1458.0,7.0,2.0,2.0,14.0,63.0,21.0
2021-02-04 00:00:00,2546,18.0,83.0,34.0,14.0,141.0,355.0,42.0,64.0,1647.0,9.0,2.0,21.0,23.0,62.0,31.0
2021-02-03 00:00:00,2983,22.0,205.0,53.0,9.0,154.0,328.0,63.0,85.0,1919.0,10.0,3.0,11.0,13.0,84.0,24.0
2021-02-02 00:00:00,3346,59.0,97.0,55.0,12.0,182.0,525.0,59.0,90.0,2116.0,4.0,,13.0,18.0,80.0,36.0
2021-02-01 00:00:00,3846,50.0,114.0,63.0,19.0,266.0,558.0,115.0,125.0,2331.0,19.0,4.0,14.0,30.0,101.0,37.0
2021-01-31 00:00:00,1929,27.0,33.0,26.0,6.0,141.0,230.0,22.0,36.0,1359.0,1.0,,2.0,11.0,19.0,16.0
2021-01-30 00:00:00,2549,16.0,50.0,40.0,5.0,153.0,340.0,26.0,55.0,1790.0,3.0,,7.0,9.0,29.0,26.0
2021-01-29 00:00:00,3510,38.0,92.0,70.0,11.0,222.0,482.0,53.0,103.0,2278.0,5.0,3.0,21.0,25.0,76.0,31.0
2021-01-28 00:00:00,4276,47.0,82.0,87.0,12.0,245.0,598.0,91.0,300.0,2611.0,21.0,5.0,15.0,53.0,74.0,35.0
2021-01-27 00:00:00,4999,34.0,111.0,67.0,24.0,270.0,650.0,86.0,385.0,3153.0,25.0,2.0,15.0,33.0,99.0,45.0
2021-01-26 00:00:00,4974,47.0,139.0,46.0,14.0,289.0,597.0,56.0,99.0,3499.0,9.0,,59.0,25.0,59.0,36.0
2021-01-25 00:00:00,5459,67.0,161.0,66.0,26.0,307.0,824.0,120.0,132.0,3400.0,12.0,4.0,180.0,43.0,76.0,41.0
2021-01-24 00:00:00,3007,22.0,29.0,53.0,4.0,177.0,335.0,16.0,63.0,2236.0,3.0,1.0,4.0,26.0,20.0,18.0
2021-01-23 00:00:00,3992,18.0,45.0,65.0,16.0,262.0,453.0,26.0,86.0,2898.0,8.0,1.0,3.0,34.0,38.0,39.0
2021-01-22 00:00:00,5734,52.0,156.0,115.0,41.0,390.0,861.0,70.0,139.0,3624.0,33.0,1.0,20.0,59.0,116.0,57.0
2021-01-21 00:00:00,6327,55.0,174.0,121.0,38.0,496.0,888.0,95.0,145.0,4028.0,15.0,6.0,20.0,52.0,110.0,84.0
2021-01-20 00:00:00,6800,54.0,143.0,128.0,49.0,866.0,912.0,81.0,166.0,4088.0,27.0,3.0,36.0,53.0,114.0,80.0
2021-01-19 00:00:00,7600,52.0,296.0,124.0,49.0,577.0,986.0,125.0,193.0,4850.0,27.0,2.0,35.0,51.0,145.0,88.0
2021-01-18 00:00:00,6180,54.0,131.0,122.0,15.0,401.0,641.0,88.0,209.0,4213.0,17.0,9.0,39.0,47.0,123.0,71.0
2021-01-17 00:00:00,4110,40.0,48.0,82.0,22.0,223.0,600.0,39.0,120.0,2827.0,7.0,3.0,15.0,17.0,34.0,33.0
2021-01-16 00:00:00,4533,30.0,61.0,74.0,14.0,303.0,710.0,25.0,114.0,3027.0,7.0,,17.0,45.0,59.0,47.0
2021-01-15 00:00:00,6992,79.0,264.0,185.0,36.0,452.0,966.0,112.0,206.0,4362.0,25.0,3.0,35.0,51.0,151.0,65.0
