date,Cochise_cume,Cochise
1/1/2021,1,
1/10/2021,2,1
1/11/2021,61,59
1/12/2021,199,138
1/13/2021,273,74
1/14/2021,309,36
1/15/2021,648,339
1/16/2021,1100,452
1/17/2021,1547,447
1/18/2021,1675,128
1/19/2021,1676,1
1/2/2021,1698,22
1/20/2021,1804,106
1/21/2021,1882,78
1/22/2021,2099,217
1/23/2021,2315,216
1/24/2021,2327,12
1/25/2021,2328,1
1/26/2021,2331,3
1/27/2021,2388,57
1/28/2021,2475,87
1/29/2021,2583,108
1/3/2021,2651,68
1/30/2021,2815,164
1/31/2021,3190,375
1/4/2021,3194,4
1/5/2021,3561,367
1/6/2021,3814,253
1/7/2021,4251,437
1/8/2021,4594,343
1/9/2021,5067,473
12/15/2020,5465,398
12/16/2020,5481,16
12/17/2020,5724,243
12/18/2020,6161,437
12/19/2020,6870,709
12/20/2020,7525,655
12/21/2020,7860,335
12/22/2020,8428,568
12/23/2020,8540,112
12/24/2020,8984,444
12/25/2020,9465,481
12/26/2020,10249,784
12/28/2020,11270,1021
12/29/2020,11961,691
12/30/2020,11982,21
12/31/2020,11996,14
2/1/2021,12286,290
2/10/2021,12504,218
2/11/2021,13065,561
2/12/2021,13480,415
2/13/2021,13957,477
2/14/2021,14122,165
2/15/2021,14133,11
2/16/2021,14666,533
2/17/2021,15499,833
2/18/2021,16880,1381
2/19/2021,18919,2039
2/2/2021,20319,1400
2/20/2021,20662,343
2/21/2021,20674,12
2/22/2021,21087,413
2/23/2021,21775,688
2/24/2021,22300,525
2/25/2021,23007,707
2/26/2021,23382,375
2/27/2021,23732,350
2/28/2021,23850,118
2/3/2021,24119,269
2/4/2021,24356,237
2/5/2021,25273,917
2/6/2021,27361,2088
2/7/2021,28831,1470
2/8/2021,29721,890
2/9/2021,29750,29
3/1/2021,30301,551
3/10/2021,30825,524
3/11/2021,32027,1202
3/12/2021,33672,1645
3/13/2021,34741,1069
3/14/2021,35761,1020
3/15/2021,35811,50
3/16/2021,36367,556
3/17/2021,37330,963
3/18/2021,38936,1606
3/19/2021,41057,2121
3/2/2021,42622,1565
3/20/2021,43445,823
3/21/2021,43475,30
3/22/2021,44420,945
3/23/2021,45348,928
3/24/2021,46319,971
3/25/2021,47702,1383
3/26/2021,48729,1027
3/27/2021,49641,912
3/28/2021,49674,33
3/29/2021,50239,565
3/3/2021,50608,369
3/30/2021,51610,1002
3/31/2021,54015,2405
3/4/2021,55519,1504
3/5/2021,56554,1035
3/6/2021,56576,22
3/7/2021,57136,560
3/8/2021,57809,673
3/9/2021,59264,1455
4/1/2021,61535,2271
4/10/2021,62900,1365
4/11/2021,64217,1317
4/12/2021,64263,46
4/13/2021,64963,700
4/14/2021,65890,927
4/15/2021,67536,1646
4/16/2021,69208,1672
4/17/2021,70339,1131
4/18/2021,71123,784
4/19/2021,71211,88
4/2/2021,71923,712
4/20/2021,72475,552
4/21/2021,73595,1120
4/22/2021,75754,2159
4/23/2021,76907,1153
4/24/2021,78237,1330
4/25/2021,78277,40
4/26/2021,78926,649
4/27/2021,79450,524
4/28/2021,80446,996
4/29/2021,81937,1491
4/3/2021,82957,1020
4/30/2021,83788,831
4/4/2021,83818,30
4/5/2021,84320,502
4/6/2021,84831,511
4/7/2021,85844,1013
4/8/2021,86869,1025
4/9/2021,87553,684
5/1/2021,88026,473
5/10/2021,88049,23
5/11/2021,88349,300
5/12/2021,88827,478
5/13/2021,89772,945
5/14/2021,90810,1038
5/15/2021,91535,725
5/16/2021,91999,464
5/17/2021,92028,29
5/18/2021,92369,341
5/19/2021,92683,314
5/2/2021,93453,770
5/20/2021,94723,1270
5/21/2021,95253,530
5/22/2021,95568,315
5/23/2021,95623,55
5/24/2021,96067,444
5/25/2021,96539,472
5/26/2021,97345,806
5/27/2021,98121,776
5/28/2021,98839,718
5/29/2021,99181,342
5/3/2021,99241,60
5/30/2021,99656,415
5/31/2021,99946,290
5/4/2021,100386,440
5/5/2021,101043,657
5/6/2021,101618,575
5/7/2021,101712,94
5/8/2021,101773,61
5/9/2021,101837,64
6/1/2021,102163,326
6/10/2021,102591,428
6/11/2021,103192,601
6/12/2021,103692,500
6/13/2021,103832,140
6/14/2021,103876,44
