date,cases_MARICOPA
2020-09-16 00:00:00,2
2020-09-15 00:00:00,103
2020-09-14 00:00:00,296
2020-09-13 00:00:00,83
2020-09-12 00:00:00,191
2020-09-11 00:00:00,236
2020-09-10 00:00:00,246
2020-09-09 00:00:00,271
2020-09-08 00:00:00,264
2020-09-07 00:00:00,84
2020-09-06 00:00:00,102
2020-09-05 00:00:00,126
2020-09-04 00:00:00,238
2020-09-03 00:00:00,246
2020-09-02 00:00:00,317
2020-09-01 00:00:00,342
2020-08-31 00:00:00,460
2020-08-30 00:00:00,160
2020-08-29 00:00:00,189
2020-08-28 00:00:00,354
2020-08-27 00:00:00,341
2020-08-26 00:00:00,537
2020-08-25 00:00:00,325
2020-08-24 00:00:00,371
2020-08-23 00:00:00,156
2020-08-22 00:00:00,252
2020-08-21 00:00:00,291
2020-08-20 00:00:00,303
2020-08-19 00:00:00,318
2020-08-18 00:00:00,313
2020-08-17 00:00:00,338
2020-08-16 00:00:00,175
2020-08-15 00:00:00,357
2020-08-14 00:00:00,407
2020-08-13 00:00:00,362
2020-08-12 00:00:00,449
2020-08-11 00:00:00,495
2020-08-10 00:00:00,500
2020-08-09 00:00:00,257
2020-08-08 00:00:00,383
2020-08-07 00:00:00,477
2020-08-06 00:00:00,615
2020-08-05 00:00:00,669
2020-08-04 00:00:00,721
2020-08-03 00:00:00,691
2020-08-02 00:00:00,365
2020-08-01 00:00:00,493
2020-07-31 00:00:00,758
2020-07-30 00:00:00,713
2020-07-29 00:00:00,827
2020-07-28 00:00:00,1092
2020-07-27 00:00:00,1048
2020-07-26 00:00:00,579
2020-07-25 00:00:00,823
2020-07-24 00:00:00,1265
2020-07-23 00:00:00,1176
2020-07-22 00:00:00,1259
2020-07-21 00:00:00,1352
2020-07-20 00:00:00,1485
2020-07-19 00:00:00,705
2020-07-18 00:00:00,1186
2020-07-17 00:00:00,1912
2020-07-16 00:00:00,1793
2020-07-15 00:00:00,2231
2020-07-14 00:00:00,2428
2020-07-13 00:00:00,2403
2020-07-12 00:00:00,1186
2020-07-11 00:00:00,1668
2020-07-10 00:00:00,2809
2020-07-09 00:00:00,3123
2020-07-08 00:00:00,3274
2020-07-07 00:00:00,3390
2020-07-06 00:00:00,3507
2020-07-05 00:00:00,1447
2020-07-04 00:00:00,1254
2020-07-03 00:00:00,2566
2020-07-02 00:00:00,3507
2020-07-01 00:00:00,3693
2020-06-30 00:00:00,3825
2020-06-29 00:00:00,3870
2020-06-28 00:00:00,1722
2020-06-27 00:00:00,2401
2020-06-26 00:00:00,3522
2020-06-25 00:00:00,3428
2020-06-24 00:00:00,3309
2020-06-23 00:00:00,3061
2020-06-22 00:00:00,3028
2020-06-21 00:00:00,1350
2020-06-20 00:00:00,1841
2020-06-19 00:00:00,2671
2020-06-18 00:00:00,2368
2020-06-17 00:00:00,2253
2020-06-16 00:00:00,2179
2020-06-15 00:00:00,1950
2020-06-14 00:00:00,810
2020-06-13 00:00:00,970
2020-06-12 00:00:00,1426
2020-06-11 00:00:00,1375
2020-06-10 00:00:00,1280
2020-06-09 00:00:00,1112
2020-06-08 00:00:00,1171
2020-06-07 00:00:00,500
2020-06-06 00:00:00,571
2020-06-05 00:00:00,790
2020-06-04 00:00:00,813
2020-06-03 00:00:00,763
2020-06-02 00:00:00,665
2020-06-01 00:00:00,602
2020-05-31 00:00:00,225
2020-05-30 00:00:00,383
2020-05-29 00:00:00,449
2020-05-28 00:00:00,432
2020-05-27 00:00:00,311
2020-05-26 00:00:00,351
2020-05-25 00:00:00,124
2020-05-24 00:00:00,118
2020-05-23 00:00:00,196
2020-05-22 00:00:00,199
2020-05-21 00:00:00,205
2020-05-20 00:00:00,184
2020-05-19 00:00:00,183
2020-05-18 00:00:00,298
2020-05-17 00:00:00,67
2020-05-16 00:00:00,232
2020-05-15 00:00:00,287
2020-05-14 00:00:00,240
2020-05-13 00:00:00,186
2020-05-12 00:00:00,260
2020-05-11 00:00:00,261
2020-05-10 00:00:00,93
2020-05-09 00:00:00,220
2020-05-08 00:00:00,181
2020-05-07 00:00:00,275
2020-05-06 00:00:00,222
2020-05-05 00:00:00,240
2020-05-04 00:00:00,241
2020-05-03 00:00:00,70
2020-05-02 00:00:00,151
2020-05-01 00:00:00,191
2020-04-30 00:00:00,198
2020-04-29 00:00:00,220
2020-04-28 00:00:00,216
2020-04-27 00:00:00,241
2020-04-26 00:00:00,53
2020-04-25 00:00:00,91
2020-04-24 00:00:00,175
2020-04-23 00:00:00,102
2020-04-22 00:00:00,116
2020-04-21 00:00:00,127
2020-04-20 00:00:00,231
2020-04-19 00:00:00,51
2020-04-18 00:00:00,67
2020-04-17 00:00:00,125
2020-04-16 00:00:00,96
2020-04-15 00:00:00,110
2020-04-14 00:00:00,114
2020-04-13 00:00:00,113
2020-04-12 00:00:00,25
2020-04-11 00:00:00,53
2020-04-10 00:00:00,76
2020-04-09 00:00:00,114
2020-04-08 00:00:00,106
2020-04-07 00:00:00,96
2020-04-06 00:00:00,147
2020-04-05 00:00:00,51
2020-04-04 00:00:00,68
2020-04-03 00:00:00,103
2020-04-02 00:00:00,92
2020-04-01 00:00:00,101
2020-03-31 00:00:00,85
2020-03-30 00:00:00,99
2020-03-29 00:00:00,44
2020-03-28 00:00:00,65
2020-03-27 00:00:00,90
2020-03-26 00:00:00,89
2020-03-25 00:00:00,115
2020-03-24 00:00:00,94
2020-03-23 00:00:00,110
2020-03-22 00:00:00,28
2020-03-21 00:00:00,27
2020-03-20 00:00:00,78
2020-03-19 00:00:00,49
2020-03-18 00:00:00,44
2020-03-17 00:00:00,48
2020-03-16 00:00:00,37
2020-03-15 00:00:00,11
2020-03-14 00:00:00,7
2020-03-13 00:00:00,5
2020-03-12 00:00:00,9
2020-03-11 00:00:00,1
2020-03-10 00:00:00,1
2020-03-06 00:00:00,1
2020-03-02 00:00:00,1
2020-02-27 00:00:00,2
2020-01-27 00:00:00,1
2020-01-22 00:00:00,1
