date,Santa Cruz_cume,Santa Cruz
1/1/2021,1,
1/10/2021,9,8
1/11/2021,15,6
1/12/2021,19,4
1/13/2021,20,1
1/14/2021,23,3
1/15/2021,70,47
1/16/2021,96,26
1/17/2021,121,25
1/18/2021,127,6
1/19/2021,170,43
1/2/2021,231,61
1/20/2021,303,72
1/21/2021,367,64
1/22/2021,375,8
1/23/2021,378,3
1/24/2021,384,6
1/25/2021,451,67
1/26/2021,528,77
1/27/2021,648,120
1/28/2021,816,168
1/29/2021,980,164
1/3/2021,989,9
1/30/2021,994,5
1/31/2021,1095,101
1/4/2021,1234,139
1/5/2021,1440,206
1/6/2021,1656,216
1/7/2021,1876,220
1/8/2021,1890,14
1/9/2021,1898,8
10/1/2021,1926,28
10/10/2021,2034,108
10/11/2021,2469,435
10/12/2021,2877,408
10/2/2021,3428,551
10/3/2021,3457,29
10/4/2021,3465,8
10/5/2021,3591,126
10/6/2021,4031,440
10/7/2021,4238,207
10/8/2021,4747,509
10/9/2021,5222,475
12/1/2020,5307,85
12/17/2020,5353,46
12/18/2020,5543,190
12/19/2020,6151,608
12/20/2020,6386,235
12/21/2020,6980,594
12/22/2020,7684,704
12/23/2020,7721,37
12/24/2020,7735,14
12/26/2020,7916,181
12/28/2020,8483,567
12/29/2020,9144,661
12/30/2020,9782,638
12/31/2020,10427,645
2/1/2021,10910,483
2/10/2021,11344,434
2/11/2021,11459,115
2/12/2021,11571,112
2/13/2021,11624,53
2/14/2021,11672,48
2/15/2021,11786,114
2/16/2021,11828,42
2/17/2021,11845,17
2/18/2021,11916,71
2/19/2021,12555,639
2/2/2021,13395,840
2/20/2021,14171,776
2/21/2021,15029,858
2/22/2021,15171,142
2/23/2021,15258,87
2/24/2021,15551,293
2/25/2021,16511,960
2/26/2021,17332,821
2/27/2021,18204,872
2/28/2021,19040,836
2/3/2021,19167,127
2/4/2021,19231,64
2/5/2021,19475,244
2/6/2021,20179,704
2/7/2021,21000,821
2/8/2021,21792,792
2/9/2021,22543,751
3/1/2021,23088,545
3/10/2021,23521,433
3/11/2021,23779,258
3/12/2021,24570,791
3/13/2021,25383,813
3/14/2021,26144,761
3/15/2021,27083,939
3/16/2021,27198,115
3/17/2021,27307,109
3/18/2021,27576,269
3/19/2021,28397,821
3/2/2021,29222,825
3/20/2021,30010,788
3/21/2021,30890,880
3/22/2021,31048,158
3/23/2021,31131,83
3/24/2021,31438,307
3/25/2021,32428,990
3/26/2021,33385,957
3/27/2021,34419,1034
3/28/2021,35228,809
3/29/2021,35357,129
3/3/2021,35427,70
3/30/2021,36124,697
3/31/2021,36973,849
3/4/2021,37892,919
3/5/2021,38804,912
3/6/2021,39671,867
3/7/2021,40313,642
3/8/2021,40387,74
3/9/2021,40828,441
4/1/2021,41727,899
4/10/2021,42685,958
4/11/2021,43633,948
4/12/2021,44689,1056
4/13/2021,44853,164
4/14/2021,44957,104
4/15/2021,45274,317
4/16/2021,46147,873
4/17/2021,46991,844
4/18/2021,47859,868
4/19/2021,48738,879
4/2/2021,49184,446
4/20/2021,49253,69
4/21/2021,49901,648
4/22/2021,50753,852
4/23/2021,51480,727
4/24/2021,52219,739
4/25/2021,52866,647
4/26/2021,52990,124
4/27/2021,53049,59
4/28/2021,53576,527
4/29/2021,54198,622
4/3/2021,54969,771
4/30/2021,55609,640
4/4/2021,56308,699
4/5/2021,56396,88
4/6/2021,56438,42
4/7/2021,56886,448
4/8/2021,57038,152
4/9/2021,57409,371
5/1/2021,58241,832
5/10/2021,58943,702
5/11/2021,59035,92
5/12/2021,59083,48
5/13/2021,59909,826
5/14/2021,60427,518
5/15/2021,60849,422
5/16/2021,61511,662
5/17/2021,61914,403
