Category,value
tests,13105126
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2246145
20 - 44 years,5574539
45 - 54 years,1727353
55 - 64 years,1601256
65 years and older,1926478
Unknown,29355
positive,0.0971450408031178
