date,Graham_cume,Graham
1/1/2021,80,
1/11/2021,147,67
1/12/2021,148,1
1/13/2021,195,47
1/14/2021,241,46
1/15/2021,372,131
1/16/2021,433,61
1/17/2021,443,10
1/18/2021,446,3
1/19/2021,601,155
1/2/2021,754,153
1/20/2021,873,119
1/21/2021,959,86
1/22/2021,965,6
1/23/2021,968,3
1/24/2021,1110,142
1/25/2021,1225,115
1/26/2021,1347,122
1/27/2021,1589,242
1/28/2021,1859,270
1/29/2021,1861,2
1/30/2021,1998,137
1/31/2021,2165,167
1/4/2021,2376,211
1/5/2021,2672,296
1/6/2021,3285,613
1/7/2021,3344,59
1/8/2021,3347,3
1/9/2021,3492,145
10/1/2021,3786,294
10/10/2021,4074,288
10/11/2021,4333,259
10/12/2021,4615,282
10/2/2021,4858,243
10/3/2021,4861,3
10/4/2021,5043,182
10/5/2021,5218,175
10/6/2021,5502,284
10/7/2021,5803,301
10/8/2021,6213,410
10/9/2021,6314,101
12/17/2020,6315,1
12/18/2020,6493,178
12/20/2020,6696,203
12/21/2020,6966,270
12/22/2020,7242,276
12/23/2020,7591,349
12/24/2020,7857,266
12/26/2020,7858,1
12/27/2020,8072,214
12/28/2020,8287,215
12/29/2020,8557,270
12/30/2020,8963,406
12/31/2020,9698,735
2/1/2021,9922,224
2/10/2021,10097,175
2/11/2021,10304,207
2/12/2021,10537,233
2/13/2021,10945,408
2/15/2021,11303,358
2/16/2021,11632,329
2/17/2021,11633,1
2/18/2021,11791,158
2/19/2021,12029,238
2/2/2021,12365,336
2/20/2021,12712,347
2/21/2021,13030,318
2/22/2021,13067,37
2/23/2021,13079,12
2/24/2021,13286,207
2/25/2021,13552,266
2/26/2021,13885,333
2/27/2021,14161,276
2/28/2021,14374,213
2/3/2021,14642,268
2/4/2021,14645,3
2/5/2021,14824,179
2/6/2021,15071,247
2/7/2021,15419,348
2/8/2021,15748,329
2/9/2021,16191,443
3/1/2021,16460,269
3/10/2021,16463,3
3/11/2021,16723,260
3/12/2021,16913,190
3/13/2021,17215,302
3/14/2021,17479,264
3/15/2021,17677,198
3/16/2021,17696,19
3/17/2021,17701,5
3/18/2021,17897,196
3/19/2021,18163,266
3/2/2021,18475,312
3/20/2021,18744,269
3/21/2021,18998,254
3/22/2021,19119,121
3/23/2021,19123,4
3/24/2021,19357,234
3/25/2021,19560,203
3/26/2021,19925,365
3/27/2021,20232,307
3/28/2021,20355,123
3/29/2021,20376,21
3/3/2021,20386,10
3/30/2021,20554,168
3/31/2021,20792,238
3/4/2021,21181,389
3/5/2021,21515,334
3/6/2021,21661,146
3/7/2021,21801,140
3/8/2021,21808,7
3/9/2021,21921,113
4/1/2021,22082,161
4/10/2021,22348,266
4/11/2021,22518,170
4/12/2021,22704,186
4/13/2021,22732,28
4/14/2021,22735,3
4/15/2021,22849,114
4/16/2021,23054,205
4/17/2021,23307,253
4/18/2021,23546,239
4/19/2021,23729,183
4/2/2021,23842,113
4/20/2021,23847,5
4/21/2021,24011,164
4/22/2021,24178,167
4/23/2021,24379,201
4/24/2021,24619,240
4/25/2021,24692,73
4/26/2021,24716,24
4/27/2021,24721,5
4/28/2021,24792,71
4/29/2021,24921,129
4/3/2021,25153,232
4/30/2021,25365,212
4/4/2021,25442,77
4/5/2021,25493,51
4/6/2021,25494,1
4/7/2021,25538,44
4/8/2021,25615,77
4/9/2021,25778,163
5/1/2021,25933,155
5/10/2021,26053,120
5/11/2021,26075,22
5/12/2021,26081,6
5/13/2021,26172,91
5/14/2021,26262,90
5/15/2021,26422,160
5/16/2021,26571,149
5/17/2021,26681,110
5/18/2021,26744,63
5/19/2021,26748,4
5/2/2021,26815,67
5/20/2021,26898,83
5/21/2021,26963,65
5/22/2021,27056,93
5/23/2021,27143,87
5/24/2021,27152,9
5/25/2021,27156,4
5/26/2021,27164,8
5/27/2021,27244,80
5/28/2021,27326,82
5/29/2021,27399,73
5/3/2021,27490,91
5/30/2021,27507,17
5/31/2021,27516,9
5/4/2021,27552,36
5/5/2021,27607,55
5/6/2021,27642,35
5/7/2021,27776,134
5/8/2021,27819,43
5/9/2021,27854,35
6/1/2021,27857,3
6/10/2021,27936,79
6/11/2021,27991,55
6/12/2021,28038,47
6/13/2021,28099,61
6/14/2021,28174,75
6/15/2021,28192,18
6/16/2021,28199,7
6/17/2021,28240,41
6/18/2021,28286,46
6/19/2021,28318,32
6/2/2021,28365,47
6/20/2021,28429,64
6/21/2021,28443,14
6/22/2021,28445,2
6/23/2021,28504,59
6/24/2021,28554,50
6/25/2021,28627,73
6/26/2021,28676,49
6/27/2021,28718,42
6/28/2021,28741,23
6/29/2021,28769,28
6/3/2021,28804,35
6/30/2021,28861,57
6/4/2021,28939,78
6/5/2021,28996,57
6/6/2021,29021,25
6/7/2021,29027,6
6/8/2021,29073,46
6/9/2021,29118,45
7/1/2021,29177,59
7/10/2021,29239,62
7/11/2021,29300,61
7/12/2021,29316,16
7/13/2021,29324,8
7/14/2021,29394,70
7/15/2021,29463,69
7/16/2021,29539,76
7/17/2021,29644,105
7/18/2021,29760,116
7/19/2021,29805,45
7/2/2021,29811,6
7/20/2021,29940,129
7/21/2021,30040,100
7/22/2021,30127,87
7/23/2021,30225,98
7/24/2021,30323,98
7/25/2021,30363,40
7/26/2021,30374,11
7/27/2021,30448,74
7/28/2021,30506,58
7/29/2021,30643,137
7/3/2021,30746,103
7/30/2021,30853,107
7/31/2021,30879,26
7/5/2021,30890,11
7/6/2021,30987,97
7/7/2021,31049,62
7/8/2021,31149,100
7/9/2021,31295,146
8/1/2021,31454,159
8/10/2021,31476,22
8/11/2021,31487,11
8/12/2021,31594,107
8/13/2021,31725,131
8/14/2021,31848,123
8/15/2021,32026,178
8/16/2021,32241,215
8/17/2021,32436,195
8/18/2021,32451,15
8/19/2021,32639,188
8/2/2021,32784,145
8/20/2021,32969,185
8/21/2021,33180,211
8/22/2021,33425,245
8/23/2021,33469,44
8/24/2021,33532,63
8/25/2021,33705,173
8/26/2021,33810,105
8/27/2021,33916,106
8/28/2021,34048,132
8/29/2021,34209,161
8/3/2021,34243,34
8/30/2021,34252,9
8/31/2021,34266,14
8/4/2021,34343,77
8/5/2021,34451,108
8/6/2021,34588,137
8/7/2021,34747,159
8/8/2021,34811,64
8/9/2021,34830,19
9/1/2021,34923,93
9/10/2021,35027,104
9/11/2021,35111,84
9/12/2021,35226,115
9/13/2021,35368,142
9/14/2021,35436,68
9/15/2021,35442,6
9/16/2021,35524,82
9/17/2021,35582,58
9/18/2021,35683,101
9/19/2021,35829,146
9/2/2021,35932,103
9/20/2021,35958,26
9/21/2021,35963,5
9/22/2021,36020,57
9/23/2021,36076,56
9/24/2021,36160,84
9/25/2021,36275,115
9/26/2021,36354,79
9/27/2021,36373,19
9/28/2021,36381,8
9/29/2021,36415,34
9/3/2021,36453,38
9/30/2021,36489,36
9/4/2021,36559,70
9/5/2021,36597,38
9/6/2021,36610,13
9/7/2021,36621,11
9/8/2021,36654,33
9/9/2021,36664,10
