date,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ
2020-09-27 00:00:00,6,3,0.5,,,
2020-09-26 00:00:00,20,2,0.1,1.0,0.0,0
2020-09-25 00:00:00,139,5,0.0359712230215827,1.0,0.0,0
2020-09-24 00:00:00,66,4,0.0606060606060606,4.0,1.0,0.25
2020-09-23 00:00:00,87,4,0.0459770114942529,5.0,2.0,0.4
2020-09-22 00:00:00,38,1,0.0263157894736842,4.0,0.0,0
2020-09-21 00:00:00,46,2,0.0434782608695652,2.0,0.0,0
2020-09-20 00:00:00,7,0,0,1.0,0.0,0
2020-09-19 00:00:00,8,1,0.125,2.0,0.0,0
2020-09-18 00:00:00,47,3,0.0638297872340426,,,
2020-09-17 00:00:00,79,1,0.0126582278481013,7.0,0.0,0
2020-09-16 00:00:00,329,2,0.0060790273556231,2.0,1.0,0.5
2020-09-15 00:00:00,28,0,0,2.0,1.0,0.5
2020-09-14 00:00:00,55,5,0.0909090909090909,7.0,1.0,0.1428571428571429
2020-09-13 00:00:00,21,5,0.2380952380952381,3.0,2.0,0.6666666666666666
2020-09-12 00:00:00,20,2,0.1,2.0,0.0,0
2020-09-11 00:00:00,58,1,0.0172413793103448,,,
2020-09-10 00:00:00,85,1,0.0117647058823529,2.0,0.0,0
2020-09-09 00:00:00,46,2,0.0434782608695652,4.0,1.0,0.25
2020-09-08 00:00:00,47,2,0.0425531914893617,5.0,0.0,0
2020-09-07 00:00:00,4,1,0.25,3.0,0.0,0
2020-09-06 00:00:00,4,0,0,,,
2020-09-05 00:00:00,10,0,0,2.0,0.0,0
2020-09-04 00:00:00,51,0,0,4.0,0.0,0
2020-09-03 00:00:00,41,4,0.0975609756097561,3.0,0.0,0
2020-09-02 00:00:00,47,0,0,4.0,0.0,0
2020-09-01 00:00:00,43,7,0.1627906976744186,8.0,1.0,0.125
2020-08-31 00:00:00,31,1,0.032258064516129,7.0,1.0,0.1428571428571429
2020-08-30 00:00:00,26,4,0.1538461538461539,3.0,0.0,0
2020-08-29 00:00:00,20,1,0.05,6.0,2.0,0.3333333333333333
2020-08-28 00:00:00,97,3,0.0309278350515464,7.0,1.0,0.1428571428571429
2020-08-27 00:00:00,110,3,0.0272727272727273,2.0,0.0,0
2020-08-26 00:00:00,61,3,0.0491803278688525,2.0,0.0,0
2020-08-25 00:00:00,41,4,0.0975609756097561,4.0,0.0,0
2020-08-24 00:00:00,42,2,0.0476190476190476,4.0,0.0,0
2020-08-23 00:00:00,9,1,0.1111111111111111,,,
2020-08-22 00:00:00,23,1,0.0434782608695652,1.0,0.0,0
2020-08-21 00:00:00,109,9,0.0825688073394496,9.0,4.0,0.4444444444444444
