date,Coconino_cume,Coconino
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,6,1
1/15/2021,10,4
1/16/2021,154,144
1/17/2021,293,139
1/18/2021,506,213
1/19/2021,554,48
1/2/2021,556,2
1/20/2021,559,3
1/21/2021,596,37
1/22/2021,930,334
1/23/2021,1318,388
1/24/2021,1440,122
1/25/2021,1539,99
1/26/2021,1631,92
1/27/2021,1855,224
1/28/2021,2207,352
1/29/2021,2619,412
1/3/2021,2835,216
1/30/2021,2947,112
1/31/2021,3012,65
1/4/2021,3019,7
1/5/2021,3371,352
1/6/2021,3740,369
1/7/2021,4251,511
1/8/2021,4831,580
1/9/2021,5469,638
12/1/2020,5549,80
12/10/2020,5555,6
12/12/2020,5884,329
12/13/2020,6450,566
12/15/2020,6960,510
12/16/2020,7604,644
12/17/2020,8784,1180
12/18/2020,8887,103
12/19/2020,8888,1
12/2/2020,9066,178
12/20/2020,9475,409
12/21/2020,11024,1549
12/22/2020,11907,883
12/23/2020,12811,904
12/24/2020,13209,398
12/25/2020,13226,17
12/26/2020,13786,560
12/27/2020,14298,512
12/28/2020,15620,1322
12/29/2020,16859,1239
12/30/2020,17785,926
12/31/2020,18120,335
12/4/2020,18151,31
2/1/2021,19036,885
2/10/2021,19910,874
2/11/2021,21587,1677
2/12/2021,23656,2069
2/13/2021,25899,2243
2/14/2021,27482,1583
2/15/2021,27523,41
2/16/2021,28417,894
2/17/2021,29336,919
2/18/2021,31956,2620
2/19/2021,33585,1629
2/2/2021,36338,2753
2/20/2021,37858,1520
2/21/2021,37888,30
2/22/2021,39097,1209
2/23/2021,40723,1626
2/24/2021,43535,2812
2/25/2021,44675,1140
2/26/2021,46029,1354
2/27/2021,47083,1054
2/28/2021,47098,15
2/3/2021,47501,403
2/4/2021,48050,549
2/5/2021,50031,1981
2/6/2021,51716,1685
2/7/2021,53448,1732
2/8/2021,55118,1670
2/9/2021,55212,94
3/1/2021,56823,1611
3/10/2021,58635,1812
3/11/2021,60403,1768
3/12/2021,62606,2203
3/13/2021,64373,1767
3/14/2021,65232,859
3/15/2021,65328,96
3/16/2021,66296,968
3/17/2021,67216,920
3/18/2021,70095,2879
3/19/2021,72039,1944
3/2/2021,74627,2588
3/20/2021,75785,1158
3/21/2021,75843,58
3/22/2021,77182,1339
3/23/2021,79104,1922
3/24/2021,80899,1795
3/25/2021,82403,1504
3/26/2021,84045,1642
3/27/2021,85088,1043
3/28/2021,85168,80
3/29/2021,85918,750
3/3/2021,87800,1882
3/30/2021,89555,1755
3/31/2021,91533,1978
3/4/2021,93752,2219
3/5/2021,94312,560
3/6/2021,94463,151
3/7/2021,96282,1819
3/8/2021,98102,1820
3/9/2021,99950,1848
4/1/2021,101369,1419
4/10/2021,102902,1533
4/11/2021,103465,563
4/12/2021,103563,98
4/13/2021,104438,875
4/14/2021,105776,1338
4/15/2021,106840,1064
4/16/2021,108120,1280
4/17/2021,109398,1278
4/18/2021,109996,598
4/19/2021,110098,102
4/2/2021,110642,544
4/20/2021,111672,1030
4/21/2021,112576,904
4/22/2021,113501,925
4/23/2021,114662,1161
4/24/2021,115013,351
4/25/2021,115116,103
4/26/2021,116139,1023
4/27/2021,117149,1010
4/28/2021,117969,820
4/29/2021,119021,1052
4/3/2021,120163,1142
4/30/2021,120466,303
4/4/2021,120614,148
4/5/2021,121193,579
4/6/2021,122200,1007
4/7/2021,122976,776
4/8/2021,123748,772
4/9/2021,124511,763
5/1/2021,124908,397
5/10/2021,124966,58
5/11/2021,125434,468
5/12/2021,125963,529
5/13/2021,126489,526
5/14/2021,126907,418
5/15/2021,127452,545
5/16/2021,127673,221
5/17/2021,127754,81
5/18/2021,128107,353
5/19/2021,128370,263
5/2/2021,128752,382
5/20/2021,129363,611
5/21/2021,130089,726
5/22/2021,130402,313
5/23/2021,130507,105
5/24/2021,130967,460
5/25/2021,131283,316
5/26/2021,131750,467
5/27/2021,132089,339
5/28/2021,132562,473
5/29/2021,132864,302
5/3/2021,132957,93
5/30/2021,133232,275
5/31/2021,133480,248
5/4/2021,133914,434
5/5/2021,134165,251
5/6/2021,134515,350
5/7/2021,134631,116
