date,cases_MARICOPA
2021-07-30 00:00:00,51
2021-07-29 00:00:00,803
2021-07-28 00:00:00,1604
2021-07-27 00:00:00,1445
2021-07-26 00:00:00,1424
2021-07-25 00:00:00,860
2021-07-24 00:00:00,875
2021-07-23 00:00:00,1088
2021-07-22 00:00:00,1214
2021-07-21 00:00:00,1119
2021-07-20 00:00:00,1048
2021-07-19 00:00:00,1033
2021-07-18 00:00:00,643
2021-07-17 00:00:00,600
2021-07-16 00:00:00,808
2021-07-15 00:00:00,801
2021-07-14 00:00:00,763
2021-07-13 00:00:00,776
2021-07-12 00:00:00,797
2021-07-11 00:00:00,431
2021-07-10 00:00:00,474
2021-07-09 00:00:00,558
2021-07-08 00:00:00,584
2021-07-07 00:00:00,579
2021-07-06 00:00:00,579
2021-07-05 00:00:00,509
2021-07-04 00:00:00,132
2021-07-03 00:00:00,237
2021-07-02 00:00:00,393
2021-07-01 00:00:00,444
2021-06-30 00:00:00,424
2021-06-29 00:00:00,399
2021-06-28 00:00:00,383
2021-06-27 00:00:00,249
2021-06-26 00:00:00,272
2021-06-25 00:00:00,338
2021-06-24 00:00:00,349
2021-06-23 00:00:00,371
2021-06-22 00:00:00,373
2021-06-21 00:00:00,382
2021-06-20 00:00:00,185
2021-06-19 00:00:00,232
2021-06-18 00:00:00,291
2021-06-17 00:00:00,334
2021-06-16 00:00:00,350
2021-06-15 00:00:00,320
2021-06-14 00:00:00,331
2021-06-13 00:00:00,175
2021-06-12 00:00:00,165
2021-06-11 00:00:00,266
2021-06-10 00:00:00,285
2021-06-09 00:00:00,354
2021-06-08 00:00:00,336
2021-06-07 00:00:00,350
2021-06-06 00:00:00,211
2021-06-05 00:00:00,249
2021-06-04 00:00:00,313
2021-06-03 00:00:00,339
2021-06-02 00:00:00,367
2021-06-01 00:00:00,388
2021-05-31 00:00:00,172
2021-05-30 00:00:00,195
2021-05-29 00:00:00,221
2021-05-28 00:00:00,332
2021-05-27 00:00:00,338
2021-05-26 00:00:00,357
2021-05-25 00:00:00,392
2021-05-24 00:00:00,415
2021-05-23 00:00:00,257
2021-05-22 00:00:00,246
2021-05-21 00:00:00,387
2021-05-20 00:00:00,389
2021-05-19 00:00:00,421
2021-05-18 00:00:00,441
2021-05-17 00:00:00,499
2021-05-16 00:00:00,310
2021-05-15 00:00:00,294
2021-05-14 00:00:00,402
2021-05-13 00:00:00,494
2021-05-12 00:00:00,486
2021-05-11 00:00:00,535
2021-05-10 00:00:00,511
2021-05-09 00:00:00,304
2021-05-08 00:00:00,347
2021-05-07 00:00:00,493
2021-05-06 00:00:00,518
2021-05-05 00:00:00,579
2021-05-04 00:00:00,598
2021-05-03 00:00:00,561
2021-05-02 00:00:00,362
2021-05-01 00:00:00,352
2021-04-30 00:00:00,545
2021-04-29 00:00:00,524
2021-04-28 00:00:00,581
2021-04-27 00:00:00,591
2021-04-26 00:00:00,677
2021-04-25 00:00:00,362
2021-04-24 00:00:00,364
2021-04-23 00:00:00,530
2021-04-22 00:00:00,567
2021-04-21 00:00:00,621
2021-04-20 00:00:00,633
2021-04-19 00:00:00,645
2021-04-18 00:00:00,319
2021-04-17 00:00:00,358
2021-04-16 00:00:00,532
2021-04-15 00:00:00,584
2021-04-14 00:00:00,572
2021-04-13 00:00:00,593
2021-04-12 00:00:00,596
2021-04-11 00:00:00,380
2021-04-10 00:00:00,349
2021-04-09 00:00:00,490
2021-04-08 00:00:00,486
2021-04-07 00:00:00,462
2021-04-06 00:00:00,517
2021-04-05 00:00:00,561
2021-04-04 00:00:00,199
2021-04-03 00:00:00,318
2021-04-02 00:00:00,401
2021-04-01 00:00:00,463
2021-03-31 00:00:00,477
2021-03-30 00:00:00,496
2021-03-29 00:00:00,456
2021-03-28 00:00:00,266
2021-03-27 00:00:00,299
2021-03-26 00:00:00,410
2021-03-25 00:00:00,409
2021-03-24 00:00:00,437
2021-03-23 00:00:00,448
2021-03-22 00:00:00,460
2021-03-21 00:00:00,250
2021-03-20 00:00:00,274
2021-03-19 00:00:00,340
2021-03-18 00:00:00,382
2021-03-17 00:00:00,422
2021-03-16 00:00:00,427
2021-03-15 00:00:00,482
2021-03-14 00:00:00,253
2021-03-13 00:00:00,296
2021-03-12 00:00:00,396
2021-03-11 00:00:00,412
2021-03-10 00:00:00,460
2021-03-09 00:00:00,485
2021-03-08 00:00:00,575
2021-03-07 00:00:00,307
2021-03-06 00:00:00,393
2021-03-05 00:00:00,521
2021-03-04 00:00:00,484
2021-03-03 00:00:00,590
2021-03-02 00:00:00,624
2021-03-01 00:00:00,652
2021-02-28 00:00:00,353
2021-02-27 00:00:00,427
2021-02-26 00:00:00,574
2021-02-25 00:00:00,658
2021-02-24 00:00:00,713
2021-02-23 00:00:00,755
2021-02-22 00:00:00,908
2021-02-21 00:00:00,506
2021-02-20 00:00:00,606
2021-02-19 00:00:00,837
2021-02-18 00:00:00,1051
2021-02-17 00:00:00,1069
2021-02-16 00:00:00,1166
2021-02-15 00:00:00,1090
2021-02-14 00:00:00,514
2021-02-13 00:00:00,683
2021-02-12 00:00:00,889
2021-02-11 00:00:00,1077
2021-02-10 00:00:00,1195
2021-02-09 00:00:00,1237
2021-02-08 00:00:00,1502
2021-02-07 00:00:00,788
2021-02-06 00:00:00,1078
2021-02-05 00:00:00,1393
2021-02-04 00:00:00,1603
2021-02-03 00:00:00,1874
2021-02-02 00:00:00,2050
2021-02-01 00:00:00,2312
2021-01-31 00:00:00,1326
2021-01-30 00:00:00,1751
2021-01-29 00:00:00,2251
2021-01-28 00:00:00,2574
2021-01-27 00:00:00,3099
2021-01-26 00:00:00,3273
2021-01-25 00:00:00,3360
2021-01-24 00:00:00,2205
2021-01-23 00:00:00,2874
2021-01-22 00:00:00,3561
2021-01-21 00:00:00,3972
2021-01-20 00:00:00,4034
2021-01-19 00:00:00,4779
2021-01-18 00:00:00,4191
2021-01-17 00:00:00,2789
2021-01-16 00:00:00,2999
2021-01-15 00:00:00,4345
2021-01-14 00:00:00,4701
2021-01-13 00:00:00,4956
2021-01-12 00:00:00,5305
2021-01-11 00:00:00,5812
2021-01-10 00:00:00,3496
2021-01-09 00:00:00,4467
2021-01-08 00:00:00,5570
2021-01-07 00:00:00,6331
