Category,value
tests,553324
Yuma,10876
Yavapai,14278
Santa Cruz,2151
Pinal,35456
Pima,54939
Navajo,4578
Mohave,12564
Maricopa,384919
La Paz,1597
Greenlee,210
Graham,1155
Gila,6164
Coconino,6817
Cochise,6426
Apache,1265
Unknown,471
65 years and older,128597
55 - 64 years,103819
45 - 54 years,97557
20 - 44 years,194005
Less than 20 years,28875
positive,0.2056643124100889
