date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,314,413,434,647,410,8
1/10/2021,570,699,805,1118,926,12
1/11/2021,579,708,813,1136,952,13
1/12/2021,598,733,842,1186,1038,13
1/13/2021,643,781,931,1277,1221,14
1/14/2021,676,826,986,1349,1334,16
1/15/2021,691,837,999,1368,1380,16
1/16/2021,713,867,1043,1415,1525,18
1/17/2021,715,869,1047,1419,1541,19
1/18/2021,722,872,1060,1439,1690,20
1/19/2021,755,927,1112,1516,1841,22
1/2/2021,334,445,458,679,420,8
1/20/2021,797,977,1178,1612,2113,22
1/21/2021,920,1134,1356,1851,2795,23
1/22/2021,1056,1271,1531,2107,3720,25
1/23/2021,1096,1328,1585,2214,4854,29
1/24/2021,1112,1345,1609,2292,6044,30
1/25/2021,1135,1370,1643,2368,6687,30
1/26/2021,1146,1382,1672,2415,7042,30
1/27/2021,1219,1436,1744,2601,8292,32
1/28/2021,1269,1506,1854,2807,9671,39
1/29/2021,1348,1564,1950,2989,10890,44
1/3/2021,334,447,458,680,421,8
1/30/2021,1397,1592,2006,3077,11522,45
1/31/2021,1434,1620,2056,3163,12221,48
1/4/2021,343,452,470,688,427,8
1/5/2021,350,460,485,708,448,8
1/6/2021,358,467,497,732,483,9
1/7/2021,442,566,639,869,680,10
1/8/2021,536,670,767,1076,881,12
1/9/2021,569,698,804,1118,923,12
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,,2,
12/17/2020,1,1,1,,4,
12/18/2020,1,1,1,,4,
12/19/2020,2,1,1,,6,
12/2/2020,,,,,1,
12/20/2020,2,1,1,3,6,
12/21/2020,2,3,1,4,6,
12/22/2020,34,74,100,120,53,
12/23/2020,109,167,179,266,99,1
12/24/2020,119,178,188,279,105,2
12/25/2020,123,181,192,282,107,2
12/26/2020,128,187,199,297,112,2
12/27/2020,131,190,201,302,113,2
12/28/2020,148,194,209,323,138,2
12/29/2020,186,237,266,398,226,5
12/3/2020,,,,,1,
12/30/2020,290,393,402,595,375,8
12/31/2020,312,411,432,641,397,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1488,1673,2119,3315,13717,53
2/10/2021,1821,1971,2516,4243,24557,68
2/11/2021,1858,2009,2568,4353,25747,70
2/12/2021,1899,2049,2622,4465,26908,72
2/13/2021,1945,2085,2665,4583,27748,76
2/14/2021,1978,2109,2704,4659,28525,77
2/15/2021,2001,2124,2728,4723,29104,77
2/16/2021,2035,2157,2767,4804,30031,79
2/17/2021,2054,2178,2783,4846,30416,79
2/18/2021,2059,2184,2790,4854,30563,80
2/19/2021,2070,2190,2814,4862,30655,80
2/2/2021,1557,1730,2193,3461,15280,56
2/20/2021,2074,2192,2819,4872,30708,80
2/21/2021,2081,2192,2821,4875,30757,81
2/22/2021,2086,2193,2833,4889,30808,81
2/23/2021,2119,2217,2867,4966,31283,83
2/24/2021,2183,2281,2942,5148,32501,84
2/25/2021,2243,2328,3003,5267,33166,84
2/26/2021,2279,2367,3042,5372,33521,85
2/27/2021,2293,2377,3054,5397,33700,86
2/28/2021,2299,2380,3062,5417,33778,86
2/3/2021,1601,1764,2253,3610,16958,57
2/4/2021,1633,1801,2304,3680,18034,59
2/5/2021,1679,1839,2337,3759,18963,60
2/6/2021,1717,1866,2380,3848,19811,62
2/7/2021,1738,1883,2406,3909,20674,63
2/8/2021,1758,1909,2436,4003,21867,65
2/9/2021,1780,1933,2470,4099,23082,66
3/1/2021,2313,2393,3078,5478,33958,87
3/10/2021,2499,2548,3309,6730,36737,100
3/11/2021,2544,2594,3356,6990,37313,105
3/12/2021,2584,2628,3413,7226,37817,108
3/13/2021,2604,2642,3432,7362,38033,108
3/14/2021,2626,2662,3451,7526,38350,111
3/15/2021,2696,2697,3512,7803,39059,117
3/16/2021,2749,2733,3555,8029,39633,121
3/17/2021,2837,2760,3620,8402,40231,128
3/18/2021,2882,2808,3690,8675,40808,132
3/19/2021,2928,2850,3749,8990,41357,141
3/2/2021,2340,2409,3095,5524,34194,88
3/20/2021,2990,2896,3827,9390,41665,147
3/21/2021,3003,2900,3834,9492,41747,149
3/22/2021,3087,2948,3934,9917,42099,163
3/23/2021,3115,2971,3973,10099,42327,168
3/24/2021,3156,3011,4030,10341,42610,171
3/25/2021,3273,3073,4139,10763,43104,198
3/26/2021,3396,3181,4295,11144,43505,223
3/27/2021,3517,3250,4410,11364,43677,254
3/28/2021,3545,3270,4432,11385,43703,264
3/29/2021,3694,3379,4595,11563,43854,302
3/3/2021,2352,2426,3127,5599,34492,88
3/30/2021,3825,3478,4732,11736,44048,327
3/31/2021,3971,3572,4879,11930,44273,363
3/4/2021,2369,2441,3141,5690,34665,90
3/5/2021,2396,2450,3165,5844,35018,90
3/6/2021,2405,2453,3170,5913,35134,90
3/7/2021,2410,2458,3174,6014,35241,91
3/8/2021,2429,2476,3208,6220,35577,93
3/9/2021,2459,2518,3254,6444,36118,97
4/1/2021,4105,3672,5025,12140,44640,392
4/10/2021,5151,4349,6066,13635,46503,623
4/11/2021,5167,4366,6089,13664,46535,629
4/12/2021,5245,4406,6163,13781,46701,662
4/13/2021,5307,4438,6217,13865,46807,675
4/14/2021,5404,4495,6298,13980,46961,692
4/15/2021,5460,4552,6360,14131,47118,702
4/16/2021,5543,4618,6425,14255,47261,722
4/17/2021,5625,4682,6480,14397,47457,736
4/18/2021,5712,4710,6534,14534,47544,762
4/19/2021,5792,4753,6594,14738,47691,772
4/2/2021,4256,3775,5182,12337,44886,435
4/20/2021,5832,4786,6641,14819,47781,783
4/21/2021,5945,4849,6727,14996,47954,809
4/22/2021,6069,4958,6838,15145,48135,833
4/23/2021,6133,5034,6924,15292,48276,881
4/24/2021,6247,5076,6999,15447,48398,911
4/25/2021,6334,5118,7053,15556,48471,938
4/26/2021,6402,5166,7114,15663,48603,963
4/27/2021,6450,5193,7170,15733,48693,977
4/28/2021,6517,5246,7245,15848,48847,997
4/29/2021,6571,5292,7297,15918,48945,1015
4/3/2021,4375,3840,5283,12462,45007,470
4/30/2021,6631,5342,7344,16001,49046,1036
4/4/2021,4397,3851,5295,12480,45034,477
4/5/2021,4553,3934,5430,12646,45234,510
4/6/2021,4692,4027,5577,12873,45527,536
4/7/2021,4814,4118,5709,13033,45760,563
4/8/2021,4933,4220,5824,13267,46077,582
4/9/2021,5097,4303,6005,13553,46427,603
5/1/2021,6672,5366,7381,16072,49101,1046
5/10/2021,7031,5591,7663,16464,49606,1151
5/11/2021,7077,5625,7688,16506,49674,1162
5/12/2021,7121,5653,7722,16556,49749,1178
5/13/2021,7160,5678,7745,16592,49786,1232
5/14/2021,7227,5719,7783,16642,49841,1386
5/15/2021,7285,5742,7809,16679,49871,1461
5/16/2021,7311,5753,7825,16694,49890,1494
5/17/2021,7364,5778,7862,16731,49949,1540
5/18/2021,7395,5800,7898,16790,50015,1580
5/19/2021,7447,5821,7929,16836,50096,1619
5/2/2021,6704,5389,7402,16098,49124,1054
5/20/2021,7501,5849,7967,16897,50153,1662
5/21/2021,7563,5875,8015,16935,50199,1730
5/22/2021,7588,5891,8030,16961,50227,1776
5/23/2021,7605,5897,8051,16978,50242,1805
5/24/2021,7636,5922,8079,17012,50289,1834
5/25/2021,7674,5942,8101,17052,50333,1858
5/26/2021,7696,5959,8125,17082,50387,1921
5/27/2021,7734,5978,8147,17125,50418,1941
5/28/2021,7771,5997,8174,17159,50454,2010
5/29/2021,7800,6012,8193,17172,50477,2030
5/3/2021,6755,5413,7432,16150,49171,1072
5/30/2021,7816,6020,8204,17185,50490,2047
5/31/2021,7819,6025,8213,17188,50496,2053
5/4/2021,6826,5466,7486,16225,49273,1087
5/5/2021,6871,5494,7520,16288,49352,1096
5/6/2021,6912,5527,7563,16344,49414,1112
5/7/2021,6953,5551,7602,16390,49484,1125
5/8/2021,6977,5560,7624,16421,49523,1136
5/9/2021,6990,5573,7643,16440,49542,1142
6/1/2021,7854,6048,8241,17220,50535,2088
6/10/2021,8053,6165,8408,17421,50805,2328
6/11/2021,8080,6175,8424,17444,50834,2365
6/12/2021,8088,6180,8439,17470,50839,2381
6/13/2021,8098,6182,8444,17478,50842,2389
6/14/2021,8115,6195,8454,17496,50868,2410
6/15/2021,8134,6205,8471,17521,50890,2451
6/16/2021,8160,6219,8491,17537,50911,2481
6/17/2021,8181,6227,8506,17560,50943,2494
6/18/2021,8211,6249,8523,17591,50970,2513
6/19/2021,8215,6257,8534,17599,50978,2524
6/2/2021,7879,6061,8261,17256,50586,2141
6/20/2021,8219,6260,8537,17605,50985,2533
6/21/2021,8234,6267,8553,17623,50995,2550
6/22/2021,8254,6272,8571,17645,51020,2572
6/23/2021,8288,6290,8588,17667,51044,2594
6/24/2021,8310,6299,8602,17682,51063,2616
6/25/2021,8326,6312,8625,17696,51095,2638
6/26/2021,8333,6325,8638,17708,51101,2652
6/27/2021,8338,6328,8643,17715,51101,2657
6/28/2021,8358,6339,8655,17735,51121,2676
6/29/2021,8370,6353,8667,17749,51144,2694
6/3/2021,7906,6076,8283,17286,50628,2161
6/30/2021,8386,6364,8679,17770,51165,2738
6/4/2021,7948,6093,8311,17319,50658,2208
6/5/2021,7962,6098,8325,17333,50670,2220
6/6/2021,7972,6103,8333,17337,50678,2233
6/7/2021,7984,6116,8353,17354,50703,2256
6/8/2021,8009,6136,8369,17387,50732,2286
6/9/2021,8029,6154,8389,17405,50772,2311
7/1/2021,8396,6375,8694,17786,51196,2751
7/10/2021,8558,6466,8803,17965,51370,2887
7/11/2021,8563,6471,8808,17966,51375,2891
7/12/2021,8581,6479,8822,17983,51393,2908
7/13/2021,8599,6487,8834,17995,51406,2927
7/14/2021,8612,6497,8847,18010,51427,2942
7/15/2021,8634,6506,8864,18026,51449,2965
7/16/2021,8661,6525,8891,18056,51481,3000
7/17/2021,8684,6538,8902,18079,51502,3016
7/18/2021,8699,6544,8908,18088,51518,3034
7/19/2021,8726,6559,8926,18118,51555,3062
7/2/2021,8417,6386,8707,17824,51224,2775
7/20/2021,8752,6576,8945,18144,51597,3094
7/21/2021,8778,6598,8975,18178,51642,3134
7/22/2021,8812,6623,9007,18206,51694,3181
7/23/2021,8851,6645,9043,18248,51740,3217
7/24/2021,8883,6675,9073,18282,51767,3242
7/25/2021,8914,6691,9087,18303,51787,3260
7/26/2021,8951,6715,9113,18333,51825,3297
7/27/2021,8984,6736,9144,18368,51882,3348
7/28/2021,9016,6760,9176,18406,51938,3379
7/29/2021,9037,6779,9203,18439,51983,3409
7/3/2021,8432,6396,8717,17835,51237,2787
7/30/2021,9102,6815,9242,18496,52050,3479
7/31/2021,9135,6837,9265,18515,52078,3503
7/4/2021,8438,6396,8718,17835,51237,2787
7/5/2021,8453,6406,8728,17848,51249,2802
7/6/2021,8465,6418,8740,17871,51274,2818
7/7/2021,8488,6429,8758,17902,51303,2835
7/8/2021,8511,6437,8775,17920,51331,2848
7/9/2021,8542,6452,8792,17946,51358,2871
8/1/2021,9164,6856,9280,18528,52097,3528
8/10/2021,9489,7106,9527,18859,52450,3800
