date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21034,22753,20745,18082,12278,200
1/10/2021,34710,34882,32857,29755,29113,462
1/11/2021,36641,36692,34803,31436,32875,521
1/12/2021,39439,39380,37579,33966,40428,627
1/13/2021,42211,42295,40683,36660,49200,716
1/14/2021,44969,45332,43911,39661,58561,786
1/15/2021,48449,48572,47274,42779,67704,901
1/16/2021,50244,50147,48955,44389,73078,947
1/17/2021,51355,51167,50026,45477,76541,985
1/18/2021,53007,52703,51762,47203,84327,1025
1/19/2021,55044,54570,53799,49383,94401,1120
1/2/2021,22936,24453,22285,19495,13329,231
1/20/2021,57458,57067,56731,52328,106653,1246
1/21/2021,60169,59923,60082,55802,122351,1391
1/22/2021,64668,64060,64693,60659,138023,1554
1/23/2021,67959,66821,67791,63837,148547,1701
1/24/2021,69486,68209,69313,65520,156193,1754
1/25/2021,71872,70353,71909,68463,169799,1838
1/26/2021,74795,72871,74805,71700,187060,1947
1/27/2021,77911,75483,77740,75067,205958,2046
1/28/2021,80958,78048,80706,78706,227204,2185
1/29/2021,84814,81179,84069,82442,247152,2386
1/3/2021,23835,25192,22934,20043,13678,252
1/30/2021,87637,83311,86406,84896,258572,2561
1/31/2021,88541,84052,87269,85920,264549,2606
1/4/2021,25560,26824,24533,21530,15562,275
1/5/2021,27352,28460,26123,23096,17670,309
1/6/2021,29558,30399,28162,25122,20738,372
1/7/2021,31363,32027,29935,26907,24067,409
1/8/2021,33083,33598,31590,28564,26478,432
1/9/2021,34174,34436,32436,29358,28646,457
12/1/2020,46,31,38,24,38,1
12/10/2020,64,47,56,48,67,3
12/11/2020,65,50,59,54,69,3
12/12/2020,67,50,61,58,72,3
12/13/2020,68,51,63,60,74,3
12/14/2020,69,57,66,63,83,3
12/15/2020,85,70,81,81,93,3
12/16/2020,195,223,246,210,151,3
12/17/2020,819,1053,1047,861,414,8
12/18/2020,1668,2061,1889,1519,713,9
12/19/2020,2283,2781,2467,1952,916,14
12/2/2020,49,34,40,29,43,2
12/20/2020,2495,3046,2726,2167,1013,16
12/21/2020,3855,4468,3994,3142,1494,23
12/22/2020,5694,6510,5798,4589,2138,32
12/23/2020,7938,9083,8042,6410,3043,49
12/24/2020,8896,10059,8857,7145,3402,52
12/25/2020,8933,10094,8885,7171,3419,52
12/26/2020,10438,11826,10320,8444,3974,65
12/27/2020,11062,12476,10928,8952,4227,75
12/28/2020,13188,14653,12929,10803,5459,98
12/29/2020,16035,17584,15661,13317,7620,142
12/3/2020,53,35,46,33,47,2
12/30/2020,19173,20913,18879,16293,9938,174
12/31/2020,20860,22577,20526,17830,11334,193
12/4/2020,53,35,48,36,49,2
12/5/2020,54,35,48,36,50,2
12/6/2020,55,35,48,37,50,2
12/7/2020,58,37,52,39,53,3
12/8/2020,60,38,53,43,56,3
12/9/2020,62,41,54,44,63,3
2/1/2021,90397,85753,89074,88249,280400,2719
2/10/2021,109931,101685,107195,111849,444196,4577
2/11/2021,112655,103906,109503,115032,466865,4942
2/12/2021,115933,106595,112342,118733,494080,5259
2/13/2021,119592,109442,115342,122102,513457,5660
2/14/2021,120518,110148,116255,123254,520834,5710
2/15/2021,121665,111143,117322,124703,535117,5776
2/16/2021,123556,112477,118832,126732,551847,5933
2/17/2021,125983,114326,120657,129009,568504,6557
2/18/2021,127463,115548,121930,130747,584601,6677
2/19/2021,129404,117038,123476,132673,596589,7093
2/2/2021,92474,87592,91119,90906,298559,2821
2/20/2021,132185,119043,125445,134862,606447,7438
2/21/2021,132864,119672,126122,135674,612348,7495
2/22/2021,133875,120471,126907,136719,620164,7594
2/23/2021,135577,121743,128370,138667,632043,7768
2/24/2021,137866,123578,130288,141313,648978,8001
2/25/2021,139987,125308,132113,143864,667984,8531
2/26/2021,142679,127477,134319,147069,686263,8805
2/27/2021,144705,129175,136038,149507,698502,9035
2/28/2021,145518,129798,136842,151068,706304,9105
2/3/2021,94905,89661,93396,93840,319383,2973
2/4/2021,97424,91700,95938,97020,339230,3139
2/5/2021,100129,94001,98484,100297,356787,3294
2/6/2021,102877,96071,100965,103346,373384,3960
2/7/2021,103548,96681,101593,104145,381314,3998
2/8/2021,105395,98146,103242,106353,399002,4155
2/9/2021,107302,99788,105029,108907,419048,4326
3/1/2021,147069,131090,138342,153488,717762,9318
3/10/2021,166434,145782,154726,236091,822727,11682
3/11/2021,170114,148653,157786,251131,837317,12006
3/12/2021,173860,151338,160934,264657,850056,12313
3/13/2021,176352,153317,163259,275836,857433,12546
3/14/2021,178122,154764,164823,284094,862388,12681
3/15/2021,180672,156839,167341,297210,871342,12924
3/16/2021,184540,159814,170855,310347,881316,13345
3/17/2021,189930,163890,175483,325396,893878,13827
3/18/2021,195011,167917,180354,339733,905557,14236
3/19/2021,201181,172505,185503,353314,915632,14829
3/2/2021,148999,132528,139924,156729,730748,9602
3/20/2021,205527,175939,189795,362734,922923,15218
3/21/2021,208750,178739,192987,369218,926693,15571
3/22/2021,214053,183078,197878,378003,933775,16172
3/23/2021,221064,188469,203725,387729,940960,17065
3/24/2021,231236,196306,212229,397234,948386,19035
3/25/2021,242980,205142,221814,406580,955939,21165
3/26/2021,253529,213099,230486,414898,961795,23372
3/27/2021,262008,219640,237425,419888,964855,25734
3/28/2021,268683,224657,242899,422529,966563,27739
3/29/2021,280215,233002,252217,426787,969788,30543
3/3/2021,150925,134038,141683,161990,745865,9904
3/30/2021,292746,241876,262109,431925,973847,33575
3/31/2021,306328,251416,273348,438000,978762,37149
3/4/2021,152978,135727,143495,172192,759957,10187
3/5/2021,155956,137873,145819,183630,772373,10552
3/6/2021,157821,139220,147293,192317,781020,10866
3/7/2021,159056,140170,148324,199235,786537,10954
3/8/2021,160859,141517,149849,210603,797497,11114
3/9/2021,163429,143579,152162,222565,809397,11345
4/1/2021,319241,260334,284344,443544,983838,40398
4/10/2021,404344,315538,346396,485165,1018515,61765
4/11/2021,408969,318368,349505,487183,1019970,63456
4/12/2021,416746,323269,355266,491545,1023927,65234
4/13/2021,423374,327221,359698,494955,1026886,66876
4/14/2021,430805,331683,364361,498196,1029579,68619
4/15/2021,438843,337164,369509,501836,1032459,70226
4/16/2021,445821,341742,374292,505220,1035085,71829
4/17/2021,450510,344937,377951,507697,1037018,73343
4/18/2021,453209,346548,379786,508932,1037903,74328
4/19/2021,458310,349875,383304,511777,1040386,75696
4/2/2021,330100,267861,293064,448296,987632,43380
4/20/2021,463179,352952,386714,514362,1042758,76986
4/21/2021,469499,357050,390865,517440,1045427,78490
4/22/2021,475529,360926,394742,520382,1047914,79829
4/23/2021,481469,364933,398734,523407,1050181,81452
4/24/2021,485187,367237,401262,525348,1051684,82990
4/25/2021,487592,368639,402759,526353,1052383,84004
4/26/2021,491950,371484,405765,528750,1054398,85415
4/27/2021,496598,374412,408943,531274,1056617,86597
4/28/2021,501510,377268,412144,533895,1059079,87878
4/29/2021,506156,379995,415036,536349,1061460,88948
4/3/2021,337306,272733,298782,451362,989848,45621
4/30/2021,511238,382969,418376,539158,1063864,90248
4/4/2021,341025,274823,301226,452594,990679,46726
4/5/2021,350281,280630,307919,457444,994932,49116
4/6/2021,360777,287156,315680,463197,1000299,51673
4/7/2021,373076,295678,324517,469239,1005463,54237
4/8/2021,384605,303204,332740,475470,1010964,56624
4/9/2021,396150,310272,340740,481361,1015723,59372
5/1/2021,514168,384730,420376,540805,1064952,91208
5/10/2021,540431,399910,436120,554229,1076876,98452
5/11/2021,543395,401474,437812,555726,1078310,99318
5/12/2021,546438,403219,439607,557214,1079745,100805
5/13/2021,549785,405176,441544,558750,1081067,108542
5/14/2021,553700,407534,443873,560556,1082568,116713
5/15/2021,556389,409240,445616,561920,1083401,126510
5/16/2021,558285,410310,446692,562697,1083931,131051
5/17/2021,561815,412313,448871,564362,1085447,136041
5/18/2021,565193,414248,450776,565954,1086930,140224
5/19/2021,568788,416236,452862,567673,1088425,145740
5/2/2021,516157,385929,421584,541709,1065568,91885
5/20/2021,571999,418136,454717,569187,1089761,149973
5/21/2021,575590,420298,456864,570801,1091008,156182
5/22/2021,578362,421888,458533,571986,1091733,162312
