date,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE
2021-09-23 00:00:00,11,1,0.0909090909090909,,,
2021-09-22 00:00:00,30,9,0.3,3,3,1
2021-09-21 00:00:00,22,10,0.4545454545454546,1,1,1
2021-09-20 00:00:00,130,14,0.1076923076923077,5,2,0.4
2021-09-19 00:00:00,32,3,0.09375,,,
2021-09-18 00:00:00,37,6,0.1621621621621622,,,
2021-09-17 00:00:00,55,6,0.1090909090909091,4,2,0.5
2021-09-16 00:00:00,74,13,0.1756756756756757,2,0,0
2021-09-15 00:00:00,55,8,0.1454545454545455,1,1,1
2021-09-14 00:00:00,83,11,0.1325301204819277,1,0,0
2021-09-13 00:00:00,101,10,0.099009900990099,,,
2021-09-12 00:00:00,38,2,0.0526315789473684,,,
2021-09-11 00:00:00,40,5,0.125,1,0,0
2021-09-10 00:00:00,73,8,0.1095890410958904,1,0,0
2021-09-09 00:00:00,85,2,0.0235294117647059,,,
2021-09-08 00:00:00,120,12,0.1,2,1,0.5
2021-09-07 00:00:00,127,19,0.1496062992125984,4,1,0.25
2021-09-06 00:00:00,59,9,0.152542372881356,,,
2021-09-05 00:00:00,34,1,0.0294117647058824,,,
2021-09-04 00:00:00,29,8,0.2758620689655173,1,0,0
2021-09-03 00:00:00,63,6,0.0952380952380952,3,1,0.3333333333333333
2021-09-02 00:00:00,109,13,0.1192660550458716,1,0,0
2021-09-01 00:00:00,95,10,0.1052631578947368,1,1,1
2021-08-31 00:00:00,146,12,0.0821917808219178,2,0,0
2021-08-30 00:00:00,168,22,0.130952380952381,2,1,0.5
2021-08-29 00:00:00,43,6,0.1395348837209302,,,
2021-08-28 00:00:00,52,8,0.1538461538461539,,,
2021-08-27 00:00:00,125,8,0.064,3,2,0.6666666666666666
2021-08-26 00:00:00,360,6,0.0166666666666667,1,1,1
2021-08-25 00:00:00,138,8,0.0579710144927536,,,
2021-08-24 00:00:00,139,20,0.1438848920863309,1,1,1
2021-08-23 00:00:00,184,24,0.1304347826086957,1,0,0
2021-08-22 00:00:00,45,5,0.1111111111111111,,,
2021-08-21 00:00:00,50,2,0.04,1,1,1
2021-08-20 00:00:00,102,7,0.0686274509803922,1,0,0
2021-08-19 00:00:00,127,10,0.078740157480315,,,
2021-08-18 00:00:00,147,6,0.0408163265306122,,,
2021-08-17 00:00:00,138,16,0.1159420289855073,3,1,0.3333333333333333
2021-08-16 00:00:00,175,14,0.08,3,2,0.6666666666666666
2021-08-15 00:00:00,57,5,0.087719298245614,,,
2021-08-14 00:00:00,57,6,0.1052631578947368,,,
2021-08-13 00:00:00,104,3,0.0288461538461539,,,
2021-08-12 00:00:00,181,11,0.0607734806629834,1,0,0
2021-08-11 00:00:00,182,23,0.1263736263736264,3,3,1
2021-08-10 00:00:00,104,11,0.1057692307692308,2,2,1
2021-08-09 00:00:00,131,11,0.083969465648855,,,
2021-08-08 00:00:00,40,4,0.1,,,
2021-08-07 00:00:00,42,4,0.0952380952380952,,,
2021-08-06 00:00:00,91,10,0.1098901098901099,1,1,1
2021-08-05 00:00:00,76,8,0.1052631578947368,,,
2021-08-04 00:00:00,74,14,0.1891891891891892,,,
2021-08-03 00:00:00,55,6,0.1090909090909091,,,
2021-08-02 00:00:00,68,6,0.0882352941176471,,,
2021-08-01 00:00:00,15,2,0.1333333333333333,1,1,1
2021-07-31 00:00:00,17,1,0.0588235294117647,3,3,1
2021-07-30 00:00:00,62,6,0.0967741935483871,1,1,1
2021-07-29 00:00:00,22,6,0.2727272727272727,3,0,0
2021-07-28 00:00:00,52,9,0.1730769230769231,,,
2021-07-27 00:00:00,60,14,0.2333333333333334,2,1,0.5
2021-07-26 00:00:00,33,7,0.2121212121212121,,,
2021-07-25 00:00:00,9,2,0.2222222222222222,,,
2021-07-24 00:00:00,22,2,0.0909090909090909,,,
2021-07-23 00:00:00,30,2,0.0666666666666667,2,1,0.5
2021-07-22 00:00:00,34,5,0.1470588235294118,1,1,1
2021-07-21 00:00:00,38,8,0.2105263157894737,,,
2021-07-20 00:00:00,27,3,0.1111111111111111,,,
2021-07-19 00:00:00,37,5,0.1351351351351352,1,0,0
2021-07-18 00:00:00,16,1,0.0625,,,
2021-07-17 00:00:00,19,2,0.1052631578947368,,,
2021-07-16 00:00:00,22,7,0.3181818181818182,,,
2021-07-15 00:00:00,25,1,0.04,1,0,0
2021-07-14 00:00:00,26,3,0.1153846153846154,,,
2021-07-13 00:00:00,38,3,0.0789473684210526,2,1,0.5
2021-07-12 00:00:00,25,2,0.08,,,
2021-07-11 00:00:00,8,0,0,,,
2021-07-10 00:00:00,20,1,0.05,,,
2021-07-09 00:00:00,26,2,0.0769230769230769,,,
2021-07-08 00:00:00,35,0,0,,,
2021-07-07 00:00:00,30,2,0.0666666666666667,1,1,1
2021-07-06 00:00:00,25,2,0.08,,,
2021-07-05 00:00:00,20,1,0.05,,,
2021-07-04 00:00:00,7,1,0.1428571428571429,,,
2021-07-03 00:00:00,14,0,0,,,
2021-07-02 00:00:00,29,1,0.0344827586206897,1,1,1
2021-07-01 00:00:00,27,1,0.037037037037037,,,
2021-06-30 00:00:00,16,2,0.125,,,
2021-06-29 00:00:00,16,0,0,1,0,0
2021-06-28 00:00:00,27,1,0.037037037037037,1,1,1
2021-06-27 00:00:00,12,0,0,,,
2021-06-26 00:00:00,6,0,0,1,1,1
2021-06-25 00:00:00,9,1,0.1111111111111111,1,0,0
2021-06-24 00:00:00,12,3,0.25,2,0,0
2021-06-23 00:00:00,17,0,0,3,2,0.6666666666666666
2021-06-22 00:00:00,18,0,0,27,20,0.7407407407407408
2021-06-21 00:00:00,13,2,0.1538461538461539,,,
2021-06-20 00:00:00,8,0,0,,,
2021-06-19 00:00:00,14,0,0,1,0,0
2021-06-18 00:00:00,16,0,0,1,0,0
2021-06-17 00:00:00,10,1,0.1,1,0,0
2021-06-16 00:00:00,31,4,0.1290322580645161,,,
2021-06-15 00:00:00,5,0,0,,,
2021-06-14 00:00:00,20,3,0.15,2,1,0.5
2021-06-13 00:00:00,10,1,0.1,,,
2021-06-12 00:00:00,18,1,0.0555555555555556,1,0,0
2021-06-11 00:00:00,17,0,0,2,1,0.5
2021-06-10 00:00:00,14,1,0.0714285714285714,1,1,1
2021-06-09 00:00:00,17,2,0.1176470588235294,2,2,1
2021-06-08 00:00:00,17,1,0.0588235294117647,,,
2021-06-07 00:00:00,29,1,0.0344827586206897,1,1,1
2021-06-06 00:00:00,4,0,0,,,
2021-06-05 00:00:00,6,0,0,1,1,1
2021-06-04 00:00:00,18,1,0.0555555555555556,1,0,0
2021-06-03 00:00:00,18,0,0,,,
2021-06-02 00:00:00,21,2,0.0952380952380952,1,1,1
2021-06-01 00:00:00,29,2,0.0689655172413793,3,3,1
2021-05-31 00:00:00,8,1,0.125,,,
2021-05-30 00:00:00,12,1,0.0833333333333333,,,
2021-05-29 00:00:00,11,1,0.0909090909090909,,,
2021-05-28 00:00:00,16,0,0,,,
2021-05-27 00:00:00,13,1,0.0769230769230769,,,
2021-05-26 00:00:00,25,1,0.04,,,
2021-05-25 00:00:00,25,1,0.04,1,0,0
2021-05-24 00:00:00,20,2,0.1,3,2,0.6666666666666666
2021-05-23 00:00:00,16,0,0,,,
2021-05-22 00:00:00,14,0,0,1,1,1
2021-05-21 00:00:00,24,0,0,,,
2021-05-20 00:00:00,19,0,0,3,2,0.6666666666666666
2021-05-19 00:00:00,27,0,0,1,0,0
2021-05-18 00:00:00,21,2,0.0952380952380952,1,0,0
2021-05-17 00:00:00,20,0,0,1,0,0
2021-05-16 00:00:00,11,1,0.0909090909090909,,,
2021-05-15 00:00:00,3,0,0,,,
2021-05-14 00:00:00,18,0,0,2,0,0
2021-05-13 00:00:00,20,1,0.05,1,0,0
2021-05-12 00:00:00,31,2,0.0645161290322581,1,1,1
2021-05-11 00:00:00,25,1,0.04,1,1,1
2021-05-10 00:00:00,51,2,0.0392156862745098,1,0,0
2021-05-09 00:00:00,7,1,0.1428571428571429,,,
2021-05-08 00:00:00,6,0,0,,,
2021-05-07 00:00:00,30,1,0.0333333333333333,3,0,0
2021-05-06 00:00:00,15,2,0.1333333333333333,,,
2021-05-05 00:00:00,19,0,0,,,
2021-05-04 00:00:00,26,0,0,,,
2021-05-03 00:00:00,29,2,0.0689655172413793,3,2,0.6666666666666666
2021-05-02 00:00:00,3,1,0.3333333333333333,,,
2021-05-01 00:00:00,4,0,0,1,1,1
2021-04-30 00:00:00,33,1,0.0303030303030303,1,0,0
2021-04-29 00:00:00,18,1,0.0555555555555556,1,1,1
2021-04-28 00:00:00,17,0,0,2,2,1
2021-04-27 00:00:00,20,0,0,12,8,0.6666666666666666
2021-04-26 00:00:00,25,1,0.04,5,3,0.6
2021-04-25 00:00:00,4,0,0,,,
2021-04-24 00:00:00,19,0,0,2,2,1
2021-04-23 00:00:00,18,2,0.1111111111111111,5,1,0.2
2021-04-22 00:00:00,24,1,0.0416666666666667,1,0,0
2021-04-21 00:00:00,22,0,0,20,8,0.4
2021-04-20 00:00:00,27,0,0,4,1,0.25
2021-04-19 00:00:00,28,1,0.0357142857142857,2,1,0.5
2021-04-18 00:00:00,19,1,0.0526315789473684,,,
2021-04-17 00:00:00,13,0,0,2,2,1
2021-04-16 00:00:00,23,2,0.0869565217391304,1,0,0
2021-04-15 00:00:00,31,2,0.0645161290322581,3,0,0
2021-04-14 00:00:00,23,0,0,6,6,1
2021-04-13 00:00:00,25,2,0.08,1,0,0
2021-04-12 00:00:00,24,1,0.0416666666666667,3,2,0.6666666666666666
2021-04-11 00:00:00,19,0,0,1,1,1
2021-04-10 00:00:00,21,0,0,3,2,0.6666666666666666
2021-04-09 00:00:00,36,0,0,,,
2021-04-08 00:00:00,35,1,0.0285714285714286,1,0,0
2021-04-07 00:00:00,35,2,0.0571428571428571,3,0,0
2021-04-06 00:00:00,29,0,0,4,4,1
2021-04-05 00:00:00,35,1,0.0285714285714286,7,4,0.5714285714285714
2021-04-04 00:00:00,5,0,0,,,
2021-04-03 00:00:00,13,1,0.0769230769230769,,,
2021-04-02 00:00:00,25,1,0.04,,,
2021-04-01 00:00:00,33,2,0.0606060606060606,,,
2021-03-31 00:00:00,38,1,0.0263157894736842,,,
2021-03-30 00:00:00,42,1,0.0238095238095238,,,
2021-03-29 00:00:00,34,1,0.0294117647058824,2,1,0.5
2021-03-28 00:00:00,7,0,0,,,
2021-03-27 00:00:00,9,1,0.1111111111111111,1,0,0
2021-03-26 00:00:00,24,0,0,,,
2021-03-25 00:00:00,33,0,0,,,
2021-03-24 00:00:00,27,1,0.037037037037037,1,1,1
2021-03-23 00:00:00,31,0,0,,,
2021-03-22 00:00:00,43,2,0.0465116279069767,2,1,0.5
2021-03-21 00:00:00,8,0,0,1,1,1
2021-03-20 00:00:00,7,0,0,,,
2021-03-19 00:00:00,38,1,0.0263157894736842,,,
2021-03-18 00:00:00,38,0,0,2,0,0
2021-03-17 00:00:00,39,0,0,2,2,1
2021-03-16 00:00:00,26,1,0.0384615384615385,2,1,0.5
2021-03-15 00:00:00,35,1,0.0285714285714286,,,
2021-03-14 00:00:00,10,1,0.1,,,
2021-03-13 00:00:00,16,0,0,,,
2021-03-12 00:00:00,55,5,0.0909090909090909,1,1,1
2021-03-11 00:00:00,37,0,0,4,4,1
2021-03-10 00:00:00,34,0,0,,,
2021-03-09 00:00:00,50,2,0.04,,,
2021-03-08 00:00:00,52,1,0.0192307692307692,2,1,0.5
2021-03-07 00:00:00,14,1,0.0714285714285714,1,1,1
2021-03-06 00:00:00,9,0,0,,,
2021-03-05 00:00:00,61,2,0.0327868852459016,3,1,0.3333333333333333
2021-03-04 00:00:00,56,1,0.0178571428571429,14,12,0.8571428571428572
2021-03-03 00:00:00,53,5,0.0943396226415094,1,0,0
2021-03-02 00:00:00,48,1,0.0208333333333333,,,
2021-03-01 00:00:00,60,0,0,1,0,0
2021-02-28 00:00:00,17,1,0.0588235294117647,,,
2021-02-27 00:00:00,14,0,0,1,1,1
2021-02-26 00:00:00,28,2,0.0714285714285714,3,2,0.6666666666666666
2021-02-25 00:00:00,48,0,0,4,0,0
2021-02-24 00:00:00,29,0,0,13,3,0.2307692307692308
2021-02-23 00:00:00,78,4,0.0512820512820513,5,2,0.4
2021-02-22 00:00:00,42,4,0.0952380952380952,2,1,0.5
2021-02-21 00:00:00,13,1,0.0769230769230769,1,0,0
2021-02-20 00:00:00,20,1,0.05,,,
2021-02-19 00:00:00,51,3,0.0588235294117647,,,
2021-02-18 00:00:00,53,3,0.0566037735849057,,,
2021-02-17 00:00:00,44,9,0.2045454545454546,,,
2021-02-16 00:00:00,59,5,0.0847457627118644,,,
2021-02-15 00:00:00,49,2,0.0408163265306122,2,2,1
2021-02-14 00:00:00,7,1,0.1428571428571429,,,
2021-02-13 00:00:00,21,2,0.0952380952380952,2,0,0
2021-02-12 00:00:00,75,5,0.0666666666666667,1,1,1
2021-02-11 00:00:00,71,2,0.028169014084507,4,2,0.5
2021-02-10 00:00:00,66,8,0.1212121212121212,1,1,1
2021-02-09 00:00:00,64,5,0.078125,,,
2021-02-08 00:00:00,81,10,0.1234567901234568,2,1,0.5
2021-02-07 00:00:00,18,4,0.2222222222222222,,,
2021-02-06 00:00:00,28,5,0.1785714285714286,3,3,1
2021-02-05 00:00:00,69,15,0.2173913043478261,1,1,1
2021-02-04 00:00:00,123,7,0.0569105691056911,3,2,0.6666666666666666
2021-02-03 00:00:00,85,5,0.0588235294117647,,,
2021-02-02 00:00:00,121,21,0.1735537190082645,2,0,0
2021-02-01 00:00:00,95,12,0.1263157894736842,3,1,0.3333333333333333
2021-01-31 00:00:00,29,7,0.2413793103448276,,,
2021-01-30 00:00:00,26,3,0.1153846153846154,2,1,0.5
