date,Mohave_cume,Mohave
1/1/2021,54,
1/10/2021,287,233
1/11/2021,443,156
1/12/2021,623,180
1/13/2021,684,61
1/14/2021,1013,329
1/15/2021,1431,418
1/16/2021,1798,367
1/17/2021,2099,301
1/18/2021,2153,54
1/19/2021,2202,49
1/2/2021,2232,30
1/20/2021,2471,239
1/21/2021,2623,152
1/22/2021,2960,337
1/23/2021,3256,296
1/24/2021,3583,327
1/25/2021,3660,77
1/26/2021,3714,54
1/27/2021,3946,232
1/28/2021,4271,325
1/29/2021,4628,357
1/3/2021,5069,441
1/30/2021,5650,581
1/31/2021,5805,155
1/4/2021,5845,40
1/5/2021,6230,385
1/6/2021,6565,335
1/7/2021,7210,645
1/8/2021,7676,466
1/9/2021,8220,544
12/22/2020,9028,808
12/23/2020,9735,707
12/24/2020,10435,700
12/26/2020,11194,759
12/27/2020,12161,967
12/28/2020,13197,1036
12/29/2020,13898,701
12/30/2020,14581,683
12/31/2020,15152,571
2/1/2021,15843,691
2/10/2021,16485,642
2/11/2021,17878,1393
2/12/2021,18690,812
2/13/2021,19479,789
2/14/2021,19797,318
2/15/2021,19947,150
2/16/2021,20396,449
2/17/2021,20874,478
2/18/2021,21948,1074
2/19/2021,22629,681
2/2/2021,23757,1128
2/20/2021,24284,527
2/21/2021,24414,130
2/22/2021,25038,624
2/23/2021,25635,597
2/24/2021,26196,561
2/25/2021,26601,405
2/26/2021,27123,522
2/27/2021,27295,172
2/28/2021,27352,57
2/3/2021,27729,377
2/4/2021,27993,264
2/5/2021,28873,880
2/6/2021,30125,1252
2/7/2021,31303,1178
2/8/2021,32274,971
2/9/2021,33201,927
3/1/2021,34205,1004
3/10/2021,35248,1043
3/11/2021,37864,2616
3/12/2021,39593,1729
3/13/2021,41327,1734
3/14/2021,42267,940
3/15/2021,42758,491
3/16/2021,43688,930
3/17/2021,44797,1109
3/18/2021,46982,2185
3/19/2021,48730,1748
3/2/2021,50460,1730
3/20/2021,51350,890
3/21/2021,51737,387
3/22/2021,52664,927
3/23/2021,53769,1105
3/24/2021,55711,1942
3/25/2021,57177,1466
3/26/2021,58490,1313
3/27/2021,59739,1249
3/28/2021,60350,611
3/29/2021,61793,1443
3/3/2021,63171,1378
3/30/2021,64841,1670
3/31/2021,66406,1565
3/4/2021,68125,1719
3/5/2021,69265,1140
3/6/2021,70457,1192
3/7/2021,72136,1679
3/8/2021,73794,1658
3/9/2021,76333,2539
4/1/2021,78258,1925
4/10/2021,79964,1706
4/11/2021,80772,808
4/12/2021,81086,314
4/13/2021,82479,1393
4/14/2021,83998,1519
4/15/2021,85803,1805
4/16/2021,87436,1633
4/17/2021,89212,1776
4/18/2021,90229,1017
4/19/2021,90736,507
4/2/2021,93175,2439
4/20/2021,94431,1256
4/21/2021,96380,1949
4/22/2021,98410,2030
4/23/2021,99825,1415
4/24/2021,100805,980
4/25/2021,101316,511
4/26/2021,102460,1144
4/27/2021,103756,1296
4/28/2021,105206,1450
4/29/2021,106558,1352
4/3/2021,107936,1378
4/30/2021,108807,871
4/4/2021,109161,354
4/5/2021,110532,1371
4/6/2021,111997,1465
4/7/2021,113355,1358
4/8/2021,114634,1279
4/9/2021,115946,1312
5/1/2021,116673,727
5/10/2021,116941,268
5/11/2021,117886,945
5/12/2021,118869,983
5/13/2021,119924,1055
5/14/2021,120801,877
5/15/2021,121756,955
5/16/2021,122433,677
5/17/2021,122594,161
5/18/2021,123256,662
5/19/2021,123923,667
5/2/2021,124521,598
5/20/2021,125720,1199
5/21/2021,126460,740
5/22/2021,126938,478
5/23/2021,127147,209
5/24/2021,128989,1842
5/25/2021,129668,679
5/26/2021,130366,698
5/27/2021,131095,729
5/28/2021,131852,757
5/29/2021,132227,375
5/3/2021,132350,123
5/30/2021,132854,504
5/31/2021,133353,499
5/4/2021,133736,383
5/5/2021,134154,418
5/6/2021,134729,575
5/7/2021,134883,154
