Category,value
tests,12606429
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2131220
20 - 44 years,5376952
45 - 54 years,1666501
55 - 64 years,1545695
65 years and older,1860080
Unknown,25981
positive,0.097277984114296
