date,cases
2021-03-11 00:00:00,4
2021-03-10 00:00:00,180
2021-03-09 00:00:00,579
2021-03-08 00:00:00,867
2021-03-07 00:00:00,464
2021-03-06 00:00:00,536
2021-03-05 00:00:00,805
2021-03-04 00:00:00,786
2021-03-03 00:00:00,913
2021-03-02 00:00:00,978
2021-03-01 00:00:00,1073
2021-02-28 00:00:00,544
2021-02-27 00:00:00,650
2021-02-26 00:00:00,938
2021-02-25 00:00:00,1011
2021-02-24 00:00:00,1116
2021-02-23 00:00:00,1154
2021-02-22 00:00:00,1451
2021-02-21 00:00:00,750
2021-02-20 00:00:00,902
2021-02-19 00:00:00,1330
2021-02-18 00:00:00,1616
2021-02-17 00:00:00,1689
2021-02-16 00:00:00,1814
2021-02-15 00:00:00,1705
2021-02-14 00:00:00,759
2021-02-13 00:00:00,1004
2021-02-12 00:00:00,1504
2021-02-11 00:00:00,1685
2021-02-10 00:00:00,2007
2021-02-09 00:00:00,1993
2021-02-08 00:00:00,2503
2021-02-07 00:00:00,1129
2021-02-06 00:00:00,1574
2021-02-05 00:00:00,2247
2021-02-04 00:00:00,2551
2021-02-03 00:00:00,2978
2021-02-02 00:00:00,3329
2021-02-01 00:00:00,3880
2021-01-31 00:00:00,1928
2021-01-30 00:00:00,2559
2021-01-29 00:00:00,3551
2021-01-28 00:00:00,4304
2021-01-27 00:00:00,4999
2021-01-26 00:00:00,5021
2021-01-25 00:00:00,5483
2021-01-24 00:00:00,3008
2021-01-23 00:00:00,4000
2021-01-22 00:00:00,5761
2021-01-21 00:00:00,6387
2021-01-20 00:00:00,6846
2021-01-19 00:00:00,7661
2021-01-18 00:00:00,6267
2021-01-17 00:00:00,4135
2021-01-16 00:00:00,4554
2021-01-15 00:00:00,7038
2021-01-14 00:00:00,7372
2021-01-13 00:00:00,8116
2021-01-12 00:00:00,8525
2021-01-11 00:00:00,9893
2021-01-10 00:00:00,5252
2021-01-09 00:00:00,6433
2021-01-08 00:00:00,8855
2021-01-07 00:00:00,9978
2021-01-06 00:00:00,10891
2021-01-05 00:00:00,11778
2021-01-04 00:00:00,12422
2021-01-03 00:00:00,6642
2021-01-02 00:00:00,6940
2021-01-01 00:00:00,4197
2020-12-31 00:00:00,8924
2020-12-30 00:00:00,11162
2020-12-29 00:00:00,11309
2020-12-28 00:00:00,11752
2020-12-27 00:00:00,6529
2020-12-26 00:00:00,4956
2020-12-25 00:00:00,1333
2020-12-24 00:00:00,5233
2020-12-23 00:00:00,8120
2020-12-22 00:00:00,8752
2020-12-21 00:00:00,9274
2020-12-20 00:00:00,4163
2020-12-19 00:00:00,5475
2020-12-18 00:00:00,7664
2020-12-17 00:00:00,8170
2020-12-16 00:00:00,7835
2020-12-15 00:00:00,6958
2020-12-14 00:00:00,9073
2020-12-13 00:00:00,3964
2020-12-12 00:00:00,5059
2020-12-11 00:00:00,7390
2020-12-10 00:00:00,7314
2020-12-09 00:00:00,7756
2020-12-08 00:00:00,8227
2020-12-07 00:00:00,8085
2020-12-06 00:00:00,2981
2020-12-05 00:00:00,4206
2020-12-04 00:00:00,5852
2020-12-03 00:00:00,7608
2020-12-02 00:00:00,7798
2020-12-01 00:00:00,7615
2020-11-30 00:00:00,8050
2020-11-29 00:00:00,3876
2020-11-28 00:00:00,3754
2020-11-27 00:00:00,4040
2020-11-26 00:00:00,1660
2020-11-25 00:00:00,5224
2020-11-24 00:00:00,5828
2020-11-23 00:00:00,6081
2020-11-22 00:00:00,2596
2020-11-21 00:00:00,3270
2020-11-20 00:00:00,4553
2020-11-19 00:00:00,4894
2020-11-18 00:00:00,4887
2020-11-17 00:00:00,4608
2020-11-16 00:00:00,4439
2020-11-15 00:00:00,1883
2020-11-14 00:00:00,2341
2020-11-13 00:00:00,3185
2020-11-12 00:00:00,3478
2020-11-11 00:00:00,2625
2020-11-10 00:00:00,3162
2020-11-09 00:00:00,3090
2020-11-08 00:00:00,1521
2020-11-07 00:00:00,1815
2020-11-06 00:00:00,2595
2020-11-05 00:00:00,2743
2020-11-04 00:00:00,2656
2020-11-03 00:00:00,2353
2020-11-02 00:00:00,2462
2020-11-01 00:00:00,1074
2020-10-31 00:00:00,1165
2020-10-30 00:00:00,1591
2020-10-29 00:00:00,1624
2020-10-28 00:00:00,1683
2020-10-27 00:00:00,1510
2020-10-26 00:00:00,1638
2020-10-25 00:00:00,658
2020-10-24 00:00:00,1065
2020-10-23 00:00:00,1261
2020-10-22 00:00:00,1309
2020-10-21 00:00:00,1365
2020-10-20 00:00:00,1262
2020-10-19 00:00:00,1372
2020-10-18 00:00:00,660
2020-10-17 00:00:00,736
2020-10-16 00:00:00,1031
2020-10-15 00:00:00,917
2020-10-14 00:00:00,1007
2020-10-13 00:00:00,1020
2020-10-12 00:00:00,988
2020-10-11 00:00:00,495
2020-10-10 00:00:00,548
2020-10-09 00:00:00,807
2020-10-08 00:00:00,785
2020-10-07 00:00:00,808
2020-10-06 00:00:00,835
2020-10-05 00:00:00,811
2020-10-04 00:00:00,374
2020-10-03 00:00:00,444
2020-10-02 00:00:00,682
2020-10-01 00:00:00,614
2020-09-30 00:00:00,668
2020-09-29 00:00:00,647
2020-09-28 00:00:00,664
2020-09-27 00:00:00,274
2020-09-26 00:00:00,395
2020-09-25 00:00:00,567
2020-09-24 00:00:00,560
2020-09-23 00:00:00,650
2020-09-22 00:00:00,650
2020-09-21 00:00:00,690
2020-09-20 00:00:00,306
2020-09-19 00:00:00,342
2020-09-18 00:00:00,546
2020-09-17 00:00:00,667
2020-09-16 00:00:00,749
2020-09-15 00:00:00,781
2020-09-14 00:00:00,876
2020-09-13 00:00:00,237
2020-09-12 00:00:00,356
2020-09-11 00:00:00,535
2020-09-10 00:00:00,639
2020-09-09 00:00:00,606
2020-09-08 00:00:00,717
2020-09-07 00:00:00,148
2020-09-06 00:00:00,194
2020-09-05 00:00:00,205
2020-09-04 00:00:00,425
2020-09-03 00:00:00,518
2020-09-02 00:00:00,589
2020-09-01 00:00:00,695
2020-08-31 00:00:00,738
2020-08-30 00:00:00,237
2020-08-29 00:00:00,276
2020-08-28 00:00:00,560
2020-08-27 00:00:00,589
2020-08-26 00:00:00,758
2020-08-25 00:00:00,567
2020-08-24 00:00:00,779
2020-08-23 00:00:00,262
2020-08-22 00:00:00,338
2020-08-21 00:00:00,513
2020-08-20 00:00:00,516
2020-08-19 00:00:00,832
2020-08-18 00:00:00,605
2020-08-17 00:00:00,643
2020-08-16 00:00:00,263
2020-08-15 00:00:00,467
2020-08-14 00:00:00,654
2020-08-13 00:00:00,687
2020-08-12 00:00:00,748
2020-08-11 00:00:00,985
2020-08-10 00:00:00,926
2020-08-09 00:00:00,355
2020-08-08 00:00:00,531
2020-08-07 00:00:00,983
2020-08-06 00:00:00,931
2020-08-05 00:00:00,986
2020-08-04 00:00:00,1069
2020-08-03 00:00:00,1279
2020-08-02 00:00:00,549
2020-08-01 00:00:00,749
2020-07-31 00:00:00,1175
2020-07-30 00:00:00,1723
2020-07-29 00:00:00,1310
2020-07-28 00:00:00,1660
2020-07-27 00:00:00,1666
2020-07-26 00:00:00,748
2020-07-25 00:00:00,1229
2020-07-24 00:00:00,1819
2020-07-23 00:00:00,1747
2020-07-22 00:00:00,1857
2020-07-21 00:00:00,2099
2020-07-20 00:00:00,2253
2020-07-19 00:00:00,909
2020-07-18 00:00:00,1533
2020-07-17 00:00:00,2601
2020-07-16 00:00:00,2651
2020-07-15 00:00:00,3144
2020-07-14 00:00:00,3516
2020-07-13 00:00:00,3564
2020-07-12 00:00:00,1503
2020-07-11 00:00:00,2136
2020-07-10 00:00:00,3852
2020-07-09 00:00:00,4203
2020-07-08 00:00:00,4595
2020-07-07 00:00:00,4826
2020-07-06 00:00:00,4957
2020-07-05 00:00:00,1901
2020-07-04 00:00:00,1669
2020-07-03 00:00:00,3264
2020-07-02 00:00:00,4952
2020-07-01 00:00:00,5063
2020-06-30 00:00:00,5348
2020-06-29 00:00:00,5478
2020-06-28 00:00:00,2126
2020-06-27 00:00:00,2997
2020-06-26 00:00:00,4759
2020-06-25 00:00:00,4730
2020-06-24 00:00:00,4603
2020-06-23 00:00:00,4338
2020-06-22 00:00:00,4379
2020-06-21 00:00:00,1807
2020-06-20 00:00:00,2543
2020-06-19 00:00:00,3805
2020-06-18 00:00:00,3556
2020-06-17 00:00:00,3341
2020-06-16 00:00:00,3029
2020-06-15 00:00:00,2994
2020-06-14 00:00:00,1064
2020-06-13 00:00:00,1572
2020-06-12 00:00:00,2326
2020-06-11 00:00:00,2109
2020-06-10 00:00:00,2095
2020-06-09 00:00:00,1991
2020-06-08 00:00:00,1944
2020-06-07 00:00:00,732
2020-06-06 00:00:00,870
2020-06-05 00:00:00,1445
2020-06-04 00:00:00,1441
2020-06-03 00:00:00,1361
2020-06-02 00:00:00,1337
2020-06-01 00:00:00,1175
2020-05-31 00:00:00,372
2020-05-30 00:00:00,757
2020-05-29 00:00:00,913
2020-05-28 00:00:00,858
2020-05-27 00:00:00,830
2020-05-26 00:00:00,819
2020-05-25 00:00:00,324
2020-05-24 00:00:00,271
2020-05-23 00:00:00,380
2020-05-22 00:00:00,544
2020-05-21 00:00:00,554
2020-05-20 00:00:00,546
2020-05-19 00:00:00,460
2020-05-18 00:00:00,559
2020-05-17 00:00:00,129
2020-05-16 00:00:00,484
2020-05-15 00:00:00,584
2020-05-14 00:00:00,494
2020-05-13 00:00:00,419
2020-05-12 00:00:00,496
2020-05-11 00:00:00,530
2020-05-10 00:00:00,180
2020-05-09 00:00:00,426
2020-05-08 00:00:00,392
2020-05-07 00:00:00,460
2020-05-06 00:00:00,439
2020-05-05 00:00:00,448
2020-05-04 00:00:00,499
2020-05-03 00:00:00,157
2020-05-02 00:00:00,310
2020-05-01 00:00:00,346
2020-04-30 00:00:00,417
2020-04-29 00:00:00,393
2020-04-28 00:00:00,393
2020-04-27 00:00:00,445
2020-04-26 00:00:00,141
