date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-03-15 00:00:00,31371,2590447,12989.0,668983.0
2021-03-14 00:00:00,25090,2559076,15943.0,655994.0
2021-03-13 00:00:00,46661,2533986,17723.0,640051.0
2021-03-12 00:00:00,66913,2487325,16646.0,622328.0
2021-03-11 00:00:00,66751,2420412,17570.0,605682.0
2021-03-10 00:00:00,64138,2353661,16900.0,588112.0
2021-03-09 00:00:00,54596,2289523,16197.0,571212.0
2021-03-08 00:00:00,49076,2234927,16638.0,555015.0
2021-03-07 00:00:00,25607,2185851,16282.0,538377.0
2021-03-06 00:00:00,43766,2160244,16444.0,522095.0
2021-03-05 00:00:00,56454,2116478,16389.0,505651.0
2021-03-04 00:00:00,56284,2060024,15922.0,489262.0
2021-03-03 00:00:00,57116,2003740,15399.0,473340.0
2021-03-02 00:00:00,48110,1946624,14451.0,457941.0
2021-03-01 00:00:00,44190,1898514,12840.0,443490.0
2021-02-28 00:00:00,25348,1854324,15575.0,430650.0
2021-02-27 00:00:00,50627,1828976,15097.0,415075.0
2021-02-26 00:00:00,65952,1778349,13987.0,399978.0
2021-02-25 00:00:00,59599,1712397,13362.0,385991.0
2021-02-24 00:00:00,55975,1652798,13715.0,372629.0
2021-02-23 00:00:00,43548,1596823,12731.0,358914.0
2021-02-22 00:00:00,27415,1553275,11776.0,346183.0
2021-02-21 00:00:00,14714,1525860,10822.0,334407.0
2021-02-20 00:00:00,34258,1511146,11254.0,323585.0
2021-02-19 00:00:00,41714,1476888,10222.0,312331.0
2021-02-18 00:00:00,43434,1435174,9841.0,302109.0
2021-02-17 00:00:00,46023,1391740,10555.0,292268.0
2021-02-16 00:00:00,43959,1345717,11077.0,281713.0
2021-02-15 00:00:00,30837,1301758,11028.0,270636.0
2021-02-14 00:00:00,17196,1270921,10226.0,259608.0
2021-02-13 00:00:00,45365,1253725,10478.0,249382.0
2021-02-12 00:00:00,60502,1208360,11057.0,238904.0
2021-02-11 00:00:00,50302,1147858,10847.0,227847.0
2021-02-10 00:00:00,49812,1097556,11070.0,217000.0
2021-02-09 00:00:00,43490,1047744,11035.0,205930.0
2021-02-08 00:00:00,38224,1004254,13482.0,194895.0
2021-02-07 00:00:00,16194,966030,11442.0,181413.0
2021-02-06 00:00:00,37633,949836,10991.0,169971.0
2021-02-05 00:00:00,43277,912203,9140.0,158980.0
2021-02-04 00:00:00,45752,868926,9949.0,149840.0
2021-02-03 00:00:00,43162,823174,8975.0,139891.0
2021-02-02 00:00:00,37933,780012,8729.0,130916.0
2021-02-01 00:00:00,28967,742079,8253.0,122187.0
2021-01-31 00:00:00,11508,713112,4834.0,113934.0
2021-01-30 00:00:00,25936,701604,4759.0,109100.0
2021-01-29 00:00:00,39191,675668,4944.0,104341.0
2021-01-28 00:00:00,39086,636477,5401.0,99397.0
2021-01-27 00:00:00,39142,597391,5514.0,93996.0
2021-01-26 00:00:00,36300,558249,6133.0,88482.0
2021-01-25 00:00:00,28742,521949,5254.0,82349.0
2021-01-24 00:00:00,16001,493207,5743.0,77095.0
2021-01-23 00:00:00,28323,477206,5758.0,71352.0
2021-01-22 00:00:00,37215,448883,5562.0,65594.0
2021-01-21 00:00:00,34506,411668,6169.0,60032.0
2021-01-20 00:00:00,31092,377162,5694.0,53863.0
2021-01-19 00:00:00,26393,346070,6001.0,48169.0
2021-01-18 00:00:00,18777,319677,6008.0,42168.0
2021-01-17 00:00:00,9264,300900,5970.0,36160.0
2021-01-16 00:00:00,15670,291636,5663.0,30190.0
2021-01-15 00:00:00,24052,275966,5947.0,24527.0
2021-01-14 00:00:00,24315,251914,5885.0,18580.0
2021-01-13 00:00:00,24801,227599,6323.0,12695.0
2021-01-12 00:00:00,22820,202798,5637.0,6372.0
2021-01-11 00:00:00,15402,179978,733.0,735.0
2021-01-10 00:00:00,3157,164576,,
2021-01-09 00:00:00,7881,161419,,
2021-01-08 00:00:00,11586,153538,1.0,2.0
2021-01-07 00:00:00,12125,141952,,
2021-01-06 00:00:00,11656,129827,,
2021-01-05 00:00:00,8666,118171,1.0,1.0
2021-01-04 00:00:00,8402,109505,,
2021-01-03 00:00:00,3170,101103,,
2021-01-02 00:00:00,7508,97933,,
2021-01-01 00:00:00,452,90425,,
2020-12-31 00:00:00,7648,89973,,
2020-12-30 00:00:00,14609,82325,,
2020-12-29 00:00:00,12621,67716,,
2020-12-28 00:00:00,9000,55095,,
2020-12-27 00:00:00,2628,46095,,
2020-12-26 00:00:00,6496,43467,,
2020-12-25 00:00:00,136,36971,,
2020-12-24 00:00:00,3729,36835,,
2020-12-23 00:00:00,9540,33106,,
2020-12-22 00:00:00,7605,23566,,
2020-12-21 00:00:00,5384,15961,,
2020-12-20 00:00:00,1007,10577,,
2020-12-19 00:00:00,2547,9570,,
2020-12-18 00:00:00,3488,7023,,
2020-12-17 00:00:00,2898,3535,,
2020-12-16 00:00:00,552,637,,
2020-12-15 00:00:00,28,85,,
2020-12-14 00:00:00,4,57,,
2020-12-13 00:00:00,2,53,,
2020-12-12 00:00:00,3,51,,
2020-12-11 00:00:00,7,48,,
2020-12-10 00:00:00,1,41,,
2020-12-09 00:00:00,3,40,,
2020-12-08 00:00:00,2,37,,
2020-12-07 00:00:00,4,35,,
2020-12-05 00:00:00,1,31,,
2020-12-04 00:00:00,2,30,,
2020-12-03 00:00:00,5,28,,
2020-12-02 00:00:00,4,23,,
2020-12-01 00:00:00,19,19,,
