date,Cochise_cume,Cochise
1/1/2021,1,
1/10/2021,2,1
1/11/2021,61,59
1/12/2021,199,138
1/13/2021,273,74
1/14/2021,309,36
1/15/2021,648,339
1/16/2021,1100,452
1/17/2021,1547,447
1/18/2021,1675,128
1/19/2021,1676,1
1/2/2021,1698,22
1/20/2021,1804,106
1/21/2021,1882,78
1/22/2021,2099,217
1/23/2021,2315,216
1/24/2021,2327,12
1/25/2021,2328,1
1/26/2021,2331,3
1/27/2021,2388,57
1/28/2021,2475,87
1/29/2021,2583,108
1/3/2021,2651,68
1/30/2021,2815,164
1/31/2021,3190,375
1/4/2021,3194,4
1/5/2021,3561,367
1/6/2021,3814,253
1/7/2021,4251,437
1/8/2021,4595,344
1/9/2021,5068,473
12/15/2020,5466,398
12/16/2020,5482,16
12/17/2020,5725,243
12/18/2020,6162,437
12/19/2020,6871,709
12/20/2020,7526,655
12/21/2020,7861,335
12/22/2020,8429,568
12/23/2020,8541,112
12/24/2020,8985,444
12/25/2020,9466,481
12/26/2020,10250,784
12/28/2020,11271,1021
12/29/2020,11962,691
12/30/2020,11983,21
12/31/2020,11997,14
2/1/2021,12287,290
2/10/2021,12505,218
2/11/2021,13066,561
2/12/2021,13481,415
2/13/2021,13958,477
2/14/2021,14123,165
2/15/2021,14134,11
2/16/2021,14667,533
2/17/2021,15500,833
2/18/2021,16881,1381
2/19/2021,18922,2041
2/2/2021,20322,1400
2/20/2021,20665,343
2/21/2021,20677,12
2/22/2021,21090,413
2/23/2021,21778,688
2/24/2021,22303,525
2/25/2021,23010,707
2/26/2021,23385,375
2/27/2021,23735,350
2/28/2021,23853,118
2/3/2021,24122,269
2/4/2021,24359,237
2/5/2021,25276,917
2/6/2021,27365,2089
2/7/2021,28835,1470
2/8/2021,29725,890
2/9/2021,29754,29
3/1/2021,30305,551
3/10/2021,30829,524
3/11/2021,32031,1202
3/12/2021,33676,1645
3/13/2021,34745,1069
3/14/2021,35765,1020
3/15/2021,35815,50
3/16/2021,36371,556
3/17/2021,37334,963
3/18/2021,38940,1606
3/19/2021,41062,2122
3/2/2021,42627,1565
3/20/2021,43450,823
3/21/2021,43480,30
3/22/2021,44425,945
3/23/2021,45354,929
3/24/2021,46326,972
3/25/2021,47709,1383
3/26/2021,48736,1027
3/27/2021,49648,912
3/28/2021,49681,33
3/29/2021,50246,565
3/3/2021,50615,369
3/30/2021,51617,1002
3/31/2021,54023,2406
3/4/2021,55528,1505
3/5/2021,56563,1035
3/6/2021,56585,22
3/7/2021,57145,560
3/8/2021,57818,673
3/9/2021,59273,1455
4/1/2021,61544,2271
4/10/2021,62909,1365
4/11/2021,64226,1317
4/12/2021,64273,47
4/13/2021,64973,700
4/14/2021,65900,927
4/15/2021,67549,1649
4/16/2021,69221,1672
4/17/2021,70352,1131
4/18/2021,71136,784
4/19/2021,71224,88
4/2/2021,71936,712
4/20/2021,72488,552
4/21/2021,73610,1122
4/22/2021,75769,2159
4/23/2021,76922,1153
4/24/2021,78252,1330
4/25/2021,78292,40
4/26/2021,78941,649
4/27/2021,79465,524
4/28/2021,80461,996
4/29/2021,81952,1491
4/3/2021,82973,1021
4/30/2021,83804,831
4/4/2021,83834,30
4/5/2021,84337,503
4/6/2021,84848,511
4/7/2021,85861,1013
4/8/2021,86886,1025
4/9/2021,87570,684
5/1/2021,88043,473
5/10/2021,88066,23
5/11/2021,88366,300
5/12/2021,88844,478
5/13/2021,89789,945
5/14/2021,90827,1038
5/15/2021,91552,725
5/16/2021,92016,464
5/17/2021,92045,29
5/18/2021,92386,341
5/19/2021,92700,314
5/2/2021,93472,772
5/20/2021,94742,1270
5/21/2021,95272,530
5/22/2021,95587,315
5/23/2021,95642,55
5/24/2021,96086,444
5/25/2021,96558,472
5/26/2021,97364,806
5/27/2021,98140,776
5/28/2021,98858,718
5/29/2021,99200,342
5/3/2021,99260,60
5/30/2021,99675,415
5/31/2021,99971,296
5/4/2021,100413,442
5/5/2021,101070,657
5/6/2021,101645,575
5/7/2021,101739,94
5/8/2021,101800,61
5/9/2021,101864,64
6/1/2021,102191,327
6/10/2021,102619,428
6/11/2021,103220,601
6/12/2021,103720,500
6/13/2021,103860,140
6/14/2021,103904,44
