pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,date,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL
,,,2020-07-24 00:00:00,1202,74,0.0615640599001664
,,,2020-07-24 00:00:00,173,17,0.0982658959537572
,,,2020-07-23 00:00:00,992,91,0.0917338709677419
,,,2020-07-23 00:00:00,157,6,0.0382165605095541
,,,2020-07-22 00:00:00,1036,93,0.0897683397683398
,,,2020-07-22 00:00:00,108,8,0.0740740740740741
,,,2020-07-21 00:00:00,1366,86,0.0629575402635432
,,,2020-07-21 00:00:00,177,22,0.1242937853107345
,,,2020-07-20 00:00:00,1514,111,0.0733157199471598
,,,2020-07-20 00:00:00,190,27,0.1421052631578947
,,,2020-07-19 00:00:00,339,39,0.1150442477876106
,,,2020-07-19 00:00:00,60,1,0.0166666666666667
,,,2020-07-18 00:00:00,885,107,0.1209039548022599
,,,2020-07-18 00:00:00,100,4,0.04
,,,2020-07-17 00:00:00,1203,138,0.114713216957606
,,,2020-07-17 00:00:00,170,17,0.1
,,,2020-07-16 00:00:00,1443,139,0.0963270963270963
,,,2020-07-16 00:00:00,136,15,0.1102941176470588
,,,2020-07-15 00:00:00,1785,159,0.0890756302521008
,,,2020-07-15 00:00:00,123,15,0.1219512195121951
,,,2020-07-14 00:00:00,1899,209,0.110057925223802
,,,2020-07-14 00:00:00,185,18,0.0972972972972973
,,,2020-07-13 00:00:00,1289,200,0.1551590380139643
,,,2020-07-13 00:00:00,182,8,0.043956043956044
,,,2020-07-12 00:00:00,516,84,0.1627906976744186
,,,2020-07-12 00:00:00,58,3,0.0517241379310345
,,,2020-07-11 00:00:00,800,120,0.15
,,,2020-07-11 00:00:00,125,7,0.056
,,,2020-07-10 00:00:00,1539,201,0.1306042884990253
,,,2020-07-10 00:00:00,180,12,0.0666666666666667
,,,2020-07-09 00:00:00,1586,232,0.1462799495586381
,,,2020-07-09 00:00:00,140,6,0.0428571428571429
,,,2020-07-08 00:00:00,1564,252,0.1611253196930946
,,,2020-07-08 00:00:00,158,8,0.0506329113924051
,,,2020-07-07 00:00:00,2002,237,0.1183816183816184
,,,2020-07-07 00:00:00,204,14,0.0686274509803922
,,,2020-07-06 00:00:00,1475,251,0.1701694915254238
,,,2020-07-06 00:00:00,181,5,0.0276243093922652
,,,2020-07-05 00:00:00,414,90,0.2173913043478261
,,,2020-07-05 00:00:00,31,0,0
,,,2020-07-04 00:00:00,528,109,0.206439393939394
,,,2020-07-04 00:00:00,49,2,0.0408163265306122
,,,2020-07-03 00:00:00,1393,195,0.1399856424982053
,,,2020-07-03 00:00:00,76,2,0.0263157894736842
,,,2020-07-02 00:00:00,2208,285,0.1290760869565217
,,,2020-07-02 00:00:00,172,16,0.0930232558139535
,,,2020-07-01 00:00:00,1744,250,0.143348623853211
,,,2020-07-01 00:00:00,185,5,0.027027027027027
,,,2020-06-30 00:00:00,1661,267,0.160746538229982
,,,2020-06-30 00:00:00,182,8,0.043956043956044
,,,2020-06-29 00:00:00,1321,269,0.2036336109008327
,,,2020-06-29 00:00:00,269,14,0.0520446096654275
,,,2020-06-28 00:00:00,450,92,0.2044444444444445
,,,2020-06-28 00:00:00,76,1,0.0131578947368421
,,,2020-06-27 00:00:00,671,133,0.1982116244411326
,,,2020-06-27 00:00:00,92,3,0.0326086956521739
,,,2020-06-26 00:00:00,1063,170,0.1599247412982126
,,,2020-06-26 00:00:00,257,7,0.0272373540856031
,,,2020-06-25 00:00:00,1146,189,0.1649214659685864
,,,2020-06-25 00:00:00,211,11,0.0521327014218009
,,,2020-06-24 00:00:00,1735,209,0.1204610951008646
,,,2020-06-24 00:00:00,226,9,0.0398230088495575
,,,2020-06-23 00:00:00,2167,230,0.10613751730503
,,,2020-06-23 00:00:00,270,24,0.0888888888888889
,,,2020-06-22 00:00:00,1425,212,0.1487719298245614
,,,2020-06-22 00:00:00,259,5,0.0193050193050193
,,,2020-06-21 00:00:00,474,89,0.1877637130801688
,,,2020-06-21 00:00:00,92,0,0
,,,2020-06-20 00:00:00,697,107,0.1535150645624103
,,,2020-06-20 00:00:00,93,9,0.0967741935483871
,,,2020-06-19 00:00:00,1656,171,0.1032608695652174
,,,2020-06-19 00:00:00,227,10,0.0440528634361234
,,,2020-06-18 00:00:00,1218,169,0.138752052545156
,,,2020-06-18 00:00:00,192,7,0.0364583333333333
,,,2020-06-17 00:00:00,981,168,0.1712538226299694
,,,2020-06-17 00:00:00,165,6,0.0363636363636364
,,,2020-06-16 00:00:00,1225,173,0.1412244897959184
,,,2020-06-16 00:00:00,316,5,0.0158227848101266
,,,2020-06-15 00:00:00,783,149,0.1902937420178799
,,,2020-06-15 00:00:00,230,3,0.0130434782608696
,,,2020-06-14 00:00:00,363,59,0.162534435261708
,,,2020-06-14 00:00:00,59,2,0.0338983050847458
,,,2020-06-13 00:00:00,383,59,0.1540469973890339
,,,2020-06-13 00:00:00,95,1,0.0105263157894737
,,,2020-06-12 00:00:00,832,132,0.1586538461538462
,,,2020-06-12 00:00:00,224,6,0.0267857142857143
,,,2020-06-11 00:00:00,728,89,0.1222527472527473
,,,2020-06-11 00:00:00,216,8,0.037037037037037
,,,2020-06-10 00:00:00,1206,91,0.0754560530679934
,,,2020-06-10 00:00:00,414,13,0.0314009661835749
,,,2020-06-09 00:00:00,1724,183,0.1061484918793504
,,,2020-06-09 00:00:00,325,6,0.0184615384615385
,,,2020-06-08 00:00:00,824,88,0.1067961165048544
,,,2020-06-08 00:00:00,219,11,0.0502283105022831
,,,2020-06-07 00:00:00,218,20,0.0917431192660551
,,,2020-06-07 00:00:00,68,1,0.0147058823529412
,,,2020-06-06 00:00:00,321,29,0.0903426791277259
,,,2020-06-06 00:00:00,95,3,0.0315789473684211
,,,2020-06-05 00:00:00,988,67,0.0678137651821862
,,,2020-06-05 00:00:00,211,16,0.0758293838862559
,,,2020-06-04 00:00:00,976,46,0.0471311475409836
,,,2020-06-04 00:00:00,187,6,0.0320855614973262
,,,2020-06-03 00:00:00,548,49,0.0894160583941606
,,,2020-06-03 00:00:00,191,6,0.031413612565445
,,,2020-06-02 00:00:00,538,66,0.1226765799256506
,,,2020-06-02 00:00:00,245,4,0.0163265306122449
,,,2020-06-01 00:00:00,636,38,0.059748427672956
,,,2020-06-01 00:00:00,286,4,0.013986013986014
,,,2020-05-31 00:00:00,208,20,0.0961538461538462
,,,2020-05-31 00:00:00,74,2,0.027027027027027
,,,2020-05-30 00:00:00,377,18,0.0477453580901857
,,,2020-05-30 00:00:00,149,0,0
,,,2020-05-29 00:00:00,601,41,0.0682196339434276
,,,2020-05-29 00:00:00,335,31,0.0925373134328358
,,,2020-05-28 00:00:00,471,31,0.0658174097664544
,,,2020-05-28 00:00:00,208,9,0.0432692307692308
,,,2020-05-27 00:00:00,441,18,0.0408163265306122
,,,2020-05-27 00:00:00,194,3,0.0154639175257732
,,,2020-05-26 00:00:00,410,38,0.0926829268292683
,,,2020-05-26 00:00:00,225,2,0.0088888888888889
,,,2020-05-25 00:00:00,160,7,0.04375
,,,2020-05-25 00:00:00,60,0,0
,,,2020-05-24 00:00:00,186,12,0.0645161290322581
,,,2020-05-24 00:00:00,66,1,0.0151515151515152
,,,2020-05-23 00:00:00,305,14,0.0459016393442623
,,,2020-05-23 00:00:00,171,2,0.0116959064327485
,,,2020-05-22 00:00:00,304,8,0.0263157894736842
,,,2020-05-22 00:00:00,203,3,0.0147783251231527
,,,2020-05-21 00:00:00,297,18,0.0606060606060606
,,,2020-05-21 00:00:00,234,6,0.0256410256410256
,,,2020-05-20 00:00:00,249,15,0.0602409638554217
,,,2020-05-20 00:00:00,210,6,0.0285714285714286
,,,2020-05-19 00:00:00,349,23,0.0659025787965616
,,,2020-05-19 00:00:00,277,3,0.0108303249097473
,,,2020-05-18 00:00:00,402,18,0.0447761194029851
,,,2020-05-18 00:00:00,303,6,0.0198019801980198
,,,2020-05-17 00:00:00,210,1,0.0047619047619048
,,,2020-05-17 00:00:00,132,2,0.0151515151515152
,,,2020-05-16 00:00:00,407,10,0.0245700245700246
,,,2020-05-16 00:00:00,130,2,0.0153846153846154
,,,2020-05-15 00:00:00,378,17,0.044973544973545
,,,2020-05-15 00:00:00,274,12,0.0437956204379562
,,,2020-05-14 00:00:00,317,22,0.0694006309148265
,,,2020-05-14 00:00:00,227,5,0.0220264317180617
,,,2020-05-13 00:00:00,309,18,0.058252427184466
,,,2020-05-13 00:00:00,376,16,0.0425531914893617
,,,2020-05-12 00:00:00,366,16,0.0437158469945355
,,,2020-05-12 00:00:00,322,2,0.0062111801242236
,,,2020-05-11 00:00:00,565,28,0.0495575221238938
,,,2020-05-11 00:00:00,404,5,0.0123762376237624
,,,2020-05-10 00:00:00,117,3,0.0256410256410256
,,,2020-05-10 00:00:00,44,1,0.0227272727272727
,,,2020-05-09 00:00:00,254,8,0.031496062992126
,,,2020-05-09 00:00:00,60,1,0.0166666666666667
,,,2020-05-08 00:00:00,336,20,0.0595238095238095
,,,2020-05-08 00:00:00,377,9,0.0238726790450928
,,,2020-05-07 00:00:00,297,17,0.0572390572390572
,,,2020-05-07 00:00:00,326,7,0.0214723926380368
,,,2020-05-06 00:00:00,243,17,0.0699588477366255
,,,2020-05-06 00:00:00,320,7,0.021875
,,,2020-05-05 00:00:00,322,22,0.0683229813664596
,,,2020-05-05 00:00:00,333,21,0.0630630630630631
,,,2020-05-04 00:00:00,325,32,0.0984615384615385
,,,2020-05-04 00:00:00,349,5,0.0143266475644699
,,,2020-05-03 00:00:00,82,1,0.0121951219512195
,,,2020-05-03 00:00:00,25,2,0.08
,,,2020-05-02 00:00:00,213,9,0.0422535211267606
,,,2020-05-02 00:00:00,34,1,0.0294117647058824
,,,2020-05-01 00:00:00,286,16,0.0559440559440559
,,,2020-05-01 00:00:00,274,4,0.0145985401459854
,,,2020-04-30 00:00:00,254,21,0.0826771653543307
,,,2020-04-30 00:00:00,180,5,0.0277777777777778
,,,2020-04-29 00:00:00,213,15,0.0704225352112676
,,,2020-04-29 00:00:00,159,3,0.0188679245283019
,,,2020-04-28 00:00:00,230,13,0.0565217391304348
,,,2020-04-28 00:00:00,119,4,0.0336134453781513
,,,2020-04-27 00:00:00,220,31,0.1409090909090909
,,,2020-04-27 00:00:00,102,5,0.0490196078431373
,,,2020-04-26 00:00:00,48,6,0.125
,,,2020-04-26 00:00:00,1,0,0
,,,2020-04-25 00:00:00,76,8,0.1052631578947368
,,,2020-04-25 00:00:00,1,0,0
,,,2020-04-24 00:00:00,161,16,0.0993788819875776
,,,2020-04-24 00:00:00,15,0,0
,,,2020-04-23 00:00:00,157,12,0.0764331210191083
,,,2020-04-23 00:00:00,21,1,0.0476190476190476
,,,2020-04-22 00:00:00,124,12,0.0967741935483871
,,,2020-04-21 00:00:00,154,11,0.0714285714285714
,,,2020-04-20 00:00:00,166,22,0.1325301204819277
,,,2020-04-19 00:00:00,101,6,0.0594059405940594
,,,2020-04-18 00:00:00,63,8,0.126984126984127
,,,2020-04-17 00:00:00,138,17,0.1231884057971015
,,,2020-04-16 00:00:00,142,18,0.1267605633802817
,,,2020-04-16 00:00:00,1,0,0
,,,2020-04-15 00:00:00,148,17,0.1148648648648649
,,,2020-04-14 00:00:00,146,19,0.1301369863013699
,,,2020-04-13 00:00:00,135,10,0.0740740740740741
,,,2020-04-12 00:00:00,59,6,0.1016949152542373
,,,2020-04-11 00:00:00,42,6,0.1428571428571429
,,,2020-04-10 00:00:00,103,11,0.1067961165048544
,,,2020-04-09 00:00:00,139,19,0.1366906474820144
,,,2020-04-08 00:00:00,99,6,0.0606060606060606
,,,2020-04-07 00:00:00,176,6,0.0340909090909091
,,,2020-04-06 00:00:00,220,9,0.0409090909090909
,,,2020-04-05 00:00:00,49,9,0.1836734693877551
,,,2020-04-04 00:00:00,68,10,0.1470588235294118
,,,2020-04-03 00:00:00,135,14,0.1037037037037037
,,,2020-04-02 00:00:00,150,8,0.0533333333333333
,,,2020-04-01 00:00:00,161,7,0.0434782608695652
,,,2020-03-31 00:00:00,172,14,0.0813953488372093
,,,2020-03-30 00:00:00,158,12,0.0759493670886076
,,,2020-03-29 00:00:00,44,1,0.0227272727272727
,,,2020-03-28 00:00:00,77,3,0.038961038961039
,,,2020-03-27 00:00:00,166,3,0.0180722891566265
,,,2020-03-26 00:00:00,155,7,0.0451612903225806
,,,2020-03-25 00:00:00,157,10,0.0636942675159236
,,,2020-03-24 00:00:00,137,8,0.0583941605839416
,,,2020-03-23 00:00:00,103,4,0.0388349514563107
,,,2020-03-22 00:00:00,35,2,0.0571428571428571
,,,2020-03-21 00:00:00,33,2,0.0606060606060606
,,,2020-03-20 00:00:00,95,5,0.0526315789473684
,,,2020-03-19 00:00:00,95,2,0.0210526315789474
,,,2020-03-18 00:00:00,104,6,0.0576923076923077
,,,2020-03-17 00:00:00,83,7,0.0843373493975904
,,,2020-03-16 00:00:00,48,2,0.0416666666666667
,,,2020-03-15 00:00:00,18,1,0.0555555555555556
,,,2020-03-14 00:00:00,19,3,0.1578947368421053
,,,2020-03-13 00:00:00,39,2,0.0512820512820513
,,,2020-03-12 00:00:00,48,1,0.0208333333333333
,,,2020-03-11 00:00:00,8,0,0
,,,2020-03-10 00:00:00,4,0,0
,,,2020-03-09 00:00:00,13,5,0.3846153846153847
,,,2020-03-06 00:00:00,4,1,0.25
,,,2020-03-05 00:00:00,3,0,0
,,,2020-03-02 00:00:00,1,0,0
,,,2020-03-01 00:00:00,1,0,0
,,,2020-02-25 00:00:00,3,0,0
,,,2020-02-13 00:00:00,1,0,0
