Category,value
tests,11458162
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1834964
20 - 44 years,4928506
45 - 54 years,1530973
55 - 64 years,1425915
65 years and older,1718035
Unknown,19769
positive,0.0976684567734337
