date,Pima_cume,Pima
1/1/2021,13,
1/10/2021,15,2
1/11/2021,19,4
1/12/2021,20,1
1/13/2021,21,1
1/14/2021,24,3
1/15/2021,25,1
1/16/2021,28,3
1/17/2021,29,1
1/18/2021,30,1
1/19/2021,34,4
1/2/2021,53,19
1/20/2021,57,4
1/21/2021,1291,1234
1/22/2021,2698,1407
1/23/2021,3439,741
1/24/2021,3444,5
1/25/2021,4969,1525
1/26/2021,6477,1508
1/27/2021,8332,1855
1/28/2021,9373,1041
1/29/2021,9375,2
1/3/2021,10166,791
1/30/2021,10333,167
1/31/2021,12189,1856
1/4/2021,14276,2087
1/5/2021,16543,2267
1/6/2021,18202,1659
1/7/2021,18453,251
1/8/2021,19073,620
1/9/2021,19509,436
12/1/2020,21333,1824
12/10/2020,23077,1744
12/11/2020,25241,2164
12/12/2020,27493,2252
12/13/2020,30150,2657
12/14/2020,31672,1522
12/15/2020,32077,405
12/16/2020,34862,2785
12/17/2020,37600,2738
12/18/2020,40085,2485
12/19/2020,42516,2431
12/2/2020,46588,4072
12/20/2020,47993,1405
12/21/2020,48498,505
12/22/2020,52461,3963
12/23/2020,56560,4099
12/24/2020,61284,4724
12/25/2020,66625,5341
12/26/2020,73188,6563
12/27/2020,75747,2559
12/28/2020,76751,1004
12/29/2020,84086,7335
12/3/2020,91090,7004
12/30/2020,98650,7560
12/31/2020,105598,6948
12/4/2020,112888,7290
12/5/2020,116707,3819
12/9/2020,118224,1517
2/1/2021,123792,5568
2/10/2021,130107,6315
2/11/2021,137098,6991
2/12/2021,144351,7253
2/13/2021,153152,8801
2/14/2021,157514,4362
2/15/2021,158605,1091
2/16/2021,165475,6870
2/17/2021,171668,6193
2/18/2021,179173,7505
2/19/2021,186915,7742
2/2/2021,195699,8784
2/20/2021,199991,4292
2/21/2021,200916,925
2/22/2021,207039,6123
2/23/2021,213915,6876
2/24/2021,221460,7545
2/25/2021,228686,7226
2/26/2021,233006,4320
2/27/2021,235103,2097
2/28/2021,235769,666
2/3/2021,239580,3811
2/4/2021,244116,4536
2/5/2021,250510,6394
2/6/2021,258734,8224
2/7/2021,268905,10171
2/8/2021,273287,4382
2/9/2021,275419,2132
3/1/2021,282558,7139
3/10/2021,289215,6657
3/11/2021,297355,8140
3/12/2021,303659,6304
3/13/2021,311565,7906
