date,Graham_cume,Graham
1/1/2021,62,
1/11/2021,72,10
1/12/2021,83,11
1/13/2021,145,62
1/14/2021,186,41
1/15/2021,196,10
1/16/2021,201,5
1/18/2021,202,1
1/19/2021,286,84
1/2/2021,351,65
1/20/2021,425,74
1/21/2021,525,100
1/22/2021,716,191
1/23/2021,768,52
1/25/2021,842,74
1/26/2021,948,106
1/27/2021,1121,173
1/28/2021,1400,279
1/29/2021,1454,54
1/4/2021,1509,55
1/5/2021,1565,56
1/6/2021,1726,161
1/7/2021,1844,118
1/8/2021,2090,246
12/23/2020,2305,215
12/26/2020,2359,54
12/28/2020,2465,106
12/29/2020,2580,115
12/30/2020,2683,103
12/31/2020,2935,252
2/1/2021,3048,113
2/10/2021,3197,149
2/11/2021,3382,185
2/12/2021,3601,219
2/13/2021,3910,309
2/15/2021,4110,200
2/16/2021,4223,113
2/17/2021,4372,149
2/18/2021,4516,144
2/19/2021,4789,273
2/2/2021,5153,364
2/20/2021,5383,230
2/22/2021,5454,71
2/23/2021,5591,137
2/24/2021,5754,163
2/25/2021,5972,218
2/26/2021,6331,359
2/28/2021,6554,223
2/3/2021,6659,105
2/4/2021,6809,150
2/5/2021,6984,175
2/6/2021,7153,169
2/8/2021,7432,279
2/9/2021,7445,13
3/1/2021,7593,148
3/10/2021,7808,215
3/11/2021,8008,200
3/12/2021,8214,206
3/13/2021,8401,187
3/15/2021,8613,212
3/16/2021,8614,1
3/17/2021,8753,139
3/18/2021,8948,195
3/19/2021,9151,203
3/2/2021,9384,233
3/20/2021,9518,134
3/22/2021,9772,254
3/23/2021,9972,200
3/24/2021,10125,153
3/25/2021,10331,206
3/26/2021,10575,244
3/27/2021,10728,153
3/29/2021,10744,16
3/3/2021,10911,167
3/30/2021,11133,222
3/31/2021,11353,220
3/4/2021,11550,197
3/5/2021,11707,157
3/6/2021,11792,85
3/7/2021,12021,229
3/8/2021,12174,153
3/9/2021,12509,335
4/1/2021,12700,191
4/10/2021,12778,78
4/11/2021,12802,24
4/12/2021,12807,5
4/13/2021,12926,119
4/14/2021,13078,152
4/15/2021,13440,362
4/16/2021,13774,334
4/17/2021,13878,104
4/19/2021,14015,137
4/2/2021,14020,5
4/20/2021,14074,54
4/21/2021,14205,131
4/22/2021,14440,235
4/23/2021,14563,123
4/24/2021,14713,150
4/26/2021,14729,16
4/27/2021,14798,69
4/28/2021,15002,204
4/29/2021,15270,268
4/3/2021,15517,247
4/30/2021,15640,123
4/4/2021,15746,106
4/5/2021,15892,146
4/6/2021,16006,114
4/7/2021,16116,110
4/8/2021,16394,278
4/9/2021,16426,32
5/1/2021,16437,11
5/10/2021,16438,1
5/11/2021,16482,44
5/12/2021,16571,89
5/13/2021,16828,257
5/14/2021,17050,222
5/15/2021,17083,33
5/16/2021,17130,47
5/17/2021,17131,1
5/18/2021,17157,26
5/19/2021,17213,56
5/2/2021,17368,155
5/20/2021,17489,121
5/21/2021,17522,33
5/22/2021,17536,14
5/23/2021,17539,3
5/24/2021,17602,63
5/25/2021,17665,63
5/26/2021,17817,152
5/27/2021,18017,200
5/28/2021,18095,78
5/29/2021,18136,41
5/3/2021,18137,1
5/30/2021,18197,60
5/31/2021,18242,45
5/4/2021,18267,25
5/5/2021,18355,88
5/6/2021,18406,51
5/7/2021,18412,6
5/8/2021,18413,1
5/9/2021,18416,3
6/1/2021,18467,51
6/10/2021,18526,59
6/11/2021,18577,51
6/12/2021,18627,50
6/13/2021,18638,11
6/14/2021,18643,5
6/15/2021,18673,30
6/16/2021,18693,20
6/17/2021,18715,22
6/18/2021,18834,119
6/19/2021,18848,14
6/2/2021,18863,15
6/20/2021,18865,2
6/21/2021,18907,42
6/22/2021,18942,35
6/23/2021,18981,39
6/24/2021,19032,51
6/25/2021,19090,58
6/26/2021,19101,11
6/27/2021,19106,5
6/28/2021,19133,27
6/29/2021,19153,20
6/3/2021,19170,17
6/30/2021,19197,27
6/4/2021,19247,50
6/5/2021,19255,8
6/6/2021,19256,1
6/7/2021,19289,33
6/8/2021,19314,25
6/9/2021,19373,59
7/1/2021,19414,41
7/10/2021,19445,31
7/11/2021,19454,9
7/12/2021,19474,20
7/13/2021,19491,17
7/14/2021,19537,46
7/15/2021,19584,47
7/16/2021,19615,31
7/17/2021,19622,7
7/18/2021,19623,1
7/19/2021,19650,27
7/2/2021,19662,12
7/20/2021,19718,56
7/21/2021,19765,47
7/22/2021,19812,47
7/23/2021,19824,12
7/24/2021,19826,2
7/25/2021,19860,34
7/26/2021,19889,29
7/27/2021,19947,58
7/28/2021,20019,72
7/29/2021,20099,80
7/3/2021,20144,45
7/30/2021,20149,5
7/31/2021,20228,79
7/5/2021,20267,39
7/6/2021,20343,76
7/7/2021,20402,59
7/8/2021,20448,46
7/9/2021,20475,27
8/1/2021,20480,5
8/10/2021,20532,52
8/11/2021,20549,17
8/12/2021,20616,67
8/13/2021,20701,85
8/14/2021,20765,64
8/15/2021,20789,24
8/16/2021,20797,8
8/17/2021,20856,59
8/18/2021,20882,26
8/19/2021,20943,61
8/2/2021,21046,103
8/20/2021,21166,120
8/21/2021,21183,17
8/22/2021,21192,9
8/3/2021,21268,76
8/4/2021,21324,56
8/5/2021,21410,86
8/6/2021,21545,135
8/7/2021,21662,117
8/8/2021,21710,48
8/9/2021,21711,1
