Category,value
tests,766479
YUMA,12830
YAVAPAI,22488
SANTA CRUZ,2362
PINAL,46751
PIMA,67787
NAVAJO,6259
MOHAVE,17564
MARICOPA,549539
LA PAZ,1916
GREENLEE,310
GRAHAM,1654
GILA,7628
COCONINO,10208
COCHISE,7084
APACHE,1669
Unknown,709
65 years and older,185790
55 - 64 years,152474
45 - 54 years,138342
20 - 44 years,254447
Less than 20 years,34717
positive,0.2258731158975001
