date,Cochise_cume,Cochise
2020-12-16 00:00:00,1,
2020-12-17 00:00:00,57,56
2020-12-18 00:00:00,195,138
2020-12-19 00:00:00,269,74
2020-12-20 00:00:00,305,36
2020-12-21 00:00:00,643,338
2020-12-22 00:00:00,1095,452
2020-12-23 00:00:00,1542,447
2020-12-24 00:00:00,1670,128
2020-12-25 00:00:00,1671,1
2020-12-26 00:00:00,1693,22
2020-12-28 00:00:00,1798,105
2020-12-29 00:00:00,1875,77
2020-12-30 00:00:00,2092,217
2020-12-31 00:00:00,2308,216
2021-01-01 00:00:00,2314,6
2021-01-02 00:00:00,2315,1
2021-01-03 00:00:00,2317,2
2021-01-04 00:00:00,2373,56
2021-01-05 00:00:00,2458,85
2021-01-06 00:00:00,2566,108
2021-01-07 00:00:00,2630,64
2021-01-08 00:00:00,2791,161
2021-01-09 00:00:00,3163,372
2021-01-10 00:00:00,3165,2
2021-01-11 00:00:00,3529,364
2021-01-12 00:00:00,3780,251
2021-01-13 00:00:00,4209,429
2021-01-14 00:00:00,4537,328
2021-01-15 00:00:00,5004,467
2021-01-16 00:00:00,5402,398
2021-01-17 00:00:00,5418,16
2021-01-18 00:00:00,5660,242
2021-01-19 00:00:00,6095,435
2021-01-20 00:00:00,6799,704
2021-01-21 00:00:00,7453,654
2021-01-22 00:00:00,7785,332
2021-01-23 00:00:00,8351,566
2021-01-24 00:00:00,8462,111
2021-01-25 00:00:00,8903,441
2021-01-26 00:00:00,9382,479
2021-01-27 00:00:00,10166,784
2021-01-28 00:00:00,11185,1019
2021-01-29 00:00:00,11876,691
2021-01-30 00:00:00,11897,21
2021-01-31 00:00:00,11910,13
2021-02-01 00:00:00,12178,268
2021-02-02 00:00:00,12396,218
2021-02-03 00:00:00,12955,559
2021-02-04 00:00:00,13361,406
2021-02-05 00:00:00,13837,476
2021-02-06 00:00:00,14000,163
2021-02-07 00:00:00,14011,11
2021-02-08 00:00:00,14537,526
2021-02-09 00:00:00,15367,830
2021-02-10 00:00:00,16745,1378
2021-02-11 00:00:00,18702,1957
2021-02-12 00:00:00,20094,1392
2021-02-13 00:00:00,20436,342
2021-02-14 00:00:00,20447,11
2021-02-15 00:00:00,20855,408
2021-02-16 00:00:00,21542,687
2021-02-17 00:00:00,22062,520
2021-02-18 00:00:00,22750,688
2021-02-19 00:00:00,23125,375
2021-02-20 00:00:00,23473,348
2021-02-21 00:00:00,23588,115
2021-02-22 00:00:00,23857,269
2021-02-23 00:00:00,24090,233
2021-02-24 00:00:00,25001,911
2021-02-25 00:00:00,27082,2081
2021-02-26 00:00:00,28551,1469
2021-02-27 00:00:00,29440,889
2021-02-28 00:00:00,29467,27
2021-03-01 00:00:00,29978,511
2021-03-02 00:00:00,30498,520
2021-03-03 00:00:00,31693,1195
2021-03-04 00:00:00,33331,1638
2021-03-05 00:00:00,34398,1067
2021-03-06 00:00:00,35415,1017
2021-03-07 00:00:00,35465,50
2021-03-08 00:00:00,36016,551
2021-03-09 00:00:00,36977,961
2021-03-10 00:00:00,38574,1597
2021-03-11 00:00:00,40644,2070
2021-03-12 00:00:00,42201,1557
2021-03-13 00:00:00,43015,814
2021-03-14 00:00:00,43042,27
2021-03-15 00:00:00,43973,931
2021-03-16 00:00:00,44900,927
2021-03-17 00:00:00,45862,962
2021-03-18 00:00:00,47210,1348
2021-03-19 00:00:00,48222,1012
2021-03-20 00:00:00,49126,904
2021-03-21 00:00:00,49159,33
2021-03-22 00:00:00,49716,557
2021-03-23 00:00:00,50084,368
2021-03-24 00:00:00,51077,993
2021-03-25 00:00:00,53475,2398
2021-03-26 00:00:00,54977,1502
2021-03-27 00:00:00,56011,1034
2021-03-28 00:00:00,56033,22
2021-03-29 00:00:00,56588,555
2021-03-30 00:00:00,57254,666
2021-03-31 00:00:00,58705,1451
2021-04-01 00:00:00,60935,2230
2021-04-02 00:00:00,62290,1355
2021-04-03 00:00:00,63604,1314
2021-04-04 00:00:00,63649,45
2021-04-05 00:00:00,64342,693
2021-04-06 00:00:00,65265,923
2021-04-07 00:00:00,66903,1638
2021-04-08 00:00:00,68568,1665
2021-04-09 00:00:00,69694,1126
2021-04-10 00:00:00,70477,783
2021-04-11 00:00:00,70564,87
2021-04-12 00:00:00,71270,706
2021-04-13 00:00:00,71819,549
2021-04-14 00:00:00,72932,1113
2021-04-15 00:00:00,75082,2150
2021-04-16 00:00:00,76226,1144
2021-04-17 00:00:00,77543,1317
2021-04-18 00:00:00,77581,38
2021-04-19 00:00:00,78224,643
2021-04-20 00:00:00,78736,512
2021-04-21 00:00:00,79696,960
2021-04-22 00:00:00,81150,1454
2021-04-23 00:00:00,82160,1010
2021-04-24 00:00:00,82990,830
2021-04-25 00:00:00,83019,29
2021-04-26 00:00:00,83494,475
2021-04-27 00:00:00,83994,500
2021-04-28 00:00:00,84993,999
2021-04-29 00:00:00,85994,1001
2021-04-30 00:00:00,86667,673
2021-05-01 00:00:00,87122,455
2021-05-02 00:00:00,87143,21
2021-05-03 00:00:00,87435,292
2021-05-04 00:00:00,87889,454
2021-05-05 00:00:00,88810,921
2021-05-06 00:00:00,89802,992
2021-05-07 00:00:00,90498,696
2021-05-08 00:00:00,90937,439
2021-05-09 00:00:00,90966,29
2021-05-10 00:00:00,91293,327
2021-05-11 00:00:00,91591,298
2021-05-12 00:00:00,92305,714
2021-05-13 00:00:00,93504,1199
2021-05-14 00:00:00,94000,496
2021-05-15 00:00:00,94248,248
2021-05-16 00:00:00,94267,19
2021-05-17 00:00:00,94550,283
