Category,value
tests,673558
YUMA,12294
YAVAPAI,19531
SANTA CRUZ,2100
PINAL,41308
PIMA,63427
NAVAJO,5443
MOHAVE,14612
MARICOPA,478960
LA PAZ,1811
GREENLEE,290
GRAHAM,1540
GILA,6176
COCONINO,8440
COCHISE,6292
APACHE,1515
Unknown,607
65 years and older,164183
55 - 64 years,132851
45 - 54 years,121042
20 - 44 years,225288
Less than 20 years,29587
positive,0.1872103070559625
