date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-05-24 00:00:00,129,4,0.0310077519379845,,,,,,,,,,2.0,0.0,0.0,,,,1.0,0.0,0.0,,,,1.0,0.0,0.0,,,,2.0,0.0,0.0,,,,42.0,0.0,0.0,,,,,,,,,,3.0,0.0,0.0,,,,73.0,4.0,0.0547945205479452,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,
2021-05-23 00:00:00,4253,214,0.0503174229955326,87.0,42.0,0.4827586206896552,13.0,0.0,0.0,,,,55.0,6.0,0.1090909090909091,,,,136.0,5.0,0.0367647058823529,,,,6.0,0.0,0.0,,,,243.0,21.0,0.0864197530864198,4.0,3.0,0.75,595.0,19.0,0.0319327731092437,8.0,2.0,0.25,36.0,0.0,0.0,,,,66.0,1.0,0.0151515151515152,,,,2846.0,155.0,0.0544624033731553,74.0,36.0,0.4864864864864866,3.0,0.0,0.0,,,,,,,,,,5.0,0.0,0.0,,,,21.0,0.0,0.0,,,,48.0,0.0,0.0,,,,20.0,0.0,0.0,,,
2021-05-22 00:00:00,7473,411,0.0549979927739864,106.0,50.0,0.4716981132075472,15.0,0.0,0.0,,,,74.0,1.0,0.0135135135135135,,,,194.0,13.0,0.0670103092783505,,,,19.0,1.0,0.0526315789473684,,,,547.0,43.0,0.0786106032906764,8.0,4.0,0.5,865.0,23.0,0.0265895953757225,11.0,5.0,0.4545454545454546,32.0,2.0,0.0625,,,,106.0,12.0,0.1132075471698113,,,,5152.0,295.0,0.0572593167701863,79.0,35.0,0.4430379746835443,2.0,0.0,0.0,,,,,,,,,,21.0,0.0,0.0,,,,31.0,2.0,0.0645161290322581,,,,62.0,4.0,0.0645161290322581,,,,40.0,1.0,0.025,6.0,5.0,0.8333333333333334
2021-05-21 00:00:00,13872,625,0.0450547866205306,827.0,484.0,0.585247883917775,28.0,0.0,0.0,,,,283.0,9.0,0.0318021201413428,5.0,2.0,0.4,329.0,11.0,0.0334346504559271,39.0,23.0,0.5897435897435898,42.0,3.0,0.0714285714285714,1.0,0.0,0.0,997.0,60.0,0.0601805416248746,67.0,39.0,0.582089552238806,1767.0,46.0,0.0260328239954726,41.0,19.0,0.4634146341463416,133.0,4.0,0.0300751879699248,2.0,1.0,0.5,281.0,14.0,0.0498220640569395,5.0,2.0,0.4,8847.0,456.0,0.0515428958969142,602.0,361.0,0.5996677740863788,9.0,0.0,0.0,,,,2.0,0.0,0.0,,,,34.0,1.0,0.0294117647058824,,,,66.0,2.0,0.0303030303030303,44.0,29.0,0.6590909090909092,176.0,2.0,0.0113636363636364,7.0,3.0,0.4285714285714286,104.0,2.0,0.0192307692307692,8.0,4.0,0.5
2021-05-20 00:00:00,15608,639,0.0409405433111225,1197.0,750.0,0.6265664160401002,32.0,1.0,0.03125,3.0,2.0,0.6666666666666666,334.0,1.0,0.0029940119760479,7.0,4.0,0.5714285714285714,397.0,22.0,0.0554156171284635,38.0,27.0,0.7105263157894738,41.0,2.0,0.0487804878048781,1.0,1.0,1.0,1208.0,68.0,0.0562913907284768,57.0,35.0,0.6140350877192984,2002.0,61.0,0.0304695304695305,50.0,21.0,0.42,205.0,3.0,0.0146341463414634,2.0,1.0,0.5,229.0,14.0,0.0611353711790393,27.0,18.0,0.6666666666666666,9596.0,441.0,0.0459566486035848,898.0,551.0,0.61358574610245,9.0,1.0,0.1111111111111111,,,,3.0,0.0,0.0,,,,26.0,1.0,0.0384615384615385,1.0,1.0,1.0,146.0,1.0,0.0068493150684932,30.0,19.0,0.6333333333333334,176.0,2.0,0.0113636363636364,62.0,60.0,0.967741935483871,94.0,0.0,0.0,15.0,8.0,0.5333333333333334
2021-05-19 00:00:00,17512,723,0.0412859753312015,1381.0,892.0,0.6459087617668356,33.0,0.0,0.0,,,,176.0,4.0,0.0227272727272727,6.0,4.0,0.6666666666666666,401.0,19.0,0.0473815461346633,33.0,18.0,0.5454545454545454,65.0,1.0,0.0153846153846154,3.0,2.0,0.6666666666666666,1284.0,82.0,0.0638629283489097,108.0,73.0,0.675925925925926,2332.0,72.0,0.0308747855917667,57.0,27.0,0.4736842105263158,265.0,2.0,0.0075471698113208,3.0,2.0,0.6666666666666666,364.0,19.0,0.0521978021978022,27.0,21.0,0.7777777777777778,11222.0,502.0,0.0447335590803778,1086.0,710.0,0.6537753222836096,19.0,2.0,0.1052631578947368,2.0,0.0,0.0,5.0,0.0,0.0,,,,26.0,0.0,0.0,,,,51.0,1.0,0.0196078431372549,33.0,24.0,0.7272727272727274,210.0,5.0,0.0238095238095238,3.0,2.0,0.6666666666666666,95.0,2.0,0.0210526315789474,6.0,3.0,0.5
2021-05-18 00:00:00,18948,714,0.0376820772640912,1618.0,856.0,0.5290482076637826,46.0,3.0,0.0652173913043478,1.0,0.0,0.0,220.0,8.0,0.0363636363636364,4.0,3.0,0.75,506.0,21.0,0.041501976284585,105.0,60.0,0.5714285714285714,69.0,2.0,0.0289855072463768,,,,1331.0,77.0,0.0578512396694215,64.0,31.0,0.484375,2469.0,48.0,0.0194410692588092,78.0,24.0,0.3076923076923077,336.0,11.0,0.0327380952380952,6.0,3.0,0.5,410.0,21.0,0.051219512195122,31.0,24.0,0.7741935483870968,11689.0,479.0,0.0409786979211224,1247.0,668.0,0.5356856455493184,21.0,1.0,0.0476190476190476,,,,4.0,0.0,0.0,,,,35.0,0.0,0.0,,,,96.0,2.0,0.0208333333333333,64.0,35.0,0.546875,229.0,7.0,0.0305676855895197,7.0,2.0,0.2857142857142857,143.0,2.0,0.013986013986014,5.0,3.0,0.6
2021-05-17 00:00:00,22333,839,0.0375677248914163,842.0,467.0,0.5546318289786224,41.0,0.0,0.0,1.0,0.0,0.0,390.0,3.0,0.0076923076923077,3.0,3.0,1.0,570.0,25.0,0.043859649122807,26.0,16.0,0.6153846153846154,55.0,4.0,0.0727272727272727,2.0,0.0,0.0,1682.0,91.0,0.05410225921522,60.0,34.0,0.5666666666666668,3218.0,66.0,0.0205096333126165,41.0,22.0,0.5365853658536586,381.0,12.0,0.031496062992126,2.0,2.0,1.0,427.0,19.0,0.0444964871194379,13.0,4.0,0.3076923076923077,13512.0,582.0,0.0430728241563055,621.0,344.0,0.5539452495974236,33.0,1.0,0.0303030303030303,25.0,14.0,0.5600000000000002,2.0,0.0,0.0,3.0,0.0,0.0,24.0,2.0,0.0833333333333333,3.0,3.0,1.0,255.0,4.0,0.0156862745098039,21.0,17.0,0.8095238095238096,285.0,4.0,0.0140350877192982,11.0,2.0,0.1818181818181818,168.0,1.0,0.005952380952381,6.0,4.0,0.6666666666666666
2021-05-16 00:00:00,8622,532,0.0617026212015774,513.0,270.0,0.5263157894736842,22.0,1.0,0.0454545454545455,,,,56.0,2.0,0.0357142857142857,2.0,2.0,1.0,210.0,14.0,0.0666666666666667,28.0,16.0,0.5714285714285714,10.0,0.0,0.0,,,,676.0,77.0,0.113905325443787,17.0,8.0,0.4705882352941176,1262.0,53.0,0.0419968304278922,11.0,1.0,0.0909090909090909,63.0,5.0,0.0793650793650794,,,,136.0,3.0,0.0220588235294118,30.0,17.0,0.5666666666666668,5552.0,367.0,0.0661023054755043,412.0,220.0,0.5339805825242718,9.0,0.0,0.0,,,,,,,,,,11.0,1.0,0.0909090909090909,,,,25.0,1.0,0.04,1.0,0.0,0.0,122.0,0.0,0.0,1.0,0.0,0.0,48.0,2.0,0.0416666666666667,4.0,3.0,0.75
2021-05-15 00:00:00,7482,491,0.0656241646618551,933.0,504.0,0.5401929260450162,12.0,0.0,0.0,,,,78.0,2.0,0.0256410256410256,1.0,0.0,0.0,206.0,7.0,0.0339805825242718,83.0,50.0,0.602409638554217,12.0,0.0,0.0,,,,474.0,48.0,0.1012658227848101,52.0,32.0,0.6153846153846154,1090.0,45.0,0.0412844036697248,25.0,9.0,0.36,66.0,2.0,0.0303030303030303,1.0,1.0,1.0,125.0,12.0,0.096,,,,4931.0,360.0,0.0730075035489759,696.0,374.0,0.5373563218390804,7.0,0.0,0.0,,,,1.0,0.0,0.0,,,,6.0,1.0,0.1666666666666667,,,,16.0,1.0,0.0625,,,,95.0,2.0,0.0210526315789474,69.0,35.0,0.5072463768115942,52.0,3.0,0.0576923076923077,2.0,2.0,1.0
