Category,value
tests,4403199
Yuma,135035
Yavapai,105402
Santa Cruz,29327
Pinal,267767
Pima,657124
Navajo,56275
Mohave,98409
Maricopa,2628363
La Paz,7154
Greenlee,1976
Graham,11815
Gila,28010
Coconino,91172
Cochise,56102
Apache,28298
Unknown,10517
65 years and older,708856
55 - 64 years,541928
45 - 54 years,567668
20 - 44 years,1773760
Less than 20 years,800470
positive,0.1311171718561891
