date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,3,1
2020-12-03,5,2
2020-12-04,6,1
2020-12-07,8,2
2020-12-08,9,1
2020-12-09,11,2
2020-12-13,12,1
2020-12-15,16,4
2020-12-16,45,29
2020-12-17,91,46
2020-12-18,112,21
2020-12-19,113,1
2020-12-21,126,13
2020-12-22,133,7
2020-12-23,293,160
2020-12-24,302,9
2020-12-25,304,2
2020-12-26,306,2
2020-12-28,377,71
2020-12-29,707,330
2020-12-30,868,161
2020-12-31,944,76
2021-01-01,947,3
2021-01-02,952,5
2021-01-04,991,39
2021-01-05,1088,97
2021-01-06,1368,280
2021-01-07,1638,270
2021-01-08,1764,126
2021-01-09,1773,9
2021-01-10,1774,1
2021-01-11,1919,145
2021-01-12,2113,194
2021-01-13,2285,172
2021-01-14,2645,360
2021-01-15,2792,147
2021-01-16,2811,19
2021-01-17,2812,1
2021-01-18,2882,70
2021-01-19,3103,221
2021-01-20,3366,263
2021-01-21,3712,346
2021-01-22,4054,342
2021-01-23,4084,30
2021-01-24,4088,4
2021-01-25,4408,320
2021-01-26,4790,382
2021-01-27,5126,336
2021-01-28,5554,428
2021-01-29,5716,162
2021-01-30,5729,13
2021-01-31,5757,28
2021-02-01,5979,222
2021-02-02,6198,219
2021-02-03,6624,426
2021-02-04,7350,726
2021-02-05,7697,347
2021-02-06,7911,214
2021-02-07,7914,3
2021-02-08,8130,216
2021-02-09,8386,256
2021-02-10,9043,657
2021-02-11,9770,727
2021-02-12,10061,291
2021-02-13,10214,153
2021-02-14,10217,3
2021-02-15,10314,97
2021-02-16,10643,329
2021-02-17,11078,435
2021-02-18,11529,451
2021-02-19,11907,378
2021-02-20,12028,121
2021-02-21,12038,10
2021-02-22,12358,320
2021-02-23,12665,307
2021-02-24,13000,335
2021-02-25,13648,648
2021-02-26,13847,199
2021-02-27,14064,217
2021-02-28,14067,3
2021-03-01,14423,356
2021-03-02,14681,258
2021-03-03,15146,465
2021-03-04,15507,361
2021-03-05,15848,341
2021-03-06,15927,79
2021-03-07,15931,4
2021-03-08,16167,236
2021-03-09,16446,279
2021-03-10,17105,659
2021-03-11,17539,434
2021-03-12,17790,251
2021-03-13,17854,64
2021-03-14,17857,3
2021-03-15,18057,200
2021-03-16,18430,373
2021-03-17,18704,274
2021-03-18,18939,235
2021-03-19,19095,156
2021-03-20,19138,43
2021-03-21,19144,6
2021-03-22,19373,229
2021-03-23,19583,210
2021-03-24,19951,368
2021-03-25,20168,217
2021-03-26,20308,140
2021-03-27,20341,33
2021-03-28,20344,3
2021-03-29,20517,173
2021-03-30,20683,166
2021-03-31,20875,192
2021-04-01,21028,153
2021-04-02,21139,111
2021-04-03,21190,51
2021-04-04,21197,7
2021-04-05,21350,153
2021-04-06,21525,175
2021-04-07,21699,174
2021-04-08,21864,165
2021-04-09,21987,123
2021-04-10,22041,54
2021-04-11,22050,9
2021-04-12,22212,162
2021-04-13,22331,119
2021-04-14,22448,117
2021-04-15,22575,127
2021-04-16,22685,110
2021-04-17,22699,14
2021-04-18,22704,5
2021-04-19,22798,94
2021-04-20,22886,88
2021-04-21,22971,85
2021-04-22,23072,101
2021-04-23,23135,63
2021-04-24,23157,22
2021-04-25,23164,7
2021-04-26,23236,72
2021-04-27,23333,97
2021-04-28,23427,94
2021-04-29,23536,109
2021-04-30,23611,75
2021-05-01,23655,44
2021-05-02,23657,2
2021-05-03,23719,62
2021-05-04,23824,105
2021-05-05,23894,70
2021-05-06,23957,63
2021-05-07,24007,50
2021-05-08,24022,15
2021-05-09,24024,2
2021-05-10,24087,63
2021-05-11,24161,74
2021-05-12,24237,76
2021-05-13,24395,158
2021-05-14,24610,215
2021-05-15,25018,408
2021-05-16,25026,8
2021-05-17,25269,243
2021-05-18,25520,251
2021-05-19,25678,158
2021-05-20,25823,145
2021-05-21,25912,89
2021-05-22,25968,56
2021-05-23,25975,7
2021-05-24,26083,108
2021-05-25,26198,115
2021-05-26,26323,125
2021-05-27,26437,114
2021-05-28,26523,86
2021-05-29,26541,18
2021-05-30,26546,5
2021-05-31,26552,6
2021-06-01,26636,84
2021-06-02,26712,76
2021-06-03,26797,85
2021-06-04,27003,206
2021-06-05,27338,335
2021-06-06,27348,10
2021-06-07,27584,236
2021-06-08,27873,289
2021-06-09,28100,227
2021-06-10,28196,96
2021-06-11,28296,100
2021-06-12,28324,28
2021-06-13,28330,6
2021-06-14,28434,104
2021-06-15,28551,117
2021-06-16,28683,132
2021-06-17,28764,81
2021-06-18,28819,55
2021-06-19,28841,22
2021-06-20,28845,4
2021-06-21,28923,78
2021-06-22,29007,84
2021-06-23,29084,77
2021-06-24,29146,62
2021-06-25,29221,75
2021-06-26,29247,26
2021-06-27,29252,5
2021-06-28,29332,80
2021-06-29,29431,99
2021-06-30,29532,101
2021-07-01,29588,56
2021-07-02,29644,56
2021-07-03,29649,5
2021-07-04,29651,2
2021-07-05,29653,2
2021-07-06,29751,98
2021-07-07,29812,61
2021-07-08,29878,66
2021-07-09,29923,45
2021-07-10,29928,5
2021-07-11,29930,2
2021-07-12,30015,85
2021-07-13,30085,70
2021-07-14,30168,83
2021-07-15,30226,58
2021-07-16,30297,71
2021-07-17,30308,11
2021-07-18,30315,7
2021-07-19,30359,44
2021-07-20,30436,77
2021-07-21,30505,69
2021-07-22,30572,67
2021-07-23,30666,94
2021-07-24,30671,5
2021-07-25,30675,4
2021-07-26,30747,72
2021-07-27,30850,103
2021-07-28,30956,106
2021-07-29,31053,97
2021-07-30,31136,83
2021-07-31,31150,14
2021-08-01,31151,1
2021-08-02,31255,104
2021-08-03,31381,126
2021-08-04,31474,93
2021-08-05,31542,68
2021-08-06,31654,112
2021-08-07,31668,14
2021-08-08,31673,5
2021-08-09,31786,113
2021-08-10,31872,86
2021-08-11,31974,102
2021-08-12,32061,87
2021-08-13,32191,130
2021-08-14,32216,25
2021-08-15,32232,16
2021-08-16,32328,96
2021-08-17,32436,108
2021-08-18,32555,119
2021-08-19,32654,99
2021-08-20,32773,119
2021-08-21,32788,15
2021-08-22,32800,12
2021-08-23,32906,106
2021-08-24,33011,105
2021-08-25,33104,93
2021-08-26,33219,115
2021-08-27,33349,130
2021-08-28,33374,25
2021-08-29,33381,7
2021-08-30,33465,84
2021-08-31,33536,71
2021-09-01,33619,83
2021-09-02,33690,71
2021-09-03,33808,118
2021-09-04,33828,20
2021-09-05,33833,5
2021-09-06,33838,5
2021-09-07,33912,74
2021-09-08,34011,99
2021-09-09,34070,59
2021-09-10,34146,76
2021-09-11,34162,16
2021-09-12,34168,6
2021-09-13,34244,76
2021-09-14,34306,62
2021-09-15,34369,63
2021-09-16,34415,46
2021-09-17,34537,122
2021-09-18,34545,8
2021-09-19,34550,5
2021-09-20,34610,60
2021-09-21,34681,71
2021-09-22,34728,47
2021-09-23,34774,46
2021-09-24,34886,112
2021-09-25,34931,45
2021-09-26,34958,27
2021-09-27,35023,65
2021-09-28,35124,101
2021-09-29,35240,116
2021-09-30,35425,185
2021-10-01,35579,154
2021-10-02,35639,60
2021-10-03,35690,51
2021-10-04,35780,90
2021-10-05,35920,140
2021-10-06,36023,103
2021-10-07,36162,139
2021-10-08,36302,140
2021-10-09,36376,74
2021-10-10,36405,29
2021-10-11,36452,47
2021-10-12,36572,120
2021-10-13,36752,180
2021-10-14,36856,104
2021-10-15,36969,113
2021-10-16,37016,47
2021-10-17,37036,20
2021-10-18,37155,119
2021-10-19,37261,106
2021-10-20,37393,132
2021-10-21,37471,78
2021-10-22,37571,100
2021-10-23,37650,79
2021-10-24,37721,71
2021-10-25,37876,155
2021-10-26,38032,156
2021-10-27,38326,294
2021-10-28,38539,213
2021-10-29,38690,151
2021-10-30,38741,51
2021-10-31,38820,79
2021-11-01,39026,206
2021-11-02,39219,193
2021-11-03,39442,223
2021-11-04,39802,360
2021-11-05,39962,160
2021-11-06,40101,139
2021-11-07,40275,174
2021-11-08,40491,216
2021-11-09,40711,220
2021-11-10,41048,337
2021-11-11,41279,231
2021-11-12,41618,339
2021-11-13,41721,103
2021-11-14,41922,201
2021-11-15,42127,205
2021-11-16,42246,119
