date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4332,4479,3743,3535,2320,26
1/10/2021,6607,6475,5616,5464,4901,59
1/11/2021,6920,6753,5885,5753,5292,70
1/12/2021,7248,7015,6151,6015,5815,78
1/13/2021,7463,7255,6393,6264,6268,87
1/14/2021,7766,7565,6712,6557,6701,92
1/15/2021,8388,8135,7294,7124,8018,100
1/16/2021,8628,8329,7478,7288,8297,103
1/17/2021,8711,8387,7524,7345,8433,106
1/18/2021,9054,8696,7843,7638,10005,112
1/19/2021,9425,8981,8168,7965,11679,122
1/2/2021,4505,4605,3844,3648,2448,27
1/20/2021,9920,9524,8685,8446,13822,133
1/21/2021,10321,9966,9178,8931,16936,142
1/22/2021,11019,10647,9928,9674,19999,155
1/23/2021,11297,10881,10120,9875,21795,160
1/24/2021,11440,11011,10231,9981,22121,163
1/25/2021,12159,11652,10973,10736,25388,178
1/26/2021,12870,12228,11635,11384,28428,187
1/27/2021,13592,12823,12298,12106,31611,195
1/28/2021,14430,13463,12975,12824,34953,208
1/29/2021,15351,14190,13706,13578,38044,226
1/3/2021,4593,4698,3914,3705,2501,29
1/30/2021,16000,14624,14058,13979,40773,232
1/31/2021,16170,14735,14174,14115,41525,236
1/4/2021,4932,5020,4176,3989,2763,38
1/5/2021,5267,5344,4441,4274,3082,41
1/6/2021,5682,5684,4863,4641,3422,48
1/7/2021,5984,5918,5073,4921,3837,52
1/8/2021,6258,6203,5360,5201,4098,55
1/9/2021,6509,6378,5529,5388,4828,59
10/1/2021,130458,83422,82851,99997,199730,58011
10/10/2021,131868,84163,83363,100448,200249,58722
10/11/2021,132062,84277,83437,100512,200328,58836
10/12/2021,132178,84330,83469,100531,200370,58891
10/13/2021,132317,84413,83526,100580,200430,58971
10/14/2021,132527,84515,83596,100641,200512,59062
10/15/2021,132762,84624,83708,100715,200578,59158
10/16/2021,132874,84681,83744,100756,200612,59197
10/17/2021,132956,84718,83770,100768,200628,59237
10/18/2021,133144,84823,83837,100831,200685,59302
10/19/2021,133273,84904,83910,100891,200761,59377
10/2/2021,130563,83479,82899,100030,199765,58082
10/20/2021,133423,84969,83982,100945,200818,59452
10/21/2021,133576,85049,84073,101003,200867,59527
10/22/2021,133768,85153,84148,101085,201002,59606
10/23/2021,133871,85203,84186,101132,201092,59662
10/24/2021,133926,85228,84204,101156,201149,59704
10/25/2021,134096,85307,84263,101219,201357,59766
10/26/2021,134245,85415,84344,101309,201562,59851
10/27/2021,134432,85532,84424,101389,201762,60030
10/28/2021,134598,85606,84488,101468,201967,60085
10/29/2021,134792,85713,84573,101566,202146,60165
10/3/2021,130642,83515,82923,100045,199791,58121
10/30/2021,134869,85754,84597,101602,202249,60200
10/31/2021,134915,85779,84617,101617,202294,60217
10/4/2021,130866,83616,83005,100096,199877,58214
10/5/2021,131068,83710,83064,100165,199963,58293
10/6/2021,131283,83838,83135,100225,200032,58386
10/7/2021,131427,83934,83190,100290,200083,58470
10/8/2021,131688,84051,83280,100361,200155,58587
10/9/2021,131792,84115,83334,100415,200200,58678
11/1/2021,135104,85894,84711,101713,202501,60283
11/10/2021,136566,86688,85286,102335,203812,65446
11/11/2021,136695,86756,85355,102407,203973,66357
11/12/2021,136880,86847,85441,102484,204130,67304
11/13/2021,136970,86923,85498,102543,204204,68731
11/14/2021,137052,86990,85540,102580,204259,69730
11/15/2021,137258,87109,85641,102666,204396,70784
11/16/2021,137349,87154,85678,102700,204455,71258
11/2/2021,135301,86002,84784,101783,202667,60379
11/3/2021,135462,86094,84848,101852,202798,60539
11/4/2021,135615,86172,84915,101914,202960,60680
11/5/2021,135823,86271,84999,102016,203111,60906
11/6/2021,135921,86331,85032,102066,203222,61547
11/7/2021,136007,86384,85071,102108,203278,62374
11/8/2021,136227,86498,85163,102200,203482,63527
11/9/2021,136398,86583,85234,102271,203693,64466
12/1/2020,14,10,13,11,20,
12/10/2020,17,14,19,16,30,
12/11/2020,17,16,22,18,32,
12/12/2020,17,16,22,20,34,
12/13/2020,18,16,22,21,34,
12/14/2020,18,19,25,21,35,
12/15/2020,21,24,29,28,42,
12/16/2020,24,26,31,29,43,
12/17/2020,268,338,339,286,129,
12/18/2020,581,702,633,554,249,1
12/19/2020,785,909,777,661,311,1
12/2/2020,15,10,15,11,20,
12/20/2020,787,911,781,666,319,1
12/21/2020,1196,1286,1067,946,451,3
12/22/2020,1591,1675,1407,1233,585,5
12/23/2020,2090,2156,1800,1547,761,6
12/24/2020,2347,2438,1998,1764,852,8
12/25/2020,2348,2439,1998,1766,855,8
12/26/2020,2550,2646,2146,1922,929,9
12/27/2020,2596,2691,2176,1954,945,9
12/28/2020,3062,3135,2539,2282,1133,11
12/29/2020,3514,3600,2885,2674,1381,17
12/3/2020,15,11,16,13,22,
12/30/2020,3953,4063,3333,3103,1658,18
12/31/2020,4269,4419,3644,3419,1915,23
12/4/2020,15,12,17,13,22,
12/5/2020,16,12,17,13,22,
12/6/2020,16,12,17,14,23,
12/7/2020,16,12,17,15,24,
12/8/2020,16,12,17,16,25,
12/9/2020,17,14,19,16,29,
2/1/2021,16799,15295,14768,14763,43970,245
2/10/2021,21145,18414,18277,19000,69790,356
2/11/2021,21484,18672,18513,19316,73960,367
2/12/2021,21850,18962,18817,19738,77771,377
2/13/2021,22068,19109,18969,19947,81018,390
2/14/2021,22138,19140,19028,19996,81501,397
2/15/2021,22300,19252,19141,20142,83355,400
2/16/2021,22503,19381,19321,20372,85579,408
2/17/2021,22808,19595,19531,20641,87700,424
2/18/2021,23031,19757,19679,20845,89629,428
2/19/2021,23281,19900,19864,21038,90603,435
2/2/2021,17465,15868,15428,15436,46406,258
2/20/2021,23558,20089,20030,21214,91355,449
2/21/2021,23593,20121,20074,21255,91622,451
2/22/2021,23732,20190,20148,21370,92624,456
2/23/2021,23890,20287,20265,21524,94188,461
2/24/2021,24200,20475,20455,21785,96130,496
2/25/2021,24401,20641,20609,22055,99025,508
2/26/2021,24770,20896,20895,22574,102447,524
2/27/2021,24961,21054,21072,22826,104862,533
2/28/2021,25067,21138,21145,22965,106887,545
2/3/2021,18041,16359,15959,16058,49520,270
2/4/2021,18599,16783,16399,16649,52940,285
2/5/2021,19341,17329,17043,17490,56810,305
2/6/2021,19834,17605,17346,17860,58543,316
2/7/2021,19909,17650,17399,17941,59151,318
2/8/2021,20287,17900,17689,18288,61916,324
2/9/2021,20681,18131,17973,18614,65175,336
3/1/2021,25333,21350,21391,23430,109813,575
3/10/2021,28539,23604,23846,31071,136826,796
3/11/2021,29050,23987,24294,32654,140362,843
3/12/2021,29722,24414,24775,34129,143808,897
3/13/2021,30105,24678,25109,35287,145383,931
3/14/2021,30434,24862,25323,36094,146613,965
3/15/2021,30828,25194,25653,38349,148897,1009
3/16/2021,31578,25746,26272,40707,151555,1083
3/17/2021,32645,26575,27090,43533,154049,1165
3/18/2021,33661,27332,27893,46319,156329,1243
3/19/2021,34920,28269,28810,49110,158296,1345
3/2/2021,25598,21546,21594,23796,112918,599
3/20/2021,35757,28790,29432,50874,159430,1405
3/21/2021,36415,29376,30068,52294,160186,1487
3/22/2021,37573,30091,30840,54228,161922,1593
3/23/2021,38980,31075,31841,56448,163739,1731
3/24/2021,40782,32295,33069,58485,165430,2008
3/25/2021,42864,33875,34711,60721,167032,2371
3/26/2021,45003,35450,36313,62811,168476,2835
3/27/2021,46283,36339,37214,64017,169217,3178
3/28/2021,47128,36988,37934,64448,169434,3476
3/29/2021,49238,38457,39357,65273,170004,4052
3/3/2021,26005,21838,21893,24408,116909,629
3/30/2021,51557,40019,40890,66326,171000,4681
3/31/2021,53997,41506,42589,67608,172089,5347
3/4/2021,26314,22043,22117,25159,120060,647
3/5/2021,26712,22320,22419,26070,123141,679
3/6/2021,26982,22526,22647,26774,125458,699
3/7/2021,27237,22715,22846,27423,127309,708
3/8/2021,27559,22913,23086,28445,130240,720
3/9/2021,27913,23203,23381,29655,133269,747
4/1/2021,56095,42738,44051,68455,173014,5992
4/10/2021,72707,52019,54206,75827,179818,10769
4/11/2021,73568,52433,54653,76182,180078,11033
4/12/2021,75081,53172,55535,76947,180755,11327
4/13/2021,76277,53754,56115,77472,181234,11585
4/14/2021,77621,54472,56807,78031,181659,11880
4/15/2021,78672,55112,57376,78478,182027,12124
4/16/2021,79844,55785,58102,79049,182497,12469
4/17/2021,80471,56127,58481,79350,182702,12666
4/18/2021,80874,56350,58695,79498,182811,12823
4/19/2021,81510,56750,59105,79932,183173,13002
4/2/2021,58270,44030,45568,69268,173768,6660
4/20/2021,82207,57075,59459,80261,183493,13153
4/21/2021,82972,57555,59904,80651,183826,13308
4/22/2021,83750,58006,60327,81034,184180,13515
4/23/2021,84686,58627,60893,81545,184578,13777
4/24/2021,85331,58958,61313,81884,184839,14007
4/25/2021,85717,59131,61514,82008,184948,14165
4/26/2021,86488,59576,61956,82422,185279,14356
4/27/2021,87274,60006,62395,82798,185585,14561
4/28/2021,88081,60394,62822,83247,185939,14749
4/29/2021,88826,60781,63198,83603,186297,14902
4/3/2021,59689,44831,46445,69852,174117,7171
4/30/2021,89587,61206,63712,84039,186679,15078
4/4/2021,60568,45239,46915,70099,174305,7464
4/5/2021,62638,46374,48226,71104,175296,8074
4/6/2021,64593,47451,49484,72089,176419,8650
4/7/2021,67164,48912,50903,73163,177478,9307
4/8/2021,69352,50098,52172,74206,178457,9850
4/9/2021,71553,51349,53504,75265,179390,10384
5/1/2021,89975,61469,64035,84328,186867,15213
5/10/2021,93675,63618,66248,86450,188750,16215
5/11/2021,94022,63842,66468,86689,188993,16317
5/12/2021,94448,64068,66695,86903,189217,16564
5/13/2021,94899,64354,66947,87145,189435,18199
5/14/2021,95407,64662,67212,87386,189649,19604
5/15/2021,95849,64943,67487,87612,189781,21347
5/16/2021,96209,65139,67695,87765,189878,22376
5/17/2021,96785,65460,68027,88068,190162,23171
5/18/2021,97283,65736,68255,88269,190367,23737
5/19/2021,97737,65977,68513,88478,190562,24323
5/2/2021,90281,61653,64190,84473,186963,15325
5/20/2021,98156,66241,68753,88697,190747,24906
5/21/2021,98680,66560,69045,88978,190951,25830
5/22/2021,99073,66778,69249,89159,191067,26816
5/23/2021,99323,66926,69389,89255,191128,27236
5/24/2021,99763,67202,69612,89426,191280,27773
5/25/2021,100177,67456,69829,89604,191434,28157
5/26/2021,100526,67659,70011,89736,191546,28549
5/27/2021,100845,67823,70182,89878,191674,28945
5/28/2021,101210,68075,70438,90070,191825,29538
5/29/2021,101451,68181,70559,90187,191895,29826
5/3/2021,90800,61935,64463,84757,187195,15438
5/30/2021,101577,68253,70615,90249,191926,29971
5/31/2021,101670,68296,70673,90294,191954,30073
5/4/2021,91275,62193,64753,85025,187454,15567
5/5/2021,91833,62520,65074,85306,187755,15717
5/6/2021,92283,62766,65317,85530,188014,15809
5/7/2021,92807,63089,65660,85884,188319,15949
5/8/2021,93174,63325,65941,86106,188452,16090
5/9/2021,93383,63433,66089,86253,188534,16150
6/1/2021,102074,68484,70873,90454,192119,30596
6/10/2021,104508,69799,72030,91536,192943,33507
6/11/2021,104756,69923,72156,91649,193023,33814
6/12/2021,104937,70018,72253,91715,193056,34016
6/13/2021,105027,70068,72312,91759,193075,34081
6/14/2021,105290,70220,72446,91858,193158,34438
6/15/2021,105503,70336,72531,91942,193230,34666
6/16/2021,105767,70478,72647,92025,193295,34964
6/17/2021,106000,70604,72749,92112,193391,35187
6/18/2021,106276,70757,72892,92219,193495,35539
