date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,412,439,642,427,8
1/10/2021,566,700,806,1118,952,12
1/11/2021,575,708,815,1134,979,13
1/12/2021,594,733,844,1181,1069,13
1/13/2021,638,781,931,1274,1255,14
1/14/2021,671,826,986,1346,1368,16
1/15/2021,686,837,998,1366,1416,16
1/16/2021,707,869,1042,1413,1561,18
1/17/2021,709,871,1045,1418,1577,19
1/18/2021,716,874,1058,1438,1726,20
1/19/2021,750,928,1110,1515,1879,21
1/2/2021,332,445,463,674,437,8
1/20/2021,792,978,1175,1609,2155,21
1/21/2021,915,1135,1351,1849,2842,22
1/22/2021,1051,1269,1526,2102,3776,24
1/23/2021,1091,1325,1581,2208,4913,27
1/24/2021,1107,1342,1605,2285,6104,28
1/25/2021,1130,1366,1639,2361,6749,28
1/26/2021,1141,1378,1668,2407,7105,28
1/27/2021,1215,1431,1740,2593,8358,29
1/28/2021,1265,1501,1848,2794,9744,36
1/29/2021,1344,1559,1944,2968,10975,41
1/3/2021,332,447,463,675,439,8
1/30/2021,1393,1585,2001,3054,11609,42
1/31/2021,1431,1612,2050,3140,12308,44
1/4/2021,341,452,472,687,445,8
1/5/2021,348,460,487,706,467,8
1/6/2021,356,467,499,730,503,9
1/7/2021,439,566,641,867,701,10
1/8/2021,532,670,768,1077,905,12
1/9/2021,565,699,805,1118,949,12
10/1/2021,10907,7950,10407,19730,54140,4574
10/10/2021,11051,8020,10484,19808,54264,4617
10/11/2021,11067,8031,10487,19823,54293,4623
10/12/2021,11077,8034,10494,19830,54304,4633
10/13/2021,11092,8039,10501,19840,54316,4647
10/14/2021,11109,8052,10511,19857,54340,4650
10/15/2021,11129,8059,10519,19869,54360,4657
10/16/2021,11140,8064,10524,19875,54368,4667
10/17/2021,11154,8072,10534,19879,54374,4671
10/18/2021,11170,8079,10539,19887,54389,4676
10/19/2021,11190,8088,10544,19897,54400,4685
10/2/2021,10926,7956,10415,19738,54153,4580
10/20/2021,11207,8094,10549,19907,54426,4687
10/21/2021,11229,8103,10559,19923,54440,4693
10/22/2021,11246,8111,10572,19944,54484,4699
10/23/2021,11247,8113,10583,19953,54524,4701
10/24/2021,11252,8118,10587,19957,54543,4705
10/25/2021,11266,8125,10597,19969,54621,4711
10/26/2021,11272,8135,10606,19983,54710,4715
10/27/2021,11287,8139,10617,20000,54797,4719
10/28/2021,11311,8148,10626,20020,54884,4724
10/29/2021,11329,8160,10639,20028,54969,4730
10/3/2021,10934,7957,10416,19740,54156,4583
10/30/2021,11342,8162,10642,20035,54986,4731
10/31/2021,11346,8167,10643,20039,55003,4732
10/4/2021,10952,7966,10433,19752,54172,4586
10/5/2021,10973,7975,10442,19767,54198,4590
10/6/2021,10990,7986,10450,19775,54218,4592
10/7/2021,11004,7999,10459,19784,54230,4594
10/8/2021,11024,8008,10472,19799,54253,4612
10/9/2021,11039,8017,10480,19804,54260,4616
11/1/2021,11359,8176,10651,20056,55071,4738
11/10/2021,11512,8269,10754,20224,55636,5016
11/11/2021,11535,8278,10766,20254,55708,5090
11/12/2021,11556,8301,10779,20289,55789,5153
11/13/2021,11565,8314,10785,20300,55817,5162
11/14/2021,11576,8318,10795,20309,55843,5168
11/15/2021,11595,8332,10806,20333,55908,5193
11/16/2021,11599,8337,10812,20340,55932,5268
11/2/2021,11378,8185,10662,20071,55123,4743
11/3/2021,11389,8197,10676,20090,55178,4751
11/4/2021,11407,8206,10685,20107,55245,4775
11/5/2021,11426,8217,10699,20136,55328,4820
11/6/2021,11438,8226,10714,20151,55373,4833
11/7/2021,11449,8236,10718,20157,55398,4842
11/8/2021,11463,8248,10732,20188,55478,4889
11/9/2021,11493,8259,10740,20206,55570,4968
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,1,2,
12/17/2020,1,1,2,1,4,
12/18/2020,1,1,2,1,4,
12/19/2020,2,1,2,1,6,
12/2/2020,,,,,1,
12/20/2020,2,1,2,4,6,
12/21/2020,2,3,2,5,6,
12/22/2020,34,73,102,120,55,
12/23/2020,109,164,182,268,101,1
12/24/2020,119,175,190,281,108,2
12/25/2020,123,178,194,283,111,2
12/26/2020,128,184,201,298,116,2
12/27/2020,131,187,203,303,117,2
12/28/2020,147,192,211,324,143,2
12/29/2020,183,237,268,396,234,5
12/3/2020,,,,,1,
12/30/2020,287,392,407,590,387,8
12/31/2020,309,410,437,636,413,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1486,1664,2114,3289,13815,49
2/10/2021,1815,1966,2512,4209,24683,61
2/11/2021,1854,2005,2563,4318,25880,62
2/12/2021,1895,2045,2617,4427,27046,64
2/13/2021,1940,2081,2660,4536,27896,68
2/14/2021,1973,2105,2699,4610,28673,69
2/15/2021,1996,2119,2724,4673,29253,69
2/16/2021,2030,2153,2760,4757,30181,71
2/17/2021,2048,2175,2776,4799,30568,71
2/18/2021,2054,2181,2783,4806,30716,71
2/19/2021,2066,2187,2808,4815,30808,71
2/2/2021,1554,1723,2186,3436,15386,51
2/20/2021,2070,2189,2812,4824,30862,71
2/21/2021,2077,2189,2814,4827,30911,72
2/22/2021,2082,2190,2828,4841,30964,72
2/23/2021,2115,2214,2862,4915,31443,74
2/24/2021,2179,2279,2936,5092,32666,75
2/25/2021,2239,2324,2998,5208,33337,75
2/26/2021,2275,2363,3036,5310,33695,76
2/27/2021,2288,2373,3048,5334,33876,77
2/28/2021,2294,2376,3056,5354,33954,77
2/3/2021,1597,1758,2246,3583,17069,52
2/4/2021,1629,1794,2298,3651,18149,54
2/5/2021,1672,1834,2333,3728,19082,55
2/6/2021,1711,1861,2375,3816,19933,56
2/7/2021,1733,1878,2399,3879,20795,56
2/8/2021,1753,1904,2429,3973,21989,58
2/9/2021,1775,1928,2464,4067,23206,59
3/1/2021,2308,2390,3074,5419,34149,78
3/10/2021,2495,2543,3303,6653,36955,90
3/11/2021,2539,2589,3350,6909,37535,95
3/12/2021,2581,2622,3407,7139,38048,96
3/13/2021,2600,2637,3426,7273,38266,96
3/14/2021,2622,2657,3445,7436,38584,99
3/15/2021,2693,2691,3507,7708,39301,104
3/16/2021,2744,2729,3548,7931,39877,108
3/17/2021,2833,2756,3614,8300,40479,114
3/18/2021,2878,2803,3684,8566,41070,118
3/19/2021,2924,2845,3742,8874,41629,127
3/2/2021,2335,2406,3089,5468,34385,79
3/20/2021,2986,2892,3817,9270,41951,133
3/21/2021,3000,2896,3824,9372,42035,134
3/22/2021,3086,2943,3924,9795,42401,145
3/23/2021,3115,2966,3964,9977,42635,149
3/24/2021,3155,3007,4022,10216,42924,152
3/25/2021,3273,3066,4134,10630,43428,178
3/26/2021,3398,3173,4292,11009,43837,200
3/27/2021,3519,3243,4408,11228,44022,229
3/28/2021,3547,3263,4430,11248,44050,239
3/29/2021,3701,3372,4592,11426,44206,275
3/3/2021,2347,2422,3122,5540,34685,79
3/30/2021,3833,3470,4727,11601,44403,299
3/31/2021,3980,3564,4871,11798,44635,335
3/4/2021,2364,2437,3136,5628,34859,81
3/5/2021,2391,2446,3160,5781,35215,81
3/6/2021,2400,2449,3165,5849,35332,81
3/7/2021,2405,2455,3169,5946,35443,82
3/8/2021,2424,2472,3203,6152,35780,84
3/9/2021,2455,2513,3249,6372,36329,87
4/1/2021,4112,3664,5019,12004,45012,363
4/10/2021,5158,4340,6049,13489,46909,585
4/11/2021,5174,4358,6072,13518,46941,591
4/12/2021,5253,4398,6145,13636,47107,623
4/13/2021,5316,4431,6198,13720,47214,635
4/14/2021,5413,4490,6277,13837,47369,650
4/15/2021,5469,4546,6339,13984,47529,660
4/16/2021,5550,4613,6404,14108,47672,680
4/17/2021,5631,4676,6458,14248,47870,693
4/18/2021,5717,4705,6510,14382,47956,719
4/19/2021,5798,4749,6567,14585,48105,727
4/2/2021,4262,3768,5171,12204,45262,404
4/20/2021,5838,4782,6613,14661,48199,738
4/21/2021,5954,4844,6695,14836,48379,761
4/22/2021,6077,4952,6808,14980,48558,785
4/23/2021,6144,5028,6893,15125,48700,830
4/24/2021,6260,5069,6969,15274,48824,858
4/25/2021,6347,5113,7022,15381,48898,883
4/26/2021,6418,5161,7084,15479,49036,905
4/27/2021,6466,5189,7139,15549,49126,919
4/28/2021,6531,5243,7213,15665,49278,939
4/29/2021,6585,5290,7263,15736,49376,957
4/3/2021,4384,3831,5273,12327,45386,436
4/30/2021,6645,5340,7307,15822,49478,977
4/4/2021,4406,3842,5284,12345,45414,443
4/5/2021,4561,3926,5416,12508,45619,476
4/6/2021,4698,4020,5562,12733,45917,502
4/7/2021,4821,4110,5698,12892,46152,528
4/8/2021,4940,4212,5811,13126,46472,546
4/9/2021,5102,4295,5988,13410,46829,567
5/1/2021,6686,5364,7343,15893,49537,987
5/10/2021,7049,5590,7621,16279,50052,1085
5/11/2021,7096,5624,7646,16320,50120,1095
5/12/2021,7141,5651,7680,16370,50194,1110
5/13/2021,7178,5678,7703,16405,50232,1164
5/14/2021,7246,5719,7741,16454,50288,1317
5/15/2021,7304,5742,7767,16491,50318,1392
5/16/2021,7330,5753,7783,16506,50337,1425
5/17/2021,7383,5778,7821,16542,50397,1470
5/18/2021,7414,5800,7857,16600,50464,1510
5/19/2021,7466,5822,7888,16644,50547,1549
5/2/2021,6718,5386,7365,15918,49561,995
5/20/2021,7522,5850,7921,16709,50604,1590
5/21/2021,7583,5877,7969,16748,50650,1657
5/22/2021,7609,5893,7984,16774,50678,1702
5/23/2021,7626,5899,8005,16791,50693,1731
5/24/2021,7657,5924,8032,16825,50741,1760
5/25/2021,7694,5945,8053,16866,50785,1784
5/26/2021,7718,5962,8077,16895,50840,1845
5/27/2021,7754,5982,8100,16936,50873,1865
5/28/2021,7791,6001,8127,16969,50910,1934
