date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20887,22884,21016,18326,12948,186
1/10/2021,34441,35097,33174,30067,30144,421
1/11/2021,36356,36911,35135,31759,33998,479
1/12/2021,39135,39594,37931,34302,41642,576
1/13/2021,41880,42510,41054,37014,50494,660
1/14/2021,44613,45552,44297,40032,59954,726
1/15/2021,48076,48778,47686,43155,69232,829
1/16/2021,49856,50352,49364,44773,74639,871
1/17/2021,50954,51374,50434,45864,78131,903
1/18/2021,52606,52895,52183,47604,86147,940
1/19/2021,54644,54759,54226,49798,96279,1030
1/2/2021,22780,24596,22570,19743,14047,211
1/20/2021,57060,57260,57166,52782,108642,1146
1/21/2021,59751,60116,60542,56303,124470,1286
1/22/2021,64218,64254,65140,61184,140276,1432
1/23/2021,67484,67011,68221,64364,150864,1573
1/24/2021,68998,68395,69744,66050,158552,1624
1/25/2021,71357,70548,72341,68996,172245,1699
1/26/2021,74255,73053,75234,72228,189596,1802
1/27/2021,77350,75668,78160,75603,208544,1893
1/28/2021,80377,78239,81123,79232,229883,2026
1/29/2021,84205,81384,84475,82971,249914,2209
1/3/2021,23664,25348,23221,20292,14418,229
1/30/2021,87006,83512,86817,85432,261368,2375
1/31/2021,87911,84246,87679,86467,267401,2414
1/4/2021,25366,27008,24822,21797,16366,251
1/5/2021,27148,28660,26412,23365,18528,280
1/6/2021,29334,30590,28469,25411,21655,341
1/7/2021,31132,32230,30239,27204,25025,373
1/8/2021,32831,33811,31896,28868,27482,395
1/9/2021,33914,34653,32742,29663,29658,416
10/1/2021,815739,557521,575340,657685,1173564,370977
10/10/2021,825370,562611,579456,661059,1178584,375618
10/11/2021,826714,563374,580027,661570,1179403,376290
10/12/2021,827480,563741,580333,661816,1179827,376719
10/13/2021,828529,564305,580842,662235,1180500,377209
10/14/2021,829845,564953,581441,662735,1181259,377726
10/15/2021,831378,565716,582124,663263,1181885,378314
10/16/2021,832343,566139,582494,663571,1182168,379589
10/17/2021,833059,566432,582714,663732,1182337,379849
10/18/2021,834322,567144,583287,664240,1183075,380339
10/19/2021,835409,567765,583748,664719,1183736,380869
10/2/2021,816721,558014,575789,658039,1173960,371520
10/20/2021,836475,568330,584204,665164,1184376,381388
10/21/2021,837589,568930,584737,665614,1185004,381825
10/22/2021,839003,569748,585414,666229,1186300,382441
10/23/2021,839830,570212,585847,666630,1187090,382835
10/24/2021,840292,570493,586072,666884,1187598,383072
10/25/2021,841508,571175,586673,667504,1189238,383540
10/26/2021,842703,571875,587266,668104,1190806,384075
10/27/2021,843954,572580,587941,668798,1192392,384710
10/28/2021,845250,573287,588530,669487,1193918,385176
10/29/2021,846526,574074,589214,670186,1195179,385696
10/3/2021,817242,558258,575971,658196,1174181,371767
10/30/2021,847210,574444,589524,670527,1195698,385983
10/31/2021,847592,574653,589719,670701,1196060,386104
10/4/2021,818633,558933,576576,658629,1175050,372397
10/5/2021,820123,559653,577128,659111,1175969,373008
10/6/2021,821524,560430,577725,659560,1176684,373656
10/7/2021,822522,561031,578200,660001,1177267,374199
10/8/2021,823830,561775,578774,660483,1177909,374894
10/9/2021,824804,562306,579211,660848,1178288,375381
11/1/2021,848736,575283,590283,671306,1197372,386566
11/10/2021,858957,580817,595203,676391,1207172,412750
11/11/2021,860116,581424,595770,676990,1208365,417062
11/12/2021,861446,582195,596431,677637,1209472,421606
11/13/2021,862272,582699,596826,678045,1210014,428135
11/14/2021,862945,583087,597193,678387,1210471,430715
11/15/2021,864284,583856,597878,679110,1211772,434500
